,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,60.57,,,,,,,,,,,,,,1,60.57,,,,,,,,,1,60.57,,,,,,,1,60.57,1,60.57,1,60.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,139.28,,,,,,1,139.28,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,403.23,1,,,,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,13.63,,,,,,,,,,,,,,,,,1,13.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,11.15,,,,,1,11.15,1,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.71,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,10.76,,,,,,,,,,,,,1,10.76,,,,,,,,,,,,,,,1,10.76,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,11.23,,,,,,1,11.23,1,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,11.27,1,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,4,42.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.71,,,,,1,10.71,,,2,21.41,,,,,,,,,,,,
,,,,40~44,9,102.21,,,,,,,,,,,,,,1,11.36,1,11.36,,,,,,,,,,,,,,,1,11.36,1,11.36,,,1,11.36,,,,,,,,,,,,,,,2,22.71,,,,,,,,,,,,
,,,,45~49,2,26.90,1,13.45,,,,,2,26.90,1,,,,13.45,,,3,40.36,,,,,,,1,13.45,1,13.45,,,,,2,26.90,,,1,13.45,,,1,13.45,,,1,13.45,,,,,,,,,3,40.36,,,,,,,,,,,,
,,,,50~54,3,71.46,,,,,,,,,,,,,,,,3,71.46,,,,,,,1,23.82,,,,,,,1,23.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,48.25,,,1,24.13,,,,,1,,,,24.13,,,8,193.00,,,,,,,4,96.50,1,24.13,,,,,1,24.13,1,24.13,1,24.13,,,,,,,3,72.38,,,,,,,,,2,48.25,1,24.13,,,,,,,,,,
,,,,60~64,2,58.55,,,1,29.27,,,1,29.27,2,,,,58.55,,,2,58.55,,,,,,,3,87.82,4,117.10,,,,,2,58.55,,,,,,,,,1,29.27,2,58.55,,,,,,,1,29.27,,,,,,,,,,,,,,
,,,,65~69,1,25.28,2,50.56,,,1,25.28,,,,,,,,1,25.28,3,75.83,1,25.28,,,1,25.28,3,75.83,4,101.11,1,25.28,,,3,75.83,1,25.28,1,25.28,,,,,1,25.28,2,50.56,,,,,,,1,25.28,1,25.28,,,,,5,126.39,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,30.39,1,30.39,,,,,,,1,30.39,8,243.09,,,,,2,60.77,,,1,30.39,,,,,,,2,60.77,,,,,,,,,,,,,2,60.77,2,60.77,,,,,,
,,,,75~79,,,1,56.50,,,,,1,56.50,,,,,,1,56.50,2,112.99,,,,,,,1,56.50,4,225.99,,,,,4,225.99,2,112.99,,,,,,,,,5,282.49,,,2,112.99,,,1,56.50,,,,,,,,,,,,,,
,,,,80~84,1,130.21,,,,,,,,,1,,,,130.21,,,2,260.42,,,,,,,,,1,130.21,,,,,3,390.63,,,,,,,,,1,130.21,,,,,,,,,1,130.21,,,,,,,1,130.21,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,316.46,,,,,1,316.46,,,,,,,,,,,2,632.91,,,,,,,,,,,,,1,316.46,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.42,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,9.81,,,,,,,,,,,,,,,,,,,,,1,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,10.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.59,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.54,,,,,1,11.54,,,,,,,,1,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,34.15,,,,,1,11.38,,,,,,,,2,22.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.38,,,,,,,,,,,,,,
,,,,35~39,1,10.87,,,,,1,10.87,,,2,,,,21.74,2,21.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.87,,,,,,,,,4,43.47,,,,,,,,,,
,,,,40~44,1,11.36,,,,,,,1,11.36,,,,,,6,68.17,,,,,1,11.36,1,11.36,1,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.36,1,11.36,,,,,,,,,,
,,,,45~49,1,12.78,,,,,,,,,,,,,,4,51.14,,,,,,,2,25.57,1,12.78,,,,,,,,,,,1,12.78,,,,,,,1,12.78,,,,,1,12.78,,,,,3,38.35,1,12.78,1,12.78,,,,,,
,,,,50~54,3,65.59,1,21.86,,,,,,,,,,,,2,43.73,,,,,,,4,87.45,3,65.59,,,,,,,,,,,,,,,,,1,21.86,,,1,21.86,,,,,,,,,1,21.86,,,,,,,,,,
,,,,55~59,4,95.42,,,1,23.85,1,23.85,,,,,,,,5,119.27,,,,,1,23.85,2,47.71,2,47.71,1,23.85,,,1,23.85,,,,,,,1,23.85,,,,,,,,,,,,,,,2,47.71,1,23.85,,,,,,,,,,
,,,,60~64,4,117.99,,,,,,,,,1,,,,29.50,3,88.50,,,,,,,1,29.50,3,88.50,,,,,3,88.50,,,,,,,,,1,29.50,,,2,59.00,,,,,1,29.50,,,1,29.50,1,29.50,,,,,1,29.50,,,,
,,,,65~69,1,26.82,,,,,1,26.82,,,3,,,,80.47,7,187.77,,,1,26.82,,,2,53.65,7,187.77,,,1,26.82,4,107.30,1,26.82,,,,,,,,,,,7,187.77,,,1,26.82,3,80.47,,,2,53.65,1,26.82,,,,,1,26.82,,,,
,,,,70~74,1,29.11,1,29.11,,,,,,,1,,,,29.11,4,116.45,,,,,,,3,87.34,7,203.78,1,29.11,,,3,87.34,,,,,,,,,,,1,29.11,5,145.56,,,,,2,58.22,,,,,1,29.11,,,,,3,87.34,,,,
,,,,75~79,,,,,,,,,,,1,,,,51.36,1,51.36,,,,,,,2,102.72,1,51.36,,,1,51.36,5,256.81,,,1,51.36,,,,,1,51.36,,,1,51.36,,,1,51.36,,,,,,,,,,,,,1,51.36,,,,
,,,,80~84,1,122.85,,,,,1,122.85,,,1,,,,122.85,2,245.70,1,122.85,,,,,,,1,122.85,,,,,2,245.70,,,,,,,,,1,122.85,1,122.85,2,245.70,,,,,,,,,,,,,,,,,3,368.55,,,,
,,,,85+,,,,,,,,,,,,,,,,2,593.47,,,,,,,,,1,296.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,296.74,1,296.74,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,2,30.24,,,,,,,,,,,,,,,,,,1,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,12.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,10.21,,,,,,1,10.21,,,,,,,,,1,10.21,,,,,,,,,,,,,,,,,,,,,1,10.21,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,22.96,,,,,,,,,,,,,,1,11.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.48,,,1,11.48,,,,,,,,,,
,,,,35~39,2,21.99,,,,,,,1,10.99,,,,,,2,21.99,,,,,,,2,21.99,,,,,,,1,10.99,,,,,1,10.99,,,,,,,1,10.99,,,,,,,2,21.99,,,3,32.98,,,,,,,,,,
,,,,40~44,7,78.66,,,,,1,11.24,,,,,,,,6,67.42,,,,,,,2,22.47,2,22.47,,,2,22.47,1,11.24,,,,,,,,,,,2,22.47,1,11.24,,,,,,,,,1,11.24,1,11.24,,,,,,,,,,
,,,,45~49,6,73.80,,,,,,,,,,,,,,5,61.50,,,,,,,1,12.30,,,,,,,,,,,,,,,,,,,1,12.30,1,12.30,,,1,12.30,,,1,12.30,,,2,24.60,,,,,,,,,,
,,,,50~54,3,60.22,,,1,20.07,,,,,2,,,,40.14,5,100.36,1,20.07,,,1,20.07,1,20.07,,,,,2,40.14,4,80.29,1,20.07,1,20.07,,,,,,,1,20.07,,,,,,,,,,,1,20.07,1,20.07,1,20.07,1,20.07,,,,,,
,,,,55~59,4,95.33,,,1,23.83,,,1,23.83,,,,,,7,166.83,,,,,2,47.66,2,47.66,1,23.83,,,,,1,23.83,,,,,,,1,23.83,1,23.83,,,1,23.83,,,,,1,23.83,,,1,23.83,1,23.83,,,,,,,,,,
,,,,60~64,,,,,1,28.86,,,,,,,,,,4,115.44,,,,,2,57.72,2,57.72,,,,,2,57.72,1,28.86,,,,,,,,,,,1,28.86,4,115.44,,,,,1,28.86,,,1,28.86,,,,,2,57.72,,,,,,
,,,,65~69,2,58.36,,,2,58.36,,,1,29.18,1,,,,29.18,9,262.62,,,,,,,4,116.72,1,29.18,,,2,58.36,,,,,1,29.18,,,,,,,2,58.36,4,116.72,1,29.18,,,,,,,3,87.54,1,29.18,,,3,87.54,,,,,,
,,,,70~74,1,27.88,,,,,,,,,1,,,,27.88,3,83.64,,,1,27.88,5,139.39,11,306.66,1,27.88,,,3,83.64,2,55.76,,,,,,,,,,,,,2,55.76,,,,,2,55.76,,,,,1,27.88,1,27.88,7,195.15,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,147.13,,,,,4,196.17,5,245.22,2,98.09,,,3,147.13,,,,,,,,,,,,,,,2,98.09,,,1,49.04,,,,,4,196.17,,,,,3,147.13,,,,,,
,,,,80~84,,,2,225.23,1,112.61,,,,,1,,,,112.61,,,,,1,112.61,,,,,,,,,2,225.23,,,,,,,,,,,1,112.61,1,112.61,,,,,,,,,,,1,112.61,,,,,2,225.23,,,,,,
,,,,85+,,,,,,,,,1,266.67,,,,,,,,,,,,,,3,800.00,,,,,1,266.67,,,,,1,266.67,,,,,,,,,,,,,,,,,,,1,266.67,,,,,4,1066.67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,2,30.96,,,,,,,,,,,,,,1,15.48,,,,,,,,,,,,,,,,,,,,,,,,,1,15.48,,,1,15.48,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.65,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,10.09,,,,,,,,,,,2,20.17,,,,,,,,,,,,,,,,,2,20.17,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,22.98,,,,,1,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.49,,,,,1,11.49,,,,,1,11.49,,,,,,,,
,,,,35~39,2,22.76,,,,,,,,,,,,,,2,22.76,,,,,,,,,1,11.38,1,11.38,,,,,,,,,,,1,11.38,,,,,,,,,1,11.38,,,,,,,,,1,11.38,,,,,,,,
,,,,40~44,1,11.23,,,1,11.23,1,11.23,,,,,,,,1,11.23,,,,,1,11.23,,,1,11.23,,,2,22.47,,,,,,,1,11.23,,,,,,,,,,,,,,,,,,,2,22.47,2,22.47,,,,,,,,
,,,,45~49,7,83.59,1,11.94,1,11.94,1,11.94,1,11.94,,,,,,5,59.71,,,1,11.94,1,11.94,1,11.94,,,,,2,23.88,,,1,11.94,,,,,,,1,11.94,,,1,11.94,,,1,11.94,,,,,2,23.88,,,1,11.94,,,,,,,,
,,,,50~54,8,141.34,,,1,17.67,,,,,,,,,,1,17.67,,,,,1,17.67,2,35.34,,,2,35.34,1,17.67,,,,,,,,,,,,,1,17.67,,,1,17.67,,,,,,,,,2,35.34,3,53.00,,,,,,,,
,,,,55~59,5,125.06,,,,,,,,,,,,,,6,150.08,,,,,3,75.04,2,50.03,,,,,2,50.03,,,,,,,,,,,1,25.01,1,25.01,3,75.04,,,,,1,25.01,,,2,50.03,1,25.01,1,25.01,,,1,25.01,1,25.01,,
,,,,60~64,1,28.18,,,,,1,28.18,1,28.18,,,,,,9,253.66,,,,,2,56.37,2,56.37,,,4,112.74,1,28.18,,,,,,,,,,,,,,,2,56.37,,,,,,,,,,,2,56.37,1,28.18,,,1,28.18,,,,
,,,,65~69,2,62.32,,,1,31.16,,,,,2,,,,62.32,8,249.30,1,31.16,,,3,93.49,9,280.46,,,7,218.14,,,2,62.32,,,,,,,,,,,,,3,93.49,1,31.16,1,31.16,,,,,,,1,31.16,1,31.16,1,31.16,,,3,93.49,,
,,,,70~74,1,27.86,,,2,55.73,,,1,27.86,1,,,,27.86,4,111.45,1,27.86,1,27.86,3,83.59,11,306.49,3,83.59,4,111.45,2,55.73,,,,,,,,,,,,,,,4,111.45,,,2,55.73,2,55.73,,,1,27.86,1,27.86,,,,,1,27.86,5,139.31,,
,,,,75~79,1,45.68,1,45.68,2,91.37,,,,,,,,,,3,137.05,1,45.68,1,45.68,2,91.37,6,274.10,,,3,137.05,,,,,,,,,,,,,,,,,3,137.05,,,,,1,45.68,1,45.68,,,2,91.37,,,,,1,45.68,6,274.10,,
,,,,80~84,,,,,,,,,1,103.20,1,,,,103.20,1,103.20,,,,,,,2,206.40,1,103.20,2,206.40,,,,,,,,,,,,,,,,,2,206.40,,,,,,,,,,,,,,,,,,,4,412.80,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,245.10,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,1,16.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.60,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20.50,,,,,,,,,,,1,10.25,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.85,,,,,,,,,,,,,,
,,,,30~34,1,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.63,1,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.63,,,,
,,,,35~39,1,11.50,,,1,11.50,,,,,,,,,,,,1,11.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,89.65,1,11.21,,,1,11.21,1,11.21,,,,,,,,4,44.82,,,,,,,,,,,,,,,,,1,11.21,1,11.21,,,,,,,,,,,,,,,,,,,,,,,,,3,33.62,,,,
,,,,45~49,11,132.69,,,,,,,1,12.06,,,,,,1,12.06,3,36.19,,,,,,,1,12.06,,,1,12.06,,,,,1,12.06,2,24.13,1,12.06,2,24.13,,,,,,,2,24.13,,,,,,,1,12.06,,,1,12.06,2,24.13,,,,
,,,,50~54,11,168.87,,,1,15.35,,,,,,,,,,,,5,76.76,,,,,1,15.35,,,4,61.41,,,1,15.35,,,2,30.70,1,15.35,,,,,,,1,15.35,,,1,15.35,,,,,,,,,,,,,,,1,15.35,,
,,,,55~59,2,52.65,,,1,26.32,,,,,,,,,,,,8,210.58,,,,,,,1,26.32,,,2,52.65,,,,,1,26.32,1,26.32,,,,,,,,,1,26.32,1,26.32,1,26.32,1,26.32,,,,,,,1,26.32,,,,,,
,,,,60~64,3,81.48,,,,,,,,,,,,,,,,8,217.27,,,,,,,,,1,27.16,2,54.32,,,,,,,,,,,,,1,27.16,1,27.16,,,2,54.32,,,,,1,27.16,,,,,,,,,,,1,27.16
,,,,65~69,4,128.12,,,1,32.03,,,1,32.03,1,,,,32.03,,,4,128.12,1,32.03,,,,,,,1,32.03,4,128.12,1,32.03,,,2,64.06,,,1,32.03,,,,,1,32.03,,,2,64.06,1,32.03,,,1,32.03,,,,,,,,,,,1,32.03
,,,,70~74,2,57.24,,,1,28.62,,,,,3,,,,85.86,1,28.62,9,257.58,,,,,1,28.62,1,28.62,1,28.62,12,343.45,1,28.62,1,28.62,1,28.62,2,57.24,,,,,,,,,1,28.62,4,114.48,,,1,28.62,2,57.24,,,1,28.62,4,114.48,,,1,28.62,4,114.48
,,,,75~79,,,,,2,84.57,,,,,,,,,,,,6,253.70,,,,,,,,,3,126.85,7,295.98,,,,,2,84.57,,,2,84.57,,,,,,,,,8,338.27,,,,,1,42.28,,,,,,,,,,,3,126.85
