,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,2222.22,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,990.10,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,925.93,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肺、支氣管及氣管,,消化器官其他分界不明部位,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,1428.57,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,4166.67,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,其它淋巴瘤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,直腸與肛門,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,胃,,食道,,鼻咽,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,
,,,,15~19,,,1,473.93,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,689.66,,,,,,,,,,,,,,,
,,,,50~54,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,2222.22,2,4444.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,直腸與肛門,,胃,,消化器官其他分界不明部位,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,
,,,,55~59,1,1639.34,,,1,1639.34,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,4166.67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,直腸與肛門,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,666.67,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,662.25,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,769.23,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,813.01,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮體,,甲狀腺,,肺、支氣管及氣管,,腦,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,
,,,,20~24,,,,,1,460.83,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,729.93,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,1098.90,,,,,,,,,,
,,,,70~74,2,3508.77,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,3448.28,1,3448.28,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,肝及肝內膽管,,直腸與肛門,,非何杰金氏淋巴瘤,,食道,,,,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,
,,,,35~39,,,1,746.27,,,,,,,,,,,,1,,746.27,,,,,,,
,,,,40~44,,,,,1,645.16,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,1612.90,1,1612.90,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,6250.00,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,934.58,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,4545.45,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,15384.62,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,
,,,,40~44,1,709.22,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,781.25,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,1724.14,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,6250.00,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,,食道,,,鼻咽,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,
,,,,30~34,1,709.22,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,775.19,1,775.19,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,719.42,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,709.22,1,709.22,,,,,,,,,,,,,,,,1,,709.22,
,,,,55~59,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,1785.71,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,1587.30,,,,,,,,,1,,1587.30,,,,
,,,,75~79,,,,,,,,,,,1,,,,3030.30,1,,3030.30,,,,,,,
,,,,80~84,,,,,1,4347.83,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,結直腸癌,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,
,,,,60~64,1,1818.18,1,1818.18,1,1818.18,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,8333.33,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,826.45,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,819.67,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,1923.08,,,,,1,1923.08,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肺、支氣管及氣管,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,
,,,,25~29,1,632.91,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,787.40,,,,,,,,,,,,,,,
,,,,45~49,,,1,645.16,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,862.07,,,,,,,,,,,,,,,,,
,,,,55~59,1,917.43,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,食道,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,847.46,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,900.90,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,,,,結直腸癌,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,
,,,,0~4,,,,,,,,,1,917.43,,,,,,,,,,,,,,,
,,,,40~44,1,689.66,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,826.45,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,2083.33,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,2127.66,,,1,,,,2127.66,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,3846.15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,腎盂及其他泌尿系統,,腦,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,2222.22,1,2222.22,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
