,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,60.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,76.39,,,2,152.79,1,76.39,,,,,,1,76.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,74.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,158.73,,,1,79.37,1,79.37,,,,,,,,1,79.37,,,1,79.37,2,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,198.81,,,,,,,,1,99.40,1,99.40,2,198.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,150.15,1,150.15,1,150.15,,,,,,,1,150.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,239.23,,,,,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,366.30,,,,,1,366.30,,,1,366.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,其他神經系統,,肺、支氣管及氣管,,胃,,,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,53.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,40.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,73.10,,,1,73.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,74.07,,,1,74.07,,,,,,,,,,,,,,,,2,148.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,155.76,,,,,,,3,233.64,,,,,,1,77.88,1,77.88,,,1,77.88,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,269.30,1,89.77,,,,,3,269.30,,,,,,,,,,,,,,1,89.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,145.99,,,,,,,,,1,,,,145.99,,,,,1,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,226.24,,,,,,,,,,,,,,,,,,,,,,,,1,226.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,352.11,1,,,,352.11,,,,,,,,,,,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,37.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,49.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,113.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,69.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,81.83,,,,,1,,,,81.83,,,,,,,,,,,,,1,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,151.52,,,,,,,,,,,,,,1,75.76,,,,,,,,,1,75.76,,,2,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,77.34,2,154.68,,,,,1,,,,77.34,,,,,1,77.34,1,77.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,90.58,2,181.16,2,181.16,,,,,1,,,,90.58,,,,,,,,,1,90.58,1,90.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,132.45,,,,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,621.12,,,,,,,,,1,,,,207.04,,,,,1,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,738.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,781.25,,,,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.39,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.01,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,129.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.60,,,,,,,,,,,,,,,,,,
,,,,45~49,1,83.47,,,,,,,1,83.47,1,,,,83.47,1,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,153.85,,,,,,1,76.92,,,,,,,1,76.92,,,,,,,1,76.92,2,153.85,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,75.82,,,,,2,151.63,,,,,,3,227.45,1,75.82,2,151.63,1,75.82,,,,,1,75.82,,,,,1,75.82,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,177.46,,,,,1,88.73,2,177.46,1,,,,88.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,255.10,,,,,,,2,255.10,,,,,,2,255.10,1,127.55,,,,,,,,,,,,,,,,,,,,,1,127.55,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,203.67,,,1,203.67,,,,,,,,,,,,,,,,1,203.67,2,407.33,,,,,,,,,,,1,203.67,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,325.73,1,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,44.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.62,,,,,1,55.62,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,3,188.44,,,,,,,,,,,,2,125.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,3,253.16,,,,,,,,,,,,,,,,,,,,,,,,1,84.39,,,1,84.39,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,150.04,,,,,2,150.04,,,,,,,,3,225.06,,,,,,,,,1,75.02,1,75.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,77.10,,,,,2,154.20,1,77.10,1,,,,77.10,1,77.10,,,1,77.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,84.53,1,84.53,,,2,,,,169.06,,,1,84.53,,,,,,,,,,,,,,,1,84.53,,,,,,,1,84.53,,,,,,,,,,,,,,
,,,,65~69,3,362.32,,,,,1,120.77,,,,,,,,4,483.09,,,,,,,,,,,,,,,,,,,,,1,120.77,,,,,,,,,,,,,,,,,,
,,,,70~74,1,192.68,,,,,,,,,1,,,,192.68,2,385.36,,,,,1,192.68,1,192.68,,,,,,,,,1,192.68,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,335.57,,,2,671.14,,,,,,,,,,,,,,,,,,,,2,671.14,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,684.93,,,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,淋巴結,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,43.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,40.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,53.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,156.74,1,78.37,,,,,,,,1,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,77.58,,,1,77.58,1,77.58,2,,,,155.16,1,77.58,,,1,77.58,,,,,,,2,155.16,1,77.58,,,,,,,,,2,155.16,2,155.16,,,,,,,,,,,,,,
,,,,60~64,2,168.78,,,,,1,84.39,,,1,,,,84.39,2,168.78,1,84.39,,,,,,,1,84.39,1,84.39,,,1,84.39,1,84.39,1,84.39,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,114.16,,,2,228.31,,,,,,,,1,114.16,1,114.16,,,,,,,,,,,1,114.16,,,,,1,114.16,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,358.42,,,,,1,179.21,,,,,,,,3,537.63,,,,,,,,,,,,,,,1,179.21,,,1,179.21,,,,,1,179.21,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,341.30,1,341.30,1,341.30,1,341.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,680.27,,,2,1360.54,1,680.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1282.05,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,57.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,148.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,83.26,,,1,83.26,,,,,,,,,,1,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,77.52,,,,,2,155.04,,,,,,1,77.52,,,2,155.04,1,77.52,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,83.68,2,167.36,,,,,,1,83.68,,,,,,,,,,,1,83.68,1,83.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,214.59,,,,,,3,321.89,1,107.30,2,214.59,,,,,,,,,2,214.59,1,107.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,179.21,1,179.21,,,,,2,358.42,1,,,,179.21,2,358.42,,,,,1,179.21,,,,,,,,,,,1,179.21,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,320.51,,,,,,1,320.51,,,,,,,,,2,641.03,,,,,,,1,320.51,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,淋巴結,,眼及淚腺,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.56,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,46.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,43.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.98,,,,,,,,,,,,
,,,,35~39,2,102.62,,,,,,,,,,,,,,,,,,1,51.31,,,,,,,,,,,,,,,,,,,,,1,51.31,,,1,51.31,,,,,,,,,,
,,,,40~44,,,,,,,1,57.08,,,2,,,,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,69.88,,,,,,,,,,,1,69.88,,,,,,,,,,,,,,,1,69.88,,,,,1,69.88,,,,,,,,
,,,,50~54,4,341.88,,,,,,,,,1,,,,85.47,1,85.47,,,1,85.47,,,,,,,,,,,,,,,1,85.47,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,79.62,,,,,,,,,4,,,,318.47,,,,,1,79.62,1,79.62,1,79.62,,,,,,,,,,,,,,,,,,,,,,,1,79.62,,,,,,,,
,,,,60~64,,,1,81.77,,,,,,,1,,,,81.77,,,,,2,163.53,,,2,163.53,,,,,,,1,81.77,,,,,1,81.77,1,81.77,1,81.77,,,,,,,,,,,,,,
,,,,65~69,,,2,210.97,,,,,,,2,,,,210.97,,,,,5,527.43,2,210.97,,,,,1,105.49,,,,,,,,,2,210.97,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,165.02,,,2,330.03,3,495.05,1,165.02,,,,,,,,,,,,,,,1,165.02,,,1,165.02,1,165.02,,,,,,,,,,,,
,,,,75~79,,,1,297.62,,,,,,,1,,,,297.62,,,1,297.62,1,297.62,,,,,,,,,,,,,,,,,,,,,,,1,297.62,,,1,297.62,,,,,,,,
,,,,80~84,,,1,657.89,,,,,,,2,,,,1315.79,,,,,2,1315.79,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,1,1250.00,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,44.46,,,,,,,,,2,,,,88.93,,,,,,,,,,,,,,,,,,,,,,,1,44.46,,,,,,,,,,,,,,,,,,
,,,,35~39,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,57.74,,,1,57.74,1,57.74,,,2,,,,115.47,,,,,,,,,,,1,57.74,,,,,,,,,,,1,57.74,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.77,,,,,,,1,64.77,,,,,,,,1,64.77,,,1,64.77,,,,,1,64.77,,,,,,,,,1,64.77,,,,,,,,,,,,,,,,,,
,,,,50~54,4,349.96,,,,,,,,,3,,,,262.47,,,1,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,80.26,,,1,80.26,3,,,,240.77,1,80.26,1,80.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,240.77,,,,,,,,,2,,,,160.51,,,4,321.03,,,,,1,80.26,,,,,1,80.26,1,80.26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,104.17,5,,,,520.83,2,208.33,4,416.67,1,104.17,,,,,,,1,104.17,1,104.17,,,,,1,104.17,,,,,2,208.33,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,471.70,1,157.23,2,314.47,1,157.23,,,,,,,,,1,157.23,,,1,157.23,,,,,,,1,157.23,,,,,,,,,,,,,,
,,,,75~79,1,293.26,,,,,,,,,1,,,,293.26,,,1,293.26,,,,,,,,,,,1,293.26,,,,,,,,,,,3,879.77,,,,,,,,,,,,,,
,,,,80~84,,,1,591.72,,,,,,,1,,,,591.72,1,591.72,2,1183.43,,,,,,,,,,,,,,,,,1,591.72,,,1,591.72,,,,,,,,,,,,,,,,
