,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,肺、支氣管及氣管,,喉,,睪丸,,,,,腦,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,62.85,,,,,,,,,,,,1,,62.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,174.52,,,1,174.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,205.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.31,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.14,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.46,,,,,,,,,,,,,,
,,,,40~44,1,78.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,116.55,,,,,2,233.10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.55,,,,,,,,,,,,,,
,,,,50~54,1,161.03,,,,,,,,,1,,,,161.03,,,,,,,,,,,,,,,,,,1,161.03,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,166.11,,,,,,,,,,,,,,1,166.11,,,,,2,332.23,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,200.00,1,,,,200.00,,,,,,1,,200.00,1,,200.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,218.82,1,,218.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,740.74,,,,,,,,,1,,370.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,793.65,,,,,,,,,,,,1,,793.65,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,喉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,63.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,200.20,,,,,1,100.10,,,1,,,,100.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,163.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,210.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,344.83,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,59.42,,,1,59.42,,,,,1,,,,59.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,3,214.13,,,,,,,,,,,1,71.38,1,,71.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.46,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,325.20,,,,,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150.15,,,,,1,150.15,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,200.80,,,,,,,,,,,,,,,,,,,1,200.80,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,212.77,,,,,,,,,,,1,212.77,,,1,212.77,,,,,,,,,,,,,,
,,,,70~74,1,306.75,,,,,1,306.75,,,,,,,,1,,306.75,,,,,,1,,306.75,,,,,,,,,1,306.75,,,,,,,,,,,,,,
,,,,75~79,1,671.14,,,,,2,1342.28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,
,,,,80~84,,,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,,食道,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.79,,,,,,,,,,,,,,,,
,,,,25~29,1,64.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.85,,,,,,,,,,,,,,,,
,,,,30~34,1,59.88,,,,,,,1,59.88,,,,,,,,,,,,,,,,,,,,,,,,,1,59.88,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,71.23,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,
,,,,45~49,1,87.26,,,,,,,,,2,,,,174.52,,,,1,87.26,1,,87.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,148.15,,,,,,,,,,,1,148.15,,,,,,,,,1,148.15,,,,,,,1,148.15,,,,,,,,,,,,
,,,,55~59,1,154.32,,,,,4,617.28,,,,,,,,,,,,,,,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,,
,,,,60~64,2,391.39,,,,,,,,,2,,,,391.39,1,,195.69,1,195.69,,,,1,,195.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,220.26,1,220.26,,,,,,,,,,,,,,,,,,,,,1,220.26,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,632.91,,,,,,,,,,,,,1,,632.91,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,73.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,66.58,,,,,,,,,,,,,,1,,66.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,124.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,,60.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,139.96,1,69.98,,,,,,,2,,,,139.96,,,,,,,,,,,,,,,,,,1,69.98,,,,,,,,,,,,,,,,
,,,,45~49,1,80.58,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,136.61,,,,,,,,,3,,,,409.84,,,,,,1,,136.61,,,,,,,,,,,,,,1,136.61,,,,,,,,,,,,
,,,,55~59,2,302.57,,,,,,,,,,,,,,,,,,,1,,151.29,,,,,,,,,,,,1,151.29,,,1,151.29,1,151.29,,,,,,,,
,,,,60~64,,,,,,,1,185.19,,,2,,,,370.37,,,,,,,,,,,,,,,,2,370.37,,,,,,,,,,,,,,,,,,
,,,,65~69,1,229.89,,,,,,,,,3,,,,689.66,,,,,,,,,,,,,,1,229.89,,,,,,,2,459.77,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,268.10,,,,,,,,,,,,1,268.10,,,,,1,268.10,,,,,,,1,268.10,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,2,,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,81.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,59.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,63.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,61.09,,,,,,,,,1,,,,61.09,,,,1,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,155.64,,,,,,,,,,,1,,77.82,1,,77.82,,,,,,,1,77.82,,,1,77.82,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,117.37,1,,117.37,2,,234.74,,,,,,,1,117.37,1,117.37,1,117.37,,,,,,,,,,,,
,,,,55~59,1,162.34,,,,,,,,,,,,,,,,,1,162.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,179.53,,,,,1,179.53,,,,,,1,,179.53,,,1,,179.53,,,,,,,,1,179.53,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,229.89,,,2,459.77,,,,,,,,,,,,,1,,229.89,,,,1,229.89,1,229.89,,,,,,,2,459.77,1,229.89,,,,,,,,,,
,,,,70~74,,,,,1,265.96,,,1,265.96,,,,,,1,,265.96,4,1063.83,,,,,,,,,,,,,1,265.96,,,,,1,265.96,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,947.87,,,,,,,,,,,,,2,947.87,,,,,1,473.93,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1315.79,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,1,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,60.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,61.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,61.01,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.53,,,,,,,,,,,,,,
,,,,40~44,3,198.54,1,66.18,,,,,2,132.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,76.80,,,,,,,3,230.41,,,,,,,,,,,,,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,,
,,,,50~54,2,199.20,,,,,,,,,1,,,,99.60,,,,,,,,,1,,99.60,1,99.60,,,,,1,99.60,,,,,,,,,,,,,,,,
,,,,55~59,1,168.92,,,,,,,,,,,,,,,,,4,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,522.65,,,,,,,2,348.43,,,,,,,,,,,,,,,,,,,1,174.22,,,,,,,1,174.22,,,1,174.22,,,,,,,,
,,,,65~69,,,,,,,,,1,228.83,,,,,,,,,,,,,,,,,1,228.83,1,228.83,1,228.83,,,,,,,,,1,228.83,,,,,,,,
,,,,70~74,,,,,,,3,761.42,,,,,,,,2,,507.61,1,253.81,1,,253.81,,,,,,1,253.81,,,,,,,,,,,1,253.81,,,,,,,,
,,,,75~79,,,1,454.55,,,,,,,,,,,,,,,2,909.09,,,,,,,,,,,2,909.09,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,2,,2666.67,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,食道,,,胰,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,1,93.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.51,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,62.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.49,,,,,,,,,,,,,,
,,,,30~34,1,65.75,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,124.69,,,,,,,,,,,,,,,,,,,,,1,62.34,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.84,,,,,,,1,66.84,,,,,,,,,,,,,,1,,66.84,1,66.84,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.02,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,96.90,,,,2,193.80,,,,,,,,,,,,,,,,,,,1,96.90,,,,,,,,,,
,,,,55~59,1,168.35,,,,,1,168.35,,,,,,,,1,,168.35,1,168.35,,,,,,,,,1,168.35,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,165.29,,,,,2,330.58,,,,,,,,1,,165.29,,,,,,,,,,,,,,,1,165.29,,,,,,,1,165.29,,,,,,,,
,,,,65~69,2,466.20,,,,,1,233.10,,,,,,,,1,,233.10,1,233.10,1,,233.10,,,,,,1,233.10,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,258.40,,,,,,,,4,,1033.59,,,,,,,,,,,,,,,,,,,,,,,2,516.80,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,425.53,,,,,,,,,,,,,,,,1,425.53,,,,,1,425.53,1,425.53,1,425.53,,,,,,,,
,,,,80~84,,,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.26,,,,,,,,,,,,,,,,,,
,,,,35~39,3,189.27,,,,,1,63.09,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.09,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,65.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,222.72,,,,,1,74.24,1,74.24,,,,,,,,,1,74.24,1,,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,271.49,,,,,,,,,,,,,,,,,,,1,,90.50,1,,90.50,,,,,,,,,1,90.50,,,,,,,,,,,,,,
,,,,55~59,1,152.44,,,,,2,304.88,,,,,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,344.83,1,172.41,,,1,,,,172.41,,,,,,,,,,,,,,,,,,1,172.41,1,172.41,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,443.46,1,,221.73,,,1,,221.73,,,,,,2,443.46,,,1,221.73,1,221.73,,,,,,,,,,,,,,
,,,,70~74,,,1,271.74,1,271.74,,,1,271.74,2,,,,543.48,,,,,,1,,271.74,,,,,,,,,,2,543.48,,,2,543.48,,,,,,,,,,,,
,,,,75~79,,,1,393.70,,,,,,,2,,,,787.40,,,,,,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,2040.82,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
