,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.31,,,,,,,,,1,19.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.02,,,,,,,1,15.02,,,,,,,,,,,,,,,,
,,,,30~34,,,1,15.01,,,,,,,1,,,,15.01,,,,,,,,,1,15.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.01,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,17.82,,,,,,,,,,,1,17.82,,,,,,,,,,,,,,,,,,,1,17.82,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,20.91,,,,,2,,,,41.81,,,,,,,1,20.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,28.38,,,,,,,1,28.38,1,,,,28.38,,,,,,,,,,,1,28.38,,,1,28.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,97.66,,,,,,,,,1,,,,48.83,,,1,48.83,,,,,,,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,55.74,,,,,,,,,2,,,,111.48,,,1,55.74,1,55.74,1,55.74,,,,,,,,,1,55.74,,,,,,,,,,,,,,,,,1,55.74,,,,,,,,,,,,,,,,,,
,,,,60~64,2,103.09,,,1,51.55,,,,,3,,,,154.64,,,,,,,2,103.09,,,2,103.09,,,,,,,,,,,1,51.55,2,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,23.62,,,,,6,,,,141.71,,,,,1,23.62,6,141.71,,,6,141.71,,,,,,,,,,,1,23.62,,,2,47.24,,,2,47.24,1,23.62,1,23.62,1,23.62,,,,,,,,,,,,,,,,
,,,,70~74,1,30.22,,,,,,,1,30.22,2,,,,60.44,1,30.22,,,2,60.44,7,211.54,1,30.22,2,60.44,,,,,,,,,,,,,,,3,90.66,,,,,,,2,60.44,,,,,,,5,151.10,,,,,,,,,,
,,,,75~79,1,68.35,,,1,68.35,1,68.35,,,1,,,,68.35,,,1,68.35,,,1,68.35,,,,,1,68.35,,,,,,,,,,,,,1,68.35,,,,,,,,,1,68.35,,,,,2,136.71,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,331.67,,,,,,,1,165.84,,,1,165.84,,,,,,,,,,,,,,,1,165.84,,,,,1,165.84,1,165.84,1,165.84,,,,,2,331.67,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.01,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,15.18,,,,,,,,,,,,,,,,,,,,,,1,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,16.49,1,16.49,,,,,,1,16.49,,,,,,,1,16.49,1,16.49,,,1,16.49,,,,,,,,,,,1,16.49,,,,,,,1,16.49,,,,,,,,,,,,,,,,,,
,,,,40~44,1,20.15,,,,,,,,,1,,,,20.15,1,20.15,,,,,,,,,,,,,1,20.15,,,,,,,,,,,1,20.15,,,1,20.15,,,1,20.15,,,,,,,,,,,,,,,,,,
,,,,45~49,4,102.99,,,,,,,,,,,,,,1,25.75,,,,,,,2,51.49,,,,,,,1,25.75,,,,,,,,,1,25.75,,,,,,,2,51.49,,,,,,,,,,,,,,,,,,
,,,,50~54,1,45.54,,,1,45.54,,,,,,,,,,4,182.15,,,,,,,1,45.54,1,45.54,,,,,1,45.54,,,,,,,1,45.54,1,45.54,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,53.48,,,,,,,,2,106.95,,,1,53.48,,,,,2,106.95,,,,,1,53.48,,,,,,,,,,,,,,,1,53.48,,,1,53.48,,,,,,,,,,,,,,,,
,,,,60~64,2,117.58,,,,,,,,,,,,,,3,176.37,,,,,,,2,117.58,2,117.58,,,,,1,58.79,,,1,58.79,,,,,,,,,1,58.79,1,58.79,2,117.58,,,,,2,117.58,,,,,,,,,,,,
,,,,65~69,2,51.92,1,25.96,,,,,,,,,,,,4,103.84,1,25.96,,,,,3,77.88,5,129.80,,,5,129.80,1,25.96,,,,,1,25.96,,,4,103.84,3,77.88,,,,,,,,,1,25.96,3,77.88,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,28.10,7,196.68,,,,,1,28.10,2,56.20,10,280.98,,,4,112.39,1,28.10,2,56.20,,,,,,,3,84.29,,,,,4,112.39,1,28.10,,,,,1,28.10,,,,,,,,,,,,
,,,,75~79,1,58.58,,,,,,,,,,,,,,4,234.33,,,,,1,58.58,2,117.16,1,58.58,1,58.58,2,117.16,,,1,58.58,,,,,,,2,117.16,,,,,2,117.16,,,,,1,58.58,2,117.16,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,160.00,,,,,,,,,3,480.00,,,1,160.00,,,1,160.00,,,,,,,,,,,,,2,320.00,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,431.03,,,,,,,,,,,,,1,431.03,,,,,,,1,431.03,,,,,,,,,,,,,,,,,1,431.03,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,22.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,14.30,1,14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.30,,,,,,,1,14.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,12.95,,,,,,,,,,,,1,12.95,1,12.95,,,,,,,,,,,1,12.95,1,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,60.91,1,15.23,,,,,1,15.23,,,,,,1,15.23,,,,,1,15.23,1,15.23,,,,,,,,,,,,,,,1,15.23,,,1,15.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,55.88,1,18.63,,,,,,,,,,,,,,,,1,18.63,1,18.63,,,,,,,,,,,2,37.25,,,1,18.63,,,,,1,18.63,2,37.25,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,23.05,,,,,,,2,46.09,1,,,,23.05,,,,,,,,,,,,,,,,,,,1,23.05,,,1,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,120.05,,,,,1,40.02,4,160.06,,,,,,,,1,40.02,,,,,1,40.02,,,,,,,1,40.02,,,,,,,,,,,1,40.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.80,,,1,49.90,,,2,99.80,,,,,,,,,,,,,,,,2,99.80,,,,,,,1,49.90,,,1,49.90,,,,,1,49.90,1,49.90,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,238.52,,,1,59.63,2,119.26,5,298.15,,,,,,,,,,2,119.26,1,59.63,,,,,,,,,,,,,,,,,,,,,1,59.63,,,,,2,119.26,,,,,,,,,,,,,,,,,,
,,,,65~69,1,29.95,,,,,,,8,239.59,,,,,,,,,,8,239.59,1,29.95,2,59.90,2,59.90,,,,,,,2,59.90,,,,,,,,,,,1,29.95,,,1,29.95,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,25.60,3,76.80,4,102.41,,,,,,1,25.60,1,25.60,3,76.80,,,3,76.80,1,25.60,1,25.60,1,25.60,1,25.60,4,102.41,,,,,2,51.20,,,4,102.41,,,1,25.60,7,179.21,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,104.93,5,262.33,,,,,,1,52.47,2,104.93,4,209.86,1,52.47,5,262.33,1,52.47,,,,,1,52.47,7,367.26,,,,,2,104.93,,,1,52.47,,,,,4,209.86,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,141.84,,,,,,,,,,3,425.53,,,1,141.84,,,1,141.84,,,1,141.84,2,283.69,,,,,,,,,1,141.84,,,1,141.84,1,141.84,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,357.14,,,2,714.29,1,357.14,,,,,,,,,,,,,,,,,,,,,,,1,357.14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.55,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,27.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,11.70,1,,,,11.70,,,,,,,,,,,,,1,11.70,,,,,,,,,,,,,1,11.70,,,,,2,23.40,1,11.70,,,,,1,11.70,,,,,,,,,,,,
,,,,35~39,,,,,,,1,13.87,,,,,,,,,,,,1,13.87,,,1,13.87,1,13.87,1,13.87,,,,,,,,,,,,,1,13.87,1,13.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,34.34,,,,,,,,,,,,,,1,17.17,3,51.51,,,,,1,17.17,,,,,,,,,,,,,,,1,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,41.61,,,,,,,,,,,,,,,,2,41.61,,,1,20.81,1,20.81,1,20.81,,,,,1,20.81,,,,,,,,,2,41.61,,,,,,,,,1,20.81,2,41.61,1,20.81,1,20.81,,,,,,,,,,
,,,,50~54,3,105.82,,,,,,,,,,,,,,,,10,352.73,,,,,1,35.27,1,35.27,1,35.27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.27,1,35.27,,,,,,,,,,
,,,,55~59,3,136.12,,,,,1,45.37,,,,,,,,,,5,226.86,,,,,1,45.37,4,181.49,,,,,,,1,45.37,,,,,1,45.37,1,45.37,,,,,,,,,,,,,,,,,1,45.37,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,8,469.21,,,,,1,58.65,,,,,,,1,58.65,,,,,,,,,2,117.30,,,,,,,,,,,,,,,,,1,58.65,,,,,,,,
,,,,65~69,,,,,2,70.87,,,,,,,,,,,,14,496.10,,,,,,,5,177.18,1,35.44,,,3,106.31,2,70.87,1,35.44,,,,,1,35.44,,,2,70.87,2,70.87,,,,,1,35.44,1,35.44,3,106.31,1,35.44,,,,,,,,
,,,,70~74,2,48.63,,,2,48.63,,,,,1,,,,24.31,,,9,218.82,,,,,5,121.57,13,316.07,,,,,4,97.25,,,,,,,1,24.31,4,97.25,1,24.31,2,48.63,,,,,,,3,72.94,,,,,4,97.25,,,,,,,,
,,,,75~79,1,45.87,1,45.87,2,91.74,,,,,3,,,,137.61,,,3,137.61,,,,,2,91.74,11,504.59,2,91.74,1,45.87,7,321.10,,,,,,,,,5,229.36,,,,,,,,,1,45.87,1,45.87,1,45.87,,,6,275.23,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,252.84,,,,,3,379.27,,,,,,,,,2,252.84,,,,,,,,,,,3,379.27,,,,,4,505.69,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,315.46,,,,,,,1,315.46,,,,,,,,,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,15.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.44,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,13.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.69,,,,,1,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,12.90,,,,,,,,,,,,,,4,51.61,,,,,,,,,,,1,12.90,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.90,1,12.90,,,,,,,,,,
,,,,40~44,6,97.20,,,,,,,,,,,,,,2,32.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.20,2,32.40,,,,,,,,,,,,
,,,,45~49,2,38.69,,,,,,,,,,,,,,3,58.04,,,,,,,1,19.35,1,19.35,2,38.69,,,3,58.04,,,,,,,1,19.35,,,,,,,,,,,,,1,19.35,2,38.69,,,,,,,,,,,,
,,,,50~54,3,90.14,,,,,1,30.05,,,,,,,,4,120.19,,,,,1,30.05,,,,,2,60.10,,,1,30.05,,,,,,,,,1,30.05,,,,,,,,,1,30.05,1,30.05,,,,,,,,,,,,,,
,,,,55~59,1,44.42,,,,,1,44.42,,,,,,,,2,88.85,,,,,,,,,1,44.42,,,1,44.42,,,1,44.42,,,,,,,,,3,133.27,,,,,,,,,,,,,,,2,88.85,,,,,,,,
,,,,60~64,,,,,1,56.95,2,113.90,,,,,,,,4,227.79,,,,,,,,,1,56.95,2,113.90,,,1,56.95,1,56.95,,,,,,,,,,,,,,,,,,,1,56.95,,,,,,,,,,,,,,
,,,,65~69,,,1,43.33,,,1,43.33,,,,,,,,4,173.31,,,,,,,,,2,86.66,6,259.97,,,3,129.98,1,43.33,1,43.33,,,,,1,43.33,5,216.64,,,,,,,,,3,129.98,,,,,3,129.98,,,,,,,,
,,,,70~74,1,24.47,2,48.95,,,,,,,1,,,,24.47,15,367.11,1,24.47,1,24.47,,,,,2,48.95,9,220.26,1,24.47,5,122.37,1,24.47,2,48.95,,,,,1,24.47,1,24.47,,,,,1,24.47,1,24.47,3,73.42,,,1,24.47,7,171.32,,,,,,,,
,,,,75~79,3,120.05,,,,,,,,,,,,,,5,200.08,,,,,,,,,1,40.02,4,160.06,1,40.02,4,160.06,2,80.03,2,80.03,,,2,80.03,,,,,1,40.02,2,80.03,,,,,3,120.05,,,3,120.05,4,160.06,,,,,,,,
,,,,80~84,,,,,,,1,104.60,,,,,,,,4,418.41,,,,,,,,,,,2,209.21,,,1,104.60,,,1,104.60,,,,,,,4,418.41,,,,,,,,,1,104.60,1,104.60,,,2,209.21,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,272.48,,,,,,,,,1,272.48,1,272.48,,,,,,,,,,,,,,,3,817.44,,,,,1,272.48,,,2,544.96,,,,,1,272.48,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,13.65,,,,,2,27.29,,,,,,,,,,1,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.65,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,10.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.61,,,,,,,,,,,,,,,,,,
,,,,35~39,2,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.04,,,,,,,,,,,,,,,,,,
,,,,40~44,8,122.76,,,,,,,,,,,,,,,,4,61.38,,,,,,,,,,,1,15.34,,,,,,,,,1,15.34,,,1,15.34,,,,,1,15.34,,,,,,,,,,,,,,,,,,
,,,,45~49,7,130.94,,,,,,,,,1,,,,18.71,1,18.71,1,18.71,1,18.71,2,37.41,,,,,2,37.41,,,1,18.71,,,1,18.71,,,1,18.71,1,18.71,1,18.71,,,,,2,37.41,,,,,,,,,,,,,,,,,,
,,,,50~54,2,50.90,2,50.90,1,25.45,,,,,,,,,,,,6,152.71,,,1,25.45,1,25.45,,,,,1,25.45,,,,,,,,,,,,,1,25.45,,,,,3,76.36,,,,,,,,,,,,,,,,,,
