,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,49.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,55.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,97.18,,,1,,,,97.18,,,,,1,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,91.66,,,,,,,,,,,,1,,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,144.72,1,144.72,1,,,,144.72,1,144.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,207.90,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,611.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,腦,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,43.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,54.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,86.81,,,,,,,,,,,,,,,,,,,,,,,1,86.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,89.93,,,,,,,,,,,,1,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,1,100.00,,,,1,100.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,90.25,,,,,,,1,90.25,1,,,,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,127.06,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,201.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,288.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,1,59.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,43.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.88,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,65.49,,,,,,,,,,,,,,,,,,,1,65.49,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,78.62,,,,,,,,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,117.79,1,117.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,1,93.81,,,,,,,1,93.81,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,197.82,,,,,,,,,,1,98.91,,,,,,,,,,,,,,,,1,98.91,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,279.59,2,186.39,3,,,,279.59,3,279.59,,,,,,,,,,,,,,2,186.39,1,93.20,,,,,,,,,,,,,,,,
,,,,65~69,,,1,120.19,2,240.38,1,120.19,,,1,,,,120.19,3,360.58,,,,,1,,120.19,,,,,,,,,,,1,120.19,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,369.69,3,554.53,1,184.84,1,184.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,280.11,1,,,,280.11,1,280.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,1,49.78,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.84,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.98,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,,73.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,96.34,,,,,,,,,,1,96.34,1,96.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,97.85,,,,,,,1,97.85,1,,,,97.85,,,1,97.85,,,,,,,,1,97.85,,,1,97.85,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,94.34,,,,,,,,,,1,94.34,,,,,,,1,94.34,1,94.34,,,,,,,,,,
,,,,65~69,,,,,2,226.24,,,,,,,,,,,,,,1,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,183.15,1,183.15,2,,,,366.30,,,1,183.15,,,,,,,,,,,,,,,,,,,,,,1,183.15,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,281.69,,,1,281.69,,,,,,,,,,,,,,1,281.69,,,,,,,,,,,,,,,,
,,,,80~84,,,1,500.00,,,,,,,,,,,,,,,,1,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.25,,,,,,,,,,,,,,,,
,,,,40~44,1,70.57,,,,,1,70.57,2,141.14,,,,,,,,1,70.57,,,,,,,,,,1,70.57,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,109.29,,,,,,,,,,,,,,,,1,109.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,100.70,,,,,,1,100.70,,,,,,,2,201.41,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,2,189.39,,,1,,94.70,,,,,,,,,1,94.70,1,94.70,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,101.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,101.52,,,,,,,,,,1,101.52,,,,,,,,,,1,101.52,,,,,1,101.52,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,174.22,,,,,,1,174.22,1,174.22,,,,,,,,,,,,1,174.22,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,274.73,,,,,,,,,,,,,,2,549.45,2,549.45,1,,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,440.53,,,,,,,,,,,,,,,,,,,,,,1,440.53,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,造血系統及網狀內皮系統,,喉,,結直腸癌,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,2,97.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,217.86,,,,,3,,,,326.80,1,108.93,,,,,,,,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,93.63,,,2,187.27,,,1,93.63,,,,,,1,93.63,,,,,,,,2,187.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,101.42,,,,,,,,2,202.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.10,1,100.10,1,100.10,1,100.10,,,1,,,,100.10,,,1,100.10,2,200.20,1,,100.10,,,,,2,200.20,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,164.74,,,1,164.74,,,,,,,,,,,,,,,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,438.60,,,,,,,1,,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.39,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,84.25,,,,,,,,,,,,1,,84.25,1,84.25,1,84.25,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,,1,116.82,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,91.32,,,,,,,,3,273.97,2,182.65,1,,91.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,104.06,1,104.06,,,,,,,,,,,,2,208.12,,,,,,1,104.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,99.80,1,99.80,1,99.80,,,,,,,,,,2,199.60,,,1,99.80,,,,1,99.80,,,1,99.80,,,,,1,99.80,,,,,,,,,,,,,,
,,,,70~74,,,,,1,149.48,1,149.48,,,,,,,,,,1,149.48,1,149.48,1,,149.48,,,,,,,1,149.48,,,,,1,149.48,,,,,,,,,,,,
,,,,75~79,,,,,,,1,269.54,,,,,,,,1,269.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,429.18,1,429.18,2,858.37,,,,1,429.18,1,429.18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,,結直腸癌,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.73,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,52.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,77.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,117.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,95.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,202.84,1,101.42,,,1,,,,101.42,1,101.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,100.91,2,201.82,1,,,,100.91,,,1,100.91,,,1,,100.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,139.66,,,,,2,,,,279.33,,,1,139.66,,,,,,,,,,1,139.66,3,418.99,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,241.55,,,1,241.55,1,241.55,,,,,,,,,,1,241.55,1,,241.55,2,483.09,,,,,1,241.55,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,416.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,55.80,,,1,55.80,,,,,,,,,,,,,,1,,55.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,73.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,238.38,,,,,,,2,,,,238.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,389.11,1,97.28,1,97.28,,,,,,,,3,291.83,,,,,1,,97.28,,,,,,,2,194.55,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,100.70,,,,,,1,100.70,,,1,100.70,,,,,,,,2,201.41,1,100.70,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,102.56,,,4,410.26,3,307.69,,,,,,,,1,102.56,,,,,,,,1,102.56,,,2,205.13,1,102.56,,,,,,,,,,,,,,,,
,,,,70~74,2,260.08,2,260.08,,,,,1,130.04,1,,,,130.04,1,130.04,,,,,1,,130.04,,,,,,,,,3,390.12,,,,,,,,,,,,,,,,
,,,,75~79,,,1,228.31,1,228.31,,,3,684.93,,,,,,,,,,,,,,,,,,,,,,,1,228.31,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,420.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,66.98,,,,,,,,,,,,,,,1,66.98,,,,,1,66.98,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,55.74,,,,,,,,,,,,,,1,55.74,1,55.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,132.19,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.09,,,,,,,,,,,,,,
,,,,45~49,2,142.76,,,,,,,,,,,,,,,,,,,,1,,71.38,,,,,,,,,,,,,1,71.38,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.93,,,1,108.93,,,,,,,,,,,,
,,,,55~59,1,103.95,,,,,,,1,103.95,,,,,,,,1,103.95,1,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,98.81,,,1,98.81,2,,,,197.63,1,98.81,1,98.81,1,98.81,1,,98.81,,,,,1,98.81,,,1,98.81,,,,,,,,,,,,,,,,
,,,,65~69,1,106.95,,,,,,,,,3,,,,320.86,,,4,427.81,,,,,,,,,,1,106.95,,,,,,,,,1,106.95,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,232.83,,,4,465.66,1,116.41,,,,,,1,116.41,1,116.41,1,116.41,,,,,1,116.41,1,116.41,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,454.55,3,681.82,,,,,,,,,,,,2,454.55,,,,,1,227.27,,,1,227.27,,,,,,,,,,
,,,,80~84,,,,,,,,,1,401.61,,,,,,1,401.61,,,,,,,,,,,,1,401.61,,,,,,,,,1,401.61,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,653.59,,,,,,,1,,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.98,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.93,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.27,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.10,,,,,,,,
,,,,45~49,1,71.23,,,,,,,1,71.23,,,,,,,,1,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
