,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,23.25,,,1,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,35.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,36.79,,,,,,,,,,,,,,,,,,,,,,1,36.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,28.92,,,1,28.92,1,,,,28.92,2,,57.84,1,,28.92,,,,1,,28.92,,,,,,,,,1,28.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,33.77,,,,,,,3,,,,101.32,4,,135.09,,,,,,,,,,2,67.54,,,1,33.77,,,,,1,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,57.41,1,,57.41,,,,1,,57.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,110.50,,,,,1,110.50,,,1,,,,110.50,1,,110.50,,,,,,,,,,1,110.50,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,2,28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,38.43,1,38.43,,,,,2,76.86,,,,,,,,,2,,76.86,,,,,,,,,,,,,,,,,,,,,1,38.43,1,38.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,29.89,1,29.89,,,,,1,29.89,,,,,,1,,29.89,2,,59.77,,,,2,,59.77,1,29.89,2,59.77,,,2,59.77,,,,,1,29.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,31.65,,,1,31.65,1,31.65,2,63.29,1,,,,31.65,1,,31.65,5,,158.23,,,,,,,2,63.29,,,2,63.29,2,63.29,,,1,31.65,,,1,31.65,1,31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,49.46,,,,,,,2,98.91,,,,,,1,,49.46,5,,247.28,,,,2,,98.91,,,,,,,,,,,,,2,98.91,,,2,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,,199.40,,,,,,,,,,,,,1,99.70,1,99.70,,,,,,,2,199.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,274.73,,,,,,,,,,1,,274.73,,,,,,,,,,,,,,,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他內分泌腺,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸膜,,骨、關節及關節軟骨,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,29.87,,,,,,,,,1,,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.87,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.40,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.07,,,1,13.07,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,14.70,,,,,,,,,,,,,1,14.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,37.57,,,,,,,,,,,,,,2,,37.57,,,,,,,,1,18.78,,,,,,,,,,,,,,,,,1,18.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,,33.29,1,,33.29,,,,,,,,,,,,,,,1,33.29,1,33.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,,120.63,,,,2,,80.42,4,,160.84,,,1,40.21,1,40.21,,,,,,,,,,,1,40.21,,,,,,,1,40.21,1,40.21,,,,,1,40.21,,,,,,,,,,,,,,
,,,,60~64,3,96.18,,,,,,,,,,,,,,5,,160.31,,,,,,,3,,96.18,,,,,4,128.25,,,,,,,,,,,,,,,1,32.06,,,,,1,32.06,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,32.25,,,1,32.25,,,,,,4,,128.99,,,,1,,32.25,11,,354.72,,,,,7,225.73,3,96.74,,,1,32.25,,,,,3,96.74,,,,,,,1,32.25,1,32.25,,,,,2,64.50,,,,,,,,,,,,,,
,,,,70~74,,,,,2,97.42,,,,,1,,,,48.71,8,,389.67,,,,,,,5,,243.55,2,97.42,,,2,97.42,1,48.71,,,,,,,1,48.71,4,194.84,1,48.71,,,,,,,,,1,48.71,,,2,97.42,,,,,,,,,,,,,,
,,,,75~79,,,1,96.81,,,,,,,,,,,,3,,290.42,,,,,,,3,,290.42,1,96.81,,,4,387.22,,,1,96.81,,,,,,,,,1,96.81,,,,,,,1,96.81,1,96.81,1,96.81,2,193.61,,,,,,,,,,,,,,
,,,,80~84,,,,,1,220.75,,,,,1,,,,220.75,1,,220.75,,,,,,,,,,,,,,2,441.50,,,,,,,,,,,1,220.75,,,,,,,1,220.75,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,578.03,,,,,,1,,578.03,,,,,,,,,,1,578.03,,,2,1156.07,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,眼及淚腺,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,14.20,,,,,,,,,,,,,,,,,,,,1,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,12.92,,,,,,,,,,,,1,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,14.28,1,,14.28,,,,,,,,,,,,,,,,,,,,,,,1,14.28,1,14.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34.29,1,17.15,,,,,,,,,,,1,17.15,1,17.15,,,3,51.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,118.17,,,,,,,,,,,,,,1,,29.54,,,,,,,,,,,,,,1,29.54,,,,,,,,,,,1,29.54,1,29.54,,,1,29.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,7,,228.16,,,,,,,1,,32.59,1,32.59,,,1,32.59,,,,,,,1,32.59,,,1,32.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,118.76,1,39.59,,,1,39.59,,,,,,,,7,,277.12,,,,1,,39.59,1,,39.59,1,39.59,1,39.59,1,39.59,,,,,,,,,,,,,,,,,3,118.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,33.97,,,,,,,1,33.97,,,,,,3,,101.90,,,,,,,3,,101.90,2,67.93,,,2,67.93,1,33.97,1,33.97,,,,,,,3,101.90,,,,,1,33.97,1,33.97,1,33.97,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,63.11,,,,,,,,,1,,,,31.56,5,,157.78,,,,,,,3,,94.67,4,126.22,,,6,189.33,,,,,,,,,,,2,63.11,,,2,63.11,1,31.56,,,1,31.56,1,31.56,,,,,,,,,,,,,,,,,,
,,,,70~74,1,45.17,,,,,,,,,1,,,,45.17,2,,90.33,,,,1,,45.17,2,,90.33,11,496.84,2,90.33,2,90.33,2,90.33,,,,,,,,,3,135.50,,,,,,,,,,,5,225.84,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,86.88,1,86.88,,,1,86.88,,,,,,4,,347.52,,,,1,,86.88,1,,86.88,3,260.64,,,6,521.29,1,86.88,,,,,,,1,86.88,1,86.88,,,,,,,,,3,260.64,1,86.88,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,,394.48,,,,,,,1,,197.24,,,,,,,,,,,,,,,,,1,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其他分界不明的部位,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,,15.49,,,,1,,15.49,,,1,15.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,2,,30.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.16,,,1,12.16,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,13.26,,,,,,,,1,,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.26,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.84,,,,,2,27.68,,,,,,,,2,,27.68,,,,,,,,,,1,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.84,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,16.43,,,,,,,,,,,,,,,,,,,,,,,,1,16.43,1,16.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,27.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.21,1,27.21,,,,,,,,,,,,,,,,,,
,,,,50~54,2,66.58,,,,,,,,,,,,,,1,,33.29,,,,,,,,,,1,33.29,,,1,33.29,,,2,66.58,,,,,,,,,4,133.16,1,33.29,,,,,,,,,2,66.58,1,33.29,,,,,,,,,,,,,,
,,,,55~59,,,1,38.91,,,,,2,77.82,,,,,,3,,116.73,,,,,,,2,,77.82,1,38.91,,,,,,,1,38.91,1,38.91,,,1,38.91,1,38.91,2,77.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,37.64,1,37.64,1,37.64,,,,,,,,5,,188.18,,,,,,,,,,4,150.55,4,150.55,,,,,,,1,37.64,,,,,1,37.64,2,75.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,31.33,1,31.33,,,1,31.33,,,1,,,,31.33,5,,156.64,,,,,,,,,,1,31.33,4,125.31,,,,,5,156.64,1,31.33,,,,,,,5,156.64,,,,,,,,,,,,,1,31.33,1,31.33,,,,,,,,,,,,
,,,,70~74,1,42.23,1,42.23,,,,,,,,,,,,3,,126.69,,,,,,,,,,1,42.23,5,211.15,,,,,2,84.46,,,,,1,42.23,,,4,168.92,,,1,42.23,,,,,2,84.46,,,,,2,84.46,,,,,,,,,,,,
,,,,75~79,1,82.10,1,82.10,,,,,,,,,,,,2,,164.20,,,,,,,,,,1,82.10,5,410.51,,,1,82.10,2,164.20,1,82.10,,,,,,,1,82.10,1,82.10,1,82.10,,,,,1,82.10,,,1,82.10,,,,,,,,,,,,,,
,,,,80~84,1,174.22,,,,,,,,,,,,,,1,,174.22,,,,,,,,,,,,4,696.86,,,,,3,522.65,,,1,174.22,,,,,2,348.43,,,,,,,,,,,,,2,348.43,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,15.57,,,,,,,,,1,,15.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,14.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.24,,,,,,,,,,,,,,,,,1,13.24,,,1,13.24,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,13.69,,,1,13.69,,,,,,1,,13.69,,,,,,,,,,,,1,13.69,,,,,,,,,1,13.69,,,,,,,,,,,1,13.69,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,15.47,,,,,1,15.47,,,,,,,,3,,46.40,,,,,,,1,,15.47,,,,,,,,,,,,,,,,,,,,,1,15.47,,,2,30.94,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,24.39,,,,1,,24.39,2,,48.78,,,1,24.39,,,,,,,,,1,24.39,,,,,,,,,,,1,24.39,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,34.53,,,,,,,1,34.53,,,,,,1,,34.53,,,,,,,1,,34.53,1,34.53,2,69.06,,,,,,,,,,,1,34.53,,,,,,,,,2,69.06,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,75.39,,,,,,,,,2,,,,75.39,2,,75.39,,,,,,,1,,37.69,,,1,37.69,2,75.39,,,,,,,1,37.69,,,,,,,1,37.69,,,1,37.69,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,41.68,7,,291.79,1,,41.68,,,,2,,83.37,1,41.68,3,125.05,,,1,41.68,,,,,2,83.37,,,,,,,,,1,41.68,1,41.68,1,41.68,2,83.37,,,,,,,,,,,,,,,,,,
,,,,65~69,1,32.50,,,1,32.50,,,,,,,,,,6,,195.00,,,,2,,65.00,5,,162.50,1,32.50,2,65.00,,,,,2,65.00,2,65.00,3,97.50,,,,,,,,,2,65.00,2,65.00,,,4,130.00,,,,,,,,,,,,,,,,,,
,,,,70~74,2,81.33,,,,,,,,,1,,,,40.67,6,,244.00,,,,1,,40.67,6,,244.00,2,81.33,2,81.33,1,40.67,,,,,,,6,244.00,,,1,40.67,1,40.67,2,81.33,3,122.00,,,,,5,203.33,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,,228.14,,,,1,,76.05,5,,380.23,,,2,152.09,1,76.05,,,,,,,4,304.18,,,,,,,,,3,228.14,1,76.05,,,3,228.14,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,165.02,,,,,,,1,,,,165.02,3,,495.05,,,,1,,165.02,1,,165.02,,,3,495.05,,,,,,,,,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,406.50,1,,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
