,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,307.69,,,,,,,,,,1,,153.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,169.78,,,,,1,,,,169.78,,,,,,,,,,,,,,,1,169.78,,,,,,,,,,,,,,,,
,,,,60~64,1,183.82,,,1,183.82,1,183.82,1,183.82,,,,,,,,,,,,,,,1,,183.82,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,506.33,,,,,,,,,,,,1,,253.16,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,617.28,1,617.28,,,1,617.28,,,,,,,,,,,,,,,1,,617.28,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1075.27,,,,,,,,,,,,,,,,,,,,,,1,1075.27,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,骨、關節及關節軟骨,,,結直腸癌,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,,153.61,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,164.74,1,,,,164.74,,,,1,,164.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,178.89,,,,,,,,,,,,,,,1,,178.89,,,,,,,2,357.78,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,1,,234.74,,,2,469.48,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,378.79,2,757.58,1,378.79,,,,,,,,,1,,378.79,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,
,,,,75~79,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1052.63,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,1,70.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,80.97,,,,,1,80.97,,,,,,,,,,,,,,,,,1,,80.97,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,99.70,1,99.70,,,1,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,133.87,,,,,,,,,,,,,,,,
,,,,50~54,1,155.52,,,,,1,155.52,,,,,,,,,,,,,,,,,,,,1,155.52,,,,,,,,,,,,,,,,,,
,,,,55~59,2,328.41,,,,,1,164.20,,,,,,,,,,,,,,,,,,,,,,,,1,164.20,1,164.20,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,177.94,3,,,,533.81,1,,177.94,1,,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,223.71,,,1,223.71,1,,,,223.71,2,,447.43,1,,223.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,373.13,,,,,,,2,,,,746.27,1,,373.13,,,,1,,373.13,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,671.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,1063.83,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,結直腸癌,,,腎盂及其他泌尿系統,,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.36,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,154.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,86.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,95.15,,,,,,,,,,1,,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,119.90,,,,,,,,,,,,,,,,,,,,,2,,239.81,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,157.23,,,2,314.47,,,1,157.23,,,,,,,,,1,,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,166.11,1,166.11,,,,,,,,,,,,,,1,,166.11,1,,166.11,,,1,166.11,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,184.16,,,,,1,,,,184.16,,,,,,,1,,184.16,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,412.37,,,3,618.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,1104.97,,,1,552.49,,,,,,1,,552.49,1,,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.26,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,82.30,,,1,82.30,,,2,164.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.37,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,111.36,,,,,,,,,1,,111.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,314.96,1,,,,157.48,1,,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,165.02,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,182.15,,,,,,,,,,,,1,,182.15,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,202.84,,,,,1,202.84,,,,,,,,,,,,,,,,,,,,,,1,202.84,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,315.46,2,630.91,,,,,,,,,,,,,,,1,,315.46,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,1156.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1030.93,,,,,,,,,1,,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,結直腸癌,,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.31,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.20,,,,,,,,,,,,,,
,,,,35~39,1,81.23,,,1,81.23,1,81.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,88.50,,,,,,,,,,,,,1,,88.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,212.99,,,,,,,,,1,,,,106.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,304.41,,,,,,,,,,,,,,,,,,,,,,,,,,1,152.21,,,,,,,,,,,,,,
,,,,55~59,2,327.33,1,163.67,2,327.33,,,,,,,,,,1,,163.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,365.63,,,,,1,,,,182.82,1,,182.82,,,,,,,,,,,,,,,,1,182.82,,,,,,,,,,,,
,,,,65~69,,,1,197.63,,,,,,,,,,,,1,,197.63,,,,,,,,,,,,1,197.63,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,300.30,,,,,1,,,,300.30,1,,300.30,,,,1,,300.30,1,,300.30,,,1,300.30,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,540.54,,,2,1081.08,1,,,,540.54,,,,1,,540.54,,,,1,,540.54,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,,1010.10,,,,,,,1,1010.10,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.28,,,,,,,,,,
,,,,15~19,,,,,,,,,1,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,262.24,,,,,,,,,1,,,,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,200.00,,,1,100.00,,,3,300.00,,,,,,,,,1,,100.00,1,,100.00,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,148.81,,,,,,,,
,,,,55~59,3,491.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,163.93,,,,,1,163.93,1,163.93,,,,
,,,,60~64,,,,,,,,,1,178.57,,,,,,2,,357.14,,,,1,,178.57,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,194.17,,,,,,,,,,1,194.17,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,4,1075.27,1,,,,268.82,1,,268.82,,,,1,,268.82,,,,,,1,268.82,1,268.82,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,518.13,,,,,,1,,518.13,,,,2,,1036.27,1,,518.13,,,,,,,,,,,,,,,,,1,518.13,,
,,,,80~84,,,,,,,,,1,1063.83,,,,,,,,,,,,1,,1063.83,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,2,137.46,,,,,,,,,,,,,,,,,,,,1,,68.73,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,79.05,1,,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,198.22,,,,,,,2,198.22,,,,,,1,,99.11,,,,,,,1,,99.11,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,133.16,1,133.16,,,,,1,133.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,163.13,,,,,,,,,1,,163.13,,,,,,,,,,,1,163.13,,,,,,,,,,,,,,
,,,,60~64,2,352.73,,,,,,,2,352.73,,,,,,1,,176.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,194.93,,,,,,5,,974.66,,,,,,,,,,,,1,194.93,,,2,389.86,1,194.93,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,255.10,1,,255.10,,,,,,,1,255.10,,,,,1,255.10,1,255.10,,,,,,,,,,
,,,,75~79,,,,,,,1,507.61,1,507.61,1,,,,507.61,1,,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,,1904.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1960.78,,,,,,,,,,1,,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.45,,,1,76.45,,,,,,,,
,,,,40~44,,,,,1,87.95,,,4,351.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,94.79,,,,,1,94.79,2,189.57,,,,,,1,,94.79,,,,,,,,,,,,,,,,,,1,94.79,,,,,,,,,,
,,,,50~54,1,123.00,,,,,,,1,123.00,,,,,,,,,2,,246.00,,,,3,,369.00,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,168.35,,,,,,,1,168.35,,,,,,,,,,,,,,,,,,1,168.35,,,1,168.35,,,,,,,,,,,,,,
,,,,60~64,1,175.13,2,350.26,,,,,1,175.13,,,,,,,,,1,,175.13,,,,,,,,,1,175.13,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,396.04,5,990.10,1,,,,198.02,,,,2,,396.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,236.41,,,,,,3,,709.22,,,,1,,236.41,,,,,,1,236.41,,,,,1,236.41,,,,,,,,,,
,,,,75~79,,,,,,,,,1,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,1960.78,,,,,1,1960.78,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.95,,,,,,,,,,,,,,
,,,,30~34,2,136.71,,,,,,,,,1,,,,68.35,,,,,,,,,,,,,,,,,,,,,1,68.35,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,77.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,85.76,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.76,,,,,1,85.76,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,93.81,,,,,,,1,,93.81,1,,93.81,,,,,,,,,,,1,93.81,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,114.81,,,,,,,1,,114.81,,,1,114.81,,,,,,,,,,,,,,,,
,,,,55~59,1,166.94,1,166.94,,,,,,,3,,,,500.83,,,,,,,1,,166.94,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,172.41,1,172.41,2,,,,344.83,1,,172.41,1,,172.41,2,,344.83,,,,,,,,,,,,,,1,172.41,,,,,,,,
,,,,65~69,,,,,,,,,1,194.93,1,,,,194.93,,,,,,,1,,194.93,,,,,,1,194.93,,,2,389.86,,,1,194.93,,,,,,,,
,,,,70~74,,,1,235.85,,,,,,,4,,,,943.40,1,,235.85,2,,471.70,1,,235.85,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,414.94,,,,,3,,,,1244.81,,,,1,,414.94,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,925.93,3,,2777.78,,,,,,1,925.93,,,1,925.93,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.72,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,75.19,,,,,,,,,1,75.19,,,,,,,,,,,,,,,,
,,,,30~34,1,70.03,,,,,,,,,1,,,,70.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,76.28,,,1,,,,76.28,,,,,,,,,,,,,,,,,,,,,1,76.28,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,85.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,91.16,,,,,,,,1,,91.16,,,,1,,91.16,,,,,,,,,,,,,,,,1,91.16,,,,,,
,,,,50~54,1,111.23,,,,,,,,,2,,,,222.47,1,,111.23,,,,,,,,,,1,111.23,,,,,,,,,1,111.23,,,,,,,,
,,,,55~59,1,162.34,,,,,,,,,2,,,,324.68,,,,2,,324.68,,,,1,,162.34,,,,,,,1,162.34,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,336.13,1,,168.07,3,,504.20,1,,168.07,1,,168.07,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,201.21,,,1,201.21,,,,,1,,,,201.21,,,,1,,201.21,,,,,,,,,,,1,201.21,,,,,,,,,1,201.21,,,2,402.41
,,,,70~74,,,1,230.95,,,,,1,230.95,3,,,,692.84,2,,461.89,1,,230.95,3,,692.84,,,,1,230.95,,,,,,,1,230.95,,,,,,,,,,
,,,,75~79,,,,,,,,,1,386.10,1,,,,386.10,1,,386.10,,,,,,,,,,,,,,,,,,,,,,1,386.10,,,1,386.10,,
