,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,309.60,2,619.20,1,,309.60,,,,1,,309.60,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,1063.83,,,,1,1063.83,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其他男性生殖器官,,呼吸系統與胸內器官之其他分界不明部位,,,,,直腸與肛門,,肺、支氣管及氣管,,,食道,,,喉,,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,1,63.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,70.08,,,,,,3,210.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,169.64,,,,,,,,,,,,
,,,,40~44,,,1,81.10,,,1,81.10,,,,,,,,,,,,,,,,,,,,,1,81.10,,,,,,,,,,,,,,,,
,,,,45~49,1,125.63,,,,,1,125.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,116.55,,,,,,,,,,,,,,,,1,,116.55,2,,233.10,,,,,,,,,,,,1,116.55,,,,,,,,,,
,,,,55~59,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,304.88,,,1,152.44,,,,,,,,,,,,1,,152.44,,,,1,,152.44,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,,208.77,,,,,,,,,,,1,208.77,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,305.81,1,305.81,,,,,,,,,,1,305.81,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,70.18,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,63.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,84.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,80.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,237.53,,,,,,,,,,,,,,,,,,1,,118.76,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,129.70,,,,,,,,,,1,129.70,1,,129.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,299.85,,,1,149.93,1,149.93,1,149.93,,,,,,1,149.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,608.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,300.30,,,2,600.60,,,2,600.60,,,,,,1,300.30,,,,,,,1,,300.30,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,480.77,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,1,89.13,,,,,,,,,,,,,,,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,104.93,,,,,1,104.93,,,,,,,,,,,,,,,,1,,104.93,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,125.79,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,259.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1,129.53,,,,,,,,
,,,,60~64,1,142.45,,,1,142.45,1,142.45,1,142.45,,,,,,,,2,,284.90,,,,1,,142.45,,,,,,,,,1,142.45,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,,192.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,1,289.86,,,,,,,,,,,,,,,,,,
,,,,75~79,1,492.61,,,,,,,1,492.61,1,,,,492.61,1,492.61,,,,1,,492.61,1,,492.61,,,1,492.61,,,,,,,,,,,,,,,,
,,,,80~84,1,952.38,1,952.38,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,結直腸癌,,腎盂及其他泌尿系統,,,,,腦,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,81.97,,,,,,,,,,,,,,1,81.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,186.39,1,93.20,,,,,1,93.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,129.70,,,1,129.70,,,,,,,,,,,,1,,129.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,122.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,294.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,177.30,2,354.61,,,,,,,,,,,,,,,2,,354.61,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,287.36,,,1,287.36,,,,,1,,,,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,892.86,,,,,,,1,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,2000.00,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,結直腸癌,,,睪丸,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,66.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,69.78,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,68.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,,75.19,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,82.85,,,,,,,,,,,,,,2,165.70,,,,,,,,,,,,,,,,
,,,,45~49,3,259.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,257.73,1,128.87,,,,,2,257.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,369.00,,,,,,,3,369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,140.25,,,,,,,,1,,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,360.36,,,,,,,3,540.54,1,,,,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,268.82,,,,,1,268.82,3,806.45,,,,,,,,1,,268.82,,,,,,,1,268.82,,,1,268.82,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1801.80,,,,,,,,,,,,,,,,1,900.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,食道,,,胰,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腦,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.18,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,70.52,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,85.91,,,,,,,,,,,,,,,,,,,1,,85.91,,,,,,,,,,2,171.82,,,,,,,,,,,,
,,,,45~49,3,243.70,,,1,81.23,,,1,81.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,128.87,,,,,,,1,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,363.20,,,,,,,2,242.13,,,,,,1,121.07,,,,,,,,,,,,1,121.07,,,,,1,121.07,,,,,,,,,,
,,,,60~64,1,141.24,1,141.24,,,1,141.24,1,141.24,,,,,,3,423.73,,,,,,,,,,,,,,,,1,141.24,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,172.41,,,,,,,,1,,172.41,,,,,,,1,172.41,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,250.63,,,,,,,,,,,,,,,,,,,1,250.63,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,454.55,1,454.55,,,,,,,,,,,,,,,,1,454.55,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,854.70,,,,,,,1,,854.70,,,1,854.70,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,85.54,,,,,,,,,,,,,,,,,1,85.54,,,,,,,,,,,,,,,,,,
,,,,45~49,1,81.43,1,81.43,,,,,1,81.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,116.41,,,1,116.41,,,,,,,,,,,,,,1,,116.41,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,242.13,,,,,,,,,,,,,,1,121.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,278.55,,,,,,,,,,,,,,2,278.55,,,,,,,,,,,,1,139.28,,,1,139.28,,,,,,,,,,,,
,,,,65~69,4,675.68,,,,,,,2,337.84,,,,,,,,,,,2,,337.84,,,,,,,,1,168.92,,,,,,,,,,,,,,
,,,,70~74,1,232.02,,,,,1,232.02,2,464.04,,,,,,1,232.02,1,,232.02,,,,,,,,,,,,,,,1,232.02,,,,,,,,,,
,,,,75~79,,,,,,,,,1,442.48,,,,,,2,884.96,,,,1,,442.48,,,,,,,,,,1,442.48,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,840.34,,,,,,,,,,,,,,1,840.34,,,,,1,840.34,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1960.78,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,79.87,,,,,,,,,,,,,,,,,,,,,1,79.87,,,,,,,,,,,,,,
,,,,45~49,2,161.94,,,,,,,,,1,,,,80.97,,,,,,1,,80.97,1,,80.97,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,321.54,,,,,,,2,214.36,1,,,,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,130.21,,,1,130.21,,,3,390.63,,,,,,,,1,,130.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,138.50,,,,,,,2,277.01,,,,,,1,138.50,,,,,,,,,,,,,,,,1,138.50,,,,,,,,,,,,
,,,,65~69,,,1,161.03,,,1,161.03,1,161.03,,,,,,3,483.09,,,,1,,161.03,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,233.10,2,466.20,,,,,1,233.10,1,,,,233.10,,,1,,233.10,,,,,,,1,233.10,,,1,233.10,,,,,,,,,,,,,,
,,,,75~79,1,396.83,,,,,,,1,396.83,,,,,,3,1190.48,1,,396.83,,,,,,,,,,,,,,,1,396.83,1,396.83,1,396.83,,,,,,
,,,,80~84,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,1,862.07,1,862.07,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,男性乳房,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,1,77.64,,,,,,,,,,,,,,,,,,,1,77.64,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,75.02,,,1,75.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,79.18,,,,,,,,,,,,,,,,,,,,,,,,,2,158.35,,,,,,,,,,
,,,,45~49,1,83.89,,,,,,,3,251.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,193.61,,,,,,,,,,,,,,3,,290.42,1,96.81,,,,,,,,,,,,,,,,,,
,,,,55~59,4,536.19,1,134.05,,,,,3,402.14,,,,,,,,1,,134.05,,,,1,,134.05,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,130.55,,,,,,,1,130.55,,,,,,2,261.10,2,,261.10,1,,130.55,2,,261.10,,,,,,,,,,,1,130.55,,,,,,,,
,,,,65~69,2,328.41,,,,,,,1,164.20,,,,,,1,164.20,4,,656.81,,,,,,,,,1,164.20,1,164.20,,,,,,,1,164.20,,,,,,
,,,,70~74,,,,,,,,,1,211.86,,,,,,1,211.86,1,,211.86,,,,1,,211.86,,,1,211.86,1,211.86,,,,,,,1,211.86,,,,,,
,,,,75~79,,,,,,,,,1,381.68,1,,,,381.68,1,381.68,1,,381.68,1,,381.68,,,,,,,,1,381.68,1,381.68,,,,,1,381.68,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,,1612.90,1,,806.45,,,,,,,,1,806.45,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2000.00,1,,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.70,,,,,,,,,,,,,,,,,,
,,,,30~34,1,78.68,,,,,,,1,78.68,,,,,,1,78.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,150.49,,,,,,,1,75.24,,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,78.13,,,1,78.13,,,,,,,,,,1,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,170.07,,,,,,,2,170.07,,,,,,,,,,,1,,85.03,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,180.67,,,,,,,3,271.00,3,,,,271.00,,,,,,,,,,,,,,,,,,,,,,1,90.33,,,,,,,,
,,,,55~59,2,268.82,,,,,,,,,2,,,,268.82,,,,,,,,,,,,,,,,,,,,1,134.41,,,,,,,,,,
,,,,60~64,1,129.70,,,,,,,1,129.70,1,,,,129.70,1,129.70,,,,,,,1,,129.70,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,154.32,1,154.32,,,,,2,308.64,,,,,,,,1,,154.32,,,,,,,,,,,1,154.32,1,154.32,,,,,,,,,,,,
,,,,70~74,3,639.66,,,,,,,1,213.22,,,,,,,,,,,,,,,,,,,1,213.22,1,213.22,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,344.83,,,2,,,,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1818.18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,食道,,胸腺、心臟與中隔,,,結直腸癌,,,膀胱,,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,68.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,155.28,,,,,,,,,,,,,,1,77.64,,,,,,,,,,1,77.64,,,,,,,,,,,,,,,,,,
