,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,23.00,,,1,23.00,,,1,23.00,1,,,,23.00,,,,,,,8,183.99,,,,,,,,5,115.00,10,229.99,,,7,160.99,4,92.00,,,,,,,,,,,2,46.00,1,23.00,3,69.00,1,23.00,,,,,2,46.00,,,1,23.00,6,137.99,,,,,,
,,,,70~74,4,97.90,2,48.95,1,24.47,,,,,1,,,,24.47,,,,1,,24.47,4,97.90,,,,,,3,73.42,2,48.95,11,269.21,1,24.47,6,146.84,2,48.95,1,24.47,,,,,1,24.47,,,2,48.95,,,,,3,73.42,,,1,24.47,3,73.42,2,48.95,1,24.47,8,195.79,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,38.11,,,,4,152.44,1,,38.11,,,,,4,152.44,12,457.32,2,76.22,5,190.55,1,38.11,1,38.11,,,,,,,,,2,76.22,1,38.11,,,1,38.11,,,,,3,114.33,,,1,38.11,6,228.66,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,81.10,,,,3,243.31,,,,,,1,81.10,1,81.10,3,243.31,,,5,405.52,1,81.10,,,,,,,,,,,,,,,2,162.21,1,81.10,,,,,,,1,81.10,,,3,243.31,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,798.72,,,1,159.74,,,,,,,,,,,,,,,,,,,,,,,,,1,159.74,,,,,1,159.74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.77,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.73,,,1,11.73,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.23,,,,,,,,,,,,,,,,
,,,,30~34,,,1,10.86,,,,,2,21.72,1,,,,10.86,,,,,,,,,,,,,,,,1,10.86,,,,,,,,,,,,,1,10.86,1,10.86,,,,,1,10.86,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,22.59,1,11.29,,,1,11.29,,,1,,,,11.29,,,,3,,33.88,1,11.29,1,,11.29,,,1,11.29,,,,,,,,,1,11.29,,,,,,,,,1,11.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,23.99,,,,,,,,,1,,,,11.99,,,,5,,59.97,,,,,,1,11.99,,,,,1,11.99,,,,,,,,,,,1,11.99,,,,,,,,,,,,,2,23.99,,,,,,,,,,,,,,,,
,,,,45~49,6,78.23,1,13.04,,,1,13.04,,,,,,,,,,,8,,104.30,,,,,,5,65.19,,,1,13.04,2,26.08,,,,,,,,,,,,,,,,,1,13.04,,,,,2,26.08,4,52.15,1,13.04,,,,,,,,,,,,,,
,,,,50~54,6,123.13,2,41.04,,,,,,,1,,,,20.52,,,,2,,41.04,,,2,,41.04,6,123.13,,,,,,,,,,,,,,,1,20.52,4,82.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,91.35,1,22.84,,,1,22.84,,,1,,,,22.84,,,,5,,114.18,,,,,,3,68.51,1,22.84,3,68.51,1,22.84,,,,,,,,,,,4,91.35,,,,,,,,,,,2,45.67,2,45.67,,,,,1,22.84,,,,,,,,,,
,,,,60~64,5,131.16,2,52.47,1,26.23,,,2,52.47,1,,,,26.23,,,,4,,104.93,,,2,,52.47,3,78.70,,,1,26.23,1,26.23,,,,,,,,,1,26.23,4,104.93,,,,,,,,,1,26.23,1,26.23,,,,,,,4,104.93,,,,,,,,,,
,,,,65~69,2,48.56,1,24.28,1,24.28,2,48.56,,,,,,,,,,,9,,218.50,,,3,,72.83,9,218.50,1,24.28,2,48.56,2,48.56,,,,,,,,,4,97.11,3,72.83,,,,,,,,,,,1,24.28,2,48.56,,,,,3,72.83,,,,,,,,,,
,,,,70~74,,,1,23.70,,,,,2,47.40,3,,,,71.11,,,,10,,237.02,,,2,,47.40,15,355.53,,,5,118.51,1,23.70,,,2,47.40,,,2,47.40,1,23.70,3,71.11,1,23.70,,,,,,,,,7,165.92,,,,,2,47.40,9,213.32,,,,,,,,,,
,,,,75~79,,,,,,,,,2,69.57,1,,,,34.78,1,,34.78,8,,278.26,,,2,,69.57,10,347.83,2,69.57,7,243.48,1,34.78,1,34.78,3,104.35,,,,,,,2,69.57,,,1,34.78,,,,,,,2,69.57,,,,,2,69.57,5,173.91,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,3,,225.73,1,75.24,1,,75.24,5,376.22,,,2,150.49,,,,,1,75.24,,,,,1,75.24,4,300.98,,,,,1,75.24,,,,,4,300.98,,,,,,,4,300.98,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,293.69,,,,2,,293.69,,,1,,146.84,3,440.53,,,3,440.53,,,,,1,146.84,,,,,,,1,146.84,,,,,,,,,,,1,146.84,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他男性生殖器官,,,其他神經系統,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,17.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,11.03,,,,,,,,,,,,,,1,,11.03,,,,,,,,,,,,,,,,,,,,,1,11.03,,,,,,,,,,,,,,,,,,,,,1,11.03,,,,,,,,,,,,,,
,,,,35~39,1,11.49,,,,,2,22.98,,,,,,,,4,,45.95,,,,,,1,,11.49,1,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.49,,,,,,,,,,,,,,
,,,,40~44,6,72.11,,,2,24.04,1,12.02,,,,,,,,3,,36.05,,,,,,,,,,,,,,,1,12.02,1,12.02,,,,,,,,,,,,,,,,,,,,,1,12.02,1,12.02,,,1,12.02,,,,,,,,,,,,
,,,,45~49,4,50.66,1,12.67,1,12.67,,,1,12.67,,,,,,4,,50.66,,,,,,,,,1,12.67,1,12.67,1,12.67,2,25.33,1,12.67,,,1,12.67,,,,,,,2,25.33,,,,,1,12.67,,,1,12.67,,,2,25.33,,,,,,,,,,,,,,
,,,,50~54,2,36.30,,,,,,,,,,,,,,6,,108.91,,,,,,,,,2,36.30,4,72.61,,,1,18.15,,,1,18.15,,,,,,,,,,,4,72.61,,,,,,,,,1,18.15,,,,,,,,,,,,,,,,
,,,,55~59,2,48.39,,,,,,,,,,,,,,10,,241.95,,,,,,,,,3,72.59,3,72.59,2,48.39,,,,,,,,,,,,,,,,,2,48.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,50.86,1,25.43,,,,,2,50.86,,,,,,9,,228.89,,,,,,,,,4,101.73,8,203.46,1,25.43,3,76.30,,,2,50.86,,,,,,,,,1,25.43,5,127.16,2,50.86,,,2,50.86,,,1,25.43,,,1,25.43,1,25.43,,,,,,,,,,
,,,,65~69,1,25.94,1,25.94,1,25.94,,,,,,,,,,11,,285.34,,,,,,,,,9,233.46,14,363.16,,,6,155.64,1,25.94,3,77.82,,,1,25.94,,,,,1,25.94,1,25.94,,,,,1,25.94,,,3,77.82,,,,,3,77.82,,,,,,,,,,
,,,,70~74,1,23.38,4,93.50,,,,,2,46.75,,,,,,5,,116.88,1,,23.38,,,,,,5,116.88,15,350.63,,,5,116.88,4,93.50,3,70.13,,,,,,,1,23.38,4,93.50,7,163.63,,,1,23.38,,,1,23.38,1,23.38,,,,,10,233.75,,,,,,,,,,
,,,,75~79,,,,,,,1,32.53,1,32.53,,,,,,5,,162.65,,,,,,,,,6,195.19,11,357.84,,,7,227.72,1,32.53,,,,,,,,,3,97.59,,,4,130.12,1,32.53,,,,,,,4,130.12,1,32.53,1,32.53,7,227.72,,,,,,,,,,
,,,,80~84,,,,,,,,,1,69.44,,,,,,2,,138.89,1,,69.44,,,1,,69.44,1,69.44,5,347.22,,,,,1,69.44,1,69.44,,,,,,,,,,,2,138.89,,,1,69.44,,,,,,,,,,,1,69.44,,,,,,,,,,
,,,,85+,,,1,128.21,,,,,,,,,,,,3,,384.62,,,,,,,,,1,128.21,9,1153.85,,,6,769.23,,,,,,,,,,,1,128.21,,,1,128.21,,,,,,,2,256.41,1,128.21,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,30.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.34,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,13.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.33,,,,,1,11.33,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,11.73,,,,,,,,,,,,,,,,,,1,11.73,,,,,,,,,,,,,,,,,1,11.73,,,,,,,,,,,,,,,,,,
,,,,30~34,2,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.43,1,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.43,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,2,23.19,,,,,,,,,,1,11.60,,,1,11.60,,,,,,,,,,,,,,,,,,,,,,,,,1,11.60,,,,,,,,,,,,
,,,,40~44,9,109.48,,,2,24.33,1,12.16,,,,,,,,1,,12.16,,,,2,24.33,,,,1,12.16,,,2,24.33,,,,,2,24.33,1,12.16,,,,,1,12.16,,,1,12.16,,,1,12.16,,,,,1,12.16,,,1,12.16,,,,,,,,,,,,
,,,,45~49,3,38.08,,,,,,,,,,,,,,,,,,,,4,50.77,,,,,,3,38.08,3,38.08,3,38.08,,,2,25.39,,,,,,,,,1,12.69,2,25.39,,,,,,,,,1,12.69,,,2,25.39,,,,,,,,,,,,
,,,,50~54,3,47.86,,,,,,,,,,,,,,1,,15.95,,,,6,95.72,,,,,,3,47.86,4,63.82,,,,,1,15.95,,,2,31.91,1,15.95,,,,,,,,,,,,,,,,,1,15.95,,,,,,,,,,,,,,
,,,,55~59,2,50.79,,,1,25.39,,,,,,,,,,,,,,,,4,101.57,,,,1,25.39,,,2,50.79,,,1,25.39,,,1,25.39,2,50.79,,,1,25.39,2,50.79,3,76.18,1,25.39,,,1,25.39,,,,,,,,,,,1,25.39,,,,,,,,
,,,,60~64,1,25.03,,,,,,,,,,,,,,,,,,,,12,300.30,,,,,,2,50.05,5,125.13,1,25.03,,,2,50.05,,,,,,,,,1,25.03,5,125.13,,,1,25.03,,,,,,,1,25.03,,,,,2,50.05,,,,,,,,
,,,,65~69,1,27.23,,,,,,,,,1,,,,27.23,,,,,,,5,136.17,1,,27.23,1,27.23,2,54.47,6,163.40,,,,,4,108.93,1,27.23,2,54.47,,,,,2,54.47,3,81.70,,,,,,,,,1,27.23,2,54.47,,,,,2,54.47,,,,,,,,
,,,,70~74,2,47.84,,,1,23.92,,,,,,,,,,2,,47.84,,,,7,167.42,,,,,,4,95.67,7,167.42,,,,,9,215.26,2,47.84,,,,,2,47.84,2,47.84,3,71.75,1,23.92,,,3,71.75,,,,,,,1,23.92,1,23.92,8,191.34,,,,,,,,
,,,,75~79,2,63.01,3,94.52,,,,,1,31.51,2,,,,63.01,2,,63.01,,,,9,283.55,,,,,,6,189.04,14,441.08,1,31.51,,,7,220.54,3,94.52,2,63.01,,,1,31.51,,,6,189.04,,,2,63.01,,,,,,,4,126.02,1,31.51,1,31.51,4,126.02,,,,,,,,
,,,,80~84,1,61.31,,,,,,,,,,,,,,,,,,,,,,1,,61.31,1,61.31,1,61.31,8,490.50,2,122.62,,,6,367.87,2,122.62,,,,,,,,,2,122.62,,,,,1,61.31,,,,,3,183.94,,,,,4,245.25,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,116.82,,,,1,116.82,,,,,,1,116.82,3,350.47,,,,,4,467.29,,,1,116.82,,,,,,,3,350.47,,,1,116.82,,,,,,,1,116.82,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,16.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,11.24,,,,,1,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.24,,,,,,,,,,,,,,,1,11.24,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.74,,,,,,,1,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,23.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,11.81,,,,,,,1,11.81,,,,,,2,,23.62,,,,1,11.81,,,,1,11.81,,,1,11.81,,,,,,,,,,,1,11.81,,,,,,,,,,,,,1,11.81,1,11.81,,,,,,,,,,,,,,,,
,,,,40~44,3,36.14,,,,,,,,,,,,,,4,,48.19,,,,,,,,,,,,,,,2,24.09,,,,,,,,,,,,,,,,,,,,,2,24.09,3,36.14,1,12.05,,,,,,,,,,,,,,,,
,,,,45~49,5,62.93,,,,,,,2,25.17,,,,,,4,,50.35,,,,,,,,,,,,,4,50.35,1,12.59,,,,,,,1,12.59,3,37.76,,,,,,,,,,,,,2,25.17,,,,,,,,,,,,,,,,,,
,,,,50~54,11,160.40,,,,,,,,,1,,,,14.58,5,,72.91,,,,2,29.16,2,,29.16,,,,,2,29.16,,,,,,,,,1,14.58,,,,,,,2,29.16,,,,,1,14.58,1,14.58,,,,,,,,,,,,,,,,,,
,,,,55~59,6,149.66,,,,,,,,,,,,,,7,,174.61,,,,1,24.94,4,,99.78,,,,,1,24.94,1,24.94,1,24.94,,,,,,,2,49.89,,,1,24.94,,,,,,,3,74.83,3,74.83,,,,,,,,,,,,,,,,,,
,,,,60~64,6,148.51,,,,,,,,,,,,,,5,,123.76,,,,1,24.75,2,,49.50,,,,,3,74.26,,,1,24.75,,,,,1,24.75,2,49.50,1,24.75,,,2,49.50,,,,,,,2,49.50,,,,,,,,,,,,,,,,,,
,,,,65~69,4,109.44,,,1,27.36,,,1,27.36,,,,,,8,,218.88,,,,3,82.08,9,,246.24,,,1,27.36,2,54.72,,,1,27.36,,,,,2,54.72,8,218.88,,,,,,,,,2,54.72,1,27.36,1,27.36,1,27.36,,,2,54.72,,,,,,,,,,,,
,,,,70~74,5,123.03,,,1,24.61,,,1,24.61,3,,,,73.82,6,,147.64,,,,1,24.61,11,,270.67,4,98.43,,,11,270.67,1,24.61,1,24.61,,,1,24.61,1,24.61,8,196.85,,,,,1,24.61,,,,,4,98.43,,,,,1,24.61,3,73.82,,,,,,,,,,,,
,,,,75~79,1,29.73,1,29.73,,,,,2,59.45,1,,,,29.73,4,,118.91,,,,1,29.73,8,,237.81,,,,,11,326.99,5,148.63,4,118.91,,,1,29.73,1,29.73,6,178.36,,,1,29.73,,,,,1,29.73,3,89.18,,,,,1,29.73,12,356.72,,,,,,,,,,,,
,,,,80~84,1,56.85,,,,,,,1,56.85,1,,,,56.85,6,,341.10,,,,4,227.40,7,,397.95,,,,,3,170.55,,,1,56.85,,,1,56.85,,,1,56.85,,,1,56.85,1,56.85,,,,,2,113.70,,,,,1,56.85,1,56.85,,,,,,,,,,,,
,,,,85+,,,,,1,100.91,,,,,,,,,,3,,302.72,1,,100.91,1,100.91,3,,302.72,,,,,7,706.36,,,1,100.91,,,,,,,3,302.72,,,,,,,,,,,2,201.82,,,,,,,1,100.91,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.70,1,11.70,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,24.52,,,,,1,12.26,,,,,,,,,,,1,,12.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.26,,,,,,,,,,,,,,
,,,,35~39,3,36.44,,,,,,,,,2,,,,24.29,,,,1,,12.15,,,,,,,,,,,,1,12.15,,,1,12.15,,,,,1,12.15,,,1,12.15,1,12.15,,,,,,,1,12.15,,,,,,,,,,,,,,,,,,
