,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,267.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,427.35,,,,,,,,,,,,,,,,,,1,427.35,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,751.88,,,1,751.88,,,,1,751.88,,,,,1,751.88,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,5555.56,,,,,,1,,5555.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,腎,,睪丸,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.41,,,1,87.41,,,,,,,,,,,,,,,,
,,,,35~39,1,74.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,166.11,,,1,83.06,,,,,1,,,,83.06,,,,,,,,,,,,,,,1,83.06,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,152.21,,,,,,,,,,,,,,,,
,,,,50~54,2,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,207.90,,,,,,,,,,,,,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,459.77,,,1,229.89,,,2,459.77,1,,,,229.89,,,,1,229.89,,,,,,1,229.89,,,,,1,229.89,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,289.86,1,,,,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,421.94,1,421.94,,,1,421.94,,,,,,1,,421.94,,,,,1,,421.94,,,,,,,1,421.94,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,800.00,,,,,,,,,,1,800.00,,,,,1,800.00,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,6666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.71,,,1,82.71,,,,,,,,,,,,,,,,,1,,82.71,,,,,,,,,,,1,82.71,1,82.71,,,,,,,,
,,,,45~49,2,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,140.45,,,,,,,,,,
,,,,50~54,,,,,,,1,173.01,,,,,,,,,,,,,,,,,,,,,,1,173.01,,,,,,,,,,,,,,,,
,,,,55~59,1,209.64,1,209.64,,,1,209.64,,,,,,,,,,,,,,,1,,209.64,,,,,,,1,209.64,,,1,209.64,,,,,,,,,,
,,,,60~64,1,238.10,,,,,1,238.10,,,,,,,,,,,2,476.19,,,,,,2,476.19,,,,,,,1,238.10,,,,,,,,,,,,
,,,,65~69,,,,,,,2,549.45,1,274.73,,,,,,1,,274.73,3,824.18,,,,,,,,2,549.45,,,1,274.73,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,408.16,,,,,,,,2,,816.33,,,,,,,,,,,,,,,,1,408.16,,,,,,,,,,,,
,,,,75~79,,,,,1,724.64,,,,,1,,,,724.64,,,,2,1449.28,,,1,,724.64,,,,,,,,,,,,,,,1,724.64,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,1754.39,,,,,,,,1,1754.39,,,,,,,,,1,1754.39,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,1,38.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,102.56,,,,,,,,,,,,,,,,,,,1,102.56,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,95.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.79,,,,,,,,,,,,,,
,,,,35~39,1,87.11,,,1,87.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,81.30,,,,,,,1,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,146.84,,,,,,,,,,,,,,,,,,
,,,,50~54,1,167.79,,,,,,,,,,,,,,1,,167.79,1,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,215.05,,,,,,,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,289.02,1,289.02,,,,,3,,,,867.05,,,,,,,,,,,,,,,1,289.02,,,1,289.02,,,,,,,,,,,,
,,,,70~74,,,,,1,373.13,,,,,2,,,,746.27,,,,1,373.13,,,,,,1,373.13,,,,,,,1,373.13,,,,,,,,,,,,
,,,,75~79,,,,,2,1333.33,,,,,,,,,,,,,,,,,1,,666.67,,,,,,,1,666.67,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1639.34,,,1,1639.34,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10526.32,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,食道,,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.32,,,,,,
,,,,35~39,1,90.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.01,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,86.28,,,,,,,,1,86.28,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,128.04,,,,,,,,,,,,,,,,,,,,,,,,1,128.04,,,1,128.04,,,,,,,,,,
,,,,50~54,,,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,1,171.53,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,399.20,1,199.60,,,,,,1,,199.60,1,199.60,1,199.60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,238.66,,,,,1,,238.66,,,,,1,238.66,,,1,238.66,,,,,,,1,238.66,,,,
,,,,65~69,,,,,,,2,537.63,,,,,,,,2,,537.63,,,,,,,,,,,,,,,,,,,,,,1,268.82,,,,,,
,,,,70~74,,,,,1,378.79,3,1136.36,,,,,,,,1,,378.79,,,1,378.79,,,,,,,,,,,,,,,,1,378.79,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,613.50,,,,,2,,1226.99,,,,,,,,,,,,,1,613.50,,,1,613.50,,,,
,,,,80~84,,,,,,,1,1219.51,,,1,,,,1219.51,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3571.43,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,,,,肺、支氣管及氣管,,,胃,,食道,,造血系統及網狀內皮系統,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,1,73.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.41,,,1,109.41,,,,,,,,,,
,,,,30~34,1,107.18,,,,,1,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,95.97,1,95.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,88.42,,,1,88.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,119.05,,,,,3,357.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.05,,,,,,,,,,
,,,,50~54,1,182.48,,,,,,,,,,,,,,,,,,,2,364.96,,,,,,1,182.48,,,,,,,,,,,,,,,,,,
,,,,55~59,1,194.17,,,,,,,,,,,,,,1,,194.17,,,1,194.17,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,234.74,,,1,234.74,2,469.48,,,,,,,,,,,1,234.74,,,,,,1,234.74,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,533.33,,,,,1,266.67,,,,,,,,1,,266.67,,,,,1,,266.67,,,,,,,,,2,533.33,1,266.67,,,1,266.67,,,,,,
,,,,70~74,1,343.64,,,,,1,343.64,,,,,,,,3,,1030.93,,,1,343.64,,,,,,,,,,,,2,687.29,,,,,1,343.64,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,588.24,,,,1,588.24,,,,,,,,,,2,1176.47,,,,,,,1,588.24,2,1176.47,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1234.57,,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.30,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,233.64,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.25,,,,,,,,,,
,,,,40~44,1,93.98,,,,,1,93.98,1,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,112.36,,,,,,,1,112.36,,,,,,,,,,,,,,,,1,112.36,,,,,1,112.36,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,2,397.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,183.49,,,,1,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,1,245.10,1,245.10,,,,,,,,,,
,,,,65~69,,,,,1,277.78,,,,,,,,,,1,,277.78,,,,,,,,,,,,,,,,1,277.78,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,1052.63,,,,,,,,,1,350.88,,,,,,,,,,,,1,350.88,,,,,1,350.88,,,,,,,,
,,,,75~79,,,,,,,,,1,537.63,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,2,1075.27,,,,,,,,
,,,,80~84,,,1,1162.79,,,,,,,,,,,,,,,,,,,1,,1162.79,,,,,,,1,1162.79,,,,,1,1162.79,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,107.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,215.29,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,107.64,,,,,1,,107.64,,,1,107.64,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,179.86,1,179.86,,,,,,,,
,,,,55~59,3,569.26,,,,,,,,,1,,,,189.75,,,,,,,,,,,1,189.75,,,,,,,1,189.75,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,694.44,,,,,,,,,,,,,1,231.48,,,1,231.48,1,231.48,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,1,,285.71,1,285.71,1,285.71,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,325.73,1,,325.73,,,,,,,,,,,1,325.73,,,1,325.73,2,651.47,,,,
,,,,75~79,,,,,,,,,1,523.56,,,,,,,,,1,523.56,,,,,,,,1,523.56,,,,,,,1,523.56,,,,,,,,,,
,,,,80~84,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,,1,1041.67,,,1,1041.67,,,,,,,,,,,1,1041.67,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,,喉,,結直腸癌,,腎,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.99,,,,,,,,,,,,,,
,,,,40~44,,,,,1,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,102.35,1,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,175.13,,,,,,,1,175.13,,,,,,,,,,,,,,,,,,1,175.13,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,187.62,,,2,375.23,1,,,,187.62,,,,,,,,1,,187.62,1,187.62,,,,,,,1,187.62,,,1,187.62,,,,,,,,
,,,,60~64,,,1,235.85,1,235.85,,,,,,,,,,,,,,,,,,,,,,3,707.55,,,,,,,1,235.85,,,,,,,,,,
,,,,65~69,2,539.08,,,2,539.08,,,,,1,,,,269.54,,,,,,,,,,,,,,,2,539.08,,,,,,,1,269.54,,,,,,,,
,,,,70~74,,,,,1,335.57,,,,,1,,,,335.57,1,,335.57,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,497.51,1,497.51,1,497.51,,,,,1,,,,497.51,,,,,,,,,,,,,1,497.51,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,1904.76,,,1,952.38,,,,,,,,,,,1,952.38,,,,,,,,,,,,1,952.38,,,1,952.38,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4081.63,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,結直腸癌,,腎,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.62,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,108.34,1,108.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,104.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,160.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,592.89,,,,,,,,,,,,,1,197.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,233.10,,,1,233.10,1,233.10,1,233.10,,,,,,,,,,,1,233.10,1,,233.10,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,552.49,,,,,1,,,,276.24,2,,552.49,,,,,,,,,,1,276.24,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,321.54,1,321.54,,,,,1,,,,321.54,,,,,,1,321.54,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,492.61,,,,,1,,,,492.61,,,,1,492.61,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,819.67,,,,,,,1,,,,819.67,,,,,,1,819.67,,,,,,1,819.67,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,小腸,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,136.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,127.39,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,113.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,213.22,,,1,106.61,,,,,,,,,,,,,1,106.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.64,,,,,,,,,,,,,,,,
,,,,55~59,,,1,213.22,,,,,,,,,,,,,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,230.41,,,,,1,230.41,,,,,,,,1,,230.41,,,,,1,,230.41,,,,,1,230.41,,,,,,,,,,,,,,,,
,,,,65~69,,,1,281.69,1,281.69,1,281.69,,,,,,,,2,,563.38,,,,,,,,,,1,281.69,,,1,281.69,,,,,,,,,,,,,,
,,,,70~74,,,2,628.93,2,628.93,2,628.93,,,1,,,,314.47,1,,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
