,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,37.29,,,,,1,37.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,32.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,73.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,47.51,,,,,1,47.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.13,1,70.13,,,,,,,,,,
,,,,45~49,1,75.76,,,,,,,,,1,,,,75.76,1,75.76,,,,,,,,,1,75.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,142.45,,,,,,,,,2,,,,142.45,,,,,1,71.23,,,,,1,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,141.84,1,70.92,1,70.92,,,,,,,,,,,,,,2,141.84,,,3,212.77,,,,,,,,,,,1,70.92,,,,,,,1,70.92,1,70.92,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,305.81,,,,,4,305.81,,,,,,,,,,,,,,,,,1,76.45,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,222.22,1,111.11,,,2,222.22,,,1,111.11,1,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,369.69,,,,,1,184.84,,,,,,,,,,,,,,,,,,,,,,,,,1,184.84,,,,,,,,
,,,,75~79,1,355.87,,,,,,,,,1,,,,355.87,,,,,1,355.87,,,,,,,,,,,,,1,355.87,,,,,1,355.87,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2564.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.90,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,35.36,,,1,35.36,,,,,,,,,,,,,,,,1,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,44.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,80.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,141.04,,,1,70.52,1,70.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,217.08,,,,,,,,,,1,72.36,,,,,,,,,,,1,72.36,1,72.36,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,74.24,1,74.24,,,2,148.48,1,74.24,4,,,,296.96,1,74.24,,,,,,,1,74.24,1,74.24,1,74.24,,,1,74.24,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,308.32,,,1,,,,102.77,,,,,,,,,,,,,,,,,,,,,1,102.77,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,169.49,4,677.97,2,,,,338.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,40.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.97,,,1,33.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,83.65,,,,,,,,,,,,,,,,,,,,,,1,41.82,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,55.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,82.99,,,,,,,,,,,,,,,,,1,82.99,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,71.38,,,,,,,1,71.38,2,,,,142.76,,,,,,,,,2,142.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,72.20,1,72.20,,,,,,3,216.61,,,1,72.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,72.05,1,72.05,,,,,,,1,,,,72.05,4,288.18,,,,,2,144.09,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.91,,,,,,,,,,,,,,1,100.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,304.88,3,457.32,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,328.95,,,,,1,328.95,,,,,,,,,,,1,328.95,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2083.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,34.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,32.87,,,,,,,,,,,,,,,,,,1,32.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,39.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.53,1,50.53,,,1,50.53,,,,,,,,,,,,1,50.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,157.48,,,1,,,,78.74,1,78.74,,,,,,,,,1,78.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,74.46,,,,,,,,,,1,74.46,,,,,,,,,,,,,1,74.46,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,71.23,,,,,2,142.45,,,1,,,,71.23,1,71.23,,,,,1,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,71.58,1,71.58,1,,,,71.58,3,214.75,,,,,,,1,71.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,97.66,,,,,,,,1,97.66,,,,,,,,,,,,,1,97.66,1,97.66,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,286.12,,,2,286.12,,,,,,,,,,,,,2,286.12,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,316.46,3,949.37,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,36.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,3,96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.02,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,146.41,1,73.21,,,,,,,,,,,,1,73.21,,,,,1,73.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,75.59,,,,,,,,,,,,,,1,75.59,1,75.59,1,75.59,,,,,,,1,75.59,1,75.59,,,,,1,75.59,,,,,,,,,,,,,,,,,,
,,,,55~59,1,70.97,,,,,2,141.94,,,,,,,,3,212.92,,,,,,,,,,,3,212.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,71.68,1,71.68,,,1,71.68,,,2,,,,143.37,2,143.37,,,1,71.68,,,,,,,1,71.68,,,,,1,71.68,1,71.68,,,,,,,,,,,,,,,,,,
,,,,65~69,1,90.58,,,,,,,,,1,,,,90.58,4,362.32,,,2,181.16,,,,,1,90.58,,,,,1,90.58,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,140.85,1,140.85,,,,,,,,,,,1,140.85,,,,,1,140.85,,,1,140.85,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,278.55,2,557.10,1,278.55,,,,,,2,557.10,,,2,557.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.53,,,,,1,33.53,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,31.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.22,,,,,,,,,,,,,,,,,,,,1,30.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,34.52,,,,,,,,,1,34.52,,,,,,,,,,,,,,,,,,,1,34.52,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,42.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,66.93,,,,,1,66.93,,,3,,,,200.80,,,,,1,66.93,,,,,,,,,,,,,,,,,,,,,,,1,66.93,,,,,,,,,,
,,,,50~54,,,,,,,,,,,6,,,,441.83,,,,,,,,,,,,,,,,,1,73.64,,,,,,,,,,,1,73.64,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,72.62,,,2,145.24,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,221.24,,,,,,,,,1,,,,73.75,,,3,221.24,,,1,73.75,,,1,73.75,,,,,1,73.75,,,,,1,73.75,,,,,,,1,73.75,1,73.75,,,,,,
,,,,65~69,1,83.89,,,1,83.89,,,,,2,,,,167.79,1,83.89,,,,,,,,,,,2,167.79,1,83.89,1,83.89,,,1,83.89,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,130.72,5,,,,653.59,1,130.72,2,261.44,1,130.72,,,,,1,130.72,,,,,,,,,,,1,130.72,1,130.72,1,130.72,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,261.10,1,261.10,1,261.10,,,,,,,1,261.10,,,1,261.10,1,261.10,,,,,1,261.10,,,,,,,1,261.10,,,,,,,,
,,,,80~84,,,1,568.18,1,568.18,,,,,1,,,,568.18,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,,,,,,,
,,,,85+,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,60.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.82,,,,,1,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.89,,,,,,,,,,,,,,1,39.89,,,,,,,,,,,,,,,,,,,1,39.89,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,59.35,1,59.35,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,76.05,,,,,,,,,,,,,,,,,,,,1,76.05,1,76.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,71.68,,,,,1,71.68,,,1,,,,71.68,1,71.68,,,,,,,,,1,71.68,,,,,1,71.68,,,,,1,71.68,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,4,302.11,1,75.53,1,,,,75.53,4,302.11,1,75.53,,,1,75.53,,,,,,,,,,,,,1,75.53,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,85.11,,,1,85.11,,,1,,,,85.11,2,170.21,,,2,170.21,,,,,1,85.11,1,85.11,1,85.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,126.74,,,,,,,,,,,,6,760.46,,,,,1,126.74,,,,,,,2,253.49,1,126.74,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,4,943.40,1,235.85,,,,,,3,707.55,,,,,,,,,,,1,235.85,,,,,1,235.85,,,,,1,235.85,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,555.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,37.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,35.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,29.97,,,,,,,,,1,29.97,,,,,,,1,29.97,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,31.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,151.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,153.14,,,,,,,,,,,,,,,,,,,,1,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,161.81,,,,,,,2,161.81,1,,,,80.91,1,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,72.15,,,1,72.15,1,72.15,,,,,,2,144.30,,,1,72.15,,,,,,,,,,,1,72.15,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,151.06,,,,,6,453.17,1,,,,75.53,1,75.53,,,,,,,,,,,,,1,75.53,2,151.06,1,75.53,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,232.74,1,,,,77.58,5,387.90,1,77.58,,,,,1,77.58,,,,,,,1,77.58,,,1,77.58,,,,,,,,,,,,,,,,,,
,,,,70~74,1,119.47,,,,,,,1,119.47,2,,,,238.95,3,358.42,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,199.20,1,199.20,1,199.20,,,,,,,,,,,,,,,,,,1,199.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,558.66,,,,,,,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.54,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,33.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.51,,,,,,,,,,,,,,
,,,,30~34,1,30.73,,,,,,,1,30.73,,,,,,1,30.73,,,,,,,,,,,,,,,,,,,,,,,1,30.73,,,,,,,,,,,,,,
,,,,35~39,1,31.05,,,,,,,,,,,,,,1,31.05,,,1,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,36.26,,,,,,,,,,,,,,2,72.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
