,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,直腸與肛門,,胃,,腦,,膀胱,,,,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,105.04,,,,,,,,1,105.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,172.86,,,,,,,1,,,,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,90.50,1,90.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,95.51,,,2,191.02,,,,,,,,1,95.51,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,3,845.07,,,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,42.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,44.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,34.08,1,34.08,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,86.66,,,,,,,1,,,,86.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.59,1,92.59,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,91.91,,,2,,,,183.82,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,126.74,2,253.49,,,2,,,,253.49,,,,,,,,,,,,,,,,,1,126.74,,,,,,,,,,,,,,,,
,,,,70~74,1,198.02,,,2,396.04,2,396.04,,,1,,,,198.02,,,,,,,1,198.02,1,198.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,268.10,1,268.10,1,268.10,,,,,,,,,,,,,,,,,,,,,,,,1,268.10,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,39.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,72.89,,,,,,,,,,,,1,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,107.18,,,,,1,,,,107.18,1,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,176.21,,,,,1,,,,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,91.41,,,,,,2,182.82,,,1,91.41,1,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,90.25,1,90.25,,,,,1,,,,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,121.95,5,609.76,,,,,1,,,,121.95,,,,,1,121.95,,,1,121.95,,,1,121.95,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,180.83,,,1,180.83,,,,,1,,,,180.83,1,180.83,,,2,361.66,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,266.67,,,,,,,,,,,,,,,,,,,,1,266.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,529.10,,,,,,,,,,,,,,,,,,1,529.10,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,胰,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.68,,,,,,,,,,,,
,,,,25~29,1,36.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.59,,,,,,,,,,,,,,
,,,,35~39,,,1,48.95,1,48.95,,,,,1,,,,48.95,,,,,,,,,,,,,1,48.95,,,1,48.95,1,48.95,,,,,,,,,,,,,,
,,,,45~49,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,178.57,,,,,,,,1,89.29,1,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,88.34,1,88.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,90.74,,,3,272.23,,,1,90.74,,,,,,,,,,,,,,1,90.74,1,90.74,,,1,90.74,,,,,1,90.74,,,,,,,,,,,,
,,,,65~69,,,,,2,237.53,,,2,237.53,,,,,,1,118.76,,,1,118.76,1,118.76,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,173.31,,,,,,2,346.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,243.90,1,243.90,,,,,,,,2,487.80,,,,,,,,,,,,,,,,,,,1,243.90,,,,,,,,,,,,
,,,,80~84,,,,,,,2,985.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,骨、關節及關節軟骨,,結直腸癌,,腎,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,38.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,50.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,38.30,,,,,1,38.30,,,,,,,,,,,,,,1,38.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,2,129.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,96.62,1,,,,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,179.86,1,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,87.03,1,87.03,,,1,87.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,90.58,,,1,90.58,,,,,,,,,,1,90.58,,,1,90.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,107.41,1,,,,107.41,2,214.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,163.67,1,163.67,,,,,,1,163.67,,,,,1,163.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,257.07,1,,,,257.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,454.55,,,,,,,,,,,,,,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.30,,,,,,,,,,,,
,,,,20~24,1,51.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,2,79.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,36.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,62.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.91,,,,,,,,,,,,,,
,,,,55~59,,,,,1,85.62,,,,,1,,,,85.62,,,1,85.62,1,85.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,4,378.07,,,,,,,,,,1,94.52,,,1,94.52,,,1,94.52,1,94.52,1,94.52,1,94.52,,,2,189.04,,,,,,,,,,,,,,
,,,,65~69,,,,,3,314.80,1,104.93,,,1,,,,104.93,1,104.93,1,104.93,,,,,,,2,209.86,,,,,,,1,104.93,,,,,,,,,,,,,,
,,,,70~74,,,1,156.01,2,312.01,,,1,156.01,2,,,,312.01,,,,,1,156.01,,,,,,,,,,,1,156.01,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,254.45,,,3,763.36,,,,,1,254.45,,,,,1,254.45,,,,,1,254.45,,,,,,,,,,
,,,,80~84,,,,,1,427.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,869.57,,,,,1,869.57,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,41.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.29,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.54,,,,,,,,,,,,,,,,
,,,,30~34,2,70.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.24,,,,,,,,,,,,,,
,,,,40~44,,,,,1,53.53,,,,,,,,,,,,,,1,53.53,,,,,,,,,,,,,,,1,53.53,,,,,,,,,,,,
,,,,45~49,,,,,,,1,75.59,,,,,,,,,,1,75.59,,,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.17,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,84.82,,,,,3,254.45,,,,,,1,84.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,190.48,,,,,,,,,,,,1,95.24,1,95.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,98.43,,,,,,,,2,196.85,,,,,,,1,98.43,,,,,,,,,,,2,196.85,1,98.43,,,,,,,,
,,,,70~74,,,,,,,,,2,289.02,1,,,,144.51,1,144.51,,,,,1,144.51,,,,,1,144.51,,,,,,,,,,,1,144.51,,,,,,,,
,,,,75~79,1,255.75,,,,,,,,,,,,,,1,255.75,2,511.51,,,3,767.26,,,,,1,255.75,,,2,511.51,,,,,,,1,255.75,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,398.41,2,796.81,,,1,398.41,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.01,,,,,1,43.01,,,,,,,,,,,,,,,,
,,,,10~14,,,1,58.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,52.85,,,,,1,52.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,45.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.68,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,38.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,51.41,,,,,,,,,,,,,,,,,,,,,,1,51.41,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,68.87,,,,,,,1,,,,68.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,104.82,,,,,1,104.82,,,1,,,,104.82,,,,,,,,,,,,,,,1,104.82,,,1,104.82,,,,,,,,,,,,,,
,,,,55~59,,,,,,,4,343.94,,,,,,,,1,85.98,,,,,,,,,,,,,,,,,,,1,85.98,,,,,,,,,,,,
,,,,60~64,1,95.24,,,,,2,190.48,,,,,,,,2,190.48,,,,,2,190.48,,,,,1,95.24,,,,,,,1,95.24,,,,,,,,,,,,
,,,,65~69,,,,,,,1,95.24,1,95.24,,,,,,2,190.48,,,1,95.24,,,,,,,,,1,95.24,,,,,,,1,95.24,,,,,,,,,,
,,,,70~74,,,,,,,2,288.60,1,144.30,1,,,,144.30,,,1,144.30,1,144.30,,,,,,,,,2,288.60,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,232.56,,,1,,,,232.56,1,232.56,1,232.56,,,1,232.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,398.41,,,,,,,,1,398.41,,,2,796.81,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,1,46.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.71,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,38.49,,,1,38.49,,,,,1,38.49,,,1,38.49,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.29,,,1,48.29,,,,,2,,,,96.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.35,,,,,,,,,,,,,,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,103.73,,,,,,,1,103.73,,,,,,,,,,1,103.73,,,1,103.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,179.86,,,,,,,,,,,,,,,,,,1,89.93,,,,,,,2,179.86,,,1,89.93,,,,,,,,,,,,,,,,
,,,,60~64,1,92.94,,,,,,,,,1,,,,92.94,,,,,,,,,,,,,,,1,92.94,,,,,,,,,,,,,,,,,,
,,,,65~69,1,96.81,,,,,,,,,1,,,,96.81,,,1,96.81,,,,,,,,,,,,,,,1,96.81,,,,,,,,,,,,,,
,,,,70~74,1,132.98,,,,,,,,,1,,,,132.98,,,,,1,132.98,,,1,132.98,1,132.98,1,132.98,,,1,132.98,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,214.13,,,,,4,856.53,,,,,,,2,428.27,1,214.13,,,,,1,214.13,,,,,,,,,,,,
,,,,80~84,,,1,389.11,,,,,,,,,,,,,,1,389.11,,,,,1,389.11,,,1,389.11,,,,,,,1,389.11,,,,,,,,,,,,
,,,,85+,,,1,746.27,,,,,1,746.27,,,,,,1,746.27,,,,,,,,,,,,,1,746.27,1,746.27,,,1,746.27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,1,50.48,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,1,48.08,,,,,,,,,,,,,,1,48.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.59,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.83,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,51.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,50.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,82.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,37.74,,,,,,,,,,,,,,,,,,,,1,37.74,,,,,,,,,,,,,,,,,,
,,,,40~44,2,94.03,,,,,,,,,,,,,,,,,,,,,,,,1,47.01,,,1,47.01,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,191.75,,,,,1,,,,95.88,,,1,95.88,1,95.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
