,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,結締組織、皮下組織及其他軟組織,,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,1,,204.50,,,,,,,,,,,,,,,,
,,,,20~24,,,1,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,93.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,263.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,170.65,1,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,216.92,,,,,,,,,,,,,,1,,216.92,1,,216.92,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,187.97,,,1,,,,187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,446.43,1,223.21,1,,,,223.21,,,,,,,1,,223.21,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,343.64,,,1,,,,343.64,,,,,,,,,,,,,1,343.64,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,2325.58,1,2325.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,1,191.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.23,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.23,,,,,,,,,,
,,,,45~49,,,,,1,159.74,,,,,,,,,,,,,,,,1,,159.74,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,227.27,,,,,,,,
,,,,55~59,2,409.00,,,,,,,,,,,,,,,,,1,,204.50,,,,,,,1,204.50,,,,,,,,,,,,,,
,,,,60~64,,,1,195.31,,,,,1,195.31,,,,,,,,,,,,,,,,,,,,1,195.31,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,219.78,,,,1,,219.78,,,,,,,,,,,,,1,219.78,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,343.64,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,1,,555.56,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1234.57,,,,,,,,,,,,,,,,1,1234.57,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,,,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,127.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,151.06,,,,,,,,,,,,,,,,,,,,1,,151.06,,,,,,,,,,1,151.06,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,414.08,,,,,,,1,,207.04,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,218.34,,,,,,4,,873.36,1,,218.34,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,,607.90,,,,,,,,,,1,303.95,2,607.90,1,303.95,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,540.54,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1162.79,1,1162.79,,,,,1,,,,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,1754.39,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,1,218.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,106.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,93.20,,,,,1,93.20,,,,,,,,,,,1,,93.20,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,121.80,,,,,,,,,,,,,,1,,121.80,1,,121.80,,,,,,,,,,,,,,,,
,,,,50~54,1,205.34,,,,,1,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,448.43,,,,,,,,,,,,,,2,,448.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,216.92,,,,,,,,1,,216.92,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,,431.03,,,,,,,,,,1,215.52,1,215.52,1,215.52,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,507.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,961.54,,,,,,,,,,,,,,,,,,1,961.54,,,,,,,,,,,,,,
,,,,85+,,,,,1,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,1,217.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,1,,144.72,,,,,,,,,,,,,,,,
,,,,40~44,1,111.61,,,,,,,1,111.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,186.22,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,1,186.22,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,236.97,,,,,,,,,,,,,1,236.97,,,,,,,1,236.97,,,,,,
,,,,60~64,,,1,220.26,,,1,220.26,,,,,,,,,,,1,,220.26,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,212.77,,,1,,,,212.77,,,,,,,1,,212.77,,,,,,,,,,1,212.77,,,,,,,,
,,,,70~74,,,,,,,1,259.07,,,,,,,,1,,259.07,,,,,,,,,,,,,,,,,,1,259.07,,,,,,
,,,,75~79,,,,,,,,,1,520.83,,,,,,,,,,,,,,,,,,,,1,520.83,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,,食道,,,胰,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,1,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,116.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,201.82,,,,,1,100.91,,,,,,,,,,,,,,,,,,,,,,,,1,100.91,,,,,,,,,,
,,,,40~44,1,107.99,,,,,,,2,215.98,,,,,,,,,1,,107.99,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,136.43,,,,,,,2,,272.85,,,,,,,,,,,,,,,,
,,,,50~54,3,523.56,,,,,1,174.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,237.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,237.53,,,,,,,,,,,,
,,,,60~64,1,227.27,,,,,2,454.55,,,,,,,,1,,227.27,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,207.90,1,207.90,1,207.90,,,,,,,,1,,207.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,257.73,,,1,257.73,,,,,1,,,,257.73,,,,,,,,,,,,,1,257.73,,,,,,,,,,,,,,
,,,,75~79,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,465.12,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,877.19,1,,877.19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,,190.11,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,205.76,,,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,134.59,,,,,,
,,,,50~54,2,329.49,,,,,,,,,,,,,,1,,164.74,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,237.53,,,,,,,,,,,,,,,,,,,,2,,475.06,,,,,,1,237.53,,,,,,,,,,,,
,,,,60~64,1,214.13,,,,,,,,,,,,,,1,,214.13,,,,,,,,,,,,,,1,214.13,,,,,1,214.13,,,,
,,,,65~69,1,212.77,1,212.77,,,,,1,212.77,,,,,,1,,212.77,,,,1,,212.77,2,,425.53,1,212.77,,,,,,,,,,,,,,
,,,,70~74,1,257.73,,,,,,,1,257.73,,,,,,1,,257.73,,,,,,,1,,257.73,,,,,1,257.73,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,1,444.44,1,444.44,,,,
,,,,80~84,,,,,1,826.45,1,826.45,,,1,,,,826.45,,,,,,,1,,826.45,1,,826.45,,,,,,,,,1,826.45,,,,,,
,,,,85+,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,食道,,,胰,,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,1,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,205.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,1,154.32,,,,,,,,
,,,,55~59,,,,,,,,,1,233.10,,,,,,,,,,,,1,,233.10,,,,,,,,,,,,,,,,1,233.10,,
,,,,60~64,1,220.26,,,1,220.26,,,,,1,,,,220.26,1,,220.26,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,917.43,,,,,,1,,229.36,,,,,,,,,,,,,,1,229.36,,,,,,,,,,
,,,,70~74,1,253.16,,,,,1,253.16,,,1,,,,253.16,3,,759.49,1,,253.16,1,,253.16,,,,,,1,253.16,,,1,253.16,1,253.16,,,,,1,253.16
,,,,75~79,1,380.23,1,380.23,,,,,1,380.23,,,,,,2,,760.46,,,,,,,1,,380.23,,,,,,,,,,,,,1,380.23,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,813.01,,,1,813.01
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,,,,,,,1,1515.15,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,169.49,,,,,,,,
,,,,35~39,1,116.96,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,99.50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,126.42,,,,,,,,,,,,,,1,,126.42,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,230.95,,,,,,,,,,,,1,,230.95,,,,,,,1,,230.95,,,,,1,230.95,,,,,,,,,,
,,,,65~69,1,235.29,,,1,235.29,1,235.29,,,,,,,,2,,470.59,2,,470.59,,,,,,,2,470.59,,,1,235.29,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,251.26,1,,251.26,2,,502.51,1,,251.26,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,346.02,,,,1,,346.02,,,,,,,,,,,,,,,1,346.02,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,769.23,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,2,,2739.73,,,,1,,1369.86,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,30~34,1,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,105.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,232.83,,,,,1,116.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,146.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,190.84,,,,,1,,,,190.84,,,,1,,190.84,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,246.91,,,,,,,1,246.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,236.97,,,,,,,3,710.90,1,,,,236.97,,,,,,,,,,1,,236.97,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,251.89,,,,,,,,,,,,,,,2,,503.78,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,316.46,,,1,316.46,,,,,,1,,316.46,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,793.65,,,,1,,793.65,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1315.79,1,1315.79,,,,,1,,,,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,206.61,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,252.53,,,1,126.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,109.65,1,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,112.61,,,,,1,112.61,2,225.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.61,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,139.86,,,,,,,,,,,,,,
,,,,55~59,1,176.99,,,,,,,,,,,,,,,,,,,,,,,,,,1,176.99,1,176.99,,,1,176.99,,,,,1,176.99,,
,,,,65~69,,,,,2,486.62,,,1,243.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,492.61,,,2,492.61,,,,,,,,,,1,,246.31,1,,246.31,,,,1,,246.31,,,,,1,246.31,,,,,1,246.31,,,,
,,,,75~79,,,,,1,326.80,,,,,,,,,,1,,326.80,,,,,,,,,,1,326.80,,,,,,,1,326.80,,,,,1,326.80
,,,,80~84,,,,,,,1,675.68,1,675.68,1,,,,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1351.35
,,,,85+,,,,,,,1,1250.00,1,1250.00,,,,,,,,,1,,1250.00,,,,,,,,,,,,,,,,,,,,,1,1250.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,喉,,,結直腸癌,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,167.79,,,,,1,167.79,,,,,,,,,,,,,,1,,167.79,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,1,,115.07,,,,,,,,,,,,,,,,
,,,,45~49,1,107.30,,,1,107.30,,,1,107.30,2,,,,214.59,1,,107.30,,,,,,,,,,,,,,,,,,,,,,,,,
