,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,19.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,3,21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,7.98,,,,,,1,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.98,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,8.09,1,,,,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.09,,,,,,,1,8.09,,,,,1,8.09,,,,,,,,,,,,,,,,,,
,,,,30~34,1,7.46,,,,,,,,,,,,,,,,,,1,7.46,1,7.46,,,1,7.46,,,,,,,,,,,,,,,,,,,,,,,,,1,7.46,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,7.02,1,7.02,,,,,,,,,,,,3,21.06,,,,,,,1,7.02,,,1,7.02,,,,,,,,,,,,,,,1,7.02,1,7.02,,,,,,,1,7.02,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,7.53,,,,,1,7.53,2,15.06,1,,,,7.53,5,37.65,,,,,2,15.06,1,7.53,1,7.53,1,7.53,,,,,,,1,7.53,,,,,1,7.53,,,,,,,,,,,,,4,30.12,,,,,,,,,,,,,,,,,,
,,,,45~49,3,39.59,,,,,,,1,13.20,,,,,,5,65.98,,,,,1,13.20,3,39.59,1,13.20,2,26.39,,,1,13.20,,,,,,,,,6,79.18,1,13.20,,,,,,,,,,,1,13.20,1,13.20,,,,,,,,,,,,,,,,
,,,,50~54,4,62.68,,,,,,,,,,,,,,3,47.01,,,1,15.67,1,15.67,,,1,15.67,2,31.34,,,,,1,15.67,,,,,1,15.67,,,,,,,1,15.67,,,1,15.67,1,15.67,1,15.67,,,,,,,,,,,,,,,,,,
,,,,55~59,3,61.87,,,,,,,1,20.62,,,,,,1,20.62,,,,,1,20.62,4,82.49,,,4,82.49,,,2,41.25,,,,,,,1,20.62,1,20.62,,,1,20.62,1,20.62,,,,,2,41.25,3,61.87,1,20.62,,,,,,,,,,,,,,,,
,,,,60~64,1,20.96,,,,,,,1,20.96,,,,,,11,230.61,,,,,2,41.93,6,125.79,1,20.96,5,104.82,1,20.96,2,41.93,,,,,,,1,20.96,4,83.86,,,1,20.96,,,,,,,3,62.89,1,20.96,1,20.96,,,,,,,,,,,,,,,,
,,,,65~69,2,47.01,,,2,47.01,1,23.51,1,23.51,2,,,,47.01,4,94.03,,,,,2,47.01,7,164.55,2,47.01,4,94.03,2,47.01,,,,,,,,,2,47.01,3,70.52,,,,,,,,,,,3,70.52,,,,,5,117.54,,,,,,,,,,,,,,
,,,,70~74,1,33.38,,,2,66.76,,,2,66.76,1,,,,33.38,5,166.89,,,,,1,33.38,9,300.40,2,66.76,4,133.51,,,1,33.38,,,,,1,33.38,,,4,133.51,,,1,33.38,1,33.38,,,,,5,166.89,,,,,8,267.02,,,,,,,,,,,,,,
,,,,75~79,1,58.48,,,,,,,,,,,,,,1,58.48,1,58.48,2,116.96,2,116.96,9,526.32,,,3,175.44,1,58.48,1,58.48,,,,,,,,,5,292.40,,,,,1,58.48,,,,,2,116.96,1,58.48,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,125.47,,,,,,,,1,125.47,,,,,1,125.47,,,1,125.47,1,125.47,,,,,,,,,,,,,2,250.94,,,,,,,,,,,,,,,,,1,125.47,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,284.90,,,,,,,,,1,284.90,,,1,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,284.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,10.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.12,1,8.12,,,,,,,,,1,8.12,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,16.40,,,,,,,,1,8.20,,,,,,,,,,,,,,,,,,,,,,,1,8.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,7.58,,,2,15.16,1,7.58,1,7.58,,,,,,,,,,,,,,1,7.58,,,1,7.58,,,,,,,,,,,,,,,,,1,7.58,,,,,,,,,1,7.58,,,,,,,,,,,,,,,,,,
,,,,35~39,4,28.68,,,,,,,,,1,,,,7.17,,,1,7.17,,,2,14.34,,,1,7.17,1,7.17,,,,,1,7.17,,,,,,,4,28.68,,,,,,,,,,,,,1,7.17,,,,,,,,,,,,,,,,,,
,,,,40~44,1,7.34,,,,,,,,,1,,,,7.34,,,,,1,7.34,1,7.34,,,,,1,7.34,,,,,,,,,1,7.34,,,1,7.34,,,1,7.34,,,,,1,7.34,2,14.68,3,22.02,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,11.88,,,2,23.76,,,,,,,,4,47.53,,,,,2,23.76,,,1,11.88,1,11.88,,,,,,,,,,,,,,,1,11.88,,,,,,,,,4,47.53,,,,,,,,,,,,,,,,,,
,,,,50~54,5,77.48,,,,,,,,,,,,,,,,4,61.99,,,2,30.99,2,30.99,1,15.50,1,15.50,2,30.99,,,,,1,15.50,,,,,1,15.50,,,,,,,,,,,3,46.49,1,15.50,,,,,,,,,,,,,,,,,,
,,,,55~59,1,20.04,,,1,20.04,,,,,,,,,,,,6,120.22,,,1,20.04,1,20.04,,,1,20.04,,,,,,,,,,,1,20.04,1,20.04,,,2,40.07,,,1,20.04,,,1,20.04,1,20.04,,,,,,,,,,,,,,,,,,
,,,,60~64,4,86.52,1,21.63,2,43.26,,,,,,,,,,,,9,194.68,,,3,64.89,5,108.15,1,21.63,4,86.52,1,21.63,1,21.63,,,,,,,1,21.63,4,86.52,1,21.63,,,,,,,1,21.63,2,43.26,1,21.63,,,,,,,,,,,,,,,,,,
,,,,65~69,4,90.99,,,,,,,,,4,,,,90.99,,,6,136.49,,,5,113.74,10,227.48,1,22.75,6,136.49,3,68.24,2,45.50,1,22.75,1,22.75,,,,,2,45.50,,,,,,,,,2,45.50,3,68.24,,,,,,,3,68.24,,,,,,,,,,,,
,,,,70~74,,,,,2,64.06,,,,,1,,,,32.03,,,7,224.22,,,2,64.06,7,224.22,2,64.06,4,128.12,2,64.06,,,,,,,2,64.06,1,32.03,4,128.12,,,,,4,128.12,,,,,4,128.12,,,1,32.03,1,32.03,5,160.15,,,,,,,,,,,,
,,,,75~79,,,,,2,108.23,,,,,1,,,,54.11,,,3,162.34,,,4,216.45,8,432.90,1,54.11,2,108.23,3,162.34,,,,,,,,,,,5,270.56,1,54.11,,,,,,,1,54.11,4,216.45,,,,,,,6,324.68,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,4,441.99,,,,,2,220.99,,,1,110.50,,,,,,,,,,,,,2,220.99,,,1,110.50,,,,,,,,,,,,,,,3,331.49,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,259.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,259.74,,,,,,,2,519.48,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,2,20.00,,,,,,,,,,1,10.00,,,,,,,,,1,10.00,,,,,,,,,,,,,1,10.00,,,,,,,,,1,10.00,,,1,10.00,1,10.00,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.16,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.54,,,,,,,,,,,1,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,7.37,1,,,,7.37,,,,,,,,,,,,,,,,,,,,,,,,,1,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,8.27,,,,,,,,,,,,,,,,1,8.27,,,,,,,,,,,,,1,8.27,,,,,,,,,,,,,,,,,1,8.27,,,,,,,2,16.53,,,,,1,8.27,,,,,,,,,,
,,,,30~34,,,,,1,7.86,1,7.86,,,,,,,,,,2,15.72,,,,,1,7.86,,,1,7.86,1,7.86,1,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,14.97,,,1,7.49,1,7.49,,,,,,,,,,5,37.43,,,,,1,7.49,1,7.49,,,,,1,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.49,1,7.49,,,,,,,,,,
,,,,40~44,,,,,1,7.12,1,7.12,,,,,,,,,,1,7.12,,,1,7.12,,,2,14.23,,,,,,,1,7.12,,,,,,,,,,,,,,,,,1,7.12,,,,,,,2,14.23,,,1,7.12,,,,,,,,,,
,,,,45~49,3,31.88,,,1,10.63,,,,,,,,,,,,4,42.51,,,,,3,31.88,1,10.63,,,,,2,21.25,,,,,1,10.63,,,,,,,,,,,1,10.63,,,,,,,,,,,2,21.25,5,53.13,1,10.63,,,1,10.63,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,6,95.60,,,,,3,47.80,2,31.87,,,,,3,47.80,,,,,1,15.93,,,,,,,,,,,2,31.87,,,,,,,1,15.93,,,,,,,,,,,,,,,,
,,,,55~59,4,75.83,,,1,18.96,,,1,18.96,1,,,,18.96,1,18.96,9,170.62,,,,,1,18.96,5,94.79,,,,,5,94.79,,,,,3,56.87,,,,,,,,,1,18.96,3,56.87,,,1,18.96,,,,,,,2,37.91,3,56.87,,,1,18.96,1,18.96,,,,
,,,,60~64,3,66.12,1,22.04,,,,,,,1,,,,22.04,,,12,264.49,,,1,22.04,3,66.12,13,286.53,,,,,4,88.16,,,,,1,22.04,,,,,,,,,,,3,66.12,,,4,88.16,1,22.04,1,22.04,,,1,22.04,2,44.08,1,22.04,,,3,66.12,,,,
,,,,65~69,,,,,2,45.05,1,22.52,,,3,,,,67.57,,,16,360.36,,,1,22.52,8,180.18,7,157.66,1,22.52,,,9,202.70,2,45.05,,,,,,,,,,,,,,,3,67.57,,,2,45.05,,,,,,,3,67.57,2,45.05,1,22.52,1,22.52,1,22.52,,,,
,,,,70~74,1,29.77,,,3,89.31,,,2,59.54,2,,,,59.54,,,9,267.94,,,,,2,59.54,13,387.02,,,,,6,178.62,1,29.77,1,29.77,2,59.54,,,,,,,2,59.54,,,4,119.08,,,,,1,29.77,,,,,6,178.62,,,1,29.77,1,29.77,6,178.62,,,,
,,,,75~79,,,,,1,50.79,,,1,50.79,,,,,,,,6,304.72,,,,,1,50.79,11,558.66,,,,,5,253.94,,,,,,,,,,,,,,,2,101.57,6,304.72,,,,,,,,,,,4,203.15,1,50.79,,,,,5,253.94,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,101.42,,,1,101.42,2,202.84,3,304.26,,,,,1,101.42,2,202.84,,,1,101.42,,,1,101.42,,,,,,,2,202.84,,,,,1,101.42,,,,,2,202.84,,,,,1,101.42,4,405.68,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,2,456.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,228.31,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,10.10,,,,,,,,,,,1,10.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.41,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.28,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,7.57,,,,,,,,,,,,,,,,,,,,,,,,,1,7.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.24,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,,,,1,8.51,,,,,,,1,8.51,,,,,,,,,1,8.51,,,,,,,,
,,,,30~34,1,8.21,,,,,,,,,,,,,,,,1,8.21,,,,,1,8.21,,,1,8.21,1,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.21,,,,,,,,,,,,,,,,
,,,,35~39,1,7.80,1,7.80,1,7.80,,,,,,,,,,,,3,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.61,1,7.80,,,,,1,7.80,,,1,7.80,,,,,,,,,,,,,,
,,,,40~44,3,21.70,1,7.23,,,,,,,,,,,,1,7.23,3,21.70,,,,,,,1,7.23,1,7.23,,,,,1,7.23,1,7.23,,,,,1,7.23,,,,,2,14.47,2,14.47,,,,,,,,,1,7.23,2,14.47,,,,,,,,,,,,
,,,,45~49,3,28.08,,,,,,,2,18.72,1,,,,9.36,,,6,56.16,,,,,,,,,4,37.44,1,9.36,,,,,2,18.72,,,,,,,,,,,1,9.36,,,1,9.36,,,,,,,1,9.36,2,18.72,,,,,,,,,,,,
,,,,50~54,3,48.73,,,,,1,16.24,1,16.24,,,,,,,,5,81.22,,,,,,,2,32.49,2,32.49,,,,,,,1,16.24,1,16.24,,,1,16.24,,,,,,,,,,,,,,,2,32.49,,,1,16.24,1,16.24,,,1,16.24,,,,,,
,,,,55~59,2,36.67,1,18.34,,,,,,,1,,,,18.34,1,18.34,14,256.69,,,,,,,1,18.34,2,36.67,,,,,1,18.34,3,55.01,,,,,,,,,,,4,73.34,,,,,1,18.34,,,,,,,,,,,,,,,,,,,,
,,,,60~64,7,160.04,3,68.59,,,,,,,,,,,,,,12,274.35,,,,,,,,,4,91.45,,,,,6,137.17,3,68.59,,,,,,,,,1,22.86,2,45.72,,,1,22.86,1,22.86,,,,,2,45.72,,,,,,,2,45.72,,,,,,
,,,,65~69,1,22.23,1,22.23,,,,,2,44.46,3,,,,66.70,,,8,177.86,,,,,,,8,177.86,14,311.25,1,22.23,,,4,88.93,1,22.23,,,4,88.93,,,,,,,3,66.70,,,1,22.23,1,22.23,,,,,1,22.23,,,,,,,2,44.46,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,5,145.05,,,,,1,29.01,1,29.01,24,696.26,,,,,13,377.14,1,29.01,,,1,29.01,,,1,29.01,,,8,232.09,,,,,1,29.01,,,1,29.01,3,87.03,,,,,,,6,174.06,,,,,,
,,,,75~79,1,47.28,3,141.84,,,,,,,,,,,,,,10,472.81,,,,,,,3,141.84,11,520.09,1,47.28,,,7,330.97,1,47.28,,,1,47.28,1,47.28,,,1,47.28,3,141.84,1,47.28,1,47.28,1,47.28,,,,,,,,,,,,,4,189.13,,,,,,
,,,,80~84,1,95.51,2,191.02,,,,,,,1,,,,95.51,,,6,573.07,,,1,95.51,1,95.51,2,191.02,8,764.09,,,,,2,191.02,1,95.51,,,2,191.02,,,,,,,7,668.58,,,,,,,,,,,2,191.02,,,,,3,286.53,5,477.55,,,,,,
,,,,85+,,,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,2,418.41,,,,,1,209.21,1,209.21,,,,,,,,,,,1,209.21,1,209.21,,,,,,,,,,,,,,,,,2,418.41,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.58,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.91,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.56,,,,,,,,,,,,,,,,,,
,,,,20~24,1,8.38,,,,,,,,,1,,,,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16.77,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.73,,,,,,,,,,,,,,,,,2,17.46,,,,,,,,,,,,,,
,,,,30~34,1,8.48,,,,,,,,,1,,,,8.48,1,8.48,,,4,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,7.97,,,,,,,1,7.97,1,,,,7.97,2,15.94,,,,,,,,,,,,,1,7.97,3,23.91,,,,,,,1,7.97,,,,,,,1,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,7.44,,,1,7.44,,,,,,,,,,5,37.19,,,2,14.88,1,7.44,2,14.88,,,2,14.88,,,,,,,,,,,,,,,1,7.44,1,7.44,,,,,1,7.44,1,7.44,4,29.76,,,,,,,,,,,,,,
,,,,45~49,1,8.71,1,8.71,,,1,8.71,,,,,,,,,,,,10,87.07,,,3,26.12,5,43.54,1,8.71,,,1,8.71,2,17.41,,,,,,,,,,,,,1,8.71,,,1,8.71,,,,,,,2,17.41,,,,,,,,,,,,,,
,,,,50~54,3,45.89,,,,,,,,,,,,,,,,,,6,91.77,,,2,30.59,2,30.59,,,,,4,61.18,,,,,,,1,15.30,,,,,,,2,30.59,1,15.30,,,,,1,15.30,,,2,30.59,1,15.30,1,15.30,,,,,,,,,,
,,,,55~59,6,106.50,,,,,,,,,1,,,,17.75,,,,,8,142.00,,,,,4,71.00,1,17.75,,,2,35.50,2,35.50,,,2,35.50,,,,,,,,,4,71.00,,,,,,,,,1,17.75,3,53.25,,,3,53.25,,,,,,,,,,
,,,,60~64,,,,,1,22.89,,,1,22.89,,,,,,,,,,5,114.47,1,22.89,4,91.58,3,68.68,,,,,3,68.68,1,22.89,,,1,22.89,,,,,,,,,4,91.58,,,,,,,1,22.89,3,68.68,3,68.68,,,3,68.68,,,,,,,,,,
,,,,65~69,,,,,1,22.11,,,1,22.11,1,,,,22.11,1,22.11,,,5,110.55,1,22.11,7,154.76,11,243.20,1,22.11,,,4,88.44,1,22.11,,,1,22.11,,,,,,,1,22.11,6,132.66,3,66.33,,,,,1,22.11,,,1,22.11,2,44.22,5,110.55,,,,,,,,,,
