,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,39.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.29,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81.14,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,32.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,37.31,,,,,,,,,,,,,,,,,,,,,,1,37.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.87,,,1,38.87,,,,,,,,,,,,,,
,,,,40~44,2,92.17,,,,,,,,,,,,,,,,,1,,46.08,1,,46.08,1,,46.08,1,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,92.00,1,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.00,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,104.71,,,,,,,,,,,,3,,314.14,,,,,,1,104.71,1,104.71,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,122.70,1,,122.70,,,,,,,,,,1,122.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,114.29,1,114.29,,,,,,,1,,,,114.29,,,,,,,1,,114.29,,,,1,114.29,,,,,1,114.29,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,302.57,,,,1,,151.29,2,,302.57,,,,3,453.86,,,1,151.29,,,,,1,151.29,,,,,,,,,,,,,,,,
,,,,75~79,1,265.25,,,,,1,265.25,,,2,,,,530.50,,,,1,,265.25,1,,265.25,,,,2,530.50,,,,,,,,,,,,,1,265.25,1,265.25,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,造血系統及網狀內皮系統,,,結直腸癌,,,腎,,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,36.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.56,,,,,,,,,1,,,,36.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,42.84,,,,,1,42.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,58.00,,,1,,,,58.00,,,,,,,,,,,,,,,1,58.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,93.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,201.41,,,,,,,,,,,,,,1,,100.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,118.62,,,,,1,,,,118.62,,,,,,,2,,237.25,,,,,,1,118.62,,,1,118.62,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,118.06,2,236.13,3,,,,354.19,2,,236.13,,,,1,,118.06,,,,,,,,,,1,118.06,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,282.89,1,141.44,3,,,,424.33,2,,282.89,1,,141.44,2,,282.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,246.91,1,,,,246.91,,,,,,,,,,,,,2,493.83,,,1,246.91,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,39.48,,,,,,,,,,,,,,,,,,,,,,,,1,39.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,35.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.64,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,40.73,,,,,,,,,,,,,,,,1,40.73,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.00,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,85.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.98,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,95.51,,,,,1,95.51,,,,,,1,,95.51,1,,95.51,,,,,,,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,228.05,,,,,,,,,,,,,,,,,,,,,1,,114.03,,,,,,,,,1,114.03,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,125.79,1,125.79,,,,,,,,,,,,,,1,,125.79,,,,1,125.79,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,134.77,,,2,269.54,,,,,,,,,,,,,,,,,1,,134.77,,,1,134.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,2,490.20,,,,,,,,,,,,,,,,,,
,,,,80~84,1,476.19,,,,,,,1,476.19,,,,,,,,,,,,1,,476.19,,,,,,,,,,,,2,952.38,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,主唾液腺,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.31,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,33.06,,,,,,,,,,,,,,1,33.06,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.11,1,40.11,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,4,187.00,,,,,,,,,,,,,,,,,,,,,,,,1,46.75,,,,,,,1,46.75,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,78.55,,,,,,,,,,,,,,,1,,78.55,,,,,,,,,1,78.55,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,282.75,,,,,,,,,,,,,,,,,,,,,,2,188.50,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,233.64,,,,,,2,,233.64,,,,,,,,,,,,,,,,,,,,1,116.82,,,1,116.82,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,,253.49,1,,126.74,1,,126.74,,,,1,126.74,1,126.74,1,126.74,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,129.37,,,2,,,,258.73,1,,129.37,,,,2,,258.73,1,,129.37,1,129.37,,,1,129.37,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,218.34,1,218.34,1,218.34,,,,,1,,,,218.34,4,,873.36,1,,218.34,1,,218.34,,,,,,,,1,218.34,,,,,,,,,1,218.34,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,497.51,2,,995.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,819.67,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,1,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.20,,,,,,,,,,,,,,,,,,
,,,,30~34,1,32.78,,,,,,,1,32.78,,,,,,,,,,,,,,,,,,,,,,1,32.78,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.63,,,,,,,1,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,38.18,,,,1,,38.18,1,38.18,,,,,,,1,38.18,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,44.42,,,,,,1,,44.42,,,,,,,1,,44.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,71.63,,,,,,,1,71.63,,,,,,1,,71.63,,,,,,,,,,,,1,71.63,,,,,1,71.63,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,92.42,,,,,,1,,92.42,1,,92.42,,,,,,,,,,,1,92.42,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,115.21,,,,,,,2,230.41,,,,,,,,,1,,115.21,1,,115.21,1,,115.21,,,1,115.21,1,115.21,,,,,1,115.21,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,261.10,,,,,,,,,1,,130.55,1,,130.55,1,,130.55,,,,,1,130.55,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,132.28,,,,,,,2,264.55,1,,,,132.28,1,,132.28,4,,529.10,,,,,,,1,132.28,1,132.28,,,,,,,,,1,132.28,,,,,,,,,,,,,,
,,,,75~79,,,1,202.43,,,,,,,,,,,,,,,1,,202.43,1,,202.43,2,,404.86,,,,,3,607.29,3,607.29,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,438.60,,,,,,,,,,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,806.45,1,806.45,,,,,,1,,806.45,2,,1612.90,,,,1,,806.45,,,,,,,,,,,,,1,806.45,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,30.27,,,,,,,,,,,,,,,,1,30.27,1,30.27,,,,,,,,,,,,,,,,,,
,,,,30~34,2,65.34,,,,,1,32.67,,,1,,,,32.67,,,,,,,,,,,,,,,1,32.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,32.43,,,,,1,,,,32.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,36.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.78,,,,,,,,,,,,,,
,,,,45~49,,,,,,,3,130.21,,,1,,,,43.40,2,,86.81,,,,,,,,,,1,43.40,1,43.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,123.69,1,61.84,,,,,,,,,,,,,,,,,,,,1,61.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,280.64,,,1,,,,93.55,2,,187.09,1,,93.55,,,,,,,1,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,110.01,2,,220.02,1,,110.01,1,,110.01,1,,110.01,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,265.60,,,,,,,,5,,664.01,2,,265.60,,,,,,,,,1,132.80,1,132.80,,,,,,,,,,,1,132.80,,,,,,,,,,
,,,,70~74,,,,,,,2,262.12,,,1,,,,131.06,4,,524.25,2,,262.12,,,,,,,,,3,393.18,,,,,,,2,262.12,,,,,,,,,,,,,,,,
,,,,75~79,,,,,3,596.42,1,198.81,,,1,,,,198.81,,,,,,,,,,,,,,,,,,,,,,,1,198.81,,,1,198.81,2,397.61,,,,,,,,,,
,,,,80~84,,,1,427.35,,,1,427.35,,,,,,,,1,,427.35,,,,1,,427.35,,,,1,427.35,,,,,,,,,1,427.35,,,,,1,427.35,,,,,,,,,,
,,,,85+,,,1,793.65,,,,,,,,,,,,,,,,,,,,,1,,793.65,,,1,793.65,,,,,,,,,,,,,1,793.65,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,29.95,,,,1,,29.95,,,,,,,,,,,,,,,,,,,,,,1,29.95,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.29,1,32.29,,,,,1,32.29,,,,
,,,,40~44,1,34.87,,,,,,,,,1,,,,34.87,,,,1,,34.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,124.02,,,,,,,,,,1,,41.34,,,,,1,41.34,,,,,,,,,2,82.68,,,,,,,,,,,,
,,,,50~54,,,1,56.79,2,113.57,,,,,1,,,,56.79,,,,,,,1,,56.79,,,,,,3,170.36,,,,,,,,,,,,,1,56.79,,,1,56.79,3,170.36,,,,
,,,,55~59,,,1,92.94,,,1,92.94,,,4,,,,371.75,,,,,,,3,,278.81,,,,,,,,,,,,,,,,,,,,,,,,1,92.94,,,,,,
,,,,60~64,1,103.31,,,,,,,,,3,,,,309.92,,,,,,,,,,,,,1,103.31,,,1,103.31,1,103.31,,,,,1,103.31,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,384.62,,,,,,,1,,128.21,,,,,,1,128.21,,,,,1,128.21,,,,,1,128.21,,,,,,,,,1,128.21,,
,,,,70~74,,,,,,,1,134.95,1,134.95,1,,,,134.95,,,,,,,3,,404.86,3,,404.86,,,,,,,,,,,,,,,3,404.86,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,183.49,1,,183.49,,,1,183.49,1,183.49,1,183.49,,,,,,,2,366.97,1,183.49,,,,,,,,,,
,,,,80~84,,,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,,1,380.23,,,1,380.23,,,,,,,1,380.23,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,746.27,,,,1,,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,2,63.67,,,,,,,,,,,,,,,,,1,,31.84,,,,,,,1,31.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.29,,,1,32.29,,,,,,,,,,1,,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.38,,,,,,,,,,,,,,,,,1,,34.38,,,,,,,1,34.38,1,34.38,,,,,1,34.38,,,,,,,,,1,34.38,,,,,,,,
,,,,45~49,3,120.29,,,,,,,,,1,,,,40.10,,,,,,,,,,1,,40.10,,,2,80.19,,,,,2,80.19,,,,,,,,,,,,,,,,,,
,,,,50~54,1,51.98,,,,,,,,,1,,,,51.98,,,,4,,207.90,,,,,,,,,,,,,1,51.98,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,88.11,,,,,,,,,,,,,,,1,,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,99.70,,,,,,,,,4,,,,398.80,,,,1,,99.70,,,,,,,,,,,,,,,,,1,99.70,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,127.39,,,2,,,,254.78,,,,2,,254.78,1,,127.39,,,,2,254.78,,,,,,,2,254.78,,,,,,,,,,,1,127.39,1,127.39,,,,
,,,,70~74,,,,,,,,,,,2,,,,288.60,,,,1,,144.30,2,,288.60,,,,1,144.30,,,,,,,1,144.30,,,,,,,,,,,,,1,144.30,,,,
,,,,75~79,,,,,,,,,1,167.22,,,,,,,,,3,,501.67,,,,,,,,,,,1,167.22,,,5,836.12,,,1,167.22,,,1,167.22,,,,,3,501.67,,,,
,,,,80~84,,,1,380.23,,,,,,,3,,,,1140.68,,,,,,,1,,380.23,,,,,,1,380.23,,,,,,,,,,,2,760.46,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,704.23,,,,,,,,,,,,,,,,,,,,,1,704.23,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
