,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2702.70,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,食道,,,胸腺、心臟與中隔,,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,35~39,1,153.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,182.15,1,182.15,,,,,,,,,,1,,182.15,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,1,,201.61,,,,,,,,,,,,,
,,,,60~64,1,348.43,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,354.61,,,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,452.49,,,1,,,,452.49,,,,,,,1,,452.49,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,,724.64,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,食道,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,303.95,,,1,303.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,393.70,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,367.65,1,367.65,1,367.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,446.43,,,1,446.43,,,1,,,,446.43,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1428.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,食道,,,,,胰,,,骨、關節及關節軟骨,,,喉,,,膀胱,,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,,260.42,,,,,,,,,,,,,,,,
,,,,40~44,1,173.91,,,1,173.91,1,173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,750.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,401.61,,,,,,,,,,1,,401.61,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,340.14,,,,,1,,,,340.14,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,769.23,2,769.23,,,,,,,,,,,,1,,384.62,,,,,,,,,,,,,
,,,,70~74,,,1,431.03,1,431.03,,,,,,,,,,,,,,,,,,,1,,431.03,1,431.03,1,431.03,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,,1176.47,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,食道,,,喉,,,結直腸癌,,,腦,,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,,,1,164.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,162.34,,,,,1,162.34,,,,,,,,,,,,,,,,,1,,162.34,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,184.50,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,228.83,,,,,,1,,228.83,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,395.26,,,,,,,,,1,,,,395.26,,,,,,,,,,1,,395.26,,,,,,,,,,
,,,,60~64,,,1,353.36,,,,,,,,,,,,1,,353.36,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,854.70,,,,,,,,,,,1,,427.35,1,,427.35,,,,2,854.70,,,,,,,,
,,,,75~79,1,609.76,,,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1136.36,1,1136.36,,,1,,,,1136.36,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,食道,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,185.19,,,1,185.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,369.00,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,416.67,,,1,416.67,1,416.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1086.96,,,,,,,1,1086.96,1,,,,1086.96,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,膀胱,,,攝護腺,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,45~49,2,367.65,,,,,,,1,183.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,198.41,,,1,,,,198.41,,,,1,,198.41,,,,,,,,,,,,,,,,
,,,,55~59,2,660.07,,,,,,,,,,,,,,1,,330.03,1,,330.03,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,375.94,1,,375.94,,,,,,,,,,
,,,,65~69,,,,,,,2,781.25,,,2,,,,781.25,,,,,,,,,,1,,390.63,,,,,,,,,,
,,,,70~74,,,1,421.94,,,1,421.94,,,2,,,,843.88,,,,,,,1,,421.94,,,,,,,,,,,,,
,,,,75~79,1,561.80,,,,,1,561.80,,,,,,,,,,,,,,,,,1,,561.80,,,,,,,,,,
,,,,85+,,,,,1,1785.71,,,1,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,男性乳房,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,食道,,,喉,,,結直腸癌,,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,188.32,,,,,,
,,,,35~39,1,180.83,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,176.06,,,,,,,,,2,,352.11,1,,176.06,,,,,,,,1,176.06,,,,
,,,,50~54,,,,,,,1,181.49,2,362.98,1,,,,181.49,,,,,,,1,,181.49,,,,,,,,,,,,,
,,,,55~59,2,595.24,,,1,297.62,,,1,297.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,1,392.16,1,392.16,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,383.14,,
,,,,70~74,,,1,431.03,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,1136.36,,,,,,,1,568.18,,,,,,1,,568.18,,,,,,,1,,568.18,,,,,,,,,,
,,,,80~84,1,917.43,,,,,,,,,1,,,,917.43,,,,,,,,,,,,,,,,,,,1,917.43,,
,,,,85+,,,,,,,,,,,,,,,,1,,1694.92,,,,,,,1,,1694.92,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,結直腸癌,,,腦,,,膀胱,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,35~39,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,169.20,,,,,,,,,,,,,,1,,169.20,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,698.08,,,1,174.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,188.32,,,,,,,1,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,253.81,,,2,507.61,,,,,1,,,,253.81,,,,1,,253.81,,,,,,,,,,,,,,,,
,,,,60~64,2,833.33,,,,,,,1,416.67,,,,,,,,,1,,416.67,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,369.00,,,,,,,,,,,,,2,,738.01,,,,,,,,,,,,,,,,
,,,,70~74,,,1,450.45,1,450.45,,,1,450.45,,,,,,,,,,,,1,,450.45,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,549.45,,,,,,,,,1,,549.45,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1818.18,,,,,,,,,,,,,,,1,,909.09,,,,,,,,,,
,,,,85+,,,,,,,2,2898.55,,,,,,,,,,,1,,1449.28,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胰,,,膀胱,,,鼻腔、中耳及副鼻竇,,,攝護腺,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,30~34,1,208.77,,,,,,,,,,,,,,,,,1,,208.77,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,341.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,172.12,1,172.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,449.44,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,408.16,,,1,408.16,,,,,,,,,,,,,1,,408.16,1,,408.16,,,,,,,,,,,,,
,,,,65~69,,,,,1,377.36,,,,,,,,,,,,,,,,,,,1,,377.36,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,2,,1047.12,,,,,,,,,,
,,,,80~84,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1351.35,1,,1351.35,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,,,胰,,,結直腸癌,,,膽囊及肝外膽管,,,攝護腺,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,40~44,2,359.71,1,179.86,,,,,,,1,,,,179.86,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,332.78,,,,,,,1,166.39,,,,,,1,,166.39,1,,166.39,,,,,,,,,,,,,,,,
,,,,55~59,,,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,377.36,,,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,392.16,1,392.16,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,458.72,1,458.72,,,,,,,,,,,,,,,,,,1,,458.72,1,,458.72,,,,,,,,,,
,,,,75~79,,,,,1,505.05,,,,,,,,,,,,,1,,505.05,,,,,,,,,,,,,,,,
,,,,80~84,,,1,840.34,2,1680.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1298.70,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,食道,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,211.42,,,,,,,,,,,,,,,,
,,,,40~44,2,376.65,,,,,,,,,,,,,,,,,1,,188.32,,,,,,,,,,,,,,,,
,,,,45~49,2,330.03,,,,,,,,,,,,,,,,,,,,,,,,,,1,165.02,,,,,,,,
,,,,50~54,1,180.83,,,,,2,361.66,,,,,,,,,,,2,,361.66,1,,180.83,,,,1,180.83,1,180.83,,,,,,
,,,,55~59,1,200.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,342.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,389.11,,,,,,,,1,,389.11,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,444.44,,,,,,,1,,444.44,,,,,1,444.44,1,444.44,1,444.44
,,,,75~79,1,507.61,,,2,1015.23,,,,,2,,,,1015.23,1,,507.61,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,781.25,,,,,,,3,,,,2343.75,2,,1562.50,,,,,,,,,,,,,,,,,,2,1562.50
,,,,85+,,,,,,,,,,,1,,,,1234.57,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腦,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,438.60,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,1,,341.30,,,,,,,,,,
,,,,30~34,,,,,,,1,211.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,188.68,,,,,,,,,,,,,,,,
,,,,45~49,1,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,178.89,,,,,,1,,178.89,1,,178.89,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,183.49,1,183.49,,,,,,,,,,,1,,183.49,,,,,,,,,1,183.49,,,,,,
,,,,60~64,1,309.60,,,,,2,619.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,847.46,1,423.73,,,1,423.73,,,2,,,,847.46,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,425.53,,,,
,,,,75~79,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,757.58,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,321.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肝及肝內膽管,,直腸與肛門,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,349.65,,,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,409.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,直腸與肛門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,1149.43,1,383.14,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,529.10,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
