,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,24.03,,,,,1,12.01,,,,,,,,8,96.11,,,,,,,,,1,12.01,5,60.07,,,2,24.03,,,,,,,,,1,12.01,1,12.01,,,,,,,,,1,12.01,1,12.01,1,12.01,,,,,,,,,,,,,,,,,,
,,,,50~54,1,26.73,,,,,,,,,,,,,,3,80.19,,,,,1,26.73,,,2,53.46,,,,,,,4,106.92,,,,,,,1,26.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,35.20,,,,,1,35.20,,,,,,,,8,281.59,,,,,,,,,1,35.20,,,,,1,35.20,2,70.40,,,,,,,1,35.20,,,,,,,,,,,1,35.20,1,35.20,,,,,1,35.20,,,,,,,,,,,,,,
,,,,60~64,,,1,42.43,,,,,1,42.43,,,,,,4,169.71,,,,,,,,,1,42.43,5,212.13,2,84.85,3,127.28,1,42.43,,,,,,,2,84.85,,,1,42.43,,,,,1,42.43,2,84.85,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,31.55,1,31.55,,,1,31.55,1,31.55,,,,,,4,126.18,,,,,,,1,31.55,4,126.18,5,157.73,1,31.55,4,126.18,2,63.09,2,63.09,1,31.55,2,63.09,4,126.18,,,1,31.55,1,31.55,,,,,5,157.73,1,31.55,,,,,4,126.18,,,,,,,,,,,,,,
,,,,70~74,,,1,37.76,1,37.76,,,1,37.76,,,,,,4,151.06,,,,,,,,,4,151.06,8,302.11,3,113.29,6,226.59,3,113.29,2,75.53,,,1,37.76,7,264.35,,,1,37.76,,,,,,,4,151.06,,,,,2,75.53,3,113.29,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,5,332.01,,,1,66.40,,,,,,,7,464.81,,,3,199.20,1,66.40,1,66.40,,,,,1,66.40,,,,,1,66.40,,,,,,,,,,,1,66.40,5,332.01,,,,,,,,,,,,,,
,,,,80~84,,,2,314.47,,,1,157.23,,,,,,,,3,471.70,,,,,,,,,1,157.23,2,314.47,,,1,157.23,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,157.23,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,334.45,,,,,,,,,,,,,,,2,668.90,,,,,1,334.45,,,1,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,9.99,,,,,,,,,,,,,1,9.99,,,,,,,,,,,,,,,,,,,,,,,1,9.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,9.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,12.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,9.59,,,,,,,2,19.18,,,,,,1,9.59,2,19.18,,,1,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.59,,,1,9.59,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,16.14,,,,,,,1,8.07,1,,,,8.07,,,4,32.28,,,,,1,8.07,,,,,,,,,,,,,1,8.07,,,,,,,1,8.07,,,,,1,8.07,1,8.07,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,7.89,,,1,7.89,,,,,,,,,,,,5,39.45,,,,,,,1,7.89,,,,,1,7.89,,,,,,,,,,,,,,,1,7.89,2,15.78,,,,,3,23.67,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,62.77,,,,,,,,,,,,,,,,3,31.38,,,,,,,2,20.92,1,10.46,1,10.46,2,20.92,,,,,,,,,,,1,10.46,1,10.46,,,,,,,,,1,10.46,,,1,10.46,,,,,,,,,,,,,,,,
,,,,50~54,1,23.26,,,,,,,,,,,,,,,,4,93.04,,,,,4,93.04,1,23.26,1,23.26,,,,,,,,,,,,,,,,,,,1,23.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,66.33,,,2,66.33,,,,,,,,,,1,33.17,3,99.50,,,1,33.17,,,5,165.84,,,1,33.17,,,,,,,,,,,,,3,99.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,42.97,,,1,42.97,,,3,128.92,1,,,,42.97,,,9,386.76,,,1,42.97,,,4,171.90,,,3,128.92,2,85.95,3,128.92,,,,,,,1,42.97,,,,,,,,,1,42.97,,,,,1,42.97,,,,,,,,,,,,,,,,,,
,,,,65~69,1,33.15,,,1,33.15,1,33.15,,,1,,,,33.15,,,10,331.46,,,,,2,66.29,5,165.73,,,5,165.73,1,33.15,3,99.44,,,,,1,33.15,1,33.15,3,99.44,,,2,66.29,,,,,3,99.44,1,33.15,1,33.15,5,165.73,,,,,,,,,,,,,,,,
,,,,70~74,,,1,35.52,1,35.52,,,,,2,,,,71.05,2,71.05,6,213.14,1,35.52,,,5,177.62,9,319.72,3,106.57,4,142.10,1,35.52,,,1,35.52,,,,,2,71.05,2,71.05,,,2,71.05,1,35.52,,,2,71.05,,,,,13,461.81,,,,,,,,,,,,,,,,
,,,,75~79,2,119.55,,,1,59.77,,,,,,,,,,1,59.77,4,239.09,,,,,1,59.77,6,358.64,1,59.77,5,298.86,2,119.55,,,,,,,1,59.77,,,3,179.32,,,,,,,1,59.77,1,59.77,1,59.77,1,59.77,3,179.32,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,3,445.10,,,1,148.37,,,4,593.47,,,,,,,1,148.37,,,,,1,148.37,1,148.37,1,148.37,,,,,,,,,2,296.74,,,,,4,593.47,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,281.69,,,,,,,3,845.07,,,,,,,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,1,10.11,,,,,1,10.11,,,,,,,,,,,2,20.22,1,10.11,,,,,,,,,1,10.11,,,,,,,,,,,,,,,,,,,1,10.11,,,,,,,,
,,,,5~9,,,,,,,,,1,9.46,2,,,,18.92,,,,,,,,,,,,,,,,,,,,,,,1,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.10,,,,,,,,,,,,,,,1,9.10,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.57,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,12.49,,,,,,,,,,,,,,,,,1,12.49,,,1,12.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,37.48,,,1,12.49,,,,
,,,,30~34,1,9.75,,,,,,,1,9.75,,,,,,,,,,,,,,,,,,,,,,1,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.75,,,,,,,1,9.75,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,2,16.33,,,,,,,,,1,8.17,,,,,,,,,,,,,1,8.17,,,,,,,,,,,,,1,8.17,,,,,,,,,,,3,24.50,,,,
,,,,40~44,4,31.42,,,1,7.86,,,,,,,,,,,,,,,,6,47.14,,,,,1,7.86,,,,,1,7.86,,,,,1,7.86,1,7.86,,,,,,,,,,,,,,,2,15.71,,,,,,,,,,,,,,,,,,
,,,,45~49,4,38.30,,,1,9.57,,,,,1,,,,9.57,1,9.57,,,1,9.57,11,105.31,,,1,9.57,,,1,9.57,,,1,9.57,1,9.57,,,2,19.15,1,9.57,,,,,,,,,,,,,,,1,9.57,,,,,,,,,,,1,9.57,,,,,,
,,,,50~54,2,39.46,,,,,2,39.46,,,,,,,,,,,,,,6,118.39,,,,,,,1,19.73,1,19.73,2,39.46,,,,,1,19.73,1,19.73,,,,,,,,,,,1,19.73,,,2,39.46,,,,,,,,,,,,,,,,,,
,,,,55~59,1,31.67,,,1,31.67,,,,,,,,,,1,31.67,,,,,5,158.33,,,,,,,,,1,31.67,3,95.00,1,31.67,,,2,63.33,4,126.66,,,,,,,,,,,,,,,4,126.66,,,,,,,,,,,1,31.67,1,31.67,,,,
,,,,60~64,,,,,,,,,,,1,,,,41.41,1,41.41,,,,,7,289.86,,,,,,,1,41.41,4,165.63,3,124.22,,,,,1,41.41,,,,,,,,,,,1,41.41,,,,,4,165.63,,,,,,,,,,,2,82.82,,,,,,
,,,,65~69,2,73.23,,,1,36.62,,,,,,,,,,,,,,,,5,183.08,,,,,,,,,2,73.23,10,366.17,,,,,4,146.47,2,73.23,,,1,36.62,,,,,,,,,,,3,109.85,,,,,,,,,,,,,1,36.62,,,6,219.70
,,,,70~74,1,33.41,1,33.41,3,100.23,,,,,1,,,,33.41,2,66.82,1,33.41,1,33.41,10,334.11,,,,,,,,,6,200.47,8,267.29,1,33.41,,,3,100.23,1,33.41,1,33.41,1,33.41,,,,,,,,,2,66.82,7,233.88,,,2,66.82,1,33.41,,,,,2,66.82,,,,,12,400.94
,,,,75~79,1,53.33,1,53.33,4,213.33,,,,,,,,,,2,106.67,,,,,3,160.00,,,,,,,,,5,266.67,8,426.67,1,53.33,,,6,320.00,,,,,,,,,,,,,,,,,3,160.00,,,,,1,53.33,,,,,3,160.00,,,1,53.33,4,213.33
,,,,80~84,,,,,,,,,,,,,,,,1,128.87,,,,,,,,,1,128.87,,,1,128.87,,,3,386.60,1,128.87,,,3,386.60,,,,,,,,,,,,,,,,,1,128.87,,,,,,,,,,,1,128.87,,,,,4,515.46
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,251.26,,,1,251.26,,,,,,,,,,,,,,,,,,,,,2,502.51,,,,,,,,,,,,,,,,,1,251.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,10.33,,,,,,,,,,1,10.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,9.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,30.16,,,,,,,,,,,,,,1,10.05,1,10.05,,,,,,,,,,,1,10.05,,,,,,,,,,,,,1,10.05,,,,,,,1,10.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,8.30,,,,,,,1,8.30,,,,,,,,3,24.89,,,,,1,8.30,,,,,1,8.30,,,,,,,,,,,,,1,8.30,,,,,,,,,,,1,8.30,1,8.30,,,1,8.30,,,,,,,,,,,,,,
,,,,40~44,2,15.65,,,,,,,1,7.82,1,,,,7.82,,,3,23.47,,,,,,,1,7.82,,,1,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,35.73,,,2,17.86,,,,,1,,,,8.93,,,8,71.45,1,8.93,,,1,8.93,3,26.80,1,8.93,3,26.80,3,26.80,,,,,,,,,,,1,8.93,,,1,8.93,1,8.93,2,17.86,1,8.93,4,35.73,1,8.93,,,,,,,,,,,,,,,,,,
,,,,50~54,4,66.92,,,,,1,16.73,1,16.73,,,,,,,,8,133.85,,,,,1,16.73,2,33.46,1,16.73,,,1,16.73,,,,,,,,,,,,,,,1,16.73,,,,,1,16.73,2,33.46,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,154.99,,,2,62.00,,,,,,,,,,,,3,92.99,,,,,2,62.00,6,185.99,1,31.00,,,4,123.99,,,,,,,,,1,31.00,1,31.00,,,1,31.00,,,,,,,2,62.00,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,79.52,,,,,,,1,39.76,1,,,,39.76,,,6,238.57,1,39.76,,,3,119.28,1,39.76,1,39.76,2,79.52,1,39.76,,,,,,,,,,,4,159.05,,,3,119.28,,,,,,,,,,,,,2,79.52,,,,,,,,,,,,,,
,,,,65~69,2,79.02,,,4,158.04,,,1,39.51,1,,,,39.51,,,6,237.06,,,1,39.51,,,6,237.06,1,39.51,,,1,39.51,,,1,39.51,,,,,1,39.51,6,237.06,1,39.51,1,39.51,,,,,,,1,39.51,,,,,7,276.57,,,,,,,,,,,,,,
,,,,70~74,6,198.09,1,33.01,2,66.03,,,1,33.01,2,,,,66.03,,,10,330.14,,,,,1,33.01,16,528.23,,,5,165.07,1,33.01,1,33.01,4,132.06,,,1,33.01,1,33.01,4,132.06,,,1,33.01,1,33.01,1,33.01,4,132.06,1,33.01,,,2,66.03,9,297.13,,,,,,,,,,,,,,
,,,,75~79,,,,,1,49.16,,,,,1,,,,49.16,,,5,245.82,,,,,4,196.66,7,344.15,1,49.16,5,245.82,,,,,1,49.16,,,,,2,98.33,6,294.99,1,49.16,1,49.16,,,,,2,98.33,,,,,2,98.33,8,393.31,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,227.27,,,,,5,568.18,4,454.55,1,113.64,1,113.64,,,,,2,227.27,,,,,,,2,227.27,1,113.64,,,,,,,1,113.64,,,,,,,2,227.27,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,230.95,,,,,,,,,,,,,,1,230.95,1,230.95,2,461.89,2,461.89,,,,,,,,,,,,,,,,,,,,,,,1,230.95,,,,,1,230.95,2,461.89,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19.51,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,9.35,,,,,,,,,,,,,,,,,,,,,,,1,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,10.53,,,,,,,,,2,,,,21.06,,,,,,,,,,,,,,,,,,,,,,,1,10.53,,,,,,,1,10.53,,,1,10.53,,,1,10.53,,,2,21.06,,,,,,,,,,,,,,,,,,
,,,,35~39,2,17.19,,,,,1,8.59,,,,,,,,,,4,34.38,,,1,8.59,,,1,8.59,,,2,17.19,,,,,,,,,1,8.59,,,,,1,8.59,,,,,1,8.59,1,8.59,,,2,17.19,,,,,,,,,,,,,,,,,,
,,,,40~44,3,23.93,,,,,,,1,7.98,,,,,,1,7.98,3,23.93,,,2,15.95,2,15.95,1,7.98,,,1,7.98,1,7.98,,,,,1,7.98,,,,,,,1,7.98,1,7.98,,,,,1,7.98,,,2,15.95,,,,,,,,,,,,,,,,,,
,,,,45~49,3,25.57,,,1,8.52,,,,,,,,,,,,4,34.10,,,,,2,17.05,1,8.52,,,1,8.52,2,17.05,,,,,,,,,,,2,17.05,,,1,8.52,1,8.52,,,,,,,1,8.52,,,,,,,,,,,,,,,,,,
,,,,50~54,2,28.17,,,2,28.17,,,,,,,,,,1,14.08,7,98.58,,,,,2,28.17,2,28.17,,,1,14.08,1,14.08,2,28.17,,,,,,,,,1,14.08,,,,,1,14.08,,,,,,,1,14.08,,,,,,,,,,,,,,,,,,
,,,,55~59,1,30.08,,,,,,,,,,,,,,1,30.08,7,210.59,,,1,30.08,3,90.25,,,,,,,4,120.34,,,,,,,,,,,,,,,,,,,,,1,30.08,1,30.08,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,38.17,1,38.17,,,,,,,,,,,,1,38.17,6,229.01,,,2,76.34,2,76.34,,,,,2,76.34,1,38.17,,,,,,,,,,,1,38.17,4,152.67,1,38.17,1,38.17,,,,,2,76.34,,,,,2,76.34,,,,,,,,,,,,,,
,,,,65~69,1,42.99,,,2,85.98,,,,,,,,,,,,7,300.95,,,4,171.97,9,386.93,,,,,3,128.98,1,42.99,1,42.99,1,42.99,,,1,42.99,1,42.99,1,42.99,4,171.97,3,128.98,,,,,,,1,42.99,,,,,2,85.98,,,,,,,,,,,,,,
,,,,70~74,2,66.60,,,1,33.30,,,,,,,,,,,,6,199.80,,,3,99.90,9,299.70,,,,,4,133.20,4,133.20,1,33.30,2,66.60,,,,,1,33.30,,,4,133.20,,,2,66.60,,,,,4,133.20,,,,,5,166.50,,,,,,,,,,,,,,
,,,,75~79,1,47.04,,,,,,,,,,,,,,1,47.04,3,141.11,1,47.04,1,47.04,14,658.51,,,1,47.04,7,329.26,,,,,,,,,,,,,,,6,282.22,1,47.04,1,47.04,,,,,7,329.26,,,1,47.04,12,564.44,,,,,,,,,,,,,,
,,,,80~84,,,,,1,100.70,,,,,,,,,,2,201.41,1,100.70,,,,,7,704.93,2,201.41,,,3,302.11,1,100.70,1,100.70,,,,,,,1,100.70,,,,,,,,,,,,,2,201.41,,,,,5,503.52,,,,,,,,,,,,,,
,,,,85+,2,413.22,,,,,,,,,1,,,,206.61,,,1,206.61,,,2,413.22,4,826.45,,,,,3,619.83,,,,,,,,,,,,,,,3,619.83,,,1,206.61,,,,,1,206.61,,,,,1,206.61,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
