,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,82.85,,,1,82.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,107.07,,,,,1,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,179.86,1,179.86,,,,,,,,,,,1,,179.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,206.19,,,,,,,,,,,,,,,,,1,,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,173.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,189.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,239.81,,,,,,,,,1,,,,239.81,2,,479.62,1,,239.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,361.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,552.49,,,,,1,,,,552.49,1,,552.49,2,,1104.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,787.40,1,,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,,腎,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,102.15,,,1,102.15,,,,,1,,,,102.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,148.15,,,,,,,,,,,,,,,,
,,,,50~54,,,1,215.05,,,,,,,,,,,,,,,1,,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,176.99,,,,,1,176.99,1,,,,176.99,,,,,,,,,,1,,176.99,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,182.48,1,,,,182.48,1,,182.48,,,,1,,182.48,,,,1,182.48,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,222.72,,,,1,,222.72,1,,222.72,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,367.65,,,,,1,,,,367.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,970.87,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,,99.11,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,85.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.39,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,96.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,133.87,,,,,,,,,1,,,,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,176.68,,,,,1,,,,176.68,,,,1,,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,2,,361.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,439.56,,,,,,,,,,,,,1,219.78,,,1,219.78,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,348.43,2,,696.86,2,,696.86,,,,1,,348.43,,,2,696.86,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,515.46,,,,,,,,,,,,,1,,515.46,2,,1030.93,,,,,,,,,,3,1546.39,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,735.29,2,,,,1470.59,,,,1,,735.29,,,,,,,,,,,,,1,735.29,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,1333.33,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,1,78.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,92.76,,,,,,,1,92.76,,,,,,,,,,,,,,,,,,,,,,1,92.76,,,,,,,,,,,,,,
,,,,45~49,1,123.92,,,,,,,1,123.92,,,,,,,,,,,,,,,,,,,,1,123.92,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,207.90,2,415.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,557.62,1,,,,185.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,173.91,,,,,,,,,,,2,,347.83,2,,347.83,1,,173.91,2,347.83,1,173.91,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,220.26,1,,,,220.26,1,,220.26,,,,2,,440.53,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,317.46,,,,,,,,,,2,,634.92,1,,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,502.51,,,,,1,502.51,1,,,,502.51,,,,1,,502.51,,,,,,,,,,,,,1,502.51,,,,,,,,,,,,
,,,,80~84,,,,,,,1,746.27,3,2238.81,,,,,,,,,,,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,
,,,,85+,1,1265.82,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,造血系統及網狀內皮系統,,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,1,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,87.57,,,,,,,1,,,,87.57,1,,87.57,,,,,,,,,,,,,,1,87.57,,,,,,,,,,,,,,
,,,,45~49,1,115.74,,,,,,,1,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,200.40,,,1,,,,200.40,,,,1,,200.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,183.82,,,,,,,,,,,,,,,,,,,,1,,183.82,1,,183.82,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,180.18,,,3,540.54,1,,,,180.18,1,,180.18,,,,,,,,,,1,180.18,1,180.18,,,1,180.18,,,,,,,,,,,,
,,,,65~69,,,,,,,1,212.31,6,1273.89,2,,,,424.63,1,,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,1,,291.55,,,,,,,,,1,291.55,,,,,,,,,,
,,,,75~79,,,,,,,,,2,985.22,,,,,,,,,1,,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,787.40,2,,1574.80,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1063.83,,,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.85,,,,,,,,,,,,,,,,
,,,,25~29,,,1,108.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,105.26,1,105.26,,,1,105.26,,,,,,,,,,,1,,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,180.51,,,,,2,361.01,,,,,,,,,,,,,,,,,,,,1,180.51,,,1,180.51,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,618.56,,,1,,,,206.19,,,,,,,1,,206.19,,,,,,,,,,,,1,206.19,,,,,,,,,,
,,,,60~64,,,,,,,2,359.71,,,,,,,,2,,359.71,,,,,,,1,,179.86,,,1,179.86,,,1,179.86,,,,,,,,,,,,
,,,,65~69,,,,,,,1,196.46,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,280.11,,,1,280.11,1,280.11,3,,,,840.34,1,,280.11,,,,,,,,,,4,1120.45,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,473.93,,,,,,,,,,,,,,,,,,,,,1,,473.93,1,473.93,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,806.45,2,1612.90,,,1,,,,806.45,1,,806.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,122.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,76.92,,,,,1,76.92,,,1,,,,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,506.07,,,,,1,101.21,,,,,,,,1,,101.21,1,,101.21,1,,101.21,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,148.59,,,1,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,221.24,1,221.24,,,,,,,3,,,,663.72,,,,,,,1,,221.24,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,369.00,,,,,,,,,,,,,,1,,184.50,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,198.81,,,,,2,397.61,,,,,,,,1,,198.81,1,,198.81,,,,,,,1,198.81,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,4,1010.10,,,,,,,,,,,1,,252.53,,,,,,,,,,,,,,,1,252.53,,,,,,,,,,
,,,,75~79,,,1,483.09,,,1,483.09,1,483.09,,,,,,1,,483.09,,,,,,,,,,,,,,1,483.09,1,483.09,,,,,,,,,,,,
,,,,80~84,,,,,,,1,740.74,1,740.74,,,,,,,,,,,,,,,1,,740.74,,,1,740.74,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,,,,,1,78.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,166.94,,,,,,,,,2,,,,166.94,,,,1,,83.47,,,,,,,,,,,,,,,1,83.47,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,96.43,,,,1,,96.43,,,,2,,192.86,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,131.93,,,,,,,,,,,,,,,2,,263.85,,,,,,,,,,,,,,,,,,,2,263.85,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,224.72,,,1,224.72,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1,185.87,,,,
,,,,65~69,,,,,,,1,193.42,1,193.42,4,,,,773.69,1,,193.42,3,,580.27,,,,,,,,,,,,,,,1,193.42,1,193.42,1,193.42,,,,,,
,,,,70~74,1,252.53,,,,,,,,,2,,,,505.05,1,,252.53,1,,252.53,,,,,,,,,1,252.53,1,252.53,1,252.53,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,448.43,2,,,,896.86,1,,448.43,2,,896.86,1,,448.43,,,,,,,,,,,,,,,,,,1,448.43,,,,
,,,,80~84,,,,,,,,,2,1680.67,,,,,,,,,1,,840.34,,,,,,,,,,,1,840.34,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,1,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,158.10,,,,,,,,,,,,,,1,,79.05,,,,1,79.05,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,94.43,,,,,,,,,,,,,,,,,1,,94.43,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,123.76,,,1,123.76,1,123.76,1,123.76,,,,,,,,,,,,,,,,,,2,247.52,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,208.33,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,194.17,1,194.17,1,,,,194.17,1,,194.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,562.85,,,2,,,,375.23,,,,1,,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,254.45,1,,,,254.45,,,,,,,,,,,,,,,1,254.45,,,,,,,,,,,,,,,,
,,,,75~79,,,1,404.86,,,1,404.86,,,1,,,,404.86,,,,,,,,,,,,,,,1,404.86,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,751.88,,,,,,,,,3,,2255.64,,,,,,,1,751.88,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.65,,,,,,,,,,
,,,,30~34,2,228.31,,,,,,,1,114.16,1,,,,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,173.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,90.58,,,,,,1,,90.58,,,,,,,,,,1,90.58,,,,,,,,,,,,,,,,,,
,,,,50~54,2,231.21,,,1,115.61,,,,,1,,,,115.61,,,,,,,,,,1,,115.61,1,115.61,,,1,115.61,1,115.61,,,,,1,115.61,1,115.61,,,,
,,,,55~59,,,,,,,,,2,406.50,1,,,,203.25,,,,1,,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,391.39,,,,,,,,,,,,,,,,,,1,195.69,,,,,,,1,195.69,,,,,,,1,195.69,,
,,,,65~69,2,386.85,,,,,,,1,193.42,2,,,,386.85,,,,,,,,,,,,,,,,,1,193.42,3,580.27,,,,,1,193.42,,,2,386.85,,
,,,,70~74,,,1,238.10,,,,,,,1,,,,238.10,1,,238.10,,,,1,,238.10,,,,,,1,238.10,,,2,476.19,,,,,,,,,2,476.19,,
,,,,75~79,,,,,,,,,1,377.36,,,,,,1,,377.36,,,,1,,377.36,,,,,,,,1,377.36,1,377.36,,,,,,,,,1,377.36,,
,,,,80~84,,,,,,,,,1,709.22,,,,,,1,,709.22,,,,,,,,,,,,,,,,,,,,1,709.22,1,709.22,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,943.40,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,1,173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,91.83,,,,,,,,,,,,,,1,,91.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
