,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,266.67,,,,,,,,,,,,,,
,,,,60~64,1,191.94,,,1,191.94,1,191.94,1,191.94,,,,,,,,,1,,191.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,214.13,1,214.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,321.54,,,,,,,,,,1,,321.54,,,,,,,,,,1,321.54,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,534.76,,,1,534.76,,,,,,1,,534.76,,,,,,,,,,1,534.76,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,862.07,1,862.07,,,,,,,,,,,,,,1,,862.07,2,,1724.14,,,,,1,862.07,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,結直腸癌,,,腦,,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,192.68,,,,,,,,,,,,,,1,,192.68,1,,192.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,208.33,,,,,,,,,,1,,208.33,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,298.51,,,1,298.51,,,,,,1,,298.51,,,,,,,1,,298.51,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,490.20,,,,,,,,,,,,,,,,,,,,,1,,490.20,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,854.70,,,,,,,,,,,,,,,,2,,1709.40,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,胃,,,結直腸癌,,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,283.29,,,,,,,,,,,,,,,,,,,,2,566.57,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,210.97,,,,1,,210.97,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,205.76,,,,,,,,,2,,,,411.52,1,,205.76,,,,,,,1,,205.76,,,,,,,,,,,,,,,,,,
,,,,65~69,1,204.50,,,,,,,,,2,,,,409.00,,,,1,,204.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,286.53,,,1,286.53,,,,,,,,,1,,286.53,,,,,,,1,286.53,,,,,,,,,,,,,,,,
,,,,75~79,,,1,450.45,,,,,,,,,,,,,,,,,,1,,450.45,1,,450.45,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,,腎,,腦,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,1,112.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,398.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,175.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,452.49,,,,,,,,,,,,,,,,,,,,,,,,1,226.24,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,200.40,,,,,,,,,,,,,,,,,,1,200.40,,,1,200.40,,,,,,,,,,,,
,,,,65~69,,,1,209.64,3,628.93,,,1,209.64,,,,,,,,,1,,209.64,1,,209.64,1,,209.64,,,,,,,,,,,,,,,,,,
,,,,70~74,1,274.73,,,,,,,,,1,,,,274.73,,,,,,,,,,,,,,,,,,,1,274.73,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,434.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,781.25,1,781.25,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,,,,結直腸癌,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,144.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,250.63,,,,,,,,,,,,,,,1,,250.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,248.14,2,496.28,,,1,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,208.33,,,,,,,,1,,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,205.76,,,1,205.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,524.93,,,,,,,,,,,,1,,262.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,819.67,3,1229.51,1,409.84,1,409.84,,,,,,1,,409.84,1,,409.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1176.47,2,2352.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,肺、支氣管及氣管,,,胃,,,喉,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,40~44,1,125.47,,,,,,,2,250.94,1,,,,125.47,,,,,,,,,,,,,,,,,,,1,125.47,,,,,,,,,,
,,,,45~49,1,163.13,,,,,,,,,,,,,,1,,163.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,461.89,,,,,,,,,,,,1,,230.95,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,578.03,,,,,,,,,,,,,,,,,,,,,,1,289.02,,,,,,,,,,,,
,,,,60~64,1,202.02,,,,,1,202.02,,,,,,,,1,,202.02,,,,,,,,,,,,,,2,404.04,,,,,,,,,,,,
,,,,65~69,,,,,1,217.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,724.64,,,,,,1,,241.55,,,,,,,,,,1,241.55,1,241.55,,,,,1,241.55,,,,,,,,
,,,,75~79,,,,,,,,,1,401.61,,,,,,,,,1,,401.61,,,,1,,401.61,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,740.74,,,,,,,,,,,,
,,,,85+,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,1,184.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,123.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,119.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,155.28,,,,,,,1,,,,155.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,,314.47,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,210.53,,,,,,,,,,,,1,,210.53,,,,,,,1,,210.53,1,210.53,,,1,210.53,,,,,,,,,,,,
,,,,70~74,,,,,1,236.97,3,710.90,,,1,,,,236.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,377.36,,,3,1132.08,1,377.36,1,,,,377.36,,,,1,,377.36,1,,377.36,,,,1,377.36,,,1,377.36,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,680.27,,,,,,,,,,,,,,,,,2,1360.54,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,1,146.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,118.06,,,,,1,118.06,,,,,,,,,,,,,,,,,1,,118.06,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,150.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,221.73,,,1,221.73,1,221.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,433.84,,,,,,,,1,,216.92,,,,,,,,,,,,,,,,,,,,,,2,433.84,,,,
,,,,70~74,,,,,,,2,468.38,,,,,,,,1,,234.19,,,,,,,,,,,,1,234.19,,,1,234.19,,,2,468.38,,,,,,
,,,,75~79,1,358.42,,,,,1,358.42,,,2,,,,716.85,,,,,,,1,,358.42,,,,1,358.42,,,1,358.42,,,,,,,,,,,,
,,,,80~84,1,628.93,,,,,,,,,1,,,,628.93,1,,628.93,,,,,,,,,,,,,,1,628.93,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1111.11,,,,,,,,,,,,,,,,,,1,1111.11,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,食道,,,胰,,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,35~39,1,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.50,,,,
,,,,40~44,,,,,,,,,,,1,,,,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,139.08,,,,,,,,,,,,,,1,,139.08,,,,,,,1,,139.08,,,,,,,,,,,,,,,,,,
,,,,50~54,1,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,290.70,,,,,,,,,,,,2,,581.40,1,,290.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,233.64,,,,,,,,
,,,,65~69,,,,,1,211.86,,,1,211.86,1,,,,211.86,,,,1,,211.86,,,,,,,,,,,1,211.86,,,,,,,1,211.86,,,,
,,,,70~74,,,,,,,1,241.55,,,2,,,,483.09,1,,241.55,3,,724.64,,,,,,,1,241.55,1,241.55,,,1,241.55,,,,,,,1,241.55,3,724.64
,,,,75~79,,,,,,,,,,,1,,,,333.33,1,,333.33,3,,1000.00,1,,333.33,,,,,,1,333.33,,,,,,,,,,,,,1,333.33
,,,,80~84,,,,,,,,,,,3,,,,1851.85,,,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,,喉,,,結直腸癌,,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,2,297.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,170.07,,,,,,,2,340.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,421.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,121.51,,,,,,,,,,,1,,121.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,133.16,,,,,1,133.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,181.82,1,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,255.10,,,,,1,255.10,,,,,,,,,,
,,,,60~64,,,,,,,3,771.21,,,,,,,,,,,,,,,,,,,,,,,,,,1,257.07,,,,,,,,,,
,,,,65~69,,,,,,,1,220.26,1,220.26,1,,,,220.26,,,,,,,,,,,,,2,440.53,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,235.85,1,235.85,,,,,,,,,,,,,,,,,,,,,,,,2,471.70,,,,,,,,,,
,,,,75~79,,,,,,,,,1,314.47,1,,,,314.47,2,,628.93,,,,1,,314.47,1,,314.47,,,1,314.47,,,1,314.47,,,,,,,,,,
,,,,80~84,,,,,1,636.94,,,1,636.94,,,,,,,,,,,,,,,,,,1,636.94,,,1,636.94,,,,,,,,,,,,
,,,,85+,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,食道,,,胰,,,胸腺、心臟與中隔,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,151.52,,,,
,,,,40~44,,,1,127.55,,,,,1,127.55,,,,,,,,,,,,,,,,,,,,1,127.55,,,,,1,127.55,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,129.53,,,,,,,,,,,,,,,,,,,1,129.53,,,,
,,,,55~59,,,,,1,225.73,,,,,,,,,,,,,,,,,,,,,,1,225.73,,,1,225.73,,,,,,,,,,,,
,,,,60~64,,,1,305.81,,,1,305.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,431.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,215.98,,,,,,
,,,,70~74,1,247.52,3,742.57,,,2,495.05,,,,,,,,1,,247.52,,,,,,,,,,,,,,,,1,247.52,,,,,,,,,1,247.52
,,,,75~79,,,2,593.47,,,,,,,2,,,,593.47,,,,,,,1,,296.74,,,,1,296.74,,,,,,,,,,,,,,,,
,,,,80~84,,,1,595.24,,,1,595.24,,,,,,,,,,,1,,595.24,,,,,,,,,,,,,,,,,1,595.24,,,,,,
,,,,85+,,,1,884.96,,,,,,,,,,,,,,,,,,,,,1,,884.96,,,,,,,,,,,,,,,1,884.96,1,884.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,男性乳房,,肝及肝內膽管,,肺、支氣管及氣管,,,,,食道,,,胰,,,結直腸癌,,,腎,,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,1,176.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,158.48,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,618.56,,,,,,1,,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,326.80,,,,,,,,,,,,,,,,,,,,,,1,326.80,,,,,,,,,,,,
,,,,65~69,,,,,,,1,229.89,,,2,,,,459.77,,,,,,,,,,,,,,,2,459.77,1,229.89,,,,,,,,,,,,
,,,,70~74,1,242.72,,,,,,,1,242.72,1,,,,242.72,,,,1,,242.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,296.74,1,296.74,,,,,3,890.21,4,,,,1186.94,,,,,,,1,,296.74,,,,,,1,296.74,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,549.45,,,,1,,549.45,,,,2,,1098.90,,,1,549.45,3,1648.35,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,909.09,,,,,,,,,1,,909.09,,,,,,,,,1,909.09,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
