,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,220.75,,,1,220.75,1,220.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,259.07,,,,,1,259.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,265.96,1,265.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,284.90,,,,,,,,1,,284.90,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,420.17,,,,,,,,,,,,,1,,420.17,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,709.22,,,1,,,,709.22,,,,1,,709.22,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,結直腸癌,,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,214.59,,,,,,,,,,,1,,214.59,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,,337.84,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,523.56,,,,,1,261.78,,,1,,,,261.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,564.97,,,1,,,,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,411.52,,,,,,,2,,,,823.05,,,,,,,1,,411.52,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,662.25,,,,,,,,1,,662.25,1,,662.25,1,,662.25,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,,,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,,結直腸癌,,,腎盂及其他泌尿系統,,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,1,165.84,,,,,,,,,,,,1,,165.84,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,193.80,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,199.20,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,274.73,,,,,,,,,,,,,,,,,,,,,1,,274.73,,,,,,,,,,,,,,
,,,,60~64,1,275.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,275.48,,,,,,,,,,
,,,,65~69,,,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,389.11,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,1219.51,,,1,609.76,,,,,,,,,,,,,,,,,1,,609.76,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,2564.10,,,,,,,,,,,,,,1,,2564.10,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,結直腸癌,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,1,199.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,170.36,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,402.41,,,1,201.21,1,201.21,1,201.21,,,,,,,,,1,,201.21,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,271.74,,,1,,,,271.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,283.29,1,283.29,1,,,,283.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,348.43,1,,348.43,,,,1,,348.43,1,,348.43,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,574.71,,,,1,574.71,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,,腎,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,179.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,420.17,,,1,210.08,,,,,,,,,,,,,,,,1,,210.08,,,,,,,,,,,,,,,,,
,,,,50~54,1,229.89,,,,,,,,,1,,,,229.89,,,,,,,,,,,,,1,229.89,,,,,,,,,,,,
,,,,55~59,,,,,,,1,353.36,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,265.25,1,265.25,,,,,2,530.50,1,,,,265.25,1,,265.25,,,,,,,1,,265.25,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,324.68,,,,,,2,,649.35,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,1149.43,,,,,,,,,,,,1,574.71,1,574.71,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,2631.58,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,,196.46,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,180.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,175.44,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,202.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,433.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,724.64,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,273.22,,,,,,,,1,,273.22,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,288.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,328.95,,,,,,,2,,,,657.89,,,,,,,2,,657.89,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1052.63,1,1052.63,,,,,,,,,,,,,,1,,1052.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,,胃,,,食道,,,胰,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,1,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,196.85,,,,,,1,,196.85,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,1,,196.08,,,,,,,,,,,,,,
,,,,50~54,1,211.86,,,,,1,211.86,,,1,,,,211.86,,,,,,,1,,211.86,,,,,,,,1,211.86,,,,,,,,
,,,,55~59,,,,,,,1,346.02,1,346.02,1,,,,346.02,,,,,,,,,,,,,,,,,,,1,346.02,,,,,,
,,,,60~64,,,,,,,,,1,281.69,1,,,,281.69,,,,,,,,,,,,,1,281.69,,,,,,,,,,,,
,,,,65~69,,,,,,,1,286.53,,,1,,,,286.53,,,,,,,,,,,,,,,,,,,,,,,1,286.53,,
,,,,70~74,,,,,,,,,2,638.98,,,,,,,,,1,,319.49,,,,,,,1,319.49,1,319.49,,,3,958.47,1,319.49,1,319.49,,
,,,,75~79,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,961.54,,,2,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,,,,胰,,,胸膜,,,骨、關節及關節軟骨,,,喉,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,378.79,,,,,,,,,,,,,,,,,
,,,,30~34,1,224.22,,,,,,,,,,,,,,,,,,,,,,,,,,1,224.22,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,340.14,,,,,1,170.07,,,,,,
,,,,45~49,1,200.80,,,,,,,,,,,,,,,,,,,,,,,,,,1,200.80,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,201.61,,,,1,,201.61,,,,,,,1,201.61,,,,,,,,,,,,
,,,,60~64,1,286.53,,,2,573.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,286.53,,,,,,
,,,,65~69,,,,,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,1,302.11,,,,,,,,,,
,,,,70~74,,,,,2,634.92,,,,,,,,,,1,,317.46,,,,,,,1,,317.46,1,317.46,,,,,,,1,317.46,,,,
,,,,75~79,,,,,2,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,1,495.05,,,1,495.05,,,,
,,,,80~84,,,1,909.09,1,909.09,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胸腺、心臟與中隔,,,喉,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,200.00,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,181.16,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,185.19,,,,,,,,,,,,,,,,,,,,1,,185.19,,,,,,,,,,,,1,185.19,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,202.43,,,,
,,,,55~59,1,273.22,,,,,2,546.45,,,,,,,,,,,,,,,,,,,,,,,,2,546.45,,,,,,,,
,,,,60~64,,,,,1,319.49,1,319.49,,,,,,,,,,,,,,,,,,,,,,1,319.49,,,,,,,,,,
,,,,65~69,,,1,295.86,,,,,,,1,,,,295.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,319.49,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,440.53,1,440.53,,,,,,,,,,,,,,,,,,2,881.06,,,,,,,,,1,440.53,,
,,,,80~84,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,952.38,,,1,952.38,,
,,,,85+,,,,,,,,,,,,,,,,1,,2040.82,1,,2040.82,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,喉,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,1,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,182.15,,,,,,,1,,,,182.15,,,,2,,364.30,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,229.89,,,,,,,,,,,,,,,,,1,229.89,1,229.89,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,366.30,1,,366.30,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,872.09,1,,290.70,2,,581.40,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,324.68,,,1,324.68,,,,,3,,,,974.03,,,,1,,324.68,,,,,,,,,,,,,1,324.68,,,,,,
,,,,75~79,,,,,1,420.17,,,,,,,,,,1,,420.17,2,,840.34,,,,,,,,,,,,,1,420.17,,,,,,
,,,,85+,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,1,,1639.34,1,1639.34,1,1639.34,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,喉,,,結直腸癌,,腎,,睪丸,,膀胱,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,318.47,,,,,,,,
,,,,40~44,,,,,,,,,1,198.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,202.84,,,1,202.84,,,1,202.84,,,,,,1,,202.84,,,,1,,202.84,,,,,,,,,,,,,,,,,
,,,,55~59,2,442.48,,,,,,,,,,,,,,,,,,,,,,,1,,221.24,,,1,221.24,,,,,,,,,,
,,,,60~64,,,1,375.94,,,1,375.94,,,1,,,,375.94,,,,1,,375.94,,,,,,,1,375.94,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,293.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,331.13,,,2,662.25,,,,,,1,,331.13,,,,,,,,,,1,331.13,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,809.72,,,,,,,,,,,,,,,,1,404.86,1,404.86,2,809.72,,
,,,,80~84,,,,,,,,,1,826.45,1,,,,826.45,1,,826.45,,,,1,,826.45,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1587.30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,30~34,,,,,1,210.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,238.66,,,,
,,,,40~44,,,,,1,199.20,,,,,,,,,,,,,,,,,,,1,,199.20,,,1,199.20,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.83,,,,
,,,,50~54,,,,,,,,,2,392.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,196.46,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,,214.59,,,,,,,,,,1,214.59,,,,,,
,,,,60~64,1,367.65,,,,,,,1,367.65,,,,,,,,,,,,,,,,,,,,2,735.29,,,,,,,,,,
,,,,65~69,,,,,,,,,1,312.50,1,,,,312.50,,,,,,,,,,,,,,,,,1,312.50,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,322.58,,,,1,,322.58,1,322.58,1,322.58,,,1,322.58,,,1,322.58,,
,,,,75~79,,,1,406.50,,,1,406.50,,,,,,,,,,,1,,406.50,,,,,,,,,,,,,,,,,2,813.01,,
,,,,80~84,,,,,,,1,781.25,,,,,,,,2,,1562.50,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1428.57,,,,,,,,,,,,,,,,,,,,1,1428.57,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,,241.55,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,211.42,,,1,211.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,181.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,181.49,,,,,,,,,,
,,,,50~54,,,1,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,406.50,,,1,203.25,1,,,,203.25,,,,,,,,,,,,,1,203.25,,,,,,,,,,,,
,,,,60~64,,,,,2,664.45,,,,,,,,,,,,,,,,,,,1,,332.23,,,1,332.23,,,,,,,,,,
,,,,65~69,1,320.51,,,,,,,1,320.51,,,,,,1,,320.51,1,,320.51,,,,,,,,,,,1,320.51,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,341.30,,,,,,,,,,,,,1,341.30,,,1,341.30,,,,,,,,
