,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,6.75,,,,,,,,,,1,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.75,1,6.75,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.00,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,5.14,,,,,,,,1,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15.43,,,,,,,,,,,,,,,,
,,,,15~19,1,4.97,,,,,,,,,,,,,,1,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.97,,,,,,,1,4.97,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.61,,,,,,,,,1,5.61,,,,,,,,,,,,,,,,,,,,,,,1,5.61,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,11.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.75,,,,,,,,,,,,,,,,,1,5.75,,,,,,,,,,,,,,,,
,,,,30~34,2,11.14,,,,,,,1,5.57,,,,,,,,2,11.14,,,,,,,,,1,5.57,2,11.14,,,,,1,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.14,,,,,,,,,,,,,,
,,,,35~39,4,22.68,,,,,1,5.67,1,5.67,,,,,,,,6,34.02,,,,,,,,,,,3,17.01,1,5.67,1,5.67,,,,,,,,,,,,,,,,,,,,,1,5.67,,,,,,,,,4,22.68,,,,,,,,,,,,
,,,,40~44,10,66.72,,,,,,,1,6.67,,,,,,,,7,46.70,,,,,,,1,6.67,1,6.67,,,,,,,3,20.01,,,,,,,,,,,,,,,,,1,6.67,,,,,,,,,1,6.67,4,26.69,,,,,1,6.67,,,,,,
,,,,45~49,6,66.24,,,,,1,11.04,,,,,,,,,,4,44.16,,,1,11.04,,,,,2,22.08,3,33.12,,,,,1,11.04,2,22.08,,,,,,,,,,,1,11.04,1,11.04,,,,,,,,,,,,,1,11.04,1,11.04,,,,,,,,,,
,,,,50~54,6,73.79,1,12.30,,,2,24.60,,,,,,,,,,11,135.28,,,,,1,12.30,,,2,24.60,4,49.19,,,,,4,49.19,1,12.30,1,12.30,,,,,1,12.30,,,2,24.60,,,,,,,,,,,,,,,3,36.90,,,,,,,,,,,,
,,,,55~59,5,76.30,,,1,15.26,,,,,,,,,,,,9,137.34,,,,,,,1,15.26,1,15.26,11,167.86,,,,,,,3,45.78,,,,,,,,,1,15.26,1,15.26,3,45.78,,,,,1,15.26,,,1,15.26,2,30.52,1,15.26,1,15.26,,,1,15.26,,,,,,
,,,,60~64,1,19.04,,,1,19.04,,,,,1,,,,19.04,,,7,133.31,1,19.04,,,,,1,19.04,4,76.18,6,114.26,,,,,2,38.09,4,76.18,,,,,,,,,2,38.09,,,4,76.18,,,,,3,57.13,,,,,2,38.09,,,,,,,1,19.04,,,,,,
,,,,65~69,1,24.86,,,1,24.86,,,1,24.86,,,,,,,,6,149.18,,,,,,,,,3,74.59,12,298.36,,,,,9,223.77,1,24.86,1,24.86,,,,,,,,,,,3,74.59,,,,,,,,,2,49.73,,,,,,,,,1,24.86,,,,,,
,,,,70~74,3,114.24,,,,,,,1,38.08,,,,,,,,7,266.57,,,,,,,,,3,114.24,8,304.65,,,,,5,190.40,,,,,,,,,,,,,,,1,38.08,,,4,152.32,1,38.08,,,,,4,152.32,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,73.10,,,,,,,1,73.10,2,146.20,5,365.50,,,,,1,73.10,,,1,73.10,,,,,,,1,73.10,,,3,219.30,,,1,73.10,,,,,,,,,,,,,1,73.10,3,219.30,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,303.03,1,151.52,,,,,2,303.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,14.37,,,,,,,,,1,7.18,,,,,,,,,,,1,7.18,,,,,,,,,,,,,,,,,1,7.18,,,,,1,7.18,2,14.37,,,,,,,,,,,,,,,,
,,,,5~9,1,6.35,,,,,,,,,1,,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.35,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.42,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,9.72,,,,,,,,,,,,,,,,,,,,,1,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9.72,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,5.65,2,,,,11.30,1,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.65,,,,,,,1,5.65,,,,,,,,,,,,,,,,,,
,,,,25~29,1,5.89,,,,,,,,,,,,,,,,,,1,5.89,,,,,,,,,,,,,,,2,11.79,1,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,17.25,,,,,,,1,5.75,,,,,,1,5.75,,,1,5.75,,,,,,,1,5.75,,,,,1,5.75,1,5.75,,,,,,,,,,,,,,,,,1,5.75,1,5.75,,,,,,,1,5.75,4,23.00,1,5.75,,,,,,,,,,
,,,,35~39,6,34.91,,,,,,,1,5.82,,,,,,,,1,5.82,3,17.46,1,5.82,,,,,,,,,,,,,,,1,5.82,,,1,5.82,,,,,,,,,,,,,1,5.82,,,1,5.82,,,,,7,40.73,,,,,,,,,,,,
,,,,40~44,4,25.73,,,,,1,6.43,,,1,,,,6.43,,,,,9,57.90,,,,,,,,,,,1,6.43,2,12.87,,,,,2,12.87,,,,,1,6.43,1,6.43,,,4,25.73,,,,,,,,,,,1,6.43,3,19.30,,,,,,,,,,,,
,,,,45~49,7,68.16,1,9.74,1,9.74,,,1,9.74,1,,,,9.74,1,9.74,,,9,87.63,,,,,,,,,,,1,9.74,5,48.69,,,,,2,19.47,,,,,,,,,,,,,,,,,,,,,1,9.74,3,29.21,1,9.74,,,1,9.74,,,,,,,,
,,,,50~54,5,64.91,,,,,,,,,,,,,,,,,,12,155.78,,,,,,,,,1,12.98,1,12.98,4,51.93,,,4,51.93,1,12.98,,,1,12.98,,,1,12.98,,,,,,,,,,,,,,,,,2,25.96,,,1,12.98,,,,,,,,
,,,,55~59,6,87.99,,,2,29.33,,,,,4,,,,58.66,,,,,10,146.65,,,,,,,,,,,5,73.32,6,87.99,,,2,29.33,2,29.33,4,58.66,,,,,,,,,3,43.99,,,,,1,14.66,,,,,4,58.66,1,14.66,,,1,14.66,,,,,,,,
,,,,60~64,3,56.20,,,1,18.73,,,1,18.73,2,,,,37.47,1,18.73,,,10,187.34,,,,,1,18.73,,,1,18.73,1,18.73,15,281.00,3,56.20,4,74.93,3,56.20,1,18.73,,,,,1,18.73,1,18.73,,,,,2,37.47,,,,,,,3,56.20,,,,,,,3,56.20,,,,,,
,,,,65~69,1,23.87,,,,,,,,,1,,,,23.87,2,47.73,,,9,214.80,,,,,,,,,,,4,95.47,15,358.00,3,71.60,13,310.26,3,71.60,,,,,,,,,2,47.73,2,47.73,,,1,23.87,,,,,,,4,95.47,,,,,1,23.87,4,95.47,,,,,,
,,,,70~74,1,35.73,,,,,,,,,1,,,,35.73,,,,,7,250.09,,,,,,,,,1,35.73,4,142.91,11,393.00,1,35.73,7,250.09,4,142.91,2,71.45,2,71.45,,,,,,,3,107.18,,,,,,,,,1,35.73,,,,,,,,,3,107.18,,,,,,
,,,,75~79,,,,,1,66.93,,,,,,,,,,,,,,4,267.74,,,,,,,,,,,1,66.93,9,602.41,,,2,133.87,2,133.87,,,,,,,,,,,4,267.74,,,,,,,,,,,1,66.93,,,,,2,133.87,2,133.87,,,,,,
,,,,80~84,,,,,,,1,134.95,,,,,,,,,,,,2,269.91,,,,,,,,,,,1,134.95,6,809.72,,,5,674.76,2,269.91,1,134.95,,,,,1,134.95,,,1,134.95,,,,,,,,,,,2,269.91,,,,,1,134.95,4,539.81,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,315.46,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,5.47,,,1,5.47,,,,,,,,,1,5.47,1,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.47,,,,,,,,,,,,,,
,,,,25~29,1,6.00,,,,,,,,,,,,,,,,1,6.00,,,1,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.00,1,6.00,,,,,,,,,,,,,,
,,,,30~34,1,6.08,,,1,6.08,,,,,1,,,,6.08,,,1,6.08,,,,,,,,,,,,,,,,,,,1,6.08,1,6.08,,,,,1,6.08,,,,,2,12.16,,,,,,,2,12.16,,,1,6.08,,,,,,,,,,,,,,
,,,,35~39,5,29.62,,,,,,,1,5.92,1,,,,5.92,,,3,17.77,,,,,,,,,1,5.92,,,,,2,11.85,,,,,1,5.92,,,,,,,,,,,,,,,1,5.92,,,1,5.92,,,3,17.77,,,,,,,,,,,,,,
,,,,40~44,1,6.38,,,1,6.38,,,2,12.77,1,,,,6.38,2,12.77,8,51.07,,,,,,,,,4,25.54,,,,,1,6.38,1,6.38,,,,,,,,,,,1,6.38,,,2,12.77,,,,,,,,,1,6.38,6,38.30,,,,,,,,,,,,,,
,,,,45~49,4,34.62,,,,,1,8.65,,,1,,,,8.65,2,17.31,12,103.85,,,,,,,1,8.65,1,8.65,,,,,2,17.31,,,,,,,,,,,,,1,8.65,,,,,,,,,,,,,1,8.65,3,25.96,,,,,,,,,,,,,,
,,,,50~54,5,67.34,,,,,,,1,13.47,,,,,,,,6,80.81,,,,,,,2,26.94,10,134.68,1,13.47,,,3,40.40,1,13.47,,,1,13.47,,,,,,,,,1,13.47,3,40.40,1,13.47,,,,,,,,,1,13.47,,,,,,,,,,,,,,
,,,,55~59,4,57.04,1,14.26,2,28.52,,,,,,,,,,4,57.04,16,228.15,1,14.26,,,,,8,114.07,7,99.81,,,,,5,71.30,2,28.52,,,1,14.26,1,14.26,,,,,2,28.52,1,14.26,2,28.52,1,14.26,,,2,28.52,,,1,14.26,3,42.78,,,,,2,28.52,,,,,,,,
,,,,60~64,4,73.98,,,,,,,,,,,,,,,,15,277.42,,,,,1,18.49,2,36.99,12,221.93,1,18.49,,,5,92.47,5,92.47,,,2,36.99,,,,,,,1,18.49,1,18.49,4,73.98,2,36.99,1,18.49,,,,,2,36.99,4,73.98,,,,,2,36.99,,,,,,,,
,,,,65~69,8,186.70,,,,,,,,,2,,,,46.67,1,23.34,9,210.04,,,,,1,23.34,10,233.37,12,280.05,1,23.34,,,7,163.36,2,46.67,,,1,23.34,,,,,,,,,1,23.34,5,116.69,,,1,23.34,1,23.34,1,23.34,4,93.35,,,1,23.34,,,6,140.02,,,,,,,,
,,,,70~74,2,68.99,,,1,34.49,,,,,1,,,,34.49,1,34.49,7,241.46,,,,,,,6,206.97,10,344.95,1,34.49,1,34.49,6,206.97,3,103.48,,,,,,,1,34.49,,,1,34.49,2,68.99,7,241.46,,,2,68.99,2,68.99,,,6,206.97,1,34.49,,,1,34.49,4,137.98,,,,,,,,
,,,,75~79,,,,,2,119.76,,,,,,,,,,1,59.88,2,119.76,,,,,,,,,5,299.40,1,59.88,,,8,479.04,1,59.88,,,,,,,,,,,1,59.88,,,3,179.64,1,59.88,,,,,2,119.76,1,59.88,1,59.88,,,,,5,299.40,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,4,520.83,,,,,,,,,5,651.04,,,,,4,520.83,1,130.21,,,1,130.21,,,,,,,,,,,3,390.63,,,,,,,,,1,130.21,,,,,,,4,520.83,,,,,,,,
,,,,85+,,,,,1,252.53,,,,,,,,,,,,,,,,,,,,,,1,252.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,5.38,1,5.38,,,,,,,,,,,,,,,,,,,,,,,,,1,5.38,,,,,,,,,,,,,1,5.38,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,11.88,,,1,5.94,1,5.94,1,5.94,1,,,,5.94,,,,,,,,,,,1,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.94,,,,,2,11.88,,,,,,,,,,,,,,,,
,,,,30~34,4,24.94,,,,,1,6.24,1,6.24,,,,,,,,3,18.71,,,,,,,,,,,,,1,6.24,,,,,,,,,,,,,,,,,1,6.24,,,,,,,,,,,1,6.24,,,,,,,,,,,,,,,,
,,,,35~39,6,35.67,,,,,,,2,11.89,,,,,,1,5.94,3,17.83,,,,,,,2,11.89,,,,,1,5.94,1,5.94,,,,,,,,,,,,,4,23.78,,,,,,,,,,,2,11.89,2,11.89,,,,,,,,,,,,,,,,
,,,,40~44,4,25.37,,,1,6.34,1,6.34,,,2,,,,12.68,,,3,19.03,,,,,1,6.34,4,25.37,,,,,1,6.34,,,,,,,,,,,1,6.34,1,6.34,1,6.34,,,,,,,,,,,1,6.34,4,25.37,,,,,,,,,,,,,,,,
,,,,45~49,10,79.66,,,,,,,1,7.97,,,,,,,,9,71.69,,,1,7.97,3,23.90,7,55.76,1,7.97,,,2,15.93,2,15.93,,,,,,,,,,,1,7.97,,,1,7.97,,,1,7.97,,,,,2,15.93,5,39.83,1,7.97,,,,,,,,,,,,,,
,,,,50~54,9,118.28,,,,,,,1,13.14,1,,,,13.14,,,8,105.14,,,,,2,26.28,4,52.57,2,26.28,,,,,1,13.14,,,,,,,,,,,1,13.14,8,105.14,,,,,,,,,,,1,13.14,3,39.43,,,,,,,,,,,,,,,,
,,,,55~59,7,99.50,,,,,,,,,2,,,,28.43,,,16,227.43,1,14.21,,,6,85.29,12,170.58,1,14.21,1,14.21,1,14.21,2,28.43,,,,,,,,,,,1,14.21,1,14.21,,,4,56.86,,,,,,,,,3,42.64,,,1,14.21,,,,,,,,,,,,
,,,,60~64,14,253.81,1,18.13,,,,,1,18.13,1,,,,18.13,,,8,145.03,,,,,7,126.90,10,181.29,,,,,3,54.39,2,36.26,3,54.39,,,,,,,,,1,18.13,,,,,1,18.13,,,,,1,18.13,,,1,18.13,,,1,18.13,1,18.13,,,,,,,,,,
,,,,65~69,3,68.07,,,1,22.69,,,,,5,,,,113.46,,,11,249.60,,,,,7,158.84,13,294.99,,,1,22.69,8,181.53,4,90.76,,,,,,,,,,,,,5,113.46,,,1,22.69,1,22.69,,,,,3,68.07,1,22.69,,,1,22.69,4,90.76,,,,,,,,,,
,,,,70~74,1,33.57,,,,,,,,,2,,,,67.14,,,7,234.98,,,,,7,234.98,16,537.09,,,,,6,201.41,2,67.14,2,67.14,,,1,33.57,,,2,67.14,1,33.57,5,167.84,,,1,33.57,,,,,,,4,134.27,1,33.57,,,,,3,100.70,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,167.79,,,4,223.71,,,,,1,55.93,7,391.50,,,,,5,279.64,1,55.93,1,55.93,1,55.93,,,,,,,,,,,,,,,,,,,,,3,167.79,,,,,1,55.93,3,167.79,,,,,,,,,,
,,,,80~84,,,,,1,124.07,,,,,4,,,,496.28,,,1,124.07,,,,,,,5,620.35,,,,,,,,,,,,,,,,,,,1,124.07,2,248.14,,,,,,,,,,,,,,,,,1,124.07,2,248.14,,,,,,,,,,
,,,,85+,,,,,2,443.46,,,1,221.73,,,,,,,,2,443.46,,,,,1,221.73,3,665.19,,,,,1,221.73,,,,,,,,,,,,,,,,,,,,,1,221.73,,,,,,,,,,,1,221.73,1,221.73,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.43,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,12.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.42,,,,,1,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,5.02,1,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.02,,,,,,,1,5.02,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,5.22,1,5.22,1,5.22,,,,,,,,,,,1,5.22,,,,,,,,,,,,,,,,,1,5.22,,,,,,,1,5.22,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,5.93,,,,,1,5.93,,,,,,,1,5.93,,,,,,,,,,,,,,,,,,,1,5.93,1,5.93,,,,,2,11.87,,,,,1,5.93,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,12.80,,,,,2,12.80,,,1,6.40,,,1,6.40,,,,,,,,,,,,,,,1,6.40,,,1,6.40,,,,,,,,,,,,,2,12.80,,,,,,,,,,,,,,,,
,,,,35~39,5,30.11,,,2,12.05,,,,,1,,,,6.02,1,6.02,,,8,48.18,,,,,,,,,2,12.05,1,6.02,,,,,,,,,,,,,1,6.02,2,12.05,,,,,,,,,2,12.05,,,2,12.05,,,,,,,,,,,,,,,,
,,,,40~44,6,37.40,,,,,2,12.47,2,12.47,2,,,,12.47,1,6.23,,,7,43.63,,,,,1,6.23,3,18.70,1,6.23,1,6.23,2,12.47,2,12.47,,,,,,,,,,,3,18.70,,,1,6.23,,,,,,,,,3,18.70,,,,,,,,,,,,,,,,
