,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,46.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,44.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,37.38,,,,,,,1,,,,37.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,58.04,,,,,,,1,58.04,,,,,,,,,,,,1,,58.04,,,,,,,,,,,,,,,2,116.08,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,161.16,,,,,,,,,,,,,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,163.93,,,,,,,,,,,,,,,1,81.97,1,81.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,84.25,,,1,84.25,,,,,,,,2,168.49,,,2,,168.49,,,,,,,,,1,84.25,,,,,1,84.25,,,,,,,,,,,,,,,,
,,,,60~64,,,1,101.52,,,,,2,203.05,,,,,,,,2,203.05,,,2,,203.05,,,2,203.05,1,101.52,,,,,2,203.05,1,101.52,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,141.24,,,,,,,,,,1,141.24,1,141.24,3,,423.73,,,1,141.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,443.46,,,,,,,,,,1,221.73,,,,,,,,,,1,221.73,,,,,1,221.73,,,,,1,221.73,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,食道,,胰,,結直腸癌,,膀胱,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,45.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,46.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,37.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,54.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,85.03,2,170.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,85.91,,,,,,,,,,,,1,,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.17,,,,,1,92.17,,,1,,,,92.17,1,92.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,131.75,1,131.75,,,,,3,395.26,,,,,,,,1,131.75,,,1,,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,413.22,1,,,,206.61,,,,,1,206.61,,,,,,2,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,302.11,1,,,,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,793.65,1,,,,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.59,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,37.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,51.95,,,1,,,,51.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,143.58,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.79,,,1,71.79,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,1,90.09,1,90.09,,,,,,,,
,,,,50~54,,,1,82.17,,,,,,,2,,,,164.34,,,1,82.17,,,,,,,,,,,,,,,,1,82.17,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,85.54,,,,,,,,,1,,,,85.54,,,1,85.54,,,1,,85.54,1,85.54,,,,,1,85.54,,,1,85.54,,,1,85.54,,,1,85.54,,,,,,,,,,,,
,,,,60~64,1,94.16,,,1,94.16,,,,,,,,,,,,3,282.49,,,1,,94.16,2,188.32,1,94.16,1,94.16,,,1,94.16,,,,,,,,,1,94.16,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,126.26,,,2,252.53,,,1,,126.26,,,,,,,,,,,,,,,,,1,126.26,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,3,590.55,,,2,,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,302.11,,,,,,1,302.11,1,302.11,1,302.11,1,,302.11,1,302.11,,,,,,,,,1,302.11,,,,,,,1,302.11,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,,,1,709.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,1,46.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,38.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.05,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,40.27,1,40.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.51,1,50.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,64.47,,,,,,,,,,,,,,,,1,64.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,183.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,83.26,,,,,,,,1,83.26,,,,,,,,,,,,,,,,1,83.26,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,83.54,,,,,,,,,,1,83.54,,,,,,,,,,,,,,,,1,83.54,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,91.32,,,,,1,91.32,2,,,,182.65,1,91.32,,,,,,,,,,1,91.32,1,91.32,,,1,91.32,,,1,91.32,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,126.74,,,1,126.74,,,3,,,,380.23,,,2,253.49,1,126.74,1,,126.74,,,,,1,126.74,1,126.74,,,1,126.74,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,177.30,,,,,,,,,,1,177.30,1,177.30,,,,,,,,,,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,309.60,,,1,309.60,,,1,,,,309.60,,,3,928.79,,,,,,1,309.60,,,,,,,1,309.60,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,40.11,,,,,,,,,,,,,,,,,,,,,1,40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,,,,,1,47.15,,,,,2,94.30,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,245.50,,,1,81.83,2,163.67,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,83.47,,,,,,,,,,,,,,,,,,,,1,83.47,,,,,,,,,,,,,,,,,,
,,,,60~64,1,90.17,,,1,90.17,,,1,90.17,2,,,,180.34,,,1,90.17,,,,,,,,1,90.17,,,1,90.17,,,,,2,180.34,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,116.82,,,3,,,,350.47,,,2,233.64,,,,,,,,,,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,346.62,,,3,,,,519.93,,,,,,,,,,,,,,,,,,,,1,173.31,,,1,173.31,,,,,,,,,,,,,,,,
,,,,75~79,1,285.71,,,1,285.71,,,1,285.71,1,,,,285.71,,,,,1,285.71,,,,,,,,,,,,,,1,285.71,,,1,285.71,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,1,43.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,43.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,39.51,,,,,,,,,,,,,,,,,,,,1,39.51,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,45.48,,,,,,,,,,,,1,45.48,1,45.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,57.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,87.11,,,,,,,,,,,,1,,87.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,80.58,,,,,,,1,,,,80.58,,,,,,,,,,,,,,1,80.58,,,,,,,,,,,1,80.58,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.96,,,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,90.91,1,90.91,,,1,90.91,,,3,,,,272.73,,,,,2,181.82,,,,,,1,90.91,,,1,90.91,,,,,,,1,90.91,,,1,90.91,1,90.91,,,,,,,,,,
,,,,65~69,,,1,110.99,,,,,,,2,,,,221.98,,,1,110.99,2,221.98,,,,1,110.99,1,110.99,,,,,,,1,110.99,,,,,1,110.99,,,1,110.99,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,171.53,,,2,343.05,3,514.58,,,,,,1,171.53,,,,,,,,,,,,,,,1,171.53,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,478.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,,食道,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,48.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,88.53,,,,,,,,,,,,,,,,1,44.27,,,,,,,,,,,,,,1,44.27,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,52.99,,,,,,,,2,105.99,,,,,,,,,,,,1,52.99,1,52.99,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,80.32,,,,,,,,,,,,,,,,,,,,,,,,,1,80.32,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,83.68,,,,,,,2,,167.36,,,,,1,83.68,1,83.68,,,2,167.36,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,82.85,,,,,,,,,1,,,,82.85,,,,,,,1,,82.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.83,,,,,,,2,183.65,2,,,,183.65,2,183.65,,,,,,,,1,91.83,,,,,1,91.83,,,1,91.83,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,105.49,2,210.97,,,,,1,,105.49,,,,,,,,,,,,,1,105.49,2,210.97,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,161.29,2,322.58,1,161.29,,,,,,2,322.58,,,,,1,,161.29,,,,,,,1,161.29,,,,,,,,,1,161.29,,,,,,,,,,,,,,
,,,,75~79,,,1,279.33,,,,,,,,,,,,3,837.99,,,,,1,,279.33,1,279.33,,,1,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,502.51,,,,,1,502.51,1,,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,40.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,85.98,,,,,,1,42.99,,,,,1,,42.99,1,42.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,141.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.67,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,90.66,1,90.66,,,,,,,,1,90.66,,,,,,,,,1,90.66,1,90.66,,,,,,,,,,,,,,,,
,,,,55~59,1,81.37,1,81.37,,,1,81.37,,,1,,,,81.37,3,244.10,,,2,162.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.08,,,,,,,,,,,,,,1,92.08,,,2,184.16,,,,1,92.08,2,184.16,,,,,,,1,92.08,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,104.06,,,1,104.06,,,,,,,,,,2,208.12,2,208.12,3,312.17,,,,1,104.06,1,104.06,,,1,104.06,,,,,,,1,104.06,1,104.06,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,154.56,1,154.56,,,5,772.80,,,,2,309.12,1,154.56,,,1,154.56,2,309.12,1,154.56,1,154.56,,,,,2,309.12,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,257.73,1,257.73,,,4,1030.93,,,,,,,,,,,,,,,,1,257.73,,,,,1,257.73,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,478.47,1,478.47,2,956.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,骨、關節及關節軟骨,,喉,,,結直腸癌,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,42.34,,,,,1,42.34,,,,,,,,,,,,,,,,,,,,,,,1,42.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,41.63,,,,,,,,,,,,,,,,,,,1,41.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.89,,,,,1,50.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,126.50,,,,,,,,,,,,,,,,,,,,,,,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,186.74,1,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,82.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
