,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,肝及肝內膽管,,其他內分泌腺,,,,,其他男性生殖器官,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,14.62,1,,,,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,17.77,,,,,1,17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,20.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,22.98,,,,,1,22.98,,,,,,,,2,45.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,38.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.25,,,,,,,1,36.25,,,,,,,,1,36.25,,,,,,,,,1,36.25,,,,,,,1,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,81.57,,,,,,,1,40.78,,,,,,,,,,1,40.78,,,1,40.78,,,,,,,,,1,40.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.00,,,,,,,5,229.99,,,,,,,,1,46.00,,,,,,,1,46.00,,,1,46.00,2,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,3,183.26,,,1,61.09,2,122.17,,,1,61.09,,,,,2,122.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,92.51,,,,,,,,,,,,,,,,3,277.52,,,,,,,1,92.51,,,,,,,,,,,1,92.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,151.52,,,2,303.03,,,,,,,,,,,,,,3,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,265.96,,,,,,,,2,531.91,,,,,,,,,1,265.96,,,1,265.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,19.91,,,,,,,,,,1,19.91,,,,,,,,,,,,,,,,,,,1,19.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,22.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,35.46,,,,,,1,35.46,,,,,,,,,,,,,,,1,35.46,,,,,,,,,,,1,35.46,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,162.80,1,40.70,,,,,2,81.40,,,,,,,,,,,,3,122.10,1,40.70,,,,,,,,,1,40.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,45.60,,,1,45.60,,,,,,,,1,45.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,58.79,,,,,,,,,,,,,,1,58.79,,,,,,,2,117.58,,,1,58.79,,,,,2,117.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,88.03,,,,,1,88.03,,,1,88.03,,,,,,,,,1,88.03,,,,,,,,,1,88.03,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,418.99,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,1,139.66,,,,,,,1,139.66,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,261.10,,,,,,,,,1,,,,261.10,,,1,261.10,,,1,261.10,,,,,,,,,,,,,,,,,,,,,,,1,261.10,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,564.97,,,,,,,,,,,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,19.44,1,19.44,,,,,,,,,,,,,,,1,19.44,,,,,,,1,19.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,21.30,,,1,21.30,,,,,,,,,,,,1,21.30,,,,,,,,,,,,,,,,,,,,,1,21.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,67.27,1,33.64,,,,,,,,,,,,,,,,,,1,33.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,36.86,1,36.86,1,,,,36.86,1,36.86,,,1,36.86,1,36.86,,,,,,,,,,,,,,,,,,,1,36.86,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,119.62,,,,,,,,,2,,,,79.74,1,39.87,1,39.87,,,,,2,79.74,,,,,1,39.87,,,,,,,1,39.87,2,79.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,45.33,,,,,,,,,5,,,,226.65,1,45.33,1,45.33,,,1,45.33,1,45.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,55.25,2,110.50,,,,,1,55.25,1,55.25,,,,,,,1,55.25,,,1,55.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,166.81,4,333.61,,,4,333.61,,,,,,,,,1,83.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,279.33,,,,,1,139.66,,,,,,1,139.66,2,279.33,,,1,139.66,,,,,1,139.66,,,,,,,,,1,139.66,,,,,1,139.66,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,251.26,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,19.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,17.20,,,,,,,,,,,,,,,,,,,,,1,17.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,20.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.76,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,28.94,,,,,,,,,,,,,2,57.87,,,,,,,,,1,28.94,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,77.94,,,,,1,38.97,,,,,,,,,,,,,,1,38.97,1,38.97,,,,,1,38.97,,,,,,,,,,,1,38.97,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,4,155.76,,,,,,,,,,,,,,,,,,,,,,,,1,38.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,44.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,52.85,,,,,1,52.85,,,2,,,,105.71,,,1,52.85,1,52.85,,,,,,,1,52.85,1,52.85,,,1,52.85,1,52.85,1,52.85,,,1,52.85,1,52.85,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,155.76,,,1,77.88,,,,,,,1,77.88,1,77.88,,,,,1,77.88,,,,,1,77.88,,,,,1,77.88,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,277.01,,,3,,,,415.51,,,1,138.50,,,,,,,,,,,,,,,,,,,,,1,138.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,250.00,,,,,1,,,,250.00,,,,,,,,,,,,,,,,,,,,,,,,,1,250.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,肝及肝內膽管,,,,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,20.50,,,,,,,,,,,,,,,,,,,,,,,2,41.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.10,,,,,,,,,1,19.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,20.41,,,,,,,,,1,,,,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.41,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,74.78,,,,,,,,,2,,,,49.85,,,,,,,,,1,24.93,,,1,24.93,,,,,,,,,,,,,,,1,24.93,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,83.47,,,,,,,,,2,,,,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.74,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,38.30,,,,,1,38.30,,,3,,,,114.90,,,,,,,,,1,38.30,2,76.60,,,,,,,,,,,1,38.30,,,1,38.30,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,43.67,,,,,,,,,3,,,,131.00,,,,,1,43.67,2,87.34,,,,,,,,,,,1,43.67,1,43.67,,,,,,,1,43.67,1,43.67,,,,,,,,,,,,,,,,,,
,,,,60~64,1,51.71,,,,,1,51.71,1,51.71,3,,,,155.12,,,,,,,1,51.71,6,310.24,,,1,51.71,2,103.41,1,51.71,,,1,51.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,226.59,1,75.53,,,,,,,1,,,,75.53,,,,,,,,,,,,,2,151.06,,,,,,,,,1,75.53,,,,,,,2,151.06,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,122.85,,,,,,,1,,,,122.85,,,,,,,2,245.70,1,122.85,,,,,,,,,,,,,,,,,1,122.85,,,1,122.85,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,230.41,,,,,,,,,,,,,,,,,,,,,,2,460.83,,,,,,,,,,,,,1,230.41,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.84,1,20.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.90,,,,,,,,,,,,,,,,,,,,,,1,18.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,18.96,,,,,,,,1,18.96,1,18.96,,,,,,,,,,,,,,,,,,,,,,,,,1,18.96,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,20.54,,,,,,,,,,,,,,1,20.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,91.85,1,22.96,,,,,,,,,,,,,,,,,,4,91.85,,,,,,,,,,,,,,,,,1,22.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,4,162.21,,,,,1,40.55,,,1,40.55,,,,,,,,,,,,,,,,,,,1,40.55,,,,,,,,,,,,,,,,,,
,,,,50~54,2,76.48,,,,,,,,,,,,,,1,38.24,,,2,76.48,,,1,38.24,1,38.24,1,38.24,,,,,2,76.48,1,38.24,,,,,3,114.72,,,1,38.24,,,,,,,,,,,,,,,,,,
,,,,55~59,2,87.34,,,,,1,43.67,,,,,,,,2,87.34,,,,,1,43.67,1,43.67,,,,,,,,,,,,,,,,,,,,,1,43.67,,,,,,,,,,,,,,,,,,
,,,,60~64,1,50.38,,,,,,,,,,,,,,2,100.76,,,,,2,100.76,,,,,1,50.38,1,50.38,,,1,50.38,,,,,,,,,1,50.38,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,138.41,,,,,,,1,69.20,,,,,,2,138.41,,,,,6,415.22,3,207.61,1,69.20,,,,,1,69.20,,,,,,,,,,,,,,,2,138.41,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,114.55,1,114.55,2,229.10,,,3,343.64,1,114.55,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,433.84,,,,,,,,,,,,,,,,,2,433.84,,,1,216.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.41,,,,,1,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,19.40,,,,,,,,,,,,1,19.40,,,,,,,,,,,,,1,19.40,1,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,20.23,,,,,,,1,20.23,,,,,,1,20.23,,,1,20.23,1,20.23,,,,,,,1,20.23,,,,,,,,,1,20.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,22.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.49,,,,,,,,,1,22.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,75.59,,,,,,1,37.79,,,1,37.79,,,,,,,,,,,,,,,,,3,113.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,75.05,,,,,,,,1,37.52,,,1,37.52,,,1,37.52,,,,,1,37.52,,,,,1,37.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,175.59,,,,,,,5,219.49,,,,,,1,43.90,1,43.90,,,1,43.90,,,,,,,1,43.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,152.75,,,,,,,3,152.75,,,,,,,,3,152.75,,,,,,,,,,,4,203.67,,,,,,,,,,,2,101.83,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,67.34,,,4,269.36,,,,,,,,2,134.68,,,,,,,,,,,,,1,67.34,,,,,2,134.68,,,1,67.34,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,1,110.01,,,,,,,,,,,,,,,2,220.02,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,197.24,,,1,197.24,1,197.24,2,,,,394.48,,,,,,,,,1,197.24,,,,,3,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
