,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,8.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,10.25,1,10.25,,,,,,2,20.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,11.03,,,,,,,,,,,,,,1,11.03,,,,,,,,,,,,,,,,,,,1,11.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,11.04,,,,,,,1,11.04,,,,,,2,22.08,,,,,1,11.04,,,,,1,11.04,,,,,,,,,,,,,,,1,11.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,21.65,,,,,,,,,,,,,,1,10.82,,,,,1,10.82,2,21.65,,,,,,,,,,,1,10.82,,,,,1,10.82,,,,,,,1,10.82,,,,,1,10.82,,,,,,,,,,,,
,,,,40~44,4,46.30,,,,,,,2,23.15,,,,,,5,57.87,1,11.57,2,23.15,2,23.15,,,1,11.57,1,11.57,1,11.57,,,,,,,1,11.57,,,,,,,,,,,,,1,11.57,2,23.15,,,,,,,,,,,,,,
,,,,45~49,9,151.39,,,1,16.82,,,,,,,,,,3,50.46,,,,,,,1,16.82,,,1,16.82,1,16.82,1,16.82,1,16.82,,,,,,,,,,,,,,,,,,,1,16.82,,,,,,,,,,,,,,
,,,,50~54,2,45.97,,,,,,,1,22.98,,,,,,4,91.93,,,,,2,45.97,1,22.98,,,1,22.98,3,68.95,,,,,,,1,22.98,,,3,68.95,,,1,22.98,,,,,1,22.98,1,22.98,,,,,1,22.98,,,,,,,,
,,,,55~59,3,75.95,,,,,,,2,50.63,,,,,,9,227.85,,,,,,,3,75.95,,,1,25.32,2,50.63,,,,,,,,,2,50.63,1,25.32,,,,,,,,,1,25.32,1,25.32,1,25.32,1,25.32,1,25.32,,,,,,,,
,,,,60~64,5,147.15,,,,,1,29.43,,,,,,,,2,58.86,1,29.43,,,5,147.15,2,58.86,,,2,58.86,1,29.43,,,,,,,,,2,58.86,3,88.29,,,,,1,29.43,,,1,29.43,,,,,,,1,29.43,,,,,,,,
,,,,65~69,,,,,1,33.69,,,,,,,,,,12,404.31,,,,,3,101.08,7,235.85,,,7,235.85,2,67.39,2,67.39,,,,,,,,,1,33.69,,,1,33.69,1,33.69,1,33.69,3,101.08,1,33.69,,,1,33.69,1,33.69,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,46.75,4,187.00,,,,,1,46.75,6,280.50,,,7,327.26,2,93.50,1,46.75,,,,,,,1,46.75,3,140.25,,,1,46.75,1,46.75,,,1,46.75,,,,,,,4,187.00,,,,,,,,
,,,,75~79,,,2,181.00,,,,,1,90.50,2,,,,181.00,2,181.00,,,,,1,90.50,6,542.99,,,1,90.50,,,1,90.50,,,,,1,90.50,,,1,90.50,,,,,,,,,1,90.50,,,,,,,4,361.99,,,,,,,,
,,,,80~84,1,177.94,,,,,,,,,1,,,,177.94,,,,,1,177.94,,,1,177.94,,,4,711.74,,,,,,,,,,,,,1,177.94,,,1,177.94,,,,,,,,,,,,,2,355.87,,,,,,,,
,,,,85+,,,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,460.83,,,,,,,1,460.83,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.31,,,,,1,8.31,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.91,,,,,,,,,,,,,,,,,,,2,19.81,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,11.10,1,11.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.10,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,33.40,1,11.13,,,,,,,,,,,,,,,,,,,,2,22.26,,,,,,,,,,,,,,,,,,,,,,,,,1,11.13,,,,,,,,,,,,,,,,,,
,,,,35~39,3,32.57,,,1,10.86,,,,,,,,,,3,32.57,1,10.86,,,1,10.86,,,,,,,,,,,,,,,1,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,80.10,,,,,,,1,11.44,,,,,,6,68.66,,,,,1,11.44,3,34.33,,,1,11.44,1,11.44,,,,,,,1,11.44,,,1,11.44,,,,,1,11.44,1,11.44,,,,,,,,,,,,,,,,,,
,,,,45~49,6,88.57,,,,,,,2,29.52,,,,,,5,73.81,,,,,,,1,14.76,,,,,,,1,14.76,,,1,14.76,,,,,,,,,,,1,14.76,2,29.52,,,,,,,,,,,,,,,,,,
,,,,50~54,6,142.05,,,1,23.67,,,1,23.67,,,,,,4,94.70,,,,,3,71.02,3,71.02,1,23.67,1,23.67,,,,,,,1,23.67,1,23.67,,,,,,,,,,,1,23.67,,,,,,,,,,,,,,,,,,
,,,,55~59,4,99.88,,,,,,,,,1,,,,24.97,6,149.81,,,,,3,74.91,1,24.97,,,2,49.94,,,,,,,1,24.97,4,99.88,1,24.97,1,24.97,,,2,49.94,,,,,1,24.97,,,,,,,,,,,,,,,,
,,,,60~64,2,59.19,,,,,1,29.59,,,,,,,,7,207.16,,,1,29.59,1,29.59,5,147.97,,,3,88.78,1,29.59,2,59.19,,,1,29.59,2,59.19,,,,,,,1,29.59,1,29.59,3,88.78,,,1,29.59,,,,,,,,,,,,,,
,,,,65~69,2,66.36,,,1,33.18,,,1,33.18,1,,,,33.18,4,132.71,,,,,2,66.36,6,199.07,,,6,199.07,,,,,,,2,66.36,2,66.36,,,1,33.18,,,1,33.18,1,33.18,,,,,3,99.54,,,,,,,,,,,,,,
,,,,70~74,1,44.42,,,,,,,1,44.42,1,,,,44.42,6,266.55,,,1,44.42,2,88.85,9,399.82,,,2,88.85,1,44.42,,,1,44.42,,,4,177.70,,,3,133.27,,,,,,,,,,,3,133.27,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,81.17,3,243.51,,,1,81.17,,,2,162.34,,,1,81.17,,,,,,,,,3,243.51,,,,,,,,,2,162.34,,,,,2,162.34,,,,,,,,,,,,,,
,,,,80~84,2,340.14,,,,,,,1,170.07,1,,,,170.07,,,,,1,170.07,1,170.07,2,340.14,,,2,340.14,1,170.07,,,,,,,1,170.07,,,1,170.07,,,,,1,170.07,,,1,170.07,3,510.20,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,387.60,1,387.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,11.99,,,,,,,,,,1,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.99,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,9.18,,,,,,,,,,,,,,,,,,,,,,,,,1,9.18,,,,,1,9.18,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.28,,,,,,,,,,,,,,,,,1,8.28,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,9.59,,,,,,,,,,,,,,,,,,,,,,1,9.59,,,,,,,,,,,,,,,,,,,,,,,,,1,9.59,,,1,9.59,,,,,,,,
,,,,25~29,,,,,,,1,11.03,1,11.03,,,,,,1,11.03,,,,,,,,,,,,,,,,,,,,,1,11.03,,,,,,,1,11.03,,,,,,,,,1,11.03,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,11.52,,,,,1,11.52,1,11.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,43.66,,,,,,,,,1,,,,10.92,,,2,21.83,,,,,2,21.83,,,,,,,,,,,,,,,,,,,1,10.92,,,,,,,,,,,1,10.92,,,,,,,,,,,,
,,,,40~44,7,79.77,,,,,1,11.40,,,2,,,,22.79,,,4,45.58,,,1,11.40,,,,,,,,,1,11.40,1,11.40,,,,,,,,,1,11.40,1,11.40,,,,,,,,,,,1,11.40,,,,,,,,,,
,,,,45~49,7,97.29,,,,,,,,,,,,,,,,5,69.49,,,,,,,2,27.80,1,13.90,,,3,41.70,,,1,13.90,,,1,13.90,,,,,1,13.90,,,,,,,,,,,1,13.90,5,69.49,,,,,,,,
,,,,50~54,4,91.47,1,22.87,4,91.47,,,,,1,,,,22.87,,,7,160.07,,,,,3,68.60,2,45.74,,,,,1,22.87,,,3,68.60,,,1,22.87,,,,,,,,,1,22.87,1,22.87,,,1,22.87,2,45.74,2,45.74,,,,,,,,
,,,,55~59,6,145.53,,,1,24.25,,,,,,,,,,,,8,194.03,,,,,3,72.76,1,24.25,,,,,4,97.02,,,,,,,,,,,,,2,48.51,,,,,1,24.25,,,,,1,24.25,3,72.76,,,,,,,,
,,,,60~64,7,205.58,,,1,29.37,,,1,29.37,,,,,,,,9,264.32,,,3,88.11,,,6,176.21,,,,,,,2,58.74,,,,,,,2,58.74,1,29.37,2,58.74,1,29.37,,,,,,,,,1,29.37,3,88.11,,,,,,,,
,,,,65~69,4,133.56,,,,,,,,,,,,,,,,7,233.72,,,,,4,133.56,12,400.67,1,33.39,,,2,66.78,,,1,33.39,,,,,,,,,4,133.56,,,,,1,33.39,,,,,2,66.78,,,2,66.78,,,,,,
,,,,70~74,2,85.80,,,,,,,2,85.80,6,,,,257.40,,,4,171.60,,,,,3,128.70,11,471.90,,,,,2,85.80,2,85.80,1,42.90,,,,,,,1,42.90,5,214.50,,,,,,,,,,,3,128.70,,,7,300.30,,,,,,
,,,,75~79,2,141.84,,,3,212.77,,,,,,,,,,,,4,283.69,,,,,1,70.92,5,354.61,1,70.92,,,4,283.69,2,141.84,,,,,,,,,,,2,141.84,,,1,70.92,,,,,,,1,70.92,,,8,567.38,,,,,,
,,,,80~84,,,,,1,170.36,,,1,170.36,,,,,,,,1,170.36,,,,,1,170.36,5,851.79,,,,,1,170.36,,,,,,,,,,,,,2,340.72,,,,,,,,,,,,,,,2,340.72,,,,,,
,,,,85+,,,,,1,336.70,,,,,,,,,,,,,,,,,,,,1,336.70,,,,,2,673.40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,336.70,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,2,,,,24.96,,,,,1,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,10.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.40,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,18.58,,,,,,,,,,,,,,,,,1,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.37,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.25,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,11.02,,,,,,,,,,1,11.02,1,11.02,,,,,1,11.02,,,,,,,,,,,1,11.02,,,,,,,,,,,2,22.04,,,,,,,,,,,,,,,,
,,,,30~34,1,11.65,,,,,,,1,11.65,,,,,,,,,,1,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.65,,,,,,,,,,,,,,,,
,,,,35~39,2,21.97,,,,,,,,,,,,,,,,,,4,43.95,,,,,,,1,10.99,,,,,1,10.99,,,,,,,,,,,,,,,1,10.99,,,,,,,,,,,2,21.97,,,,,,
,,,,40~44,3,33.60,1,11.20,,,1,11.20,,,,,,,,,,,,4,44.80,,,,,,,1,11.20,,,,,,,,,,,,,,,1,11.20,,,,,,,,,,,,,1,11.20,1,11.20,3,33.60,,,,,,
,,,,45~49,10,130.58,,,1,13.06,,,,,,,,,,1,13.06,,,10,130.58,,,,,,,,,,,,,2,26.12,,,,,,,,,,,,,,,2,26.12,,,,,1,13.06,,,,,3,39.17,1,13.06,,,,
,,,,50~54,6,131.49,,,2,43.83,,,,,,,,,,,,,,3,65.75,,,,,1,21.92,4,87.66,,,,,,,,,,,,,,,,,,,1,21.92,3,65.75,,,,,,,,,,,2,43.83,,,1,21.92,,
,,,,55~59,9,214.39,1,23.82,,,,,1,23.82,,,,,,1,23.82,,,10,238.21,,,1,23.82,1,23.82,3,71.46,,,,,1,23.82,1,23.82,,,1,23.82,,,,,,,,,4,95.28,,,,,,,,,1,23.82,1,23.82,,,,,,
,,,,60~64,2,58.77,,,2,58.77,,,,,,,,,,2,58.77,2,58.77,9,264.47,,,3,88.16,1,29.39,8,235.09,,,,,1,29.39,1,29.39,1,29.39,,,,,,,1,29.39,,,2,58.77,,,,,,,,,2,58.77,1,29.39,,,,,2,58.77
,,,,65~69,1,32.59,,,1,32.59,,,,,,,,,,,,,,10,325.95,,,1,32.59,3,97.78,9,293.35,1,32.59,,,3,97.78,1,32.59,1,32.59,,,1,32.59,,,,,2,65.19,2,65.19,,,,,,,1,32.59,2,65.19,1,32.59,,,,,6,195.57
,,,,70~74,2,81.20,,,1,40.60,1,40.60,,,,,,,,1,40.60,,,5,203.00,,,,,,,8,324.81,1,40.60,,,7,284.21,2,81.20,2,81.20,,,,,,,,,1,40.60,7,284.21,,,1,40.60,,,,,1,40.60,,,,,,,3,121.80
,,,,75~79,2,132.01,,,1,66.01,,,,,,,,,,1,66.01,,,4,264.03,,,,,3,198.02,4,264.03,1,66.01,,,2,132.01,,,2,132.01,,,,,,,,,1,66.01,1,66.01,,,,,,,1,66.01,2,132.01,,,,,,,6,396.04
,,,,80~84,,,1,162.34,2,324.68,,,1,162.34,,,,,,1,162.34,,,1,162.34,,,,,,,3,487.01,,,,,1,162.34,,,1,162.34,,,,,,,,,,,1,162.34,,,,,,,,,,,,,,,,,4,649.35
,,,,85+,,,,,1,300.30,,,,,,,,,,,,,,,,,,,,1,300.30,,,,,,,1,300.30,,,,,,,,,,,,,1,300.30,,,,,,,,,,,,,,,,,,,2,600.60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.71,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,8.91,,,,,,1,8.91,,,,,,,,,,,,,,,,,,,,,1,8.91,,,,,,,,,,,1,8.91,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,10.95,,,,,,,,,,,,,,,,,1,10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,11.54,,,,,,,,,,,,,,3,34.61,,,,,1,11.54,,,,,,,,,,,,,,,,,1,11.54,,,,,,,,,,,,,1,11.54,,,,,,,,,,,,,,
,,,,35~39,3,33.48,,,,,,,,,1,,,,11.16,4,44.64,,,,,,,,,1,11.16,,,,,,,,,,,,,,,,,,,1,11.16,,,1,11.16,3,33.48,,,,,,,,,,,,,,,,
,,,,40~44,4,44.36,1,11.09,,,,,,,,,,,,3,33.27,,,1,11.09,,,2,22.18,,,1,11.09,,,,,,,,,3,33.27,1,11.09,,,,,,,1,11.09,,,1,11.09,,,,,,,,,,,,,,,,
,,,,45~49,6,75.20,1,12.53,1,12.53,,,,,,,,,,3,37.60,1,12.53,1,12.53,,,1,12.53,1,12.53,1,12.53,,,1,12.53,,,,,4,50.13,,,,,,,,,,,1,12.53,1,12.53,,,,,,,,,,,,,,,,
,,,,50~54,6,121.78,,,,,,,,,,,,,,7,142.07,2,40.59,,,4,81.19,,,3,60.89,1,20.30,,,,,,,,,1,20.30,,,,,,,,,,,,,2,40.59,,,,,,,,,,,,,,,,
,,,,55~59,4,94.45,,,,,,,,,,,,,,3,70.84,,,5,118.06,7,165.29,,,2,47.23,3,70.84,,,,,,,,,4,94.45,,,,,1,23.61,,,1,23.61,1,23.61,,,,,,,1,23.61,,,,,,,,,,
,,,,60~64,3,86.21,,,,,,,,,,,,,,9,258.62,,,6,172.41,6,172.41,,,2,57.47,2,57.47,1,28.74,,,,,,,3,86.21,,,1,28.74,,,,,,,,,1,28.74,,,1,28.74,,,,,,,,,,,,
,,,,65~69,2,64.96,,,1,32.48,1,32.48,1,32.48,,,,,,9,292.30,1,32.48,1,32.48,7,227.35,,,4,129.91,2,64.96,1,32.48,1,32.48,1,32.48,1,32.48,3,97.43,,,2,64.96,2,64.96,,,,,4,129.91,,,,,,,2,64.96,,,,,,,,,,
,,,,70~74,1,38.80,,,,,,,2,77.61,1,,,,38.80,9,349.24,,,2,77.61,9,349.24,,,3,116.41,2,77.61,,,,,2,77.61,1,38.80,7,271.63,,,,,1,38.80,,,,,2,77.61,,,,,1,38.80,12,465.66,,,,,,,,,,
,,,,75~79,2,124.46,1,62.23,2,124.46,1,62.23,1,62.23,,,,,,2,124.46,,,2,124.46,7,435.59,,,5,311.14,,,1,62.23,,,1,62.23,,,2,124.46,,,1,62.23,,,1,62.23,,,2,124.46,,,,,1,62.23,6,373.37,,,,,,,,,,
,,,,80~84,,,1,146.63,,,,,,,,,,,,2,293.26,,,,,3,439.88,,,3,439.88,,,,,,,,,,,1,146.63,,,,,1,146.63,,,,,2,293.26,,,,,2,293.26,3,439.88,,,,,,,,,,
,,,,85+,,,,,,,,,1,286.53,,,,,,2,573.07,,,,,3,859.60,,,1,286.53,,,,,,,,,,,,,,,1,286.53,1,286.53,,,,,1,286.53,,,,,,,1,286.53,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
