,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,122.40,,,,,,,,,,,,,,,,1,,122.40,,,1,122.40,,,,,2,244.80,,,1,122.40,,,,,,,,,,,,,,
,,,,70~74,1,190.11,1,190.11,,,,,,,,,,,,,,,1,,190.11,2,380.23,,,,,,1,190.11,,,,,1,190.11,,,1,190.11,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,297.62,,,,,,,,,,,,,,,,1,297.62,,,1,297.62,,,,,,,1,297.62,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,,,,胰,,,胸腺、心臟與中隔,,,喉,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,,43.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,40.57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81.14,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.25,,,2,104.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,79.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,85.54,1,85.54,,,,,,,,1,,85.54,,,,,,,,,,,,,,,1,85.54,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,84.96,,,,,,1,,84.96,,,,,,1,,84.96,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,190.29,,,1,95.15,,,1,,,,95.15,,,,,,,1,95.15,,,,,,1,95.15,,,1,95.15,,,1,95.15,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,117.92,,,,,,,,,,,,,,,,,,,,,1,117.92,,,,,1,117.92,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,366.30,2,366.30,1,183.15,,,,,,,,,,,,,,1,,183.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,595.24,1,297.62,,,,,,,,,,,,,,,,,,,1,297.62,,,,,1,297.62,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1265.82,,,,,,,,,,,,,,,,1,,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,胰,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,結直腸癌,,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,1,49.60,,,,,,,,,1,,,,49.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,45.96,,,,,,,,,,,,,1,,45.96,,,,,,1,45.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,42.27,1,42.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.43,1,48.43,1,48.43,,,,,,,,,,,,,,,,1,48.43,,,,,,,,,,1,48.43,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,83.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,259.74,,,1,86.58,,,,,,,,,,,,,,1,,86.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,259.29,1,86.43,,,,,,,,1,,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,189.21,1,94.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,116.82,1,116.82,,,,,,,,,,,,,,,,,,,,,1,116.82,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,170.94,,,,,,,,,,,,,,1,,170.94,,,1,170.94,1,170.94,,,1,170.94,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,,297.62,,,,,,,,,1,297.62,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,44.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,2,,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.70,,,,,1,45.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.70,,,,,,,,,,,,,,,,
,,,,45~49,3,250.63,,,,,1,83.54,1,83.54,1,,,,83.54,,,,,,,,,,,,,,,,,,,,,,1,83.54,,,,,,,,,,,,,,,,
,,,,50~54,1,90.50,,,1,90.50,1,90.50,,,2,,,,181.00,,,,,,,,,,,,,,,,,,1,90.50,1,90.50,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,4,358.10,,,1,,,,89.53,1,,89.53,,,,,,,,,,,,,,,,,,,2,179.05,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,283.55,2,189.04,1,,,,94.52,,,,1,,94.52,,,,,,,,,,3,283.55,,,,,1,94.52,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,115.21,1,115.21,,,,,,,,,,,,1,115.21,,,,,,,,1,115.21,1,115.21,,,,,1,115.21,,,,,,,,,,,,,,
,,,,70~74,,,1,162.60,1,162.60,1,162.60,,,2,,,,325.20,,,,1,,162.60,,,,,,,,1,162.60,1,162.60,,,2,325.20,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,283.29,,,1,283.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.92,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,45.70,,,2,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.70,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,178.25,,,,,,,1,89.13,,,,,,,,,1,,89.13,1,89.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,279.85,,,,,,1,,93.28,,,,,,,,,,,1,93.28,,,2,186.57,,,1,93.28,1,93.28,,,,,,,,,,,,,,
,,,,60~64,,,1,92.85,1,92.85,1,92.85,,,1,,,,92.85,2,,185.70,3,,278.55,,,,,,,,,,,,1,92.85,1,92.85,,,,,,,,,,,1,92.85,,,,,,
,,,,65~69,,,,,,,1,115.87,4,463.50,,,,,,1,,115.87,,,,,,1,,115.87,,,,,,,1,115.87,,,,,1,115.87,,,1,115.87,,,,,,,,,,
,,,,70~74,,,1,151.06,,,,,1,151.06,,,,,,1,,151.06,1,,151.06,,,1,,151.06,1,151.06,,,,,,,,,,,,,1,151.06,,,,,1,151.06,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,281.69,1,,281.69,,,1,,281.69,,,,,,,2,563.38,,,,,1,281.69,,,1,281.69,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,,32.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,56.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,52.83,,,,,,,,,,,,,,,,,,1,,52.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,92.76,,,,,,,,,,,,,,,,,,,,,,1,46.38,1,46.38,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.42,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,95.69,,,,,,,,,3,,,,287.08,,,,,,,1,95.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,193.42,,,,,,,1,96.71,,,,,,,,1,96.71,,,,,3,290.14,,,2,193.42,,,,,1,96.71,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,2,,224.72,1,112.36,,,,,,,,,1,112.36,,,2,224.72,,,,,1,112.36,,,,,,
,,,,70~74,1,149.48,,,,,,,,,1,,,,149.48,,,,,,,1,149.48,1,,149.48,,,2,298.95,1,149.48,,,1,149.48,1,149.48,,,,,1,149.48,1,149.48,,,,,,,,
,,,,75~79,,,1,271.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,271.00,,,,,,,,,,,,,1,271.00,,,,,,
,,,,80~84,,,,,,,,,1,552.49,,,,,,,,,,,,1,552.49,,,,,,,,,,,,,,1,552.49,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1204.82,,,,,,,,,,,,,,,,,,,,,1,1204.82,1,1204.82,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,,,胃,,,胰,,,造血系統及網狀內皮系統,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,48.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,47.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,66.84,1,,,,66.84,,,,,,,,,,,,1,66.84,1,66.84,,,1,66.84,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,98.04,1,98.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,295.28,,,,,,,,,,,,,1,,98.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,96.90,,,1,96.90,,,2,193.80,,,,,,,,,,,,,,1,,96.90,,,,,,,,,,,1,96.90,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,110.62,,,,,,,,1,,110.62,,,,,,1,,110.62,,,,,1,110.62,,,1,110.62,,,1,110.62,2,221.24,,,,,,,,,,,,
,,,,70~74,,,,,2,285.71,,,1,142.86,,,,,,,,,,,,1,142.86,,,,,,,,,,,,,,,,,,2,285.71,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,500.00,,,,,,,,,,,,
,,,,80~84,,,,,1,546.45,1,546.45,2,1092.90,,,,,,1,,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120.92,,,,,,,,,,,,
,,,,35~39,,,,,,,1,50.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.84,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,50.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,2,,123.99,,,,,,,,,,2,123.99,1,62.00,1,62.00,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,103.41,,,,1,,103.41,1,103.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,305.81,,,,,,,,,,,,,,,,,,2,203.87,1,101.94,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,199.80,,,,2,,199.80,,,,,,1,99.90,1,99.90,,,1,99.90,,,1,99.90,1,99.90,,,,,,,,,,,,,,
,,,,65~69,,,,,1,111.61,,,,,1,,,,111.61,,,,3,,334.82,,,,,,,,,,,,1,111.61,,,,,,,,,,,1,111.61,1,111.61,,,,,,
,,,,70~74,,,1,143.06,1,143.06,1,143.06,,,1,,,,143.06,1,,143.06,2,,286.12,,,1,,143.06,,,,,,,2,286.12,1,143.06,1,143.06,,,,,,,,,1,143.06,,,,,,
,,,,75~79,1,227.79,,,,,1,227.79,1,227.79,1,,,,227.79,3,,683.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,227.79,,,,,,
,,,,80~84,1,549.45,,,,,,,,,,,,,,,,,1,,549.45,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,2,1098.90,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1075.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,胰,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,1,,47.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.81,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,53.19,,,,,,,1,53.19,,,,,,1,,53.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,53.28,,,1,53.28,,,2,106.55,,,,,,,,,,,,,,,,,,,1,53.28,1,53.28,,,,,1,53.28,1,53.28,,,1,53.28,,,,,,,,,,
,,,,45~49,,,,,1,59.88,,,1,59.88,,,,,,,,,,,,,,,,,1,59.88,,,,,,,,,1,59.88,,,1,59.88,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,102.25,,,,,,,,,,,,,,,,,,,,,,,,2,204.50,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,107.87,1,107.87,,,,,,1,,107.87,,,,,,,,,,,,,,,1,107.87,,,,,,,,,1,107.87,,,,,,,,,,
,,,,60~64,,,1,104.60,,,,,2,209.21,,,,,,,,,,,,,,1,,104.60,,,,,,,,,,,,,,,,,,,1,104.60,,,,,,,,
,,,,65~69,1,110.25,1,110.25,,,1,110.25,1,110.25,2,,,,220.51,1,,110.25,,,,1,110.25,1,,110.25,1,110.25,2,220.51,,,1,110.25,,,,,1,110.25,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,,420.76,,,,1,140.25,,,,,,1,140.25,,,1,140.25,,,1,140.25,,,,,,,1,140.25,,,,,,,,
,,,,75~79,,,,,,,,,3,631.58,3,,,,631.58,1,,210.53,,,,,,,,,,,,,,,,,,,1,210.53,,,,,,,1,210.53,,,,,,,,
,,,,80~84,1,458.72,,,,,,,1,458.72,1,,,,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
