,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,17.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,18.33,,,,,,,,,,,,,,,,,,,1,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,4,88.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,113.77,,,2,75.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.08,,,1,40.08,1,40.08,1,40.08,2,80.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,96.02,,,,,1,,,,48.01,,,,,,,,,,,,1,48.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,40.39,,,2,80.78,,,1,40.39,2,,,,80.78,2,80.78,,,,,,,,,,,,,,,,,,,,,,1,40.39,1,40.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,146.56,,,1,48.85,2,,,,97.70,,,1,,48.85,,,,,,,1,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,158.73,1,79.37,,,2,,,,158.73,1,79.37,,,,1,79.37,,,1,79.37,,,,,2,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,292.83,,,,,1,,,,146.41,,,,,,,,,,,,1,146.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,302.11,,,,,,,,,,,,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2083.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,19.23,,,,,,,,,,,,,,1,19.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,18.06,,,,,,1,18.06,,,,,,,,,,,,,,1,18.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,20.63,,,,,,1,20.63,,,,,,,,,,,,,1,20.63,2,41.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,35.95,,,2,,,,71.89,,,,,,,,,,,,,,,,,,,,,,1,35.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,40.08,,,,,,,,,2,,,,80.16,1,40.08,,,,,,1,40.08,,,,,1,40.08,,,1,40.08,,,1,40.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,46.84,,,,,,,3,,,,140.52,,,,,,1,46.84,,,,,,,1,46.84,1,46.84,,,,,1,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,85.22,,,,,,,,,3,,,,127.82,,,1,,42.61,3,127.82,,,2,85.22,,,1,42.61,,,,,1,42.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,46.19,4,,,,184.76,1,46.19,,,,3,138.57,,,,,,,1,46.19,,,,,,,1,46.19,1,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,72.20,,,1,,72.20,1,72.20,1,72.20,,,,,1,72.20,1,72.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,275.48,,,1,,137.74,4,550.96,,,1,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,263.16,,,,,,,,,,,,,,,1,263.16,,,,,,,,,,,,,2,526.32,1,263.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,23.04,,,,,,,2,,,,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37.66,,,,,,,,,,,1,18.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,19.99,1,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.99,,,,,1,19.99,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,32.73,,,,,,,,,,,,,,,,1,,32.73,,,,,,,,,,,,,,,,,,,,,,,1,32.73,2,65.47,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,3,119.05,,,,,,,,,,,,,,,,,,,,,1,39.68,,,,,1,39.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,93.85,1,46.93,,,,,,,,,,2,,93.85,1,46.93,1,46.93,,,,,,,,,,,,,,,,,1,46.93,,,1,46.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,44.98,,,,,,,,,,,,4,,179.94,2,89.97,,,2,89.97,,,,,1,44.98,,,1,44.98,,,1,44.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,90.33,,,5,225.84,,,,,,,,,,1,45.17,1,,45.17,2,90.33,1,45.17,1,45.17,,,,,,,,,,,,,,,,,1,45.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,66.71,,,1,66.71,,,,,,,,2,,133.42,,,,,,,,,,,,,,,,,,,,,,,1,66.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,124.07,,,,,,,,,,,,,,2,248.14,,,,,,,,,,,,,,,,1,124.07,,,1,124.07,,,,,2,248.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,249.38,,,,,,,,,,,,,,,,,,,,,,,1,249.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,19.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,19.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,28.56,,,1,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,3,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,91.91,,,1,45.96,,,,,,,,,,,,,,,1,45.96,,,,,1,45.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.46,,,2,94.92,1,47.46,1,47.46,,,,,,1,47.46,1,,47.46,,,,,,,,,3,142.38,,,,,1,47.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,43.92,,,,,2,87.83,1,,,,43.92,,,1,,43.92,,,,,,,,,,,,,2,87.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,64.47,,,,,1,64.47,3,193.42,,,,,,2,128.95,,,,,,,,1,64.47,,,1,64.47,,,1,64.47,,,1,64.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,118.76,,,,,,3,356.29,,,,,,,,,,,,,,1,118.76,1,118.76,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,223.21,,,,,,,,,,,,1,223.21,1,,223.21,,,,,,,,,,,,,2,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.46,,,,,,,,,,,1,19.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,18.76,,,,,,,,,,,,,,1,18.76,,,,,,,,,2,37.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,24.99,,,,,3,74.98,,,,,,,,,,,,,,,1,24.99,,,,,,,,,,,,,1,24.99,1,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,82.85,,,1,,,,41.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.55,,,,,,,,,,,,,,,,,,,1,43.55,,,,,,,,,,,1,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,50.05,1,50.05,,,,,,2,100.10,,,,1,50.05,,,,,,,,,,,1,50.05,,,3,150.15,1,50.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,88.22,1,44.11,1,44.11,2,88.22,,,1,,,,44.11,1,44.11,,,,1,44.11,,,,,,,,,1,44.11,,,,,,,,,1,44.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,122.77,,,,,2,122.77,,,,,,,,4,245.55,,,,,,1,61.39,,,,,,,,,,,1,61.39,1,61.39,,,1,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,315.46,,,,,,,,2,210.30,,,,,,,,1,105.15,,,,,,,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,212.77,,,1,,,,212.77,1,212.77,1,,212.77,1,212.77,,,,,,,,,,,,,1,212.77,,,,,,,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,25.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,19.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.09,,,2,38.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,17.94,,,,,,,,,,,,,1,17.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,18.60,,,,,1,18.60,,,,,,,,3,55.80,,,,,,,,,,,,,,,,,,,,1,18.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,22.73,1,,,,22.73,,,,,,,,1,22.73,,,,,,,,,,,1,22.73,4,90.91,1,22.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.96,,,,,,,2,77.91,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,125.68,,,,,,,1,41.89,,,,,,,,1,,41.89,,,,,,,,,,,,,,,,,1,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,104.33,,,,,1,52.16,,,,,,,,1,52.16,2,,104.33,,,,,,,,,2,104.33,,,,,1,52.16,1,52.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,45.98,1,45.98,,,,,7,321.84,,,,,,1,45.98,3,,137.93,1,45.98,1,45.98,1,45.98,,,,,1,45.98,,,1,45.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,57.21,2,114.42,,,,,,1,57.21,4,,228.83,,,,,,,1,57.21,,,,,,,,,,,,,1,57.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,98.91,1,,,,98.91,1,98.91,2,,197.82,,,1,98.91,,,1,98.91,,,,,,,,,1,98.91,,,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,200.80,,,,,1,200.80,,,,,,,,,,,,,,,2,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,19.02,,,1,19.02,,,,,,,,,,,,,,,,,,,,,,,1,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,35.63,,,,,,,,,,,,,,1,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,19.31,,,,,1,19.31,1,,,,19.31,,,,,,1,19.31,,,,,,,,,,,,,,,,,1,19.31,1,19.31,1,19.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,64.67,,,,,,,2,43.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.56,,,2,43.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,37.55,,,,,,,1,37.55,1,,,,37.55,1,37.55,,,,1,37.55,,,,,,,1,37.55,,,1,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,131.29,,,,,1,43.76,3,131.29,1,,,,43.76,,,,,,,,,,,,1,43.76,,,,,1,43.76,,,,,,,1,43.76,1,43.76,1,43.76,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,103.36,,,,,,3,155.04,,,,,,1,51.68,,,,,,,,,1,51.68,1,51.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,97.99,,,,,1,49.00,4,195.98,,,,,,3,146.99,,,,2,97.99,,,1,49.00,,,,,,,3,146.99,,,,,,,1,49.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,53.85,,,,,,,3,161.55,,,,,,1,53.85,,,,,,1,53.85,,,,,,,1,53.85,3,161.55,,,1,53.85,,,2,107.70,1,53.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,181.98,,,,,,1,90.99,1,,90.99,,,,,,,,,,,,,,,,,,,,,,,1,90.99,,,1,90.99,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,182.82,,,,,,,,1,182.82,1,182.82,,,,,1,182.82,,,,,,,,,,,,,1,182.82,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,401.61,1,401.61,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
