,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,28.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,38.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,63.57,,,,,,,,,,,,,,,,,,,,1,63.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,61.80,,,,,1,61.80,,,1,61.80,,,,,2,123.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,134.05,1,67.02,,,,,,,,,,,,1,67.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,147.82,,,,,,,,,,1,73.91,,,1,73.91,1,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,85.32,,,,,,,1,85.32,,,,,,1,85.32,1,85.32,,,,,1,85.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,233.37,2,233.37,,,1,116.69,,,1,116.69,,,,,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,882.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,,,胃,,食道,,消化器官其他分界不明部位,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,30.25,,,,,,,,,,,,,,,1,30.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,24.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,72.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.58,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,36.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,58.00,,,,,,,,,,,,1,58.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,62.23,,,1,62.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,65.96,,,1,65.96,,,,,,,,2,131.93,,,,,,,,,,,1,65.96,,,2,131.93,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,72.36,,,1,72.36,1,72.36,2,144.72,,,,,,1,72.36,,,,,,,1,72.36,1,72.36,,,,,1,72.36,,,2,144.72,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,84.03,,,1,84.03,,,,,,,,3,252.10,1,84.03,,,,,,,,,,,,,1,84.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,335.20,,,,,,1,111.73,1,111.73,,,,,1,111.73,,,1,111.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,184.16,1,184.16,,,,,,,,,,1,184.16,,,,,,,,,,,,,,,,,1,184.16,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,281.69,,,,,,,,,,,,,,,,1,281.69,,,,,,,,,,,,,1,281.69,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,29.05,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.05,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.84,,,,,,,,,,,,,,,,,,
,,,,35~39,1,35.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,51.76,,,,,1,51.76,,,,,,,,,,,1,51.76,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.43,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,64.43,,,2,128.87,,,,,,,,,,,1,64.43,,,,,1,64.43,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,74.85,1,74.85,1,74.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,79.24,,,,,2,,,,158.48,,,2,158.48,3,237.72,,,1,79.24,,,1,79.24,,,,,,,,,1,79.24,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,110.86,,,,,4,443.46,,,,,1,110.86,,,1,110.86,,,,,,,,,1,110.86,,,,,,,,,,,,,,
,,,,70~74,,,1,168.92,,,,,,,2,,,,337.84,,,,,1,168.92,,,4,675.68,1,168.92,,,1,168.92,1,168.92,1,168.92,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,277.78,,,1,,,,277.78,,,1,277.78,,,,,,,,,,,1,277.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1754.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,28.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,30.28,,,1,,,,30.28,,,,,,,,,,,,,,,,,,,1,30.28,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,34.28,,,2,68.56,,,,,,,,,,1,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.19,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,66.05,,,,,,,,,,,,,,,,,,,,1,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,3,186.80,1,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.27,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,75.41,4,301.66,,,1,,,,75.41,1,75.41,1,75.41,,,1,75.41,,,,,,,,,1,75.41,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,78.37,,,,,,,1,78.37,2,,,,156.74,,,2,156.74,,,1,78.37,1,78.37,,,,,,,,,,,,,1,78.37,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,107.99,,,1,,,,107.99,,,2,215.98,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,158.48,,,1,158.48,5,792.39,,,2,,,,316.96,,,2,316.96,1,158.48,,,1,158.48,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,272.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,581.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,581.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,後腹膜腔及腹膜,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.60,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,34.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,41.84,,,,,,,,,,,,,,,,,,1,41.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,131.75,,,,,1,65.88,,,,,,,,,,,,,,,,,,1,65.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,62.34,,,,,1,62.34,,,,,,,,1,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,149.70,3,224.55,,,,,2,149.70,1,,,,74.85,,,1,74.85,,,,,,,1,74.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,78.13,2,156.25,,,,,,,,,,,,,,,,1,78.13,,,,,,,1,78.13,,,,,1,78.13,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,203.25,1,101.63,2,203.25,1,101.63,,,,,,1,101.63,,,1,101.63,,,,,,,,,,,,,1,101.63,1,101.63,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,453.17,,,,,,,,,,,,,,,,,,,,1,151.06,1,151.06,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,269.54,,,,,2,539.08,,,,,,,,3,808.63,,,,,,,,,,,,,,,,,1,269.54,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,22.59,,,,,,,,,,1,22.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,27.27,,,,,,,,,,1,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,28.97,1,28.97,1,28.97,,,,,,,,,,,,,,,,,,1,28.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,33.39,,,,,,,,,,,,,,,,,,,,,,,,1,33.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,76.22,,,,,3,114.33,,,,,,,,,,,,,,,,,,,,,,,,,,2,76.22,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,1,64.14,,,,,,,1,64.14,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,4,258.73,,,,,,,,,,,,,,,,,,,,1,64.68,1,64.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,211.27,,,,,,,,2,140.85,1,70.42,,,,,,,,,1,70.42,,,1,70.42,1,70.42,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,242.52,,,,,,,,2,161.68,,,,,,,,,,,,,,,,,,,,,1,80.84,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,96.81,2,193.61,1,96.81,2,193.61,1,96.81,1,96.81,,,,,,,1,96.81,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,145.14,2,290.28,,,,,,,,2,290.28,,,2,290.28,,,1,145.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,4,1023.02,,,,,,,,,,,,,,,,,,,,,,,,1,255.75,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.89,,,,,,,,,,
,,,,5~9,,,,,,,1,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.43,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.59,,,,,,,,
,,,,35~39,,,1,31.91,,,,,,,,,,,,,,1,31.91,1,31.91,1,31.91,,,1,31.91,,,,,,,,,,,,,,,,,1,31.91,,,2,63.82,,,,,,
,,,,40~44,,,,,1,36.91,,,,,,,,,,,,1,36.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.91,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,2,116.48,,,,,,,1,58.24,,,,,,,,,,,1,58.24,,,,,,,2,116.48,,,,,,
,,,,50~54,1,64.35,,,,,,,,,,,,,,1,64.35,,,1,64.35,,,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,68.73,,,,,,,3,206.19,,,,,,,,,,1,68.73,,,1,68.73,1,68.73,,,,,,,,,,,,,1,68.73,1,68.73,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,78.31,,,,,,,,,,2,156.62,,,,,2,156.62,,,,,,,,,,,,,1,78.31,,,,,,,1,78.31,1,78.31,,,,
,,,,65~69,,,,,,,2,189.93,2,189.93,,,,,,,,2,189.93,1,94.97,,,1,94.97,,,,,1,94.97,1,94.97,,,,,,,1,94.97,,,,,,,,,,,,,,
,,,,70~74,1,140.06,,,,,,,,,1,,,,140.06,,,,,1,140.06,,,2,280.11,1,140.06,,,1,140.06,,,,,,,,,,,,,,,2,280.11,,,2,280.11,,,,
,,,,75~79,,,,,,,,,1,247.52,,,,,,,,,,,,,,1,247.52,,,,,,,,,,,2,495.05,1,247.52,,,,,,,,,,,1,247.52,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.31,,,1,32.31,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,30.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,29.72,,,,,,,,,,,,,,,,,,1,29.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.14,,,,,1,31.14,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,35.59,,,1,35.59,,,,,,,,,,,,,,,,,,,,,1,35.59,,,,,,,,,,,,
,,,,45~49,1,52.97,,,,,,,,,,,,,,,,,,1,52.97,,,,,,,,,,,,,1,52.97,,,,,,,1,52.97,,,,,,,,,,,,
,,,,50~54,,,,,,,1,66.98,1,66.98,,,,,,2,133.96,,,,,1,66.98,1,66.98,1,66.98,,,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,67.20,,,,,,,,,,,,1,67.20,,,,,,,3,201.61,,,,,,,,,,,1,67.20,,,,,,,1,67.20,,,,,,,,,,
,,,,60~64,1,81.43,,,,,,,,,1,,,,81.43,1,81.43,,,1,81.43,1,81.43,2,162.87,,,1,81.43,,,,,,,,,,,1,81.43,1,81.43,,,,,,,,,,,,
,,,,65~69,,,,,2,177.94,,,1,88.97,1,,,,88.97,1,88.97,,,2,177.94,1,88.97,1,88.97,,,,,,,2,177.94,,,,,,,1,88.97,1,88.97,,,,,,,,,,,,
,,,,70~74,1,134.77,,,,,,,,,,,,,,1,134.77,,,,,,,2,269.54,,,,,,,2,269.54,,,,,,,1,134.77,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,239.23,,,2,478.47,1,239.23,1,239.23,,,,,,,,,,,,,,,,,,,,,1,239.23,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,427.35,,,1,427.35,2,854.70,,,,,,,2,854.70,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.02,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,31.00,,,,,,,,,,,,,,,1,31.00,,,,,1,31.00,,,,,,,,,,,,,,,,
,,,,30~34,1,29.73,,,,,,,,,,,,,,1,29.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.73,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,30.89,,,,,,,,,,,,,,,,,,,,,1,30.89,,,,,,,1,30.89,,,,,,,,
