,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,1,,225.23,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,,218.82,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,146.63,1,146.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,
,,,,70~74,1,131.75,,,1,131.75,2,263.50,1,131.75,,,,,,,,,,,,,,,,,,,,1,131.75,,,,,,,,,,,,,,,,
,,,,75~79,,,1,164.20,,,1,164.20,,,1,,,,164.20,1,,164.20,1,,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,喉,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,86.81,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,128.21,,,,,,,,,,,,,,1,,128.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,153.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,234.19,,,,,,,,,,,,,,,,
,,,,55~59,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,207.47,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,238.38,1,119.19,5,,,,595.95,1,,119.19,,,,,,,1,,119.19,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,270.64,,,,,,,,1,,135.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,183.15,1,183.15,,,,,,,,1,,183.15,1,,183.15,2,,366.30,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,2,,617.28,,,,,,,1,308.64,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,喉,,,腎盂及其他泌尿系統,,,腦,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,106.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.88,,,,,,,,,,,,,,,,,,
,,,,50~54,1,218.82,,,1,218.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,659.34,,,,,1,219.78,1,219.78,1,,,,219.78,,,,1,,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,126.26,1,126.26,,,,,1,126.26,,,,,,,,,,,,,,,,,,1,126.26,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,272.48,,,,,1,,,,136.24,1,,136.24,,,,1,,136.24,1,,136.24,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,202.02,,,,,,,2,404.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,267.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.41,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,202.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,1,,221.24,1,221.24,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,140.25,1,140.25,,,,,,,,,1,,140.25,,,,,,,,,,,1,140.25,1,140.25,,,,,,,,,,,,
,,,,70~74,1,132.10,,,,,1,132.10,,,,,,,,2,,264.20,,,,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,212.31,,,3,636.94,,,,,,,,1,,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,271.74,1,271.74,,,,,,,,,,,,,,1,,271.74,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,1,100.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.66,,,,,,
,,,,40~44,,,,,,,,,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,3,540.54,,,,,,,,,,,,1,,180.18,,,,,,,,,,,,,,,,1,180.18,,,,,,
,,,,50~54,1,226.24,,,,,,,1,226.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,225.73,1,225.73,,,,,2,451.47,,,,,,,,,1,,225.73,,,,,,,,,,,,,,,,,,,,,,,,,1,225.73
,,,,60~64,2,464.04,,,,,,,1,232.02,,,,,,,,,1,,232.02,,,,1,,232.02,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,,146.84,,,,,,,,,,,3,440.53,,,1,146.84,,,,,,,,,,
,,,,70~74,1,139.66,,,1,139.66,,,,,,,,,,,,,3,,418.99,1,,139.66,,,,1,139.66,1,139.66,,,,,,,1,139.66,,,,,,,,
,,,,75~79,,,,,,,,,2,410.68,,,,,,1,,205.34,,,,,,,,,,,,1,205.34,,,1,205.34,,,,,,,,,,,1,205.34
,,,,80~84,,,,,,,,,1,291.55,1,,,,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,291.55,1,291.55,1,291.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,1,160.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.97,,,,,,,,,,,,,,,,
,,,,35~39,1,115.61,,,1,115.61,1,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,134.95,,,,,1,134.95,,,,,,,,,,,,,,,,,,,,,,,,,,1,134.95,,,,,,,,,,,,
,,,,55~59,1,235.29,,,,,,,,,1,,,,235.29,,,,4,,941.18,,,,,,,,,,,,,,,1,235.29,,,,,,,,,,
,,,,60~64,1,236.97,,,,,1,236.97,,,,,,,,1,,236.97,,,,,,,,,,1,236.97,,,,,,,,,,,,,,,,,,
,,,,65~69,2,327.33,1,163.67,1,163.67,2,327.33,,,,,,,,,,,1,,163.67,,,,,,,1,163.67,3,491.00,,,,,1,163.67,,,,,,,,,,
,,,,70~74,1,145.14,1,145.14,,,,,,,,,,,,,,,,,,2,,290.28,,,,,,,,1,145.14,,,,,1,145.14,,,,,,,,
,,,,75~79,,,,,,,2,399.20,,,,,,,,2,,399.20,3,,598.80,2,,399.20,1,,199.60,,,,,,,,,,,1,199.60,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,300.30,2,,600.60,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,144.93,,,,,,,,,,,,,,
,,,,25~29,1,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,234.74,1,234.74,,,,,,,1,,,,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,228.31,,,,,,,,,,1,,228.31,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,228.83,,,3,686.50,,,,,,,,,1,,228.83,1,,228.83,,,,1,228.83,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,193.42,1,,,,193.42,4,,773.69,,,,,,,,,,,,1,193.42,,,,,1,193.42,,,,,,,,,,
,,,,70~74,,,,,,,1,143.06,1,143.06,,,,,,,,,1,,143.06,,,,,,,,,1,143.06,,,,,,,1,143.06,,,,,,,,
,,,,75~79,,,,,,,,,1,197.24,2,,,,394.48,3,,591.72,,,,,,,,,,,,,,,,1,197.24,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1176.47,,,,,,,,,1,,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,,胃,,,消化器官其他分界不明部位,,,胰,,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,125.79,,,,,3,377.36,,,,,,,,,,,1,,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,151.75,,,,,1,151.75,,,1,,,,151.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,220.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,235.29,,,,,,,,,1,,,,235.29,,,,1,,235.29,,,,,,,,,,,,,1,235.29,,,,,,,,,,,,
,,,,65~69,,,,,,,2,438.60,,,1,,,,219.30,,,,,,,,,,,,,,,,,,,,,1,219.30,,,,,,,,,,
,,,,70~74,,,1,149.03,,,3,447.09,,,1,,,,149.03,1,,149.03,1,,149.03,,,,1,,149.03,1,149.03,1,149.03,1,149.03,,,,,,,,,,,,,,
,,,,75~79,1,186.92,,,1,186.92,3,560.75,1,186.92,,,,,,,,,,,,1,,186.92,,,,1,186.92,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,649.35,,,1,,,,324.68,,,,,,,,,,,,,1,324.68,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,512.82,,,,1,,512.82,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,1,99.80,,,,,,,1,99.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,216.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,125.79,,,1,125.79,,,2,251.57,1,,,,125.79,,,,,,,1,,125.79,,,,1,125.79,,,,,,,,,1,125.79,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,1,,143.47,,,,,,,,,,,1,143.47,,,,,,,,
,,,,50~54,,,,,,,,,2,422.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,243.90,,,,,,,1,243.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,233.10,,,,,,1,,233.10,,,,,,,1,,233.10,,,1,233.10,,,,,,,,,,,,,,,,
,,,,65~69,1,238.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,238.10,,,,,,,,,,,,
,,,,70~74,,,,,,,1,162.07,2,324.15,,,,,,,,,1,,162.07,,,,1,,162.07,,,1,162.07,,,,,,,,,,,,,,,,
,,,,75~79,,,1,168.07,,,,,1,168.07,,,,,,,,,3,,504.20,2,,336.13,,,,1,168.07,,,,,,,2,336.13,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,320.51,1,320.51,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,107.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,108.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,280.11,,,,,,,1,140.06,1,,,,140.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,187.97,,,,,,,,,,,,,,,,1,,187.97,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,246.31,,,,1,,246.31,,,,,,,1,246.31,1,246.31,,,,,,,,,,,,,,,,
,,,,65~69,1,253.81,,,,,,,2,507.61,,,,,,1,,253.81,,,,,,,1,,253.81,,,,,1,253.81,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,178.57,2,,357.14,,,,1,,178.57,,,,,,,,,,,,1,178.57,,,,,,,,,,
,,,,75~79,,,,,,,,,2,362.32,,,,,,2,,362.32,,,,1,,181.16,1,,181.16,,,,,1,181.16,,,,,2,362.32,,,,,,,,
,,,,80~84,,,,,,,,,1,289.86,,,,,,1,,289.86,,,,,,,,,,,,1,289.86,,,1,289.86,1,289.86,,,1,289.86,,,,,,
,,,,85+,,,1,465.12,,,1,465.12,1,465.12,,,,,,1,,465.12,,,,,,,,,,,,,,,,,,1,465.12,1,465.12,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,眼及淚腺,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,,175.13,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,103.63,,,,,,,,1,,103.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.67,,,,,,,,,,,,,,,,
,,,,40~44,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,135.50,2,271.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,347.83,,,,,2,347.83,,,,,,,,1,,173.91,,,,,,,,,,,,,,1,173.91,1,173.91,,,,,,,,,,,,
,,,,55~59,,,,,,,1,243.31,1,243.31,1,,,,243.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,237.53,,,,,,,,,,,,,,,,,1,,237.53,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,511.51,1,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,191.57,2,383.14,,,1,191.57,4,766.28,,,,,,1,,191.57,,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,
,,,,80~84,2,584.80,,,1,292.40,,,2,584.80,1,,,,292.40,,,,1,,292.40,,,,,,,1,292.40,,,,,,,,,1,292.40,,,,,,,,
,,,,85+,,,,,,,,,1,400.00,,,,,,1,,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
