,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,543.48,,,,,1,543.48,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,469.48,,,,,,,1,,469.48,1,,469.48,1,469.48,,,,,,
,,,,70~74,,,,,1,555.56,,,,,,,,,,1,,555.56,,,,,,,,,,1,555.56,,,,,,
,,,,75~79,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,胃,,食道,,,,,骨、關節及關節軟骨,,,喉,,,結締組織、皮下組織及其他軟組織,,,膽囊及肝外膽管,,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,172.71,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,130.04,,,,,,,,,,,
,,,,30~34,,,,,,,1,130.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,140.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,216.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,571.43,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,510.20,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,546.45,1,,,,546.45,,,,,,,,,,1,,546.45,1,546.45,,,,,,
,,,,75~79,,,,,1,1041.67,1,1041.67,,,,,,,,,,,1,,1041.67,,,,,,,,,,,,,,
,,,,80~84,,,1,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,5000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,膀胱,,,鼻咽,,,鼻腔、中耳及副鼻竇,,,攝護腺,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,15~19,,,1,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,143.88,,,,,,,,,,,,,,
,,,,45~49,1,204.92,,,2,409.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,485.44,,,,,2,,,,970.87,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,588.24,,,,,1,,,,588.24,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,1694.92,,,,,,2,,1129.94,,,,,,,1,,564.97,,,,,,,,
,,,,70~74,,,,,,,1,526.32,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,1010.10,,,,,,,1,1010.10,,,,,,,,,,,,1,,1010.10,1,,1010.10,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,喉,,,膀胱,,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,1,,,,134.77,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,271.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,163.40,,,,,,,,,,,,,,1,,163.40,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,198.81,,,,,,,,,,,,,,,,1,,198.81,,,,1,198.81,,,,,,
,,,,50~54,,,,,,,2,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,512.82,,,,,,,,,,,,,,1,,512.82,1,,512.82,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,1190.48,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,671.14,1,671.14,1,671.14,2,1342.28,,,,,,,,,,,,,,,,,,,,1,671.14,,,,,,
,,,,70~74,,,,,,,,,1,558.66,,,,,,1,,558.66,,,,,,,1,,558.66,,,1,558.66,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,925.93,,,,
,,,,80~84,,,,,,,1,2127.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,4166.67,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,結直腸癌,,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,135.32,1,,,,135.32,,,,1,,135.32,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,154.08,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,185.87,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,544.96,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,
,,,,70~74,1,602.41,,,,,1,602.41,,,2,,,,1204.82,1,,602.41,,,,1,,602.41,1,,602.41,,,,,,,,
,,,,75~79,,,1,884.96,1,884.96,,,,,,,,,,,,,1,,884.96,,,,1,,884.96,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,2000.00,,,,1,,2000.00,1,,2000.00,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,胸腺、心臟與中隔,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腦,,,膀胱,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,1,,131.58,,,,,,,,
,,,,25~29,,,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,142.86,,,,,,,,,,,,,,,,,,1,,142.86,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,152.67,,,,,,,,,,1,,152.67,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,180.83,,,,,,,,,,,,,,,1,180.83,,,,
,,,,50~54,,,3,738.92,,,,,,,,,,,,1,,246.31,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,462.96,,,,,1,462.96,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,653.59,,,,,,,,,,,,,,,1,,653.59,,,,,,,,,,,1,653.59,,
,,,,75~79,,,,,1,854.70,1,854.70,1,854.70,,,,,,,,,,,,,,,,,,1,854.70,,,,,,
,,,,80~84,1,2083.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,3571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,胰,,,,,胸膜,,,喉,,,腎,,,腦,,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,,130.21,,,,,,,,,,,
,,,,25~29,,,,,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,141.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,178.57,1,178.57,,,,,,,,,,,,,1,,178.57,,,,,,,,,,,,,,
,,,,50~54,1,229.36,,,1,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,858.37,2,858.37,1,429.18,,,,,,,,,,,,,,,1,,429.18,,,,,,,,
,,,,60~64,,,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,769.23,,,1,769.23,1,,,,769.23,1,,769.23,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,757.58,1,757.58,,,,,,,,,,,,,,,,,,,,1,757.58,,,,,,
,,,,80~84,,,,,1,2083.33,2,4166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,3225.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胰,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,143.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,151.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,170.94,1,170.94,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,221.73,,,1,221.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,367.65,,,,,,,,,,,,,,,,,
,,,,65~69,1,800.00,,,,,1,800.00,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,793.65,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,862.07,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,,,,胰,,,結直腸癌,,,膀胱,,,攝護腺,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,35~39,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,149.03,1,149.03,,,,,,,,,,,,,,,,1,,149.03,,,,,,,,,,,
,,,,45~49,,,,,1,168.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,214.59,,,3,643.78,,,,,1,,,,214.59,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,321.54,,,,1,,321.54,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,781.25,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,884.96,1,884.96,1,,,,884.96,1,,884.96,1,,884.96,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,1612.90,1,,1612.90,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,3448.28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,,,,,1,150.60,,,,,1,,,,150.60,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,149.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,147.93,,,,,2,295.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,166.94,1,166.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,3,603.62,,,,,,,,1,,201.21,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,305.81,,,,,,,,,,,,,,,,,,,,1,305.81,,,1,305.81,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,781.25,,,,
,,,,70~74,,,,,,,2,1886.79,,,,,,,,2,,1886.79,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,1,900.90
,,,,80~84,,,1,1428.57,,,,,,,,,,,,2,,2857.14,,,,,,,2,,2857.14,1,1428.57,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,3125.00,1,,3125.00,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,食道,,,造血系統及網狀內皮系統,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,35~39,,,,,,,,,1,156.99,,,,,,,,,,,,,,,,,,,,1,156.99,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,151.06,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,164.74,,,,,,,,,,,,,,,,1,,164.74,,,,1,164.74,2,329.49,,,,
,,,,50~54,1,197.63,1,197.63,,,1,197.63,,,1,,,,197.63,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,278.55,,,,,,,,,,,,,,,,,,,,,,,,1,278.55,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,1,,775.19,,,,,,,,
,,,,70~74,,,,,,,1,917.43,,,1,,,,917.43,,,,,,,1,,917.43,,,,,,,,,,,
,,,,75~79,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1282.05,,,,,,,,,1,,1282.05,1,,1282.05,,,,,,,,2,2564.10,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,,,,腎盂及其他泌尿系統,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,30~34,,,1,156.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,305.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,582.52,,,1,194.17,1,194.17,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,250.63,,,,,,,,,,,,,,,1,,250.63,,,,,,,,,,,,,,
,,,,60~64,,,,,1,485.44,1,485.44,,,,,,,,,,,,,,1,,485.44,,,,,,,,,,,
,,,,70~74,,,2,1923.08,1,961.54,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,1020.41,,,,,,,1,,1020.41,1,,1020.41,,,,,,,,
,,,,80~84,,,,,1,1282.05,,,,,,,,,,1,,1282.05,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,結直腸癌,,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,25~29,,,1,145.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,160.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,152.91,,,,,,,,,1,,,,152.91,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,162.07,2,324.15,,,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,364.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,243.90,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,420.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,699.30,,,,,,,,1,,699.30,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,1052.63,,,1,1052.63,1,1052.63,,,,,,1,,1052.63,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,2631.58,1,1315.79,,,,,,,,,1,,1315.79,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,睪丸,,,膀胱,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,40~44,1,154.56,,,1,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,155.04,1,,,,155.04,1,,155.04,,,,1,,155.04,,,,,,,,,,,
,,,,50~54,,,,,,,2,351.49,1,175.75,,,,,,,,,1,,175.75,,,,,,,,,,,,,,
,,,,55~59,1,240.38,1,240.38,1,240.38,2,480.77,,,1,,,,240.38,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,357.14,1,357.14,1,357.14,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,1418.44,,,,,,,,,,,,,,,,,,1,709.22,,,,,,
,,,,70~74,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,1,1234.57,1,1234.57,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,2173.91,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,卵巢、輸卵管及寬韌帶,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,2,247.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,142.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
