,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,,胃,,,食道,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,22.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,18.97,,,,,1,18.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,,24.13,,,,,,,,,,,,1,24.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,38.14,,,,,,,,,,,,,,,1,38.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,36.21,,,1,36.21,,,,,2,,,,72.41,,,,,,,,,,1,,36.21,,,,,,,1,36.21,,,,,1,36.21,,,,,1,36.21,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,38.73,,,2,,,,77.46,,,,,,,,,,,,,1,38.73,1,38.73,1,38.73,,,,,,,1,38.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,35.83,,,,,3,107.49,,,1,,,,35.83,,,,1,,35.83,,,,,,,,,1,35.83,2,71.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,44.31,,,,,,,1,44.31,,,,,,,,,1,,44.31,1,,44.31,,,,,,,,1,44.31,1,44.31,,,,,,,,,1,44.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,68.59,,,1,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,128.37,,,,,,,2,,,,256.74,,,,,,,1,,128.37,,,,,,,,,,,,,,1,128.37,,,1,128.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,17.67,,,,,,,,,,,,,,,,,,,1,,17.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,18.94,,,1,18.94,,,1,18.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,44.76,,,,,,,,,,,,,,,,,,1,22.38,,,,,,,,,1,22.38,,,1,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,36.50,,,,,,,,,,,,1,,36.50,,,,,,,,,,,,,,,,,,,,,,1,36.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,109.17,1,36.39,,,,,1,36.39,1,,,,36.39,1,,36.39,,,,,,,,,,3,109.17,,,1,36.39,1,36.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,78.65,1,39.32,2,78.65,,,5,196.62,,,,,,2,,78.65,1,,39.32,,,,1,,39.32,,,,,,,1,39.32,,,,,,,1,39.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,110.58,,,,,1,36.86,6,221.16,,,,,,1,,36.86,6,,221.16,,,,1,,36.86,1,36.86,,,,,2,73.72,,,,,,,2,73.72,1,36.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,42.50,,,,,,,3,127.50,,,,,,1,,42.50,4,,170.00,,,,1,,42.50,,,2,85.00,,,2,85.00,1,42.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,67.02,,,,,3,201.07,,,,,,3,,201.07,4,,268.10,1,,67.02,1,,67.02,1,67.02,,,,,2,134.05,,,,,1,67.02,,,,,1,67.02,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,121.95,,,1,121.95,,,2,243.90,,,,,,,,,2,,243.90,,,,2,,243.90,1,121.95,,,,,2,243.90,,,,,2,243.90,,,,,4,487.80,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,276.24,,,,,,,,,,,,,,,,,,,,,,,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,18.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,17.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,18.89,,,,,,,1,,,,18.89,,,,1,,18.89,,,,,,,,,,,,,,,,,,,,,,,1,18.89,,,1,18.89,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,86.30,1,21.57,1,21.57,1,21.57,,,4,,,,86.30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.57,,,2,43.15,,,1,21.57,,,,,,,,,,,,,,,,,,
,,,,45~49,1,34.39,1,34.39,,,,,,,1,,,,34.39,,,,,,,,,,1,,34.39,1,34.39,,,,,,,,,1,34.39,,,,,,,,,,,1,34.39,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,4,,,,147.93,,,,,,,3,,110.95,,,,,,1,36.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,40.49,,,,,,,1,40.49,4,,,,161.94,,,,,,,3,,121.46,,,,,,1,40.49,,,,,1,40.49,1,40.49,,,1,40.49,,,,,1,40.49,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,37.85,,,,,,,4,,,,151.40,,,,,,,1,,37.85,1,,37.85,2,75.70,1,37.85,,,,,,,,,,,,,,,,,1,37.85,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,83.79,,,,,,,,,5,,,,209.47,,,,,,,4,,167.57,,,,1,41.89,,,,,1,41.89,,,2,83.79,,,,,,,,,2,83.79,1,41.89,,,,,2,83.79,,,,,,,,,,,,
,,,,70~74,,,1,62.27,,,,,,,3,,,,186.80,1,,62.27,1,,62.27,7,,435.87,,,,2,124.53,,,1,62.27,,,1,62.27,,,,,,,,,1,62.27,,,1,62.27,1,62.27,,,1,62.27,,,,,,,,,,,,
,,,,75~79,1,116.69,,,,,,,,,3,,,,350.06,,,,1,,116.69,2,,233.37,,,,,,1,116.69,1,116.69,1,116.69,,,3,350.06,1,116.69,,,,,,,,,,,,,1,116.69,1,116.69,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,271.74,,,,,,,,,,,,,1,271.74,,,,,1,271.74,,,,,,,,,,,,,,,,,,,,,2,543.48,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其他分界不明的部位,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,1,15.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,15.77,,,,,1,,,,15.77,,,,1,,15.77,,,,,,,,,,,,,,,,,,,,,1,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,17.62,,,,,,,1,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,36.02,,,,,,,,,,,,,,,,,2,,36.02,,,,,,,,,,,1,18.01,,,,,,,,,1,18.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,56.88,,,,,,,,,,,,,,,,,2,,37.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.96,,,,,,,1,18.96,1,18.96,,,,,,,,,,
,,,,40~44,1,21.05,1,21.05,1,21.05,,,,,,,,,,,,,2,,42.11,,,,,,,,,1,21.05,,,,,,,,,,,,,,,1,21.05,,,,,,,,,,,1,21.05,,,,,,,,,,
,,,,45~49,1,32.12,,,1,32.12,,,,,,,,,,,,,,,,,,,,,,,,1,32.12,,,2,64.25,,,1,32.12,,,,,,,,,1,32.12,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,37.41,1,37.41,1,37.41,,,,,,,,,2,,74.82,,,,,,,1,37.41,2,74.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.41,,,,,,
,,,,55~59,2,78.93,,,1,39.46,,,,,,,,,,,,,3,,118.39,,,,,,,,,5,197.32,,,,,,,,,,,,,,,,,,,,,,,1,39.46,,,,,,,,,,,1,39.46,,
,,,,60~64,1,39.35,,,1,39.35,,,1,39.35,,,,,,,,,9,,354.19,,,,,,,3,118.06,2,78.71,,,1,39.35,1,39.35,,,,,,,,,1,39.35,,,,,1,39.35,1,39.35,,,1,39.35,,,2,78.71,1,39.35,,,,
,,,,65~69,3,122.05,1,40.68,1,40.68,,,,,2,,,,81.37,,,,4,,162.73,1,,40.68,,,,5,203.42,7,284.78,,,6,244.10,,,,,1,40.68,,,,,,,2,81.37,,,,,,,,,,,2,81.37,,,,,1,40.68,1,40.68
,,,,70~74,,,,,,,1,57.54,,,,,,,,,,,2,,115.07,,,,1,,57.54,3,172.61,6,345.22,,,,,,,,,1,57.54,,,,,,,3,172.61,1,57.54,,,,,,,,,1,57.54,,,,,,,1,57.54
,,,,75~79,,,,,,,,,,,1,,,,109.17,1,,109.17,5,,545.85,,,,,,,,,3,327.51,,,,,,,,,,,,,,,,,3,327.51,,,,,,,,,,,1,109.17,,,,,,,,
,,,,80~84,2,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,2,502.51,1,251.26,,,1,251.26,,,,,,,,,1,251.26,,,,,,,,,,,,,,,1,251.26,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,625.00,,,,,,,,,,,,,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1250.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.14,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.81,,,,,,,,,,,1,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,17.88,,,,,,,,,,,1,,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.88,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.28,,,,,,,,,,,,,,,,,,,,,,,1,18.28,,,,,,,,,,,,,,,,
,,,,35~39,2,37.86,1,18.93,,,,,,,1,,,,18.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,40.75,,,,,,,,,2,,,,40.75,,,,,,,,,,,,,,,,,,,4,81.50,,,,,,,,,2,40.75,,,,,2,40.75,3,61.12,1,20.37,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,88.21,,,,,,,,,,,,,1,29.40,,,,,1,29.40,,,,,,,1,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,39.60,,,,,,,,,5,,,,198.02,,,,,,,2,,79.21,2,,79.21,,,,,,,,,,,,,,,2,79.21,,,,,,,,,1,39.60,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,39.73,3,,,,119.19,,,,,,,2,,79.46,3,,119.19,2,79.46,,,,,,,,,,,1,39.73,,,,,,,,,1,39.73,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,40.88,,,,,2,81.77,9,,,,367.95,,,,,,,2,,81.77,3,,122.65,,,,,,,,,1,40.88,,,,,3,122.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,120.43,1,40.14,,,,,7,,,,281.01,1,,40.14,,,,1,,40.14,6,,240.87,,,,,1,40.14,,,,,1,40.14,,,,,,,1,40.14,,,,,1,40.14,,,1,40.14,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,6,,,,327.69,,,,,,,1,,54.61,4,,218.46,,,,,1,54.61,,,1,54.61,,,2,109.23,3,163.84,,,,,,,2,109.23,,,,,2,109.23,,,,,,,,,,,,
,,,,75~79,,,,,,,1,101.01,1,101.01,,,,,,,,,,,,,,,2,,202.02,,,,,3,303.03,2,202.02,,,,,1,101.01,3,303.03,,,,,,,,,,,,,1,101.01,,,,,,,,,,,,
,,,,80~84,,,,,,,1,223.71,2,447.43,1,,,,223.71,,,,,,,,,,3,,671.14,,,,,,,,,2,447.43,,,,,,,,,1,223.71,,,1,223.71,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其他內分泌腺,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,1,22.76,,,,,,,,,,,1,,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.76,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.14,,,,,,,,,,,,,,,,,,,,,,,,,1,19.14,,,,,,,,,,
,,,,10~14,,,,,,,1,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.25,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.35,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,18.24,,,,,,,,,,,,1,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.24,,,,,,,,,,
,,,,35~39,1,19.28,,,,,,,,,,,,,,2,,38.56,,,,,,,,,,1,19.28,,,,,1,19.28,,,,,,,,,,,,,1,19.28,,,1,19.28,,,,,,,,,1,19.28,,,,,,
,,,,40~44,5,98.85,,,,,,,,,,,,,,1,,19.77,,,,,,,1,,19.77,,,1,19.77,,,1,19.77,,,,,,,,,,,,,1,19.77,,,,,,,,,,,,,1,19.77,1,19.77,,,,
,,,,45~49,1,26.50,,,1,26.50,,,1,26.50,,,,,,2,,53.01,,,,,,,,,,1,26.50,,,,,,,,,,,,,,,,,,,2,53.01,,,1,26.50,1,26.50,,,,,1,26.50,3,79.51,,,,,,
,,,,50~54,1,40.52,,,,,1,40.52,,,,,,,,5,,202.59,,,,,,,1,,40.52,5,202.59,2,81.04,,,1,40.52,1,40.52,2,81.04,,,,,,,,,,,,,,,,,,,,,1,40.52,1,40.52,,,,,,
,,,,55~59,2,78.55,,,,,,,,,,,,,,6,,235.66,,,,,,,1,,39.28,4,157.11,,,,,,,2,78.55,,,,,,,,,1,39.28,,,,,,,,,,,,,,,,,,,,,2,78.55
,,,,60~64,2,85.11,1,42.55,,,,,1,42.55,,,,,,6,,255.32,,,,1,,42.55,,,,4,170.21,,,,,1,42.55,1,42.55,,,,,,,,,1,42.55,4,170.21,,,,,1,42.55,,,,,3,127.66,,,,,,,1,42.55
,,,,65~69,2,82.88,,,,,1,41.44,1,41.44,,,,,,8,,331.54,,,,,,,3,,124.33,5,207.21,2,82.88,,,2,82.88,1,41.44,1,41.44,,,1,41.44,,,1,41.44,3,124.33,,,1,41.44,,,1,41.44,,,,,,,,,,,1,41.44
,,,,70~74,,,,,,,,,1,52.77,1,,,,52.77,5,,263.85,,,,1,,52.77,3,,158.31,5,263.85,,,,,,,,,,,,,,,,,2,105.54,3,158.31,,,1,52.77,1,52.77,,,,,1,52.77,,,,,,,3,158.31
,,,,75~79,1,95.97,,,,,,,1,95.97,,,,,,1,,95.97,,,,,,,,,,5,479.85,,,,,,,,,3,287.91,,,,,1,95.97,,,3,287.91,,,1,95.97,,,,,,,1,95.97,,,1,95.97,1,95.97,2,191.94
,,,,80~84,,,,,,,,,1,215.52,,,,,,1,,215.52,,,,,,,1,,215.52,1,215.52,,,,,,,,,,,,,,,,,,,1,215.52,,,,,,,,,,,1,215.52,,,,,,,1,215.52
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,529.10,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
