,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,喉,,,腦,,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,81.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,,103.31,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,140.65,,,,,1,140.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,146.84,,,,,3,,,,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,156.99,,,1,156.99,,,,,,,,,,1,,156.99,1,,156.99,,,,1,,156.99,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,543.48,2,,,,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,造血系統及網狀內皮系統,,,結直腸癌,,,腦,,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,82.92,,,,,,,,,,,,,,,,1,,82.92,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,155.04,,,,,,,,,,,,1,,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,277.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,160.26,,,1,160.26,,,,,,,,1,,160.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,376.65,,,1,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,716.85,,,,,,,,,,,,,,,1,,358.42,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,526.32,,,,,3,1578.95,1,,,,526.32,,,,,,,,,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,877.19,,,,,,,,,,,,,,,,,1,,877.19,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,,喉,,,腦,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,,100.60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,149.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,140.06,,,1,140.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,154.56,,,1,154.56,,,1,154.56,,,,,,,,,,,,,,,1,,154.56,1,154.56,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,185.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,317.46,,,3,,,,952.38,1,,317.46,,,,,,,1,,317.46,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,787.40,,,,1,,787.40,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,胰,,,骨、關節及關節軟骨,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,1,106.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.35,,,,,,,,,,,,,,
,,,,35~39,1,89.69,,,,,,,,,,,,,,,,,,,,,,,1,,89.69,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,98.04,,,,,,,,,,,,,,,,,,,,,,,,1,98.04,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,130.89,,,,,,,,,1,,130.89,,,,,,,,,,,,,,,1,130.89,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,180.18,,,,,,,,,,,,1,180.18,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,141.24,,,,,,,,,,,,2,,282.49,,,,,,,,,,1,141.24,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,154.08,3,,,,462.25,3,,462.25,,,,,,,,,,,,1,154.08,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,175.44,,,,,,,,,,
,,,,70~74,,,,,,,,,1,297.62,1,,,,297.62,2,,595.24,,,,1,,297.62,,,,,,1,297.62,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,1063.83,1,,531.91,,,,,,,,,,,1,531.91,,,,,2,1063.83,,,,,,,,,,
,,,,80~84,,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,1,787.40,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,結直腸癌,,腎,,,,,膀胱,,,鼻咽,,,鼻腔、中耳及副鼻竇,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,80.19,,,,,,,,,,,,,,,1,,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,86.81,1,86.81,,,1,86.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,1,,116.41,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,147.06,2,294.12,1,147.06,,,,,,,,1,,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,150.60,1,150.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,338.41,,,1,169.20,1,169.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,282.49,,,1,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,476.19,1,476.19,1,476.19,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,2,1600.00,,,,,,,,,,,,,,,,,,,,,,,1,,800.00,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.43,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.91,,,,
,,,,30~34,1,79.55,,,,,,,,,1,,,,79.55,,,,,,,,,,1,,79.55,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.60,,,,,,,,,,,,,,,,,,
,,,,45~49,3,331.49,,,,,,,,,1,,,,110.50,,,,,,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,
,,,,50~54,2,377.36,,,,,,,,,2,,,,377.36,,,,,,,,,,,,,1,188.68,,,,,,,,,1,188.68,,,,,,,,,,
,,,,55~59,,,,,1,148.15,,,,,,,,,,1,,148.15,1,,148.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,460.12,,,,,,,,,,,,,,,,,,,,,,,2,306.75,1,153.37,,,,,,,,
,,,,65~69,1,170.94,,,,,2,341.88,,,2,,,,341.88,,,,,,,2,,341.88,,,,1,170.94,,,,,1,170.94,,,,,,,,,,,1,170.94,1,170.94
,,,,70~74,,,1,243.31,,,,,,,2,,,,486.62,,,,,,,,,,,,,1,243.31,,,1,243.31,,,,,,,,,,,,,,,1,243.31
,,,,75~79,,,,,,,,,1,467.29,1,,,,467.29,,,,,,,1,,467.29,,,,1,467.29,,,,,,,,,2,934.58,,,,,,,,,,
,,,,80~84,1,787.40,,,,,,,,,,,,,,,,,1,,787.40,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1562.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,胸膜,,眼及淚腺,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,1,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,81.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,82.44,,,,,,,,,,,,,,,,,,,1,82.44,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,94.70,,,1,,,,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,106.72,1,106.72,,,,,,,1,,,,106.72,1,,106.72,1,,106.72,1,,106.72,,,,,,,,1,106.72,,,,,1,106.72,,,,,,,,,,
,,,,50~54,1,171.23,,,,,2,342.47,,,1,,,,171.23,1,,171.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,161.81,,,,,,,,,,,,,,,,,1,,161.81,,,,,,,1,161.81,,,2,323.62,,,,,,,,,,
,,,,60~64,2,296.30,1,148.15,1,148.15,3,444.44,,,1,,,,148.15,1,,148.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,176.06,1,176.06,3,528.17,,,,,,,,1,,176.06,,,,,,,,,,,,,,,,,,1,176.06,,,,,,,,,,,,
,,,,70~74,,,,,1,216.45,,,,,,,,,,1,,216.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,735.29,1,735.29,,,,,,,,1,,735.29,,,,,,,,,,1,735.29,,,,,,,,,,,1,735.29,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,1369.86,,,,,,,,,1,1369.86,,,,,,,,,1,1369.86,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.93,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,
,,,,40~44,1,95.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,99.70,,,1,,,,99.70,1,,99.70,,,,,,,1,,99.70,,,,,,,,,2,199.40,1,99.70,,,,,,,,,,
,,,,50~54,,,,,,,1,155.28,,,,,,,,1,,155.28,,,,,,,,,,1,155.28,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,355.87,,,,,,,,1,,177.94,1,,177.94,,,,1,,177.94,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,152.91,1,152.91,,,2,305.81,1,152.91,1,,,,152.91,,,,1,,152.91,1,,152.91,,,,,,,,,,1,152.91,,,1,152.91,1,152.91,,,,,,,,
,,,,65~69,1,169.20,,,,,2,338.41,,,,,,,,1,,169.20,,,,2,,338.41,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,213.22,,,,,1,,,,213.22,3,,639.66,,,,,,,,,,,,1,213.22,,,1,213.22,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,823.05,,,,,,,,,,,,,,
,,,,80~84,,,,,,,3,2272.73,,,,,,,,1,,757.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,結直腸癌,,,腎,,,腎盂及其他泌尿系統,,睪丸,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,107.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,164.47,,,,,1,82.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.81,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,99.80,,,,1,,99.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,268.82,,,,,1,134.41,,,,,,,,,,,1,,134.41,2,,268.82,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,189.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,151.29,,,1,151.29,,,,,,,,1,,151.29,,,,,,,,,,1,151.29,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,172.12,,,,,1,172.12,,,2,,,,344.23,1,,172.12,,,,,,,,,,,,,,1,172.12,1,172.12,,,,,,,,,,,,,,
,,,,70~74,1,204.08,,,1,204.08,1,204.08,1,204.08,2,,,,408.16,,,,1,,204.08,1,,204.08,,,,,,,,,,1,204.08,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,716.85,1,,358.42,,,,,,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,854.70,1,,854.70,,,,,,,1,,854.70,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,1315.79,,,,,1,1315.79,,,,,,,,,,,,,,1,,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,食道,,,結直腸癌,,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.30,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.84,,,,,,,,,,,,,,,,,,
,,,,30~34,2,178.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,164.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,91.49,1,91.49,,,,,1,91.49,,,,,,,,,,,,1,,91.49,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,202.22,,,,,,,2,202.22,,,,,,,,,,,,,,,,,,1,101.11,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,193.42,,,,,,,,,,1,,193.42,,,,,,,,,,,,,,1,193.42,,,,,,,,,,,,,,,,
,,,,60~64,2,314.96,,,,,,,1,157.48,,,,,,,,,1,,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,505.90,,,,,,,,,3,,505.90,1,,168.63,1,,168.63,,,,,,,,,1,168.63,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,395.26,,,,,,,,,3,,592.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,344.83,,,,,,,,2,,689.66,,,,1,,344.83,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,746.27,1,746.27,1,,,,746.27,,,,,,,,,,,,,1,746.27,,,,,,,1,746.27,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,2,,2666.67,1,,1333.33,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,攝護腺,,,,,,,,,,,
