,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,15.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.29,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,24.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.28,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,12.18,1,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,11.96,,,1,,,,11.96,,,,,,,,,,,,,,,,,1,11.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.96,,,,,,,,,,,,
,,,,30~34,2,21.31,,,1,10.65,,,,,,,,,,1,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.65,1,10.65,,,3,31.96,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,19.58,1,,,,9.79,,,2,19.58,,,,,,,,,2,19.58,2,19.58,,,,,,,,,,,,,,,1,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,20.27,,,,,,,,,,,,,,,,7,70.96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20.27,,,,,,,,,,,1,10.14,4,40.55,1,10.14,,,,,,,,,,
,,,,45~49,1,16.12,1,16.12,,,,,,,,,,,,,,7,112.87,,,,,,,,,,,1,16.12,1,16.12,,,2,32.25,,,,,2,32.25,,,,,,,,,1,16.12,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,21.15,,,,,,,,,1,,,,21.15,,,2,42.30,,,,,,,,,1,21.15,1,21.15,,,,,,,1,21.15,1,21.15,,,,,,,,,,,,,,,,,,,1,21.15,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,28.58,,,3,85.74,,,,,,,,,1,28.58,3,85.74,,,,,2,57.16,,,,,,,1,28.58,1,28.58,,,,,1,28.58,,,,,,,,,,,1,28.58,,,,,,,,
,,,,60~64,2,54.57,,,1,27.29,,,,,,,,,,,,9,245.57,,,,,1,27.29,,,1,27.29,4,109.14,1,27.29,1,27.29,,,2,54.57,1,27.29,,,,,3,81.86,,,,,1,27.29,,,,,1,27.29,,,,,,,1,27.29,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,27.77,,,4,111.08,,,,,,,,,2,55.54,7,194.39,,,,,10,277.70,1,27.77,2,55.54,1,27.77,1,27.77,1,27.77,,,,,1,27.77,,,,,1,27.77,,,,,1,27.77,5,138.85,,,,,,
,,,,70~74,2,77.49,,,,,,,,,1,,,,38.74,,,5,193.72,,,,,,,,,4,154.98,10,387.45,2,77.49,,,6,232.47,4,154.98,,,,,2,77.49,5,193.72,1,38.74,,,,,,,,,,,,,,,1,38.74,7,271.21,,,,,,
,,,,75~79,,,,,1,67.25,,,,,3,,,,201.75,,,1,67.25,,,2,134.50,,,,,1,67.25,3,201.75,2,134.50,,,2,134.50,1,67.25,,,,,,,1,67.25,,,1,67.25,,,,,,,1,67.25,,,,,,,4,269.00,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,398.41,,,,,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,12.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,22.44,,,,,,,,,,,,,,,,,,,,,,,1,11.22,,,,,,,,,,,,,1,11.22,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,9.89,,,,,2,19.79,1,,,,9.89,2,19.79,,,,,,,,,,,,,,,,,,,,,,,1,9.89,,,,,,,,,,,,,1,9.89,,,,,,,,,,,,,,,,,,
,,,,40~44,1,9.77,,,1,9.77,1,9.77,,,1,,,,9.77,2,19.54,,,,,,,5,48.86,,,2,19.54,,,2,19.54,,,,,,,1,9.77,1,9.77,,,,,,,1,9.77,,,3,29.32,,,,,,,,,,,,,,,,,,
,,,,45~49,4,60.23,,,,,,,,,1,,,,15.06,2,30.12,,,,,1,15.06,1,15.06,,,1,15.06,,,,,,,,,,,1,15.06,,,,,1,15.06,,,,,,,3,45.17,,,,,,,,,,,,,,,,,,
,,,,50~54,3,60.14,,,,,,,,,1,,,,20.05,4,80.19,,,,,1,20.05,,,,,2,40.10,2,40.10,1,20.05,,,,,1,20.05,,,,,,,,,1,20.05,,,2,40.10,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,59.15,,,,,,,,,,,,,,5,147.89,,,,,1,29.58,1,29.58,3,88.73,1,29.58,1,29.58,,,,,,,2,59.15,2,59.15,,,,,,,,,,,,,1,29.58,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,7,202.49,1,28.93,,,4,115.71,5,144.63,1,28.93,2,57.85,,,1,28.93,,,,,1,28.93,1,28.93,,,1,28.93,,,,,,,,,1,28.93,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,57.19,7,200.17,,,,,1,28.60,6,171.58,2,57.19,7,200.17,1,28.60,1,28.60,,,,,,,5,142.98,,,1,28.60,,,,,,,2,57.19,1,28.60,2,57.19,,,,,,,,,,,,,,,,
,,,,70~74,1,37.30,1,37.30,,,,,,,1,,,,37.30,5,186.50,,,1,37.30,,,12,447.59,,,8,298.40,2,74.60,1,37.30,1,37.30,1,37.30,,,5,186.50,,,4,149.20,1,37.30,,,,,2,74.60,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,128.95,,,1,64.47,,,2,128.95,1,,,,64.47,4,257.90,,,,,,,4,257.90,1,64.47,4,257.90,1,64.47,,,,,,,,,3,193.42,,,,,1,64.47,,,,,2,128.95,,,1,64.47,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,144.51,,,,,,,,,,,,,,,,,,,,2,289.02,,,,,,,,,,,,,,,,,,,,,,,,,,,2,289.02,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,346.02,,,,,,,,,,,2,692.04,,,,,,,,,,,,,,,,,,,,,,,,,,,1,346.02,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.04,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,11.46,,,,,,,,,,,,,,,,1,11.46,,,,,,,,,1,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,13.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,11.53,,,,,,,,,,,,,,1,11.53,,,,,,,,,,,1,11.53,,,,,,,,,,,,,,,1,11.53,,,,,1,11.53,1,11.53,2,23.05,,,,,,,,,,,,,,,,,,
,,,,35~39,1,10.33,,,,,,,,,,,,,,1,10.33,,,1,10.33,,,,,,,,,,,,,,,,,,,,,,,1,10.33,1,10.33,,,,,1,10.33,2,20.67,,,,,,,,,,,,,,,,,,
,,,,40~44,1,10.09,,,,,,,,,,,,,,2,20.18,,,,,1,10.09,1,10.09,,,,,,,,,,,,,,,,,1,10.09,,,,,,,,,,,2,20.18,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,14.46,1,14.46,,,,,1,14.46,1,14.46,,,2,28.92,,,1,14.46,,,1,14.46,,,,,2,28.92,,,,,,,1,14.46,,,2,28.92,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,3,59.25,,,,,2,39.50,1,19.75,,,,,,,,,1,19.75,,,,,,,,,,,,,1,19.75,1,19.75,,,1,19.75,,,,,,,,,,,,,,,,,,
,,,,55~59,4,115.24,1,28.81,1,28.81,1,28.81,,,1,,,,28.81,4,115.24,,,,,1,28.81,3,86.43,1,28.81,1,28.81,,,,,,,,,2,57.62,6,172.86,,,2,57.62,,,,,,,1,28.81,1,28.81,,,1,28.81,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,30.18,,,,,,8,241.47,1,30.18,1,30.18,3,90.55,7,211.29,,,,,,,1,30.18,,,,,1,30.18,1,30.18,,,,,,,,,,,,,1,30.18,1,30.18,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,86.03,,,1,28.68,,,,,,5,143.39,,,,,,,5,143.39,3,86.03,3,86.03,,,1,28.68,,,1,28.68,,,3,86.03,,,1,28.68,1,28.68,,,,,3,86.03,1,28.68,,,1,28.68,5,143.39,,,,,,,,,,,,
,,,,70~74,,,,,1,35.22,,,,,1,,,,35.22,3,105.67,,,,,3,105.67,8,281.79,,,3,105.67,1,35.22,,,,,,,,,2,70.45,,,,,,,,,,,1,35.22,,,,,,,6,211.34,,,,,,,,,,,,
,,,,75~79,2,120.92,,,,,,,,,,,,,,,,,,,,3,181.38,12,725.51,,,3,181.38,,,1,60.46,,,,,,,3,181.38,,,,,1,60.46,,,1,60.46,3,181.38,,,,,,,6,362.76,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,116.69,1,,,,116.69,1,116.69,,,1,116.69,1,116.69,4,466.74,,,,,,,,,,,,,,,2,233.37,,,,,,,,,,,1,116.69,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,2,636.94,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,318.47,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,11.42,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.18,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,24.56,,,,,,,,,1,,,,12.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,10.88,,,,,,,1,10.88,1,10.88,,,,,,,,,,,,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,10.20,,,1,10.20,1,,,,10.20,,,,,2,20.40,3,30.60,1,10.20,,,,,1,10.20,,,,,,,,,,,,,2,20.40,1,10.20,,,,,,,1,10.20,2,20.40,1,10.20,,,,,,,,,,,,,,
,,,,45~49,2,26.27,,,,,1,13.13,,,,,,,,,,,,3,39.40,2,26.27,1,13.13,,,1,13.13,1,13.13,,,,,,,,,,,,,2,26.27,,,,,,,,,2,26.27,1,13.13,1,13.13,,,,,,,,,,,,,,
,,,,50~54,,,,,1,20.97,,,,,1,,,,20.97,,,,,3,62.92,1,20.97,1,20.97,,,2,41.95,,,1,20.97,1,20.97,,,,,,,,,2,41.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,26.92,,,,,1,,,,26.92,,,1,26.92,7,188.43,4,107.67,5,134.59,,,2,53.84,1,26.92,,,,,,,,,,,,,,,1,26.92,,,,,,,,,1,26.92,1,26.92,,,,,1,26.92,,,,,,,,
,,,,60~64,1,31.84,,,1,31.84,,,,,1,,,,31.84,1,31.84,,,6,191.02,3,95.51,5,159.18,,,1,31.84,2,63.67,,,,,,,,,1,31.84,,,2,63.67,,,2,63.67,,,,,1,31.84,,,2,63.67,,,,,1,31.84,,,,,,,,
,,,,65~69,,,,,,,,,2,57.34,,,,,,,,1,28.67,7,200.69,2,57.34,4,114.68,2,57.34,6,172.02,1,28.67,,,,,1,28.67,,,1,28.67,1,28.67,4,114.68,,,1,28.67,,,,,,,,,,,,,,,3,86.01,,,,,,,,
,,,,70~74,2,68.24,,,4,136.47,,,,,1,,,,34.12,,,,,5,170.59,5,170.59,8,272.94,1,34.12,6,204.71,,,1,34.12,,,,,,,,,,,4,136.47,,,,,,,,,,,3,102.35,1,34.12,,,2,68.24,6,204.71,,,,,,,,
,,,,75~79,1,55.71,,,,,,,,,2,,,,111.42,,,,,2,111.42,4,222.84,1,55.71,,,3,167.13,1,55.71,2,111.42,,,,,,,,,,,3,167.13,,,,,2,111.42,,,,,2,111.42,,,1,55.71,,,6,334.26,,,,,,,,
,,,,80~84,1,111.36,1,111.36,,,,,,,,,,,,,,,,2,222.72,1,111.36,6,668.15,,,5,556.79,,,,,,,,,,,,,,,,,,,,,,,,,1,111.36,4,445.43,1,111.36,,,,,6,668.15,,,,,,,,
,,,,85+,,,,,1,296.74,,,,,,,,,,,,,,,,1,296.74,,,1,296.74,1,296.74,,,,,1,296.74,,,,,,,,,,,,,1,296.74,,,,,,,,,,,,,,,1,296.74,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,11.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,11.92,1,11.92,,,,,,1,11.92,,,,,,,,,,,,,1,11.92,,,,,1,11.92,1,11.92,,,,,,,1,11.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,13.88,,,,,,,,,,,1,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,12.77,,,,,,,,,,,,,1,12.77,,,,,,,,,,,,,1,12.77,,,,,,,,,,,1,12.77,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,11.34,,,1,11.34,,,,,1,11.34,,,4,45.36,,,,,,,,,,,1,11.34,,,,,,,,,1,11.34,,,1,11.34,,,,,,,,,,,,,,
,,,,40~44,,,1,10.46,,,,,,,,,,,,,,5,52.32,,,,,1,10.46,,,,,,,3,31.39,1,10.46,,,1,10.46,,,,,1,10.46,1,10.46,,,,,,,,,,,1,10.46,1,10.46,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,4,48.66,,,,,1,12.16,,,1,12.16,,,1,12.16,,,,,,,,,,,2,24.33,,,,,1,12.16,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,20.77,,,,,,,,,,,,4,83.07,,,,,1,20.77,2,41.54,1,20.77,,,3,62.31,,,,,,,,,,,1,20.77,,,,,,,,,,,,,3,62.31,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,8,205.02,1,25.63,,,2,51.26,3,76.88,,,,,,,,,2,51.26,1,25.63,,,1,25.63,,,1,25.63,,,,,1,25.63,,,1,25.63,1,25.63,1,25.63,,,,,,,,,,,,
,,,,60~64,2,65.77,,,1,32.88,,,,,1,,,,32.88,,,4,131.54,,,,,,,5,164.42,,,,,2,65.77,,,1,32.88,,,1,32.88,,,1,32.88,,,,,,,,,,,1,32.88,1,32.88,1,32.88,,,,,,,,,,,,
,,,,65~69,2,58.82,,,,,,,1,29.41,3,,,,88.24,,,6,176.47,,,,,1,29.41,5,147.06,,,,,2,58.82,2,58.82,,,,,,,,,3,88.24,1,29.41,1,29.41,2,58.82,,,,,2,58.82,1,29.41,6,176.47,,,,,,,,,,,,
,,,,70~74,3,99.04,,,,,,,,,3,,,,99.04,,,5,165.07,,,2,66.03,3,99.04,12,396.17,2,66.03,,,4,132.06,,,,,,,,,,,1,33.01,,,,,,,,,,,2,66.03,1,33.01,6,198.09,,,,,,,,,,,,
,,,,75~79,2,102.35,,,1,51.18,,,,,,,,,,,,6,307.06,,,1,51.18,1,51.18,6,307.06,,,,,4,204.71,1,51.18,,,,,,,,,3,153.53,,,2,102.35,,,,,,,2,102.35,,,5,255.89,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,212.09,3,318.13,1,106.04,,,6,636.27,,,,,,,,,,,2,212.09,,,2,212.09,,,,,,,1,106.04,,,3,318.13,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,266.67,,,,,,,,,,,1,266.67,,,1,266.67,,,,,,,,,,,,,,,3,800.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
