,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,131.75,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,153.61,,,1,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,175.75,,,,,,,,,,,,,,,,,,,,,,1,,175.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,3,402.68,,,,,,,,,,,,,,,,,,,,,,,,,1,134.23,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,136.80,,,,,,,,1,136.80,,,,,,,,,,,,,,,,1,136.80,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,131.58,,,,,,,,1,131.58,1,,131.58,1,,131.58,,,,1,131.58,1,131.58,,,,,1,131.58,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,100.40,1,100.40,,,,,,,,,,,,,,,,,,,,,1,100.40,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,208.33,,,1,,,,104.17,,,,,,,,,,,,,,1,104.17,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,573.07,,,,,,,1,,286.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,結直腸癌,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,82.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,,119.62,,,,,,,,,,1,119.62,,,,,,,,,,,,,,,,,,
,,,,45~49,2,342.47,,,1,171.23,,,,,,,,,,,,,,,,,,,,,,,,,1,171.23,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,,139.86,,,,,,,,,1,139.86,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,138.50,,,1,138.50,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,4,529.80,,,,,,,,1,,132.45,1,,132.45,,,,,,1,132.45,,,,,,,1,132.45,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,112.11,,,,,,,,1,112.11,,,,,,,,,,,,,,,,1,112.11,1,112.11,,,,,,,,,,,,,,,,
,,,,70~74,1,94.61,1,94.61,,,,,1,94.61,,,,,,1,94.61,2,,189.21,2,,189.21,1,,94.61,1,94.61,2,189.21,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,262.47,1,262.47,1,,,,262.47,,,,,,1,,262.47,,,,,,,,,,1,262.47,,,1,262.47,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,512.82,,,,,,,,,,,,,1,,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1408.45,,,,1,,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,,結直腸癌,,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,75.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,,109.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,139.66,,,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,173.91,,,,,,,,,,1,173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,390.12,,,1,130.04,2,,,,260.08,1,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,130.21,,,,,2,260.42,1,,,,130.21,2,260.42,,,,,,,,,,,,1,130.21,1,130.21,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,86.21,1,86.21,,,,,,,2,,,,172.41,1,86.21,,,,2,,172.41,3,,258.62,1,86.21,,,1,86.21,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,240.38,,,1,,240.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,喉,,,結直腸癌,,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.14,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,168.63,,,,,,,,1,168.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,148.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,395.26,1,131.75,,,,,,,,1,,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,261.44,,,1,,,,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,96.53,1,96.53,,,,,,,,,,1,,96.53,,,,1,,96.53,,,,,2,193.05,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,440.53,,,2,,,,440.53,,,,,,,,,1,,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,1,98.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,68.97,,,1,68.97,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,97.18,,,,,,,,1,,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,125.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,,161.03,,,,,,,,,,,1,161.03,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,164.47,1,164.47,,,,,,,,,,,,,,,,,,,,,1,164.47,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,139.86,,,,,,1,139.86,1,,139.86,,,,,,,,,,,1,139.86,,,,,1,139.86,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,132.63,,,,,,,,1,,132.63,,,,,,,,,,,,,1,132.63,,,1,132.63,,,,,,,,,,,,,,
,,,,65~69,,,,,1,137.55,,,1,137.55,,,,,,1,137.55,,,,,,,,,,,,,,,,,,,,,,1,137.55,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,232.56,,,,,,,,1,,116.28,,,,,,,1,116.28,,,,,,,2,232.56,,,1,116.28,,,,,,,,,,,,
,,,,75~79,,,,,1,186.92,,,1,186.92,1,,,,186.92,,,,,,1,,186.92,,,,,,,,,,1,186.92,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,909.09,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,1,75.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.53,,,,,,
,,,,35~39,,,,,,,1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,149.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,1,,170.65,,,1,170.65,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,139.66,,,,,,,,,,,,,1,,139.66,,,,,,,,,,1,139.66,,,,,,,,,,,,,,,,,,
,,,,60~64,1,142.05,,,1,142.05,2,284.09,,,1,,,,142.05,,,,,,,,,,,,,,,,,,2,284.09,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,400.53,,,1,,,,133.51,,,2,,267.02,,,,,,,,,,,,,1,133.51,,,,,,,,,,,,,,,1,133.51,,
,,,,70~74,,,,,,,2,260.76,1,130.38,1,,,,130.38,,,,,,,,,,,,1,130.38,,,2,260.76,,,1,130.38,,,,,,,1,130.38,,,,,1,130.38,,
,,,,75~79,,,1,163.40,,,,,,,5,,,,816.99,1,163.40,,,,,,,,,,,,,,,,,,,,1,163.40,,,1,163.40,1,163.40,,,1,163.40,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,471.70,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.04,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,71.28,1,71.28,,,,,2,142.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,83.61,,,,,,,1,83.61,,,,,,,,,,,,,,,,,,,,,,,,,2,167.22,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,224.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,145.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,168.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,282.49,1,,,,141.24,1,141.24,,,,,,,,,,,,1,141.24,,,1,141.24,,,,,1,141.24,,,,,,,,,,,,
,,,,60~64,,,,,1,145.77,,,1,145.77,,,,,,,,3,,437.32,1,,145.77,,,,,,,,1,145.77,1,145.77,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,137.74,,,1,,,,137.74,,,,,,,,,1,,137.74,,,,,,,,,,,,,1,137.74,,,,,,,,,,,,
,,,,70~74,,,1,144.93,1,144.93,,,,,,,,,,1,144.93,1,,144.93,,,,,,,1,144.93,,,1,144.93,,,,,,,1,144.93,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,310.08,,,,,,6,930.23,3,,465.12,,,,1,,155.04,,,,,1,155.04,,,,,1,155.04,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,431.03,,,,,,2,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,,,1,,,,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,78.49,,,,,,,,1,78.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,105.60,,,,,,,,,1,,,,105.60,1,105.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,137.55,2,,,,275.10,,,,,,1,,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,172.71,,,1,,172.71,1,,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,145.35,1,145.35,1,145.35,,,1,145.35,3,,,,436.05,,,1,,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,434.78,2,289.86,1,,144.93,,,,,,,,,,,1,144.93,,,,,,,,,,,,,,,1,144.93,,,,
,,,,65~69,,,2,285.31,,,,,,,1,,,,142.65,,,1,,142.65,,,,1,,142.65,1,142.65,,,,,1,142.65,,,,,2,285.31,1,142.65,,,,,1,142.65,,,,
,,,,70~74,,,,,,,,,1,157.48,2,,,,314.96,2,314.96,5,,787.40,,,,,,,,,1,157.48,,,,,1,157.48,,,,,,,,,,,1,157.48,,,,
,,,,75~79,,,,,,,,,2,293.26,,,,,,,,4,,586.51,,,,1,,146.63,,,,,,,,,1,146.63,1,146.63,,,1,146.63,1,146.63,,,,,,,,
,,,,80~84,1,404.86,,,,,,,,,1,,,,404.86,,,3,,1214.57,,,,,,,,,,,,,,,1,404.86,,,,,,,,,1,404.86,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,75.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,75.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.19,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,343.05,,,,,,,,,,,,,,,,1,,171.53,,,,,,,,,,,1,171.53,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,147.93,1,147.93,,,3,,,,443.79,3,443.79,1,,147.93,,,,,,,1,147.93,1,147.93,,,,,1,147.93,,,,,,,,,,,,,,,,
,,,,65~69,1,147.28,,,,,,,,,7,,,,1030.93,,,1,,147.28,,,,,,,1,147.28,,,,,,,2,294.55,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,158.23,1,,,,158.23,1,158.23,3,,474.68,,,,,,,1,158.23,,,1,158.23,3,474.68,1,158.23,,,,,,,,,,,,,,,,
,,,,75~79,,,1,153.85,,,,,1,153.85,,,,,,2,307.69,3,,461.54,,,,,,,,,,,3,461.54,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,409.84,,,,,,,,,,,,,,,,1,409.84,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,694.44,1,,694.44,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,,食道,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,96.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.80,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,121.95,,,,,,,,,,,,,,
,,,,50~54,,,,,1,160.26,,,,,,,,,,,,,,,,,,1,,160.26,,,1,160.26,,,,,,,,,1,160.26,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,500.83,,,,,,,,2,,333.89,1,,166.94,2,,333.89,1,166.94,,,1,166.94,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,150.60,3,451.81,,,,,,1,150.60,,,,,,,1,,150.60,,,,,,,1,150.60,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,734.21,,,,,,2,293.69,,,,,,,,,,1,146.84,,,,,,,2,293.69,1,146.84,,,2,293.69,,,,,,,,,,
