,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,2083.33,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,,胰,,,喉,,,膀胱,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,1,189.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,171.53,,,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,216.92,,,,,,,,,,,,,,,,,,,,1,,216.92,,,,1,216.92,,,,,,,,,,,,,,
,,,,55~59,1,184.84,1,184.84,,,1,184.84,2,369.69,,,,,,,,,,,,,,,,,,,,1,184.84,,,,,,,,,,,,
,,,,60~64,2,386.85,,,,,,,1,193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,232.02,,,,,1,,,,232.02,,,,,,,,,,,,,1,232.02,,,1,232.02,,,,,,,,,,
,,,,70~74,,,1,300.30,,,,,1,300.30,1,,,,300.30,1,,300.30,1,,300.30,,,,1,,300.30,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,1058.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,934.58,,,,,,,,,,,,,,1,,934.58,,,,,,,,,,,,,,1,934.58,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,肺、支氣管及氣管,,胃,,,,,結直腸癌,,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,160.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,224.72,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,207.47,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,204.92,,,,,1,204.92,1,,,,204.92,,,,1,,204.92,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,335.57,,,1,335.57,,,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,442.48,,,1,442.48,,,,,,,,,1,,442.48,1,,442.48,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,,,,胸腺、心臟與中隔,,,喉,,,腦,,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,136.43,,,,,,,,,,,,,,,,,,1,,136.43,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,309.60,2,309.60,,,,,,,,,,,,1,,154.80,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,440.53,1,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,203.25,,,,,3,609.76,,,1,,,,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,623.05,,,1,311.53,1,311.53,,,,,,,,,,,,1,,311.53,1,,311.53,,,,,,,,,,,,,,,,
,,,,75~79,,,1,423.73,,,,,,,,,,,,,,,1,,423.73,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,1,,1052.63,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,結直腸癌,,,腦,,,鼻咽,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,35~39,1,118.62,,,,,1,118.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,146.20,,,,,1,146.20,,,,,,,,,,,,,,1,,146.20,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,636.94,,,,1,,212.31,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,199.20,1,199.20,1,199.20,1,199.20,,,,,,,,1,,199.20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,205.34,,,,,,,,,,,,,,1,,205.34,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,308.64,1,308.64,1,,,,308.64,,,,,,,,,,1,,308.64,,,,,,,,,,,,,,,,
,,,,75~79,1,411.52,,,,,,,2,823.05,,,,,,1,,411.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,35~39,,,1,117.37,,,,,,,,,,,,,,,,,,,,,1,,117.37,,,,,,,,,,,,,,,,
,,,,40~44,2,256.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,145.35,,,,,,,,,,,,
,,,,55~59,2,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,202.43,1,202.43,,,1,,,,202.43,,,,,,,1,,202.43,,,,,,,,,,2,404.86,,,1,202.43,,,,
,,,,65~69,,,,,,,2,411.52,1,205.76,,,,,,1,,205.76,,,,1,,205.76,,,,,,,,1,205.76,,,1,205.76,,,,,1,205.76
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,284.90,,,,,,,1,284.90,,,,,1,284.90
,,,,75~79,,,,,,,1,427.35,,,,,,,,2,,854.70,,,,,,,,,,,,,,,,,,1,427.35,,,1,427.35,1,427.35
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,952.38,,,,,,,,,,,,,2,1904.76,1,952.38,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1492.54,,,,1,,1492.54,,,,,,,,,,,,2,2985.07,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,1,191.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,113.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,280.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,198.41,,,,,,,,,,,1,,198.41,1,,198.41,1,,198.41,,,,,1,198.41,,,1,198.41,,,,,,
,,,,65~69,2,430.11,,,1,215.05,,,1,215.05,1,,,,215.05,,,,1,,215.05,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,271.00,,,1,271.00,,,2,542.01,,,,,,,,,,,,,,,,,,1,271.00,1,271.00,,,1,271.00,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,836.82,,,,1,,418.41,1,,418.41,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,826.45,,,,,,,,,,1,,826.45,,,,,,,,,,,,,,,,,,2,1652.89,,,,,,
,,,,85+,,,,,1,1538.46,,,,,1,,,,1538.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,,骨、關節及關節軟骨,,,喉,,,結直腸癌,,睪丸,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,,131.93,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,320.00,1,160.00,,,,,,,,,,,,,,,,,,,,1,160.00,1,160.00,,,,,,,,,,
,,,,60~64,,,,,,,1,202.02,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,233.10,,,,,,,,,1,,,,233.10,1,,233.10,,,,,,,,,,1,233.10,,,,,,,,,,,,,,
,,,,70~74,1,242.72,,,,,,,,,1,,,,242.72,,,,1,,242.72,,,,1,,242.72,,,,,,,,,,,,,,,,
,,,,75~79,,,1,452.49,,,,,,,1,,,,452.49,1,,452.49,,,,,,,,,,,,,,,,1,452.49,,,,,,,,
,,,,80~84,,,,,1,680.27,,,,,,,,,,,,,,,,,,,,,,1,680.27,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,食道,,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,119.33,,,,,,,,,,,,,,,,
,,,,40~44,2,249.69,,,1,124.84,1,124.84,,,1,,,,124.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,138.70,1,138.70,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,1,138.70,,,,,,,,,,
,,,,50~54,,,,,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,1,152.67,,,,,,,,,,
,,,,60~64,,,,,,,,,1,210.08,1,,,,210.08,1,,210.08,,,,1,,210.08,,,,,,,,,,,,1,210.08,,,,,,
,,,,65~69,,,,,,,4,934.58,,,1,,,,233.64,1,,233.64,1,,233.64,,,,1,,233.64,,,1,233.64,,,,,,,,,,,,
,,,,70~74,,,1,244.50,,,,,,,,,,,,,,,,,,1,,244.50,,,,1,244.50,2,489.00,,,,,1,244.50,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,829.88,,,,,,,,,,,,,,
,,,,80~84,1,657.89,,,,,,,,,2,,,,1315.79,1,,657.89,,,,,,,,,,,,,,,,1,657.89,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,喉,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,128.70,,,,,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,122.70,,,,,,,,,1,,,,122.70,,,,,,,,,,,,,,,,,1,122.70,,,,,,,,,,
,,,,45~49,1,132.98,,,1,132.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,143.88,1,143.88,,,,,,,,,,,,1,,143.88,,,,1,,143.88,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,422.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,665.19,,,,,,,1,221.73,,,,,,,,,,,,1,,221.73,1,,221.73,,,1,221.73,,,,,,,,,,,,
,,,,65~69,,,,,1,228.31,,,1,228.31,3,,,,684.93,,,,,,,1,,228.31,,,,,,1,228.31,,,,,,,,,,,,
,,,,70~74,,,,,1,243.31,1,243.31,2,486.62,,,,,,,,,,,,1,,243.31,,,,1,243.31,,,,,,,,,,,,,,
,,,,75~79,,,,,1,398.41,1,398.41,1,398.41,,,,,,,,,1,,398.41,,,,,,,,,,,,,1,398.41,2,796.81,,,,,,
,,,,80~84,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,1282.05,,,,,,,,,,1,1282.05,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,148.81,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,140.65,,,,
,,,,35~39,,,,,,,,,1,130.38,,,,,,,,,,,,,,,,,,,,1,130.38,,,1,130.38,,,,,,,,
,,,,40~44,1,123.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.92,,,,
,,,,50~54,1,143.27,,,1,143.27,,,,,,,,,,,,,,,,1,,143.27,,,,,,1,143.27,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,1,188.32,,,,,,
,,,,60~64,1,237.53,,,,,,,1,237.53,1,,,,237.53,,,,1,,237.53,1,,237.53,1,,237.53,,,,,1,237.53,,,1,237.53,,,,,,
,,,,65~69,1,222.72,1,222.72,,,,,,,,,,,,,,,,,,,,,1,,222.72,,,,,,,,,,,,,1,222.72,,
,,,,70~74,1,243.90,,,1,243.90,2,487.80,,,,,,,,1,,243.90,1,,243.90,,,,,,,,,,,,,,,2,487.80,,,2,487.80,,
,,,,75~79,,,,,,,,,,,,,,,,2,,699.30,,,,1,,349.65,,,,2,699.30,,,,,,,,,,,1,349.65,,
,,,,80~84,,,,,,,1,675.68,,,1,,,,675.68,2,,1351.35,,,,,,,,,,2,1351.35,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1162.79,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,,結直腸癌,,睪丸,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,227.27,,,,,,,,,,,,
,,,,30~34,1,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,120.48,,,,,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,1,120.48,,,,,,,,,,
,,,,45~49,3,393.18,,,,,,,,,,,,,,1,,131.06,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,179.21,,,,,,1,,179.21,1,,179.21,,,,1,,179.21,,,,,,,1,179.21,,,,,,,,
,,,,60~64,3,710.90,,,,,,,,,,,,,,1,,236.97,1,,236.97,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,,213.22,,,,,,,,,,1,213.22,,,,,,,,
,,,,70~74,1,256.41,1,256.41,,,,,,,1,,,,256.41,3,,769.23,,,,,,,,,,1,256.41,,,,,,,,,,,,,,
,,,,75~79,,,,,1,332.23,1,332.23,,,1,,,,332.23,,,,1,,332.23,,,,,,,1,332.23,,,,,1,332.23,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,641.03,,,,,,,,,,1,641.03,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,128.04,,,,,1,128.04,,,,,,,,,,,1,,128.04,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,127.23,,,,,,,,,,,,,,,,,,,,,,,1,,127.23,,,1,127.23,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,137.93,,,,1,,137.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,166.11,,,,,1,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,1,166.11,,,,,,,,
,,,,60~64,,,,,1,235.85,,,,,,,,,,,,,,,,1,,235.85,1,,235.85,,,,,,,,,,,,,,,,
,,,,65~69,1,214.59,,,,,,,,,1,,,,214.59,,,,2,,429.18,,,,,,,1,214.59,,,1,214.59,,,2,429.18,,,,,,
,,,,70~74,1,268.10,,,,,,,,,,,,,,1,,268.10,1,,268.10,,,,3,,804.29,1,268.10,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,892.86,1,,,,297.62,,,,1,,297.62,,,,,,,,,,,,,,,1,297.62,,,,,,
,,,,80~84,,,1,657.89,,,,,,,,,,,,,,,1,,657.89,,,,,,,,,,,1,657.89,,,1,657.89,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,934.58,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
