,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,39.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,47.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,102.56,,,,,,,,,,1,,102.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,110.50,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,90.09,,,,,,,,,,,,,,1,90.09,1,,90.09,,,,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,133.96,1,66.98,,,,,,3,200.94,2,,133.96,,,,,,,,1,66.98,,,,,,,1,66.98,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,110.38,1,110.38,,,1,,,,110.38,2,220.75,,,,1,,110.38,1,110.38,1,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,560.22,,,,,,,,,,,,,,,,,,,,1,280.11,,,,,1,280.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,胰,,,,,造血系統及網狀內皮系統,,結直腸癌,,,腎,,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,44.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,71.63,,,1,71.63,,,,,,,,,,,,,,,,1,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,107.99,,,,,,,,,,,,,,,,1,,107.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,98.91,,,2,197.82,,,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,67.29,1,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,96.81,2,193.61,3,290.42,1,96.81,1,,,,96.81,1,96.81,,,,1,,96.81,1,96.81,,,1,96.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,227.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,2,63.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,37.06,1,37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,102.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.28,1,104.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,218.82,,,,,3,328.23,2,218.82,1,,,,109.41,,,,,,,,,,,,,,,1,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,5,349.90,,,1,,,,69.98,,,,,,1,,69.98,,,,,1,69.98,,,,,1,69.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,169.06,1,84.53,,,1,,,,84.53,,,,,,5,,422.65,1,84.53,,,1,84.53,,,1,84.53,1,84.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,187.62,,,2,375.23,1,187.62,1,,,,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,495.05,,,,,,,,,,,,1,495.05,,,1,495.05,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,淋巴結,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,36.30,,,,,,,,,,,,,,,,,,,,,,,,1,36.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.55,,,1,38.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,54.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,191.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.51,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,102.46,,,,,,,,,2,,,,204.92,,,1,,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,111.48,,,2,222.97,,,,,,,,,,,,1,,111.48,1,,111.48,,,1,111.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,153.73,1,76.86,1,76.86,1,,,,76.86,1,76.86,,,,1,,76.86,,,,,,,,,,,,,,,1,76.86,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,79.81,1,79.81,,,1,79.81,3,,,,239.43,1,79.81,1,,79.81,,,,1,79.81,,,,,,,2,159.62,,,,,1,79.81,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,167.50,,,2,335.01,,,,,1,,,,167.50,,,1,,167.50,,,,,,,,,,,,,,,,1,167.50,1,167.50,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,442.48,1,,,,442.48,,,,,,,,,,,1,442.48,1,442.48,,,2,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,1,36.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.34,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,32.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,71.86,,,,,,,1,35.93,,,,,,,,1,,35.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,49.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,87.26,,,,,,,,,,,,,,1,87.26,,,,1,,87.26,,,,,,,,,,,,,,,,,2,174.52,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,198.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.01,,,,,,,,,,,,,,,,,,
,,,,55~59,1,114.81,,,,,,,,,,,,,,,,1,,114.81,,,,,,,,,,,,,,,,,,,,,,,,1,114.81,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,82.64,1,,,,82.64,1,82.64,1,,82.64,1,,82.64,,,,,,,1,82.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,76.10,,,1,76.10,2,152.21,1,,,,76.10,1,76.10,3,,228.31,,,,1,76.10,,,,,,,1,76.10,,,,,,,1,76.10,1,76.10,2,152.21,,,,,,,,,,,,,,
,,,,70~74,2,296.74,,,,,1,148.37,1,148.37,3,,,,445.10,,,,,,1,,148.37,,,,,,,,,2,296.74,1,148.37,,,2,296.74,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,414.94,,,,,,1,414.94,1,,414.94,,,,,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,826.45,,,,,,,,,,,,1,826.45,,,,,,,,,,,1,826.45,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,33.94,,,,,,,,,,,1,33.94,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,78.74,,,,,,,,,,1,78.74,1,,78.74,,,,,,,,,,,,,,,,1,78.74,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,97.18,,,,,,,,,,,,1,,97.18,1,,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,109.29,,,,,,,,,1,,,,109.29,,,,,,,,,,,1,109.29,1,109.29,,,,,,,2,218.58,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,92.59,1,,,,92.59,1,92.59,1,,92.59,,,,,,,,1,92.59,1,92.59,,,1,92.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,72.94,1,72.94,,,,,1,72.94,2,,,,145.88,2,145.88,,,,1,,72.94,,,,,2,145.88,,,,,2,145.88,,,1,72.94,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,131.41,1,131.41,,,1,,,,131.41,,,1,,131.41,,,,,,,,,,,,,,,,1,131.41,,,1,131.41,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,362.32,,,,,1,,,,362.32,,,,,,1,,362.32,,,,,,,1,362.32,,,,,1,362.32,,,1,362.32,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,消化器官其他分界不明部位,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,31.44,,,,,,,,,,,,,,1,31.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.81,,,,,,,,,,,,,,,,,,,1,,39.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,65.75,,,,,2,131.49,,,1,,,,65.75,,,,,,,,,,,,,,,,,,,,,1,65.75,1,65.75,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,196.85,,,,,,,,,,2,,196.85,1,,98.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,213.68,1,106.84,1,,,,106.84,2,213.68,,,,1,,106.84,,,,,,,1,106.84,,,,,,,1,106.84,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,101.42,,,3,304.26,,,1,,,,101.42,1,101.42,,,,1,,101.42,1,101.42,,,,,,,,,,,,,1,101.42,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,73.64,,,1,73.64,3,220.91,,,,,,,,1,73.64,,,,,,,,,,,,,1,73.64,2,147.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,461.89,1,115.47,,,,,,,,1,115.47,,,,,,,1,115.47,1,115.47,,,,,2,230.95,,,,,,,1,115.47,,,,,,,,,,,,,,,,,,
,,,,75~79,1,294.99,,,,,2,589.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,781.25,,,,1,,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,33.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,29.54,,,1,29.54,,,,,,,,,,,,,,,,,,,,1,29.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,29.92,1,29.92,,,,,,,1,29.92,,,,,,,,,,,1,29.92,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,37.00,,,,,,,,,1,,,,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.74,,,,,,,,,2,,,,111.48,,,,,,1,,55.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,99.40,,,,,,,,,,,,,,,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,203.05,,,,,,,,,,,,,,,1,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,111.11,1,111.11,,,,,,,2,,,,222.22,1,111.11,,,,2,,222.22,3,333.33,,,,,1,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,304.65,,,,,,,,,1,,,,76.16,1,76.16,,,,,,,,,,,1,76.16,,,,,2,152.32,,,2,152.32,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,103.52,,,,,1,103.52,2,,,,207.04,2,207.04,2,,207.04,3,,310.56,,,,,,,2,207.04,,,,,,,1,103.52,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,,511.51,1,,255.75,1,255.75,,,,,1,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
