,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,443.46,1,221.73,,,1,221.73,,,,,,,,,,,1,,221.73,,,,1,,221.73,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,252.53,,,,,,,,,,,,,,,,1,,252.53,,,,1,252.53,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,後腹膜腔及腹膜,,,胃,,,結直腸癌,,,腎,,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.17,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,101.83,1,,101.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,141.44,,,,,,,,,,,,,,,,,,,,1,,141.44,,,,,,,,3,424.33,,,,,,,,,,,,
,,,,50~54,,,1,206.19,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,1,,174.52,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,208.77,2,,417.54,,,,,,1,208.77,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,230.41,1,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,380.23,,,1,380.23,1,,,,380.23,,,,1,,380.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1538.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,4545.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,結直腸癌,,,腎,,,腦,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,,120.77,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,100.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,99.60,,,,,,,,,,,,,,,,,,
,,,,35~39,1,100.70,,,,,1,100.70,,,,,,,,,,,,,,,,,,,,1,100.70,1,100.70,,,,,,,,,,,,,,
,,,,40~44,2,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,177.94,,,,,,,,,,1,,177.94,,,,,,,,,,1,177.94,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,196.46,,,1,,,,196.46,,,,,,,,,,,,,1,196.46,,,1,196.46,,,,,,,,,,,,
,,,,65~69,,,,,1,235.29,,,1,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,354.61,,,,,,,,,,,,,,,,,,1,354.61,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,621.12,,,1,,,,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,1408.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,腎,,,腎盂及其他泌尿系統,,,腦,,,膀胱,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,426.89,,,,,,,,,,,,,,1,,106.72,,,,,,,,,,1,106.72,,,,,,,,,,,,,,,,
,,,,45~49,,,1,128.21,,,,,,,,,,,,,,,,,,1,,128.21,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,191.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,364.96,,,,,2,,,,364.96,,,,,,,,,,,,,,,1,182.48,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,388.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,238.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,666.67,,,,,,,,,,,1,,333.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,591.72,,,,,,,,,,,,,,,,,1,,591.72,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,2898.55,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,骨、關節及關節軟骨,,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,1,117.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,108.81,,,,,,,,,,,,,,,,,,
,,,,30~34,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,102.56,,,1,102.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,122.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.85,1,122.85,,,,,,,,,,
,,,,50~54,2,364.30,,,,,,,,,,,,,,,,,1,,182.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,,191.20,,,,,,,,,,,,,,,,,1,191.20,,,,,,
,,,,60~64,,,,,,,,,2,379.51,,,,,,1,,189.75,,,,1,,189.75,,,,,,1,189.75,,,,,,,,,,,1,189.75,,
,,,,65~69,1,233.64,1,233.64,,,,,,,1,,,,233.64,1,,233.64,,,,,,,,,,1,233.64,,,,,,,1,233.64,1,233.64,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,334.45,1,,334.45,,,,,,,,,,,,,,,,,,,,,1,334.45,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,,1058.20,,,,,,,,,,,,,,,1,529.10,,,1,529.10,2,1058.20,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,1,123.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,98.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,92.25,,,,,1,92.25,,,1,,,,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.35,,,1,102.35,,,,,,,,,,,,
,,,,45~49,,,,,1,114.94,,,,,,,,,,,,,,,,1,,114.94,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,189.39,,,,,,,,,1,,,,189.39,,,,,,,1,,189.39,,,,,,1,189.39,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,232.02,2,,464.04,,,,1,,232.02,,,,,,,1,232.02,,,,,,,,,,
,,,,70~74,1,302.11,1,302.11,,,1,302.11,,,,,,,,,,,1,,302.11,,,,1,,302.11,1,302.11,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4000.00,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,87.41,,,,,,,,,,1,87.41,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.88,,,,,,,,,,
,,,,35~39,2,187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,222.47,,,1,111.23,2,222.47,,,,,,,,,,,,,,,,,,,,1,111.23,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,217.39,,,,,,,,,,,,,,,,,,,,,,,,2,434.78,,,1,217.39,1,217.39,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,183.15,,,,,,,,,,1,,183.15,,,,,1,183.15,,,1,183.15,,,1,183.15,,,,
,,,,65~69,,,,,,,,,,,1,,,,237.53,,,,1,,237.53,,,,,,,,,,,,,,,1,237.53,,,1,237.53,,,,
,,,,70~74,1,284.90,,,1,284.90,1,284.90,1,284.90,,,,,,,,,1,,284.90,1,,284.90,,,,,,1,284.90,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,510.20,,,,,,,,,1,510.20,,,,
,,,,80~84,,,,,1,1123.60,,,,,1,,,,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.63,,,,,,,,,,
,,,,45~49,2,223.46,,,,,,,,,,,,,,,,,,,,,,,1,,111.73,1,111.73,,,,,,,,,,,,,,,,
,,,,50~54,1,134.59,,,1,134.59,,,,,2,,,,269.18,,,,,,,,,,2,,269.18,,,,,,,,,,,,,,,,,,
,,,,55~59,1,215.52,,,,,,,,,1,,,,215.52,,,,,,,1,,215.52,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,380.95,,,,,,,,,,,,,,,,,1,190.48,,,1,190.48,,,,,,,,
,,,,65~69,,,,,,,1,215.05,2,430.11,1,,,,215.05,1,,215.05,,,,,,,,,,,,2,430.11,,,,,,,,,,,,,,
,,,,70~74,1,285.71,1,285.71,,,,,,,,,,,,,,,1,,285.71,,,,,,,,,,,2,571.43,,,,,1,285.71,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,980.39,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,1075.27,,,,,,,,,,,,,,1,1075.27,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2564.10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,117.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,108.23,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,97.66,,,1,97.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,1,111.11,,,,,,,,,,,,,,,,
,,,,50~54,1,126.90,,,1,126.90,,,,,,,,,,1,,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,198.41,,,1,198.41,,,,,,,,,,,,,1,,198.41,,,,1,,198.41,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,385.36,,,,,1,,,,192.68,,,,1,,192.68,1,,192.68,,,,,,1,192.68,1,192.68,,,,,,,,,,,,
,,,,65~69,,,,,2,440.53,1,220.26,1,220.26,3,,,,660.79,,,,1,,220.26,3,,660.79,,,,,,1,220.26,,,,,,,,,,,,,,
,,,,70~74,,,1,288.18,,,,,,,1,,,,288.18,,,,,,,2,,576.37,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,1834.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,食道,,,胰,,,結直腸癌,,,腎盂及其他泌尿系統,,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,1,100.81,,,3,302.42,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.81,,,,,,,,,,,,
,,,,40~44,2,189.93,,,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,1,94.97,,,,,,,,,,,,,,
,,,,45~49,,,,,2,212.31,,,,,1,,,,106.16,1,,106.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,243.90,,,,,,,,,,,,,,,,,,,,,,,1,,121.95,,,1,121.95,,,,,,,,,,,,,,
,,,,55~59,2,376.65,,,1,188.32,,,,,,,,,,,,,,,,,,,,,,,,1,188.32,,,,,1,188.32,,,,,,,,
,,,,60~64,,,1,200.00,2,400.00,,,,,,,,,,,,,,,,,,,,,,1,200.00,,,,,,,1,200.00,,,,,,,,
,,,,65~69,,,,,2,422.83,,,1,211.42,2,,,,422.83,,,,,,,1,,211.42,,,,,,,,,,,,1,211.42,,,,,,,,
,,,,70~74,,,,,2,568.18,,,1,284.09,1,,,,284.09,,,,,,,,,,,,,,,,,,,1,284.09,1,284.09,,,,,,,,
,,,,75~79,,,,,,,1,458.72,,,3,,,,1376.15,,,,1,,458.72,1,,458.72,,,,,,1,458.72,,,,,2,917.43,,,,,,,,
,,,,80~84,,,1,884.96,1,884.96,,,,,,,,,,,,,,,,,,,2,,1769.91,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2857.14,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,喉,,,結直腸癌,,腎,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,,116.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,114.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,,96.90,1,,96.90,1,96.90,,,,,,,,,,,,,,,,
,,,,45~49,1,106.16,,,,,1,106.16,,,,,,,,1,,106.16,,,,,,,,,,,,1,106.16,,,,,,,,,,,,,,
,,,,50~54,1,116.82,,,,,,,3,350.47,,,,,,,,,,,,,,,,,,,,,,1,116.82,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,331.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,213.68,1,213.68,,,,,1,213.68,,,,,,,,,,,,1,,213.68,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,422.83,,,1,211.42,,,,,1,,,,211.42,1,,211.42,,,,,,,,,,,,,,,,,,1,211.42,,,,,,,,
,,,,70~74,,,,,,,,,1,274.73,,,,,,1,,274.73,,,,,,,,,,,,,,,,1,274.73,1,274.73,,,,,,,,
,,,,75~79,1,413.22,,,,,,,2,826.45,,,,,,1,,413.22,,,,,,,,,,,,,,1,413.22,,,,,,,,,,,,
,,,,80~84,,,1,925.93,,,,,1,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,97.85,,,,,,,,,,,,,,1,,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,106.04,,,2,212.09,,,1,106.04,,,,,,,,,,,,,,,,,,,,1,106.04,,,,,,,,,,,,,,
,,,,50~54,,,,,1,114.42,,,2,228.83,,,,,,2,,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
