,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.96,,,,,4,467.84,,,,,,,,,,,,,1,116.96,,,,1,116.96,1,116.96,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,200.40,,,,,1,,,,200.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,317.46,1,,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,454.55,,,,1,454.55,,,,,,,,,,1,454.55,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,69.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,80.32,,,,,,,,,,,,,,,,,,,1,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,92.76,,,,,,,,,,,,,,1,,92.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,127.23,,,1,127.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,117.37,,,,,,,,,,,1,117.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,118.20,1,118.20,,,,,,1,,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,134.59,,,,,2,269.18,2,,,,269.18,1,,134.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,556.59,1,,,,185.53,1,,185.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,289.02,,,,,,1,,289.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其他分界不明的部位,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,骨、關節及關節軟骨,,結直腸癌,,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,66.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,135.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,78.62,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,123.76,,,2,247.52,,,1,123.76,,,,,,,,,,,,,,,,,,,,1,123.76,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,118.91,1,118.91,,,,,,,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.48,,,2,240.96,,,1,120.48,,,,,,,,,,,,,,,,,,,,1,120.48,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,130.89,,,5,654.45,,,2,261.78,1,,,,130.89,1,,130.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,173.61,,,,,,1,,173.61,1,173.61,,,1,,173.61,1,173.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,287.36,,,2,574.71,1,287.36,1,287.36,,,,,,1,,287.36,,,,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,403.23,,,1,403.23,1,,,,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,喉,,結直腸癌,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,70.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,67.70,,,,,,,,,,,,,,,,,1,,67.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,75.13,,,1,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,123.46,,,,,,,,,,1,,123.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,236.69,,,2,236.69,,,1,118.34,1,,,,118.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,129.20,1,129.20,,,1,,,,129.20,1,,129.20,1,129.20,1,129.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,332.78,,,,,,,,,,,,,1,166.39,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,824.18,,,,,,,,,,1,,274.73,,,,,1,,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,869.57,,,,,1,,,,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,胸腺、心臟與中隔,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,1,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,73.48,,,,,,1,73.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,81.50,,,,,,,,,,,,,,,,,,,,,1,,81.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,130.04,,,,,,,1,130.04,1,,,,130.04,,,,,,1,130.04,,,,,,1,130.04,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,123.00,,,,,,,,,1,,,,123.00,,,,,,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,127.06,,,1,127.06,,,3,,,,381.19,,,,1,127.06,2,254.13,,,,,,,,1,127.06,,,,,1,127.06,,,,,,,,,,,,,,
,,,,65~69,1,156.74,,,,,,,1,156.74,1,,,,156.74,,,,,,1,156.74,,,,1,156.74,,,,,1,156.74,,,,,,,,,,,,,,,,,,
,,,,70~74,1,255.10,,,,,,,,,2,,,,510.20,1,,255.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,3,1363.64,,,,1,454.55,,,,,,,1,454.55,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,76.10,,,,,1,,76.10,,,,,,,,,1,76.10,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.07,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,74.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,80.97,,,,,1,80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.97,,,,,,,,,,,,,,
,,,,45~49,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,1,97.28,,,,,,,,,2,194.55,,,,,,,,,,,,,,
,,,,50~54,,,1,133.69,,,,,1,133.69,,,,,,,,,,,,,,,,,,,,1,133.69,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,122.10,1,122.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.10,,,,,,,,,,,,,,,,,,
,,,,60~64,3,380.23,,,,,,,,,2,,,,253.49,,,,,,2,253.49,,,,2,253.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,153.14,,,,,,,,,2,,,,306.28,,,,,,3,459.42,,,,1,153.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,246.31,,,,,,,,,,,,,,,2,492.61,,,,1,246.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,775.19,,,,,,,,,,,,,,,,,1,775.19,,,,,,,1,775.19,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,71.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,80.06,,,,,1,80.06,,,1,,,,80.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,93.90,,,,,,,,,,,,,,,,,,,,1,93.90,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,129.87,,,,,2,259.74,,,,,,,,,,,1,129.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,246.91,1,123.46,,,1,123.46,,,,,,,,,,,1,123.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,128.70,2,257.40,,,1,,,,128.70,,,,,,,,,,,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,151.06,,,1,,,,151.06,1,,151.06,,,1,151.06,1,,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,234.19,2,468.38,,,,,,,,,,,,,,,,1,234.19,,,1,234.19,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,406.50,1,406.50,,,,,,,,,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,72.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,143.47,,,,,,,,,1,,,,71.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,78.00,,,,,,,,,1,,,,78.00,,,,,,,,,,,,,,,,,,,,,,,1,78.00,,,,,,,,,,,,
,,,,45~49,1,90.09,,,,,,,,,,,,,,1,,90.09,,,,,,,,1,90.09,1,90.09,,,,,,,,,1,90.09,,,,,,,,,,,,
,,,,50~54,,,,,,,1,130.55,,,,,,,,,,,,,,,,,,1,130.55,,,,,3,391.64,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,124.84,,,,1,124.84,1,124.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,129.20,3,,,,387.60,1,,129.20,1,129.20,,,1,,129.20,,,,,,,,,1,129.20,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,605.14,1,,151.29,1,151.29,1,151.29,,,,,,,,1,151.29,,,,,,,,,1,151.29,,,,,,,,,,
,,,,70~74,,,2,415.80,,,,,,,2,,,,415.80,2,,415.80,3,623.70,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,378.79,,,,,1,,,,378.79,1,,378.79,2,757.58,,,,,,,,1,378.79,,,1,378.79,,,1,378.79,,,1,378.79,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1408.45,,,,,,,,,1,704.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,71.99,,,2,143.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.82,,,,,,,,,,,,,,,,,,
,,,,45~49,3,261.78,,,,,1,87.26,1,87.26,,,,,,,,,1,87.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,750.00,,,,,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,127.88,,,,,5,639.39,,,1,,,,127.88,,,,,,,,,,,,,,,,,1,127.88,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,127.23,1,127.23,2,254.45,1,127.23,2,,,,254.45,,,,2,254.45,2,254.45,,,,1,127.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,145.77,2,291.55,,,3,,,,437.32,,,,,,,,,,,,,,,,,,,1,145.77,1,145.77,,,,,,,,,,,,,,
,,,,70~74,,,1,197.24,,,2,394.48,,,5,,,,986.19,,,,,,,,,,,,,,,1,197.24,,,,,2,394.48,,,,,,,,,,,,,,
,,,,75~79,,,,,,,3,1060.07,,,3,,,,1060.07,,,,1,353.36,,,1,,353.36,2,706.71,,,,,,,,,1,353.36,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,781.25,1,,781.25,,,,,,,,,,,,1,781.25,,,1,781.25,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胰,,結締組織、皮下組織及其他軟組織,,腦,,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,72.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,74.46,,,,,2,148.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,171.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,223.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,275.86,,,,,3,413.79,1,137.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,130.38,2,260.76,1,130.38,1,,,,130.38,,,,1,130.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,142.05,,,1,142.05,2,284.09,,,3,,,,426.14,,,,,,,,,,,,,1,142.05,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,189.39,2,378.79,2,,,,378.79,,,,,,,,,,,,,1,189.39,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,334.45,1,334.45,1,334.45,2,,,,668.90,1,,334.45,,,1,334.45,,,,,,2,668.90,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,787.40,,,,,,,,,,,,,,,1,,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
