,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,236.41,,,1,236.41,,,,,,,,,,,1,,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,22.46,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,33.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,96.06,,,,1,,48.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,50.61,,,,,1,50.61,,,,,,,,,,,1,,50.61,,,,,,,,,,,,,,,1,50.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,,50.18,,,1,50.18,,,,,,,,,,,2,100.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,52.03,,,,,1,52.03,2,,,,104.06,,,,,,,1,52.03,,,1,52.03,1,52.03,1,52.03,,,2,104.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,152.79,1,,76.39,,,,2,152.79,,,2,152.79,,,,,,,,,,,1,76.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,233.64,,,,,,,,,,,,,,,,,,,,,,1,116.82,,,,,,,,,,,1,116.82,,,1,116.82,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,3,666.67,1,222.22,,,,,,,,,,,,,,,1,222.22,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,28.70,,,,,,,,1,,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,26.93,1,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,3,93.72,,,,,,,,,1,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.87,,,,,1,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,47.98,,,,,,,,,,,,,,1,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,99.26,,,,,,,,,,,,1,,49.63,,,,,,,,,,,,,,,,,,1,49.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,52.27,,,,,,,1,52.27,,,,,,3,,156.82,,,,1,52.27,,,,,,,,,1,52.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,50.23,1,50.23,,,,,1,50.23,,,,,,1,,50.23,,,,,,,,,,,,1,50.23,2,100.45,,,1,50.23,1,50.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,73.80,1,73.80,,,2,147.60,,,,,,2,,147.60,1,,73.80,2,147.60,,,1,73.80,1,73.80,,,,,,,,,2,147.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,112.61,2,,225.23,,,,2,225.23,,,,,,,,,,,,,,,1,112.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,200.80,1,200.80,,,,,,,,,,,,,1,200.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.23,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,29.61,,,,,,,,,,,,,,1,29.61,,,,,,,,,1,29.61,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,42.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.18,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,49.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,,48.31,,,1,48.31,,,,,,,1,48.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,54.41,,,,1,,54.41,,,2,108.81,,,,,,,1,54.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,49.88,,,,,,,1,,,,49.88,,,,,,,,,1,49.88,1,49.88,,,,,2,99.75,,,,,,,,,2,99.75,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,68.63,,,,,,,,,,,,,,,2,,137.27,,,3,205.90,,,,,1,68.63,1,68.63,,,,,,,1,68.63,,,1,68.63,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,107.18,1,107.18,,,,,,2,,214.36,,,,1,107.18,1,107.18,,,1,107.18,,,,,,,,,,,,,,,,,1,107.18,,,,,,,,,,,,,,,,
,,,,75~79,1,187.27,1,187.27,,,,,,,1,,,,187.27,,,,,,,,,,,,,,,,,2,374.53,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,喉,,結直腸癌,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,24.27,,,,,,,1,24.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,26.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,28.38,,,,,,,,,,,,,,1,28.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,38.34,,,1,38.34,,,,,,,,,,,,,,,2,76.69,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,50.61,,,,,,1,,50.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,94.61,,,,,,,1,47.30,,,,,,2,,94.61,,,,1,47.30,1,47.30,1,47.30,,,,,,,,,,,,,1,47.30,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,57.08,,,,,,,,,,1,,57.08,1,,57.08,,,2,114.16,,,,,,,1,57.08,,,,,,,2,114.16,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,49.80,,,,,3,149.40,,,,,,1,,49.80,6,,298.80,,,1,49.80,,,,,,,1,49.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,64.60,,,1,64.60,,,2,129.20,,,,,,,,,1,,64.60,1,64.60,,,,,,,,,,,2,129.20,2,129.20,1,64.60,3,193.80,2,129.20,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,100.10,,,,,,,,,,,,,,,,,1,,100.10,,,,,,,,,,,1,100.10,1,100.10,,,1,100.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,337.84,1,,,,168.92,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,452.49,,,,,,,,,,,,,1,452.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.63,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.47,,,,,,,1,24.47,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.79,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.60,,,,,,,,,,,,,,,,,,,,1,28.60,,,2,57.21,,,1,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,49.60,1,49.60,,,1,49.60,,,,,,,,,,,1,,49.60,,,,,,,,,,,,,,,1,49.60,,,,,,,1,49.60,1,49.60,,,,,,,,,,,,,,,,
,,,,50~54,1,47.53,1,47.53,,,,,,,,,,,,1,,47.53,,,,,,,,,,,,1,47.53,,,,,,,,,1,47.53,,,1,47.53,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,112.04,,,1,56.02,,,,,,,,,,,2,,112.04,,,,,,,,,,,1,56.02,,,1,56.02,,,1,56.02,,,,,,,1,56.02,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,,103.09,3,,154.64,,,1,51.55,1,51.55,,,,,,,,,2,103.09,1,51.55,,,,,1,51.55,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,120.85,1,60.42,1,,,,60.42,,,,3,,181.27,,,1,60.42,,,2,120.85,,,,,2,120.85,1,60.42,,,,,1,60.42,1,60.42,,,,,4,241.69,,,,,,,,,,,,
,,,,70~74,,,,,1,94.34,2,188.68,,,,,,,,2,,188.68,2,,188.68,,,,,,,,,,,,,,,3,283.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,161.81,,,,,,,,,2,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,429.18,,,,,,,,,,,,,,,,1,429.18,,,,,,,,,,,,,,,1,429.18,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,26.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,22.44,,,,,,,,,,,,,,,,,,,,,,,,1,22.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,26.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.04,,,,,,,2,56.09,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,33.40,,,,,,,,,,,,,,,,,1,,33.40,,,,,,,,,,,,,,,,,1,33.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,49.09,,,,,,,1,49.09,,,,,,,,,,,,2,98.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,48.19,,,,,1,48.19,1,48.19,,,,,,,,,1,,48.19,,,,,,,,,,,,,1,48.19,,,1,48.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,53.50,,,1,53.50,,,,,,,,,,,,,,,,1,53.50,,,,,1,53.50,,,,,1,53.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,54.67,,,,,1,54.67,1,54.67,,,,,,,,,,,,1,54.67,,,1,54.67,,,,,1,54.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,57.90,1,57.90,,,1,57.90,2,115.81,,,,,,1,,57.90,,,,5,289.52,1,57.90,1,57.90,,,,,,,,,1,57.90,1,57.90,1,57.90,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,91.07,,,,,,,,,1,,91.07,2,182.15,,,,,,,,,,,,,,,,,2,182.15,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,148.59,,,,,1,148.59,,,1,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59.01,,,1,29.51,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.87,,,,,,,,,,
,,,,35~39,1,27.46,,,,,,,,,,,,,,,,,,,,1,27.46,,,,,,,,,1,27.46,,,,,,,1,27.46,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,94.28,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.43,1,31.43,,,,,,,,,,,,,,,,,1,31.43,,,2,62.85,,,,,,,,,,
,,,,45~49,,,,,1,46.34,,,,,2,,,,92.68,,,,,,,,,,,1,46.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,146.84,,,,,,,,,2,,,,97.90,,,,,,,2,97.90,1,48.95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97.90,,,,,,,,,,
,,,,55~59,,,1,52.49,,,,,1,52.49,,,,,,,,,,,,1,52.49,,,,,,,,,,,,,,,,,,,1,52.49,,,,,,,1,52.49,2,104.99,,,,,,,,,,
,,,,60~64,,,1,56.63,,,,,,,3,,,,169.88,,,,,,,1,56.63,,,,,,,3,169.88,,,2,113.25,,,,,1,56.63,,,,,,,,,,,1,56.63,1,56.63,,,,,,,,
,,,,65~69,2,112.61,,,,,,,,,2,,,,112.61,,,,,,,2,112.61,,,,,,,3,168.92,,,3,168.92,,,,,2,112.61,,,1,56.31,,,1,56.31,,,,,,,1,56.31,,,,,,
,,,,70~74,,,,,,,1,89.37,,,,,,,,,,,,,,1,89.37,1,89.37,,,1,89.37,,,,,,,,,1,89.37,1,89.37,,,,,,,1,89.37,2,178.73,,,,,2,178.73,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,145.77,1,,145.77,,,,1,145.77,3,437.32,,,,,2,291.55,1,145.77,,,1,145.77,,,,,,,,,,,,,,,,,,,1,145.77,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
