,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,,52.22,,,,,,,,,,2,104.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,89.61,,,3,268.82,,,1,89.61,,,,,,,,,,,1,89.61,,,,,,1,89.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.51,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,88.97,1,88.97,,,1,,,,88.97,,,,,,,,1,,88.97,,,,,,,,,,,1,88.97,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,72.89,,,1,72.89,2,,,,145.77,,,,,,4,291.55,1,,72.89,,,1,72.89,,,,,,,,,1,72.89,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,109.41,,,,,,,,,,,,,1,109.41,,,,,,,1,109.41,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,207.90,,,,,,,,,1,207.90,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,,1,1086.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,造血系統及網狀內皮系統,,結直腸癌,,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,50.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,80.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,182.65,,,,,1,,,,91.32,,,1,,91.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,90.42,,,,,,,,,,,,,,,,,1,,90.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,78.06,1,78.06,,,1,78.06,,,3,,,,234.19,2,156.13,1,,78.06,1,78.06,1,,78.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,101.32,,,,,,,,,,,,,1,,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,195.31,,,,,2,,,,390.63,,,,,,,,,,,1,195.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,673.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,骨、關節及關節軟骨,,,淋巴結,,結直腸癌,,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,50.28,,,,,,,,,,,,,,2,,100.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,70.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,91.24,,,1,91.24,,,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,1,98.33,1,,98.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,4,321.03,,,2,,,,160.51,,,,,,,,1,,80.26,,,,,1,80.26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,94.07,,,1,94.07,2,,,,188.15,1,94.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,168.63,1,168.63,,,,,,1,,168.63,,,1,168.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,319.49,,,2,,,,638.98,1,319.49,,,,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,骨、關節及關節軟骨,,,淋巴結,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,2,,102.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.67,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.92,,,,,,,,,,,,,,,,1,,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,127.96,,,2,,,,127.96,,,,,,,,,,,,,,,1,63.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,1,103.20,,,,,1,103.20,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,92.08,,,,,,,,,,,,,1,92.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,98.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,168.21,,,2,,,,168.21,3,252.31,1,,84.10,1,84.10,,,,1,84.10,,,2,168.21,1,84.10,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,91.58,,,,,1,91.58,,,,,,2,183.15,,,,,,,,,,,1,91.58,,,,,,,,,1,91.58,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,152.44,,,,,,,,,,2,304.88,,,1,152.44,,,,,1,152.44,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,310.56,,,,,,,,,,,,1,310.56,1,310.56,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000.00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他分界不明的部位,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.03,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,39.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,,46.88,,,,,,,,,,,,,,,,,,,,1,46.88,,,,,,,,,,,,,,
,,,,40~44,1,60.98,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.98,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,1,,99.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,93.55,,,,,,,1,93.55,,,,,,,,,,,,,1,,93.55,,,,,,,,,1,93.55,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,96.99,,,1,96.99,,,,,,,,,,,1,96.99,,,,1,96.99,1,96.99,,,,,,,1,96.99,1,96.99,,,,,1,96.99,,,,,,,,,,
,,,,60~64,,,,,,,1,93.46,2,186.92,,,,,,,,,,,,,1,,93.46,3,280.37,,,1,93.46,1,93.46,,,,,1,93.46,,,,,,,,,,,,,,,,
,,,,65~69,1,90.42,,,,,2,180.83,1,90.42,,,,,,,,,,,1,90.42,5,,452.08,4,361.66,,,1,90.42,,,,,,,,,,,1,90.42,,,1,90.42,,,,,,,,
,,,,70~74,,,1,143.47,,,,,1,143.47,,,,,,,,,,,1,143.47,3,,430.42,3,430.42,1,143.47,,,,,,,,,1,143.47,,,2,286.94,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,1,,274.73,,,,,,,,,,,1,274.73,,,,,1,274.73,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,606.06,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,52.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,46.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.49,1,46.49,,,,,,,,,,
,,,,30~34,,,,,,,,,1,40.47,,,,,,,,,,,,,,,,,,,,1,40.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,45.85,,,,,1,45.85,,,1,,,,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.85,,,,,,,,,,,,
,,,,40~44,1,57.67,,,,,1,57.67,,,2,,,,115.34,,,1,,57.67,,,,,,,,,,,,,,,,,,,,,,1,57.67,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,1,,92.00,,,1,92.00,,,1,92.00,,,1,92.00,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,198.81,,,,,,,,,,,,,1,99.40,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,99.01,,,,,,,1,,,,99.01,,,,,,2,198.02,,,,1,99.01,2,198.02,,,,,,,,,,,1,99.01,,,,,,,,,,,,,,
,,,,65~69,,,1,90.91,,,1,90.91,,,,,,,,,,2,,181.82,2,181.82,,,,2,181.82,,,2,181.82,1,90.91,3,272.73,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,139.66,,,1,,139.66,4,558.66,,,,,,1,139.66,1,139.66,,,,,,,1,139.66,1,139.66,,,,,,,,,,,,,,
,,,,75~79,2,533.33,,,,,,,,,1,,,,266.67,,,,,,,,,,,3,800.00,,,,,1,266.67,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,595.24,,,,,,,,,,,,,,2,1190.48,,,,,2,1190.48,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,胰,,喉,,,結直腸癌,,腦,,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,38.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,44.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,52.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,161.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,103.20,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,388.73,,,1,97.18,1,97.18,1,,,,97.18,,,,,,,,,,,,,1,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,398.41,,,1,99.60,1,99.60,3,,,,298.80,,,,,,1,99.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,94.43,1,94.43,4,377.71,2,188.86,,,,,,,,,,,2,188.86,1,,94.43,1,94.43,,,1,94.43,1,94.43,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,254.78,,,1,127.39,2,254.78,,,,,,,,,,,,,,,,2,254.78,,,1,127.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,487.80,,,1,243.90,1,243.90,,,,,,1,243.90,,,,1,243.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.43,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,1,,40.77,,,,,,,,,,,,,,,1,40.77,,,,,,,,,,,,,,
,,,,30~34,,,1,38.55,,,,,,,,,,,,,,,,,1,38.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,49.55,,,,,,1,49.55,,,,,,,,,1,49.55,1,49.55,,,,,,,,,,,,,,,1,49.55,,,,,,,,,,
,,,,45~49,,,,,,,,,1,70.18,,,,,,,,1,,70.18,,,1,,70.18,,,,,,,,,,,1,70.18,,,,,,,2,140.35,,,,,,,,,,
,,,,50~54,,,,,1,106.95,,,1,106.95,,,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,2,193.24,,,,,,,1,96.62,,,,,,,1,96.62,1,96.62,,,,,,,,,,
,,,,60~64,,,,,1,107.64,,,2,215.29,,,,,,1,107.64,,,,1,107.64,,,,,,1,107.64,,,1,107.64,,,,,,,,,1,107.64,,,,,1,107.64,,,,,,
,,,,65~69,,,,,,,,,2,189.21,,,,,,2,189.21,,,,3,283.82,,,,2,189.21,,,1,94.61,1,94.61,1,94.61,,,,,,,,,1,94.61,1,94.61,1,94.61,,,,,,
,,,,70~74,,,,,,,,,2,242.72,1,,,,121.36,,,,,,2,242.72,,,,1,121.36,,,,,,,1,121.36,,,1,121.36,,,,,,,,,1,121.36,,,,,,
,,,,75~79,1,227.79,,,,,1,227.79,1,227.79,,,,,,,,,,,,,,,,1,227.79,,,1,227.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,534.76,,,,,,,,,,,,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,,1,534.76,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,50.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.22,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,45.64,,,,,,,,,,,,,,,,,,,,,,1,45.64,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.12,,,,,,,,,,,,,,
,,,,30~34,,,,,1,38.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,42.05,,,,,,,,,,,,,,,,,,,,,1,42.05,,,,,,,,,,,,,,,,
,,,,40~44,1,49.12,,,,,1,49.12,,,,,,,,,,,,,,,2,,98.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,63.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,,103.63,1,103.63,,,,1,103.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,189.93,,,1,94.97,1,94.97,,,,,,,,1,94.97,,,,2,189.93,,,,,,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,214.82,,,,,2,214.82,,,,,,,,1,107.41,1,,107.41,,,2,,214.82,,,1,107.41,1,107.41,,,1,107.41,,,,,,,,,1,107.41,,,,,,,,,,
,,,,65~69,,,1,97.66,,,1,97.66,,,1,,,,97.66,2,195.31,1,,97.66,2,195.31,,,,,,1,97.66,,,,,,,,,,,,,,,1,97.66,,,,,,,,,,
,,,,70~74,,,,,,,2,233.10,,,,,,,,,,3,,349.65,,,,,,,,1,116.55,,,,,,,2,233.10,1,116.55,,,1,116.55,,,,,,,,,,,,
,,,,75~79,,,2,404.86,,,,,,,,,,,,,,2,,404.86,1,202.43,1,,202.43,,,,,,,,,,,1,202.43,,,,,,,2,404.86,,,,,,,,,,
,,,,80~84,,,,,,,2,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,520.83,,,,,,,,,,
,,,,85+,,,1,1149.43,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
