,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,673.40,,,,,1,,336.70,,,,1,336.70,,,1,336.70,,,2,673.40,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,568.18,,,,,1,,568.18,,,,,,1,568.18,,,,,,,,,,,1,568.18,,,,,,,,,,
,,,,80~84,,,,,1,1388.89,,,,,,,,,,,,,,1,,1388.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,肺、支氣管及氣管,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,1,49.95,1,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,58.82,,,,,,,,,,,,,,,,,,,,,,1,58.82,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,150.83,,,,,,,,,1,,,,75.41,,,,,,,,1,,75.41,,,,,,,,,1,75.41,,,,,,,,,,,,,,,,
,,,,45~49,2,230.68,1,115.34,,,,,,,1,,,,115.34,,,1,115.34,1,,115.34,,,,1,115.34,,,,,1,115.34,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,370.37,,,1,123.46,,,,1,,123.46,,,,,,,,,,,2,246.91,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,293.69,,,,,,,,,,,,,1,146.84,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,434.15,,,1,144.72,,,,,,,,,1,144.72,1,144.72,,,,,2,289.44,1,144.72,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,386.85,,,1,193.42,1,,193.42,,,,,,,,1,193.42,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,1183.43,,,1,591.72,1,,591.72,1,,591.72,,,,,,,,,,,,,1,591.72,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,3333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,胰,,結直腸癌,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,54.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,58.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,60.72,,,,,,,,,,,,,1,60.72,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,72.36,,,1,72.36,,,1,72.36,,,,,,1,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,118.20,,,,,,,,,,,,,,2,236.41,,,,,,,,,,,1,118.20,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,144.93,1,144.93,,,,,,,,,,,,,1,144.93,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,147.49,,,1,,,,147.49,3,442.48,,,1,,147.49,,,,,,1,147.49,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,187.62,4,750.47,,,1,,187.62,1,,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,303.03,,,,,,,,,,,,1,303.03,,,2,,606.06,1,,303.03,1,303.03,,,,,,,1,303.03,,,,,,,,,,,,,,,,
,,,,75~79,2,1098.90,,,,,,,,,,,,,,,,,,,,,2,,1098.90,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,1149.43,,,,,,,,,1,1149.43,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,喉,,,腎,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.08,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.48,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,46.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,54.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,59.84,,,,,,,,,1,,,,59.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.12,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,114.94,,,,,1,,114.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,279.33,,,,,,,1,139.66,,,,,,,,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,146.41,1,146.41,,,,,,,3,,,,439.24,,,1,146.41,1,,146.41,,,,1,146.41,,,1,146.41,1,146.41,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,178.89,3,,,,536.67,,,,,2,,357.78,1,,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,272.48,,,,,1,,,,272.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,584.80,,,,,,,,,1,,,,584.80,,,,,1,,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2777.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,57.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,133.69,,,,,,,,,,,,,,,,,,,,,,,,1,66.84,,,,,,,,,,,,,,,,
,,,,45~49,1,93.72,,,,,,,2,187.44,1,,,,93.72,,,,,,,,,,,,,,,,,,,,,2,187.44,,,,,,,,,,,,,,
,,,,50~54,1,116.82,,,,,,,1,116.82,,,,,,,,,,,,,1,,116.82,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,134.05,,,,,4,536.19,,,,,,,,1,134.05,,,,,,,,,1,134.05,,,1,134.05,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,154.56,,,2,309.12,,,,,,2,309.12,2,309.12,,,,,,,,,1,154.56,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,166.39,,,1,166.39,3,499.17,,,,,,,,3,499.17,1,,166.39,,,,,,,,1,166.39,,,,,,,1,166.39,1,166.39,,,,,,,,,,
,,,,70~74,,,,,,,,,3,810.81,,,,,,,,1,270.27,,,,,,,,,2,540.54,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,結直腸癌,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,56.37,,,1,56.37,,,2,112.74,,,,,,,,,,,,,,,,,,1,56.37,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,60.24,1,60.24,,,,,1,60.24,,,,,,,,,,,,,1,,60.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,126.42,,,,,,,,,,,,,,,,1,63.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,84.10,,,,,,,1,84.10,,,,,,,,,,,,,1,,84.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,122.70,,,1,122.70,1,122.70,2,245.40,,,,,,,,,,1,,122.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,255.10,,,,,,,4,510.20,,,,,,,,1,127.55,,,,,,,,,1,127.55,,,1,127.55,,,,,,,,,,,,,,,,,,
,,,,60~64,1,161.29,,,,,1,161.29,1,161.29,,,,,,1,161.29,,,1,,161.29,,,,1,161.29,,,1,161.29,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,652.53,,,,,,,,1,163.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,755.67,,,,,,2,503.78,1,251.89,,,,1,,251.89,,,2,503.78,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,1,,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,2083.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,1,45.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,116.62,,,,,,,,,,,,,,,,,,,,1,58.31,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,60.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,76.22,,,,,3,228.66,1,76.22,1,,,,76.22,,,,,,,,,,,,,,,,,,,1,76.22,,,,,,,,,,,,,,,,
,,,,50~54,,,1,117.10,,,2,234.19,1,117.10,1,,,,117.10,,,,,,,,,,,,,,,,,1,117.10,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,6,754.72,1,125.79,,,,,,,,1,125.79,,,,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,317.97,,,,,3,476.95,,,1,,,,158.98,,,,,,,,,,,,,,,,,,,,,1,158.98,1,158.98,,,,,,,,,,,,
,,,,65~69,,,,,,,1,161.29,1,161.29,1,,,,161.29,,,,,1,,161.29,1,,161.29,,,,,1,161.29,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,238.66,,,,,3,715.99,,,,,,,,,,,,,,,,,,1,238.66,,,1,238.66,,,1,238.66,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,460.83,,,,,,,,1,460.83,,,1,,460.83,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.64,,,,,,,,,,,,,,
,,,,25~29,1,49.41,,,,,1,49.41,,,1,,,,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,,55.19,,,,,,,,,,,,,,,,,,1,55.19,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,59.24,,,,,,,,,1,59.24,,,,,1,59.24,,,,,,,,,,,,,,,,
,,,,40~44,1,60.94,,,,,,,,,,,,,,2,121.88,,,,,,,,,,,,,,,,,1,60.94,,,,,,,,,,,,,,,,
,,,,45~49,1,72.99,1,72.99,,,,,,,,,,,,5,364.96,,,,,,1,,72.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,117.37,,,,,,,,,,,,,,2,234.74,,,,,,,,,,,,,1,117.37,,,,,,,,,2,234.74,,,,,,,,,,
,,,,55~59,1,121.80,,,1,121.80,,,,,,,,,,2,243.61,,,,,,,,,,,,,,,,,1,121.80,,,,,1,121.80,,,1,121.80,,,,,,
,,,,60~64,1,155.28,,,,,,,,,,,,,,2,310.56,,,,,,,,,,,,,,,1,155.28,,,,,,,,,,,,,,,,,,
,,,,65~69,1,168.63,1,168.63,,,,,,,1,,,,168.63,5,843.17,,,1,,168.63,2,,337.27,,,,,,,,,,,,,,,,,1,168.63,1,168.63,,,,,,
,,,,70~74,,,,,,,,,1,229.89,,,,,,3,689.66,,,,,,2,,459.77,2,459.77,,,,,,,,,,,1,229.89,,,,,,,,,,,,
,,,,75~79,,,1,436.68,,,,,,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1,436.68,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,2,,1960.78,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,骨、關節及關節軟骨,,,淋巴結,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,,70.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,56.09,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.09,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,59.14,1,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,60.83,,,,,1,60.83,,,,,,,,,,,,1,,60.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,137.84,,,,,2,137.84,,,,,,,,,,,,,,,,,,1,68.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,108.93,,,,,2,217.86,,,,,,,,,,,,1,,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,125.00,7,875.00,,,,,,,,,,1,125.00,,,,,,,,,1,125.00,,,,,2,250.00,,,1,125.00,,,,,,,,,,,,
,,,,60~64,1,151.29,1,151.29,,,3,453.86,1,151.29,,,,,,1,151.29,,,,,,,,,,,2,302.57,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,168.63,1,168.63,1,168.63,1,,,,168.63,1,168.63,1,168.63,,,,,,,,,,,,,1,168.63,,,1,168.63,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,663.72,,,2,,,,442.48,,,1,221.24,,,,,,,,,,,,,2,442.48,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,404.86,2,,,,809.72,,,1,404.86,,,,,,,,,,,,,,,,,,,1,404.86,,,,,,,,,,,,
,,,,80~84,1,1075.27,,,1,1075.27,,,,,1,,,,1075.27,,,1,1075.27,,,,,,,,,,,,,,,,,,,1,1075.27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,,55.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,55.49,,,,,,,,,1,,,,55.49,,,,,,,,,,,,,,,,,,,,,,,,,1,55.49,,,,,,,,,,
,,,,35~39,3,179.96,,,1,59.99,,,,,2,,,,119.98,,,,,,,,,,,,,,,1,59.99,,,,,,,,,,,,,1,59.99,,,,,,
,,,,40~44,4,244.65,,,,,,,,,3,,,,183.49,1,61.16,,,,,,,,,,,,,,,1,61.16,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,68.73,,,,,1,,,,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,137.46,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,96.71,,,3,290.14,,,,,,,,,1,96.71,,,,,,,,,,,,,1,96.71,,,,,,,,
,,,,55~59,1,124.84,,,,,,,,,4,,,,499.38,,,,,,,,,,,1,124.84,,,,,,,1,124.84,,,,,,,1,124.84,,,,,,,,
,,,,60~64,,,,,,,,,1,145.14,5,,,,725.69,,,,,2,,290.28,,,,,,,,,,,,,,,,1,145.14,,,,,,,,,1,145.14,,
,,,,65~69,,,,,,,,,,,3,,,,545.45,,,,,1,,181.82,,,,1,181.82,1,181.82,,,,,,,,,,,,,,,,,1,181.82,,,,
,,,,70~74,,,,,,,1,209.64,,,3,,,,628.93,,,,,1,,209.64,,,,1,209.64,1,209.64,1,209.64,,,,,1,209.64,,,,,,,1,209.64,,,2,419.29,,
,,,,75~79,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
