,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.17,,,,,,,,,,,,,,,,
,,,,40~44,,,1,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,97.75,,,2,195.50,,,,,1,,,,97.75,,,,,1,,97.75,,,,,,1,97.75,,,,,,,,,,,,,,,,,,
,,,,55~59,1,106.61,,,1,106.61,,,,,1,,,,106.61,1,106.61,,,,,,,,,,,,,,,1,106.61,,,,,,,,,,,,,,
,,,,60~64,,,,,1,116.14,,,1,116.14,1,,,,116.14,3,348.43,1,116.14,,,,1,,116.14,,,,,,,,,1,116.14,,,,,,,,,,,,
,,,,65~69,,,,,1,189.39,,,,,,,,,,1,189.39,1,189.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,526.32,,,1,263.16,3,,,,789.47,,,1,263.16,,,,,,,1,263.16,,,,,,,,,1,263.16,,,,,,,,,,
,,,,75~79,1,390.63,,,,,1,390.63,1,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,1,390.63,,,,,,,,,,
,,,,80~84,,,,,,,,,1,719.42,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,淋巴結,,,喉,,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.31,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,81.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,87.34,,,,,,,,,,1,,87.34,,,,,,,,,,1,87.34,,,,,,,,,,,,,,
,,,,45~49,1,116.69,,,,,,,1,116.69,1,,,,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,193.24,,,,,,,,,1,,,,96.62,,,,,,,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,
,,,,55~59,2,210.08,,,,,,,1,105.04,,,,,,1,105.04,,,,,,1,,105.04,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,226.24,,,,,,,,,,,,,1,113.12,,,1,113.12,,,,,,,,,,,,
,,,,65~69,,,,,1,179.21,,,1,179.21,,,,,,,,1,179.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,524.93,,,,,2,524.93,1,262.47,,,,,,1,262.47,2,524.93,,,,,,,1,262.47,,,1,262.47,,,,,1,262.47,,,,,,,,,,
,,,,75~79,,,1,378.79,,,,,,,,,,,,1,378.79,,,,,,1,,378.79,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1379.31,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,51.39,,,,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,
,,,,30~34,1,62.93,,,,,,,,,1,,,,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,152.56,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.28,,,,,,,,,,,,
,,,,40~44,1,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.51,,,,,,,,,,,,,,
,,,,45~49,2,232.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,196.27,,,,,1,98.14,,,,,,,,,,,,,,,1,,98.14,,,,,,,,,1,98.14,1,98.14,,,,,,,,,,
,,,,55~59,1,103.20,,,,,,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,108.46,,,1,108.46,3,325.38,1,108.46,1,,,,108.46,2,216.92,1,108.46,,,,1,,108.46,,,,,1,108.46,,,,,,,,,,,,,,,,
,,,,65~69,,,1,153.85,,,,,,,1,,,,153.85,2,307.69,,,1,,153.85,,,,1,153.85,,,,,1,153.85,,,,,,,,,,,,,,
,,,,70~74,,,1,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,377.36,1,377.36,1,377.36,,,,,,,,,,,,,,,,,,,,1,377.36,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,結直腸癌,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,60.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,80.06,,,,,,,,,2,,,,160.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.73,,,,,,,,,,,,,,
,,,,55~59,2,199.40,,,,,,,,,3,,,,299.10,,,2,199.40,,,,,,,,,,,1,99.70,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,332.96,1,110.99,1,110.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,151.52,,,,,1,151.52,2,303.03,,,,,,,,1,151.52,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,225.73,,,,,2,,,,451.47,,,1,225.73,1,,225.73,,,,,,,,1,225.73,,,,,,,,,,,,,,,,
,,,,75~79,,,1,375.94,,,,,,,,,,,,,,,,,,,,,,1,375.94,,,1,375.94,1,375.94,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1250.00,1,625.00,1,625.00,,,,1,,625.00,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,喉,,結直腸癌,,,腎,,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,1,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.34,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,70.57,1,,70.57,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,98.81,,,,,2,197.63,,,,,,,,,,,,,,,,,,,,1,98.81,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.46,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,101.21,,,,,1,101.21,1,101.21,1,,,,101.21,,,,,,,,1,,101.21,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,106.95,1,106.95,,,1,106.95,,,2,,,,213.90,,,,,2,,213.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,137.17,,,,,3,411.52,,,1,,,,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,233.64,,,2,467.29,1,233.64,2,,,,467.29,1,233.64,,,1,,233.64,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,766.28,,,,,,1,383.14,,,,,,,,,,,,,,,1,383.14,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,578.03,,,1,,,,578.03,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,63.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,56.63,,,1,56.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,68.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,223.05,,,,,,,1,74.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,90.83,,,,,1,90.83,1,90.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,98.72,,,,,,,1,98.72,1,,,,98.72,1,98.72,1,98.72,,,,,,,1,98.72,2,197.43,1,98.72,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,108.81,1,,,,108.81,1,108.81,,,1,,108.81,,,,,,,,,,1,108.81,,,,,,,,,,,,,,
,,,,65~69,1,128.53,1,128.53,,,,,2,257.07,2,,,,257.07,3,385.60,,,1,,128.53,,,,,,1,128.53,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,226.76,1,,,,226.76,,,,,1,,226.76,,,,,,1,226.76,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,361.01,,,,,,,,,,,,,1,,361.01,,,,,,,1,361.01,,,,,,,,,,,,,,
,,,,80~84,1,588.24,,,,,,,1,588.24,,,,,,1,588.24,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,胰,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,1,62.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,59.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,65.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.83,,,,,,,,,,,,
,,,,40~44,1,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.13,,,,,,,,,,,,,,
,,,,45~49,1,82.92,,,1,82.92,,,1,82.92,,,,,,,,1,82.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,118.34,,,1,118.34,,,2,236.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,294.12,,,,,1,,,,98.04,1,98.04,,,,,,1,,98.04,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,4,455.06,,,1,113.77,,,,,,,,,,,,,,,,,,1,113.77,,,,,,,,,,,,,,,,,,
,,,,65~69,2,246.91,1,123.46,2,246.91,1,123.46,2,246.91,,,,,,1,123.46,,,,,,,,,1,123.46,,,,,,,1,123.46,1,123.46,,,,,,,,,,
,,,,70~74,2,431.03,,,2,431.03,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,1,215.52,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,687.29,,,,,,,,,,,,,,,,,,1,343.64,1,343.64,,,,,1,343.64,,,,,,,,,,
,,,,80~84,1,641.03,,,1,641.03,,,1,641.03,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,,65.19,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,60.35,1,60.35,,,,,,,,,,,,,,,,,,,,1,60.35,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.81,,,,,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,74.57,,,,,,,,,,,,,,,,,,1,,74.57,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,80.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,115.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,5,503.52,1,100.70,1,,,,100.70,1,100.70,,,,,,,,,,,,,1,100.70,,,,,,,,,,,,,,,,
,,,,60~64,1,112.61,,,,,7,788.29,1,112.61,2,,,,225.23,,,,,,,,,,,,,,,1,112.61,1,112.61,1,112.61,,,,,,,,,,,,
,,,,65~69,,,,,2,246.00,1,123.00,2,246.00,2,,,,246.00,1,123.00,1,123.00,,,,1,,123.00,,,,,1,123.00,,,1,123.00,,,,,,,,,,,,
,,,,70~74,,,,,1,189.75,2,379.51,,,,,,,,1,189.75,1,189.75,,,,1,,189.75,,,1,189.75,,,,,1,189.75,,,,,,,,,,,,
,,,,75~79,,,,,,,2,680.27,,,2,,,,680.27,,,,,,,,2,,680.27,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,628.93,,,,,,1,628.93,,,,,,,,,,,,,1,628.93,,,,,,,,,,,,,,,,
,,,,85+,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2352.94,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,,喉,,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,1,62.15,1,62.15,,,,,,,,,,,,,,,,,,,,,,1,62.15,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,127.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,145.99,,,1,72.99,,,1,72.99,,,,,,1,72.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,78.06,,,1,78.06,,,,,1,,,,78.06,,,,,,,,,,,1,78.06,,,1,78.06,,,,,,,,,,,,,,,,
,,,,50~54,1,111.11,,,2,222.22,,,,,,,,,,,,,,1,,111.11,,,,1,111.11,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,212.31,,,4,424.63,,,,,,,,,,1,106.16,1,106.16,,,,1,,106.16,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,109.41,2,218.82,,,,,,,,,,,,3,328.23,,,,,,,,,,,1,109.41,1,109.41,,,,,,,,,,,,,,
,,,,65~69,,,,,1,124.53,,,1,124.53,4,,,,498.13,1,124.53,,,,,,,,,1,124.53,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,180.18,,,4,720.72,,,,,2,,,,360.36,,,,,1,,180.18,,,,1,180.18,1,180.18,,,3,540.54,,,,,,,,,,,,,,
,,,,75~79,,,,,2,613.50,,,2,613.50,,,,,,,,,,,,,,,,1,306.75,,,,,3,920.25,,,,,,,,,,,,,,
,,,,80~84,,,,,2,1290.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,胰,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,,,,,2,129.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,73.80,,,,,2,147.60,,,,,,,,1,73.80,,,,1,,73.80,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,153.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,111.61,,,,,,,3,334.82,,,,,,,,,,1,,111.61,,,,,,,,,,1,111.61,,,1,111.61,,,,,,,,,,
,,,,60~64,,,,,1,109.89,1,109.89,4,439.56,,,,,,,,2,219.78,2,,219.78,,,,1,109.89,1,109.89,,,,,1,109.89,,,,,,,,,,,,
,,,,65~69,,,,,1,119.76,2,239.52,4,479.04,,,,,,1,119.76,4,479.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,4,664.45,1,,,,166.11,1,166.11,1,166.11,1,,166.11,,,,,,2,332.23,2,332.23,,,,,,,1,166.11,,,,,,,,
,,,,75~79,,,,,,,,,2,625.00,,,,,,1,312.50,3,937.50,1,,312.50,,,,,,2,625.00,,,,,,,,,,,,,,,,,,
,,,,80~84,1,641.03,,,,,1,641.03,1,641.03,,,,,,,,1,641.03,1,,641.03,,,,1,641.03,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
