,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,胃,,,,,食道,,,胸腺、心臟與中隔,,,喉,,,結直腸癌,,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,92.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,182.48,1,182.48,,,,,,,1,,,,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,204.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,259.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,241.55,,,,,1,241.55,2,483.09,,,,,,1,,241.55,,,,1,,241.55,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,613.50,,,,,,,,,,,,,,,,,,1,613.50,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,,1111.11,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,2380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,淋巴結,,,結締組織、皮下組織及其他軟組織,,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,1,86.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,96.81,,,,,,,,,,,,,,,,,1,,96.81,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,101.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,1,,161.81,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,227.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,409.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,245.10,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,751.88,1,,375.94,2,,751.88,,,,,,,1,375.94,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,617.28,,,,,,,,1,,617.28,,,,,,,,,,1,617.28,1,617.28,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1075.27,,,,,,,,,,,,,,,1,,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,1,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,141.84,,,1,141.84,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.84,,,,,,,,,,,,,,
,,,,50~54,1,201.21,,,1,201.21,,,2,402.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,202.43,,,,,,,,,,,,,,,,3,,607.29,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,529.10,,,,,,,,,,,,,,,,,,,,,,1,264.55,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,330.03,,,1,330.03,,,1,,,,330.03,1,,330.03,,,,,,,1,,330.03,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,617.28,,,,,,,,,1,,617.28,,,,,,,,,1,617.28,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,2127.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,腎盂及其他泌尿系統,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,116.01,,,1,116.01,1,116.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,285.71,,,,,1,142.86,,,1,,,,142.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,218.82,,,1,218.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,213.22,,,,,3,639.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,450.45,,,,,,,,,,,,,,,,,,,,,,1,225.23,,,,,,,,,,,,,,,,
,,,,65~69,1,268.10,,,,,2,536.19,1,268.10,,,,,,,,,,,,,,,1,,268.10,,,,,1,268.10,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,662.25,,,,,,,,,,,1,,331.13,1,,331.13,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,598.80,1,598.80,1,,,,598.80,1,,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1041.67,1,,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,1785.71,,,,1,1785.71,,,1,1785.71,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,結直腸癌,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,122.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,1,,115.07,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,221.73,,,,,2,443.46,,,,,,,,1,,221.73,1,,221.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,222.72,,,,,2,445.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,272.48,1,272.48,,,,,,2,,544.96,,,,1,,272.48,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,315.46,,,1,,,,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,食道,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128.04,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,154.08,,,,,,,,,,,,
,,,,20~24,,,,,,,1,85.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,,104.49,,,,,,,,,1,104.49,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.99,,,,,,
,,,,40~44,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,132.45,,,,,,,1,132.45,,,,,,,,,,,,1,,132.45,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,380.95,,,,,,,1,190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,,228.31,,,,,,,,,,,,,,,,,1,228.31,,,,,,,,
,,,,60~64,,,,,1,224.22,,,2,448.43,,,,,,,,,1,,224.22,,,,,,,1,224.22,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,281.69,,,,,,,,,,,,,,,,,,,,,,1,281.69,,,1,281.69,,,,,,,,,,
,,,,70~74,,,,,,,,,2,579.71,,,,,,,,,1,,289.86,,,,,,,,,,,,,,,,,,,1,289.86,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,543.48,1,,543.48,,,,,,,,,,1,543.48,,,,,,,,,,,,,2,1086.96,,,,
,,,,80~84,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,1,,1010.10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,胰,,,喉,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,85.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,108.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,129.87,,,,,,,,,,,,,,1,,129.87,,,,1,,129.87,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,171.82,,,2,343.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,717.70,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,222.72,,,1,222.72,,,1,222.72,,,,,,1,,222.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,275.48,,,,,,,,,,1,,275.48,1,,275.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,292.40,1,292.40,3,877.19,,,4,1169.59,,,,,,,,,,,,,,,,,,1,292.40,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,995.02,1,497.51,,,1,,,,497.51,,,,,,,,,,1,,497.51,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,喉,,,結直腸癌,,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.26,,,,,,,,,,,,,,
,,,,40~44,1,108.81,1,108.81,,,,,,,,,,,,,,,,,,1,,108.81,,,,,,,,1,108.81,,,,,,,,,,,,,,
,,,,45~49,1,123.30,,,,,1,123.30,,,1,,,,123.30,,,,1,,123.30,,,,,,,1,123.30,,,1,123.30,,,,,,,,,,,,,,
,,,,50~54,1,161.81,,,,,,,,,,,,,,,,,,,,,,,,,,1,161.81,1,161.81,,,,,,,,,,,,,,,,
,,,,55~59,1,239.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,230.95,2,,,,461.89,,,,1,,230.95,,,,,,,1,230.95,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,264.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,318.47,,,,,,,2,636.94,1,,,,318.47,,,,,,,,,,1,,318.47,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,421.94,2,843.88,1,421.94,,,,,,,,,1,,421.94,,,,2,,843.88,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1886.79,3,,2830.19,,,,,,,,,,,,,,,,1,943.40,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,,食道,,,結直腸癌,,,腎,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,107.76,1,107.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,211.19,,,,,,,1,105.60,,,,,,,,,,,,,,,,,,,,1,105.60,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,248.76,,,,,,1,,124.38,1,,124.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,148.15,,,,,,,2,296.30,,,,,,,,,,,,,,,1,,148.15,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,240.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,231.48,,,1,231.48,1,231.48,2,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,259.74,,,,,,,2,519.48,1,,,,259.74,,,,,,,1,,259.74,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,307.69,,,,,1,307.69,1,,,,307.69,,,,,,,1,,307.69,,,,,,,,2,615.38,,,,,,,,,,,,,,
,,,,75~79,,,,,1,418.41,,,,,1,,,,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,1694.92,,,,1,1694.92,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,147.28,,,,,,,,
,,,,30~34,,,,,,,,,1,111.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.13,,,,,,,,,,,,
,,,,40~44,1,104.93,,,,,,,,,,,,,,1,,104.93,1,,104.93,,,,,,,,,,,,,1,104.93,,,,,,,,,,,,
,,,,45~49,1,121.95,,,,,,,,,,,,,,,,,1,,121.95,1,,121.95,,,,,,1,121.95,,,,,,,,,,,,,,,,
,,,,50~54,2,294.99,1,147.49,,,1,147.49,,,,,,,,4,,589.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,219.30,,,,,,,,,,1,,219.30,,,,1,,219.30,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,,699.30,1,,233.10,,,,,,,,,,,1,233.10,2,466.20,,,,,1,233.10,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,254.45,3,,763.36,,,,,,,,,,,,,,,,1,254.45,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,311.53,3,,934.58,,,,3,,934.58,,,,,,,,,,,,1,311.53,,,,,1,311.53,,,,
,,,,75~79,,,,,,,,,,,1,,,,401.61,,,,2,,803.21,2,,803.21,,,,1,401.61,,,,,,,,,,,,,1,401.61,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,,1754.39,,,,1,,877.19,1,,877.19,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,1587.30,1,,1587.30,,,,,,,,,,1,1587.30,,,,,,,1,1587.30,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,1,88.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,105.49,,,,,1,105.49,,,,,,,,,,,,,,,,,1,,105.49,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,112.36,1,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,110.50,,,,,2,220.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,582.75,1,116.55,,,1,116.55,1,116.55,,,,,,,,,,,,1,,116.55,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,140.25,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,406.50,,,,,2,406.50,,,1,,,,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,731.71,,,2,487.80,,,2,487.80,,,,,,,,,,,,,,,,,,1,243.90,,,,,,,,,,,,,,,,,,
,,,,65~69,1,250.00,,,,,1,250.00,1,250.00,,,,,,1,,250.00,1,,250.00,,,,1,,250.00,,,,,,,1,250.00,,,,,,,,,,,,
,,,,70~74,,,,,,,1,330.03,,,1,,,,330.03,1,,330.03,,,,,,,,,,,,1,330.03,,,,,,,,,,,,,,,,
,,,,75~79,1,357.14,,,,,1,357.14,,,,,,,,1,,357.14,1,,357.14,,,,1,,357.14,,,,,1,357.14,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
