,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,6,,,,23.91,,,,,,,,,,,,,,,,,,,,,,,1,9.73,,,,,,,,,,,,,,,1,9.30,1,14.78,,,,,,,1,12.41,,,4,15.76,3,11.82,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,11.17,,,1,,,,7.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.70,,,,,,,1,7.70,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,7.27,,,3,,,,15.77,1,11.74,1,11.74,,,,,,,,,,,,,,,,,1,7.27,,,1,10.14,,,,,,,,,1,7.27,,,,,,,,,,,,,,,,,,,1,10.14,,,1,7.27,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,7.54,1,,,,10.65,,,,,,,,,1,10.02,,,,,,,,,,,,,2,9.92,,,,,,,,,2,11.33,1,9.83,1,10.65,,,,,,,,,2,9.92,,,,,,,,,,,1,9.83,,,,,,,,,,,,,,
,,,,25~29,2,8.11,,,,,,,,,1,,,,9.47,,,,,,,2,10.87,,,,,,,,,,,,,2,13.03,,,,,,,,,,,,,,,,,,,,,,,1,11.64,,,1,9.47,,,,,2,10.87,1,11.64,2,20.40,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,8.49,4,,,,17.34,,,,,,,3,8.74,,,,,,,,,,,,,,,,,1,6.47,,,,,,,,,,,,,,,,,,,2,8.67,,,1,10.24,,,,,2,9.28,,,1,6.47,,,,,,,,,,,,,,
,,,,35~39,6,11.54,,,,,,,1,7.99,2,,,,8.80,2,7.32,1,6.03,,,9,17.91,,,,,,,,,3,27.92,2,9.07,4,13.29,,,3,10.50,1,6.03,,,,,,,,,,,,,,,,,3,10.97,1,8.35,,,,,,,1,17.80,2,7.32,7,11.06,,,,,,,,,,,,,,
,,,,40~44,5,15.55,1,10.91,,,,,1,13.05,1,,,,6.79,1,6.79,,,,,15,23.55,,,,,,,2,13.59,5,11.72,3,8.94,1,10.91,,,3,20.38,2,21.81,,,1,10.91,,,,,,,,,,,,,,,,,,,1,13.05,,,2,11.17,2,14.93,13,23.20,1,23.66,,,,,,,,,,,,
,,,,45~49,9,27.41,,,,,,,,,1,,,,19.07,2,12.70,,,,,11,28.89,,,,,,,,,6,30.21,6,24.92,1,10.14,,,5,19.30,,,,,2,33.96,,,,,,,,,,,1,16.98,4,25.39,1,17.15,,,,,,,3,19.68,1,10.14,7,27.24,,,,,,,,,,,,,,
,,,,50~54,5,26.22,,,2,22.00,,,,,1,,,,12.97,1,18.42,,,1,32.43,20,59.34,,,,,1,18.42,,,13,41.53,9,30.84,1,12.97,,,7,36.49,3,19.59,,,1,22.13,1,21.96,,,,,,,,,4,27.28,2,15.22,,,,,,,,,,,1,32.43,7,26.14,,,1,22.13,,,,,,,,,,
,,,,55~59,12,59.37,,,2,27.46,,,,,5,,,,40.51,2,23.59,1,19.76,,,26,100.07,,,,,,,,,5,58.94,15,65.39,3,30.30,1,16.22,20,76.97,2,20.59,,,4,39.94,,,1,28.18,,,,,4,38.11,5,27.48,11,47.95,,,2,18.33,2,24.44,,,,,6,32.98,11,57.27,1,28.18,1,28.18,,,,,,,,,,
,,,,60~64,5,45.18,2,26.20,3,36.89,,,1,21.29,3,,,,28.39,7,37.03,,,,,33,128.46,,,,,2,26.20,,,12,43.16,32,102.44,2,18.19,1,22.34,15,67.40,9,35.00,,,6,25.42,1,22.34,,,,,,,,,3,18.39,16,67.79,2,58.24,1,14.02,1,25.91,,,1,29.12,5,26.91,7,26.38,1,25.91,1,14.02,6,36.79,,,,,,,,
,,,,65~69,6,26.23,1,36.97,4,78.52,,,,,4,,,,27.61,6,41.41,,,1,24.47,39,143.29,,,,,1,14.39,,,12,48.96,51,187.38,8,42.59,1,28.96,34,124.92,6,23.46,1,21.04,3,31.07,2,18.90,,,,,,,2,39.26,6,41.27,24,88.18,,,1,28.96,4,56.48,,,3,48.72,13,75.60,6,37.20,,,5,25.98,12,62.36,,,,,,,,
,,,,70~74,7,56.09,,,5,55.23,,,1,41.63,5,,,,55.23,5,46.28,1,19.96,,,25,163.47,,,,,3,73.87,1,41.63,12,97.43,43,281.17,9,68.15,,,26,165.32,5,44.44,,,4,54.10,1,60.28,,,2,61.61,1,116.01,2,31.32,4,38.35,10,102.08,,,1,29.33,1,19.96,,,1,41.63,7,67.50,2,43.15,2,61.61,2,49.47,18,136.30,,,,,,,,
,,,,75~79,2,66.49,,,2,142.35,,,,,1,,,,72.78,3,48.46,,,1,31.75,18,164.84,,,1,51.28,,,2,71.92,11,125.80,27,247.25,2,44.21,,,17,178.67,4,120.37,,,4,64.61,,,,,,,1,72.78,,,3,55.69,16,211.50,,,2,49.84,1,72.78,,,,,,,2,145.56,,,1,72.78,12,115.63,,,,,,,,
,,,,80~84,1,85.25,,,1,173.31,,,,,,,,,,,,,,,,5,910.75,,,,,,,1,454.55,4,164.47,9,406.87,1,85.25,,,5,167.17,1,216.45,,,,,,,,,,,,,,,1,173.31,3,153.69,,,,,,,,,,,3,153.69,,,,,,,6,180.72,,,,,,,,
,,,,85+,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,1,714.29,,,,,1,183.15,3,547.45,,,,,1,387.60,1,181.82,,,,,,,,,,,,,1,245.10,1,181.82,2,366.30,,,,,2,248.76,,,,,2,306.75,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,1,9.63,,,,,1,,,,10.95,,,,,,,1,15.29,3,16.35,,,,,1,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.95,,,,,,,1,15.29,1,10.95,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,9.01,2,24.57,,,,,2,9.66,,,,,,,1,19.48,,,,,,,,,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,1,12.28,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,31.59,1,,,,9.91,,,,,,,,,,,,,,,,,,,,,1,9.91,,,1,9.48,,,,,,,5,17.38,,,,,,,,,,,,,,,,,1,6.58,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,3,,,,9.91,,,,,,,3,10.45,1,12.18,,,,,,,,,,,,,,,,,,,,,,,2,10.07,,,1,7.80,,,,,1,9.21,,,,,,,2,9.76,,,1,7.80,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,7.99,,,,,,,,1,9.79,,,1,10.98,,,,,,,1,12.92,1,7.99,,,1,7.99,,,1,9.79,,,,,,,,,,,,,,,,,,,,,,,1,13.16,1,10.98,,,1,10.98,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,2,10.95,2,9.36,1,,,,10.74,1,11.96,1,10.09,,,2,9.36,,,,,,,1,10.74,2,9.81,2,8.62,3,15.44,,,2,9.81,,,,,2,12.02,,,,,,,,,1,9.71,1,10.09,,,1,9.04,1,7.52,,,1,10.09,5,14.57,,,,,,,,,,,,,,,,,,
,,,,30~34,2,21.31,2,8.62,1,10.65,1,8.48,1,8.15,2,,,,8.62,2,8.45,1,10.65,,,8,19.47,,,,,1,8.76,2,9.74,2,16.96,,,2,8.35,1,8.15,3,7.84,,,,,1,8.48,,,,,,,,,,,,,,,,,1,10.65,3,9.13,1,8.48,5,15.00,,,,,,,,,,,,,,,,,,
,,,,35~39,5,9.82,,,1,6.32,,,2,19.58,2,,,,7.45,5,11.03,,,,,11,16.58,,,,,,,1,8.48,3,14.12,5,13.05,2,8.31,,,,,,,,,,,,,,,,,,,6,10.54,,,2,7.24,,,1,8.63,2,7.29,1,9.06,7,12.43,,,,,,,,,,,,,,,,,,
,,,,40~44,10,21.22,,,2,10.41,,,1,11.78,1,,,,10.33,1,10.50,,,,,18,31.09,,,1,10.50,,,1,6.70,3,10.88,6,14.08,,,1,10.45,7,13.41,1,6.70,1,11.78,2,8.18,1,10.45,,,,,1,11.78,7,18.62,,,1,6.70,,,,,1,6.70,1,10.14,9,17.18,2,10.29,1,10.50,,,,,,,,,,,,,,
,,,,45~49,10,53.01,1,16.12,,,,,1,18.31,3,,,,26.45,5,22.60,,,,,17,44.45,,,,,,,,,3,51.00,5,18.08,4,17.50,,,8,25.24,2,29.49,4,24.01,3,18.40,,,,,,,,,4,25.02,1,9.90,2,29.49,2,22.37,,,,,1,15.25,6,22.93,,,,,1,36.52,,,,,,,,,,,,
,,,,50~54,6,26.98,,,3,19.09,,,3,43.23,1,,,,18.45,2,25.25,,,1,12.70,25,75.05,,,,,,,2,25.52,5,24.46,13,39.03,1,19.41,,,12,51.81,2,15.87,5,34.43,,,,,2,43.08,,,3,19.09,5,27.77,,,2,15.04,1,19.41,,,,,1,19.41,12,36.03,,,,,,,,,,,,,,,,,,
,,,,55~59,10,50.22,,,4,35.63,1,24.40,,,,,,,,6,46.08,,,,,31,119.12,,,,,,,,,10,42.71,21,80.69,3,51.05,1,22.15,15,64.07,,,3,24.59,,,,,,,1,17.02,2,21.33,8,44.64,1,22.15,2,23.56,3,21.60,,,1,22.15,3,30.19,8,42.25,,,2,24.96,2,20.05,,,,,,,,,,,,
,,,,60~64,9,38.74,1,19.09,7,32.18,1,19.09,3,27.45,,,,,,9,41.95,,,,,36,121.72,1,22.44,,,1,27.29,,,11,45.29,46,155.54,10,48.30,1,27.29,20,88.70,11,49.08,7,33.81,,,1,22.44,,,2,20.63,4,26.00,20,67.62,,,6,51.81,3,37.12,,,3,20.99,12,49.31,5,29.35,,,3,27.36,9,45.30,,,,,,,,,,,,
,,,,65~69,9,39.96,,,6,30.48,,,1,14.87,2,,,,29.74,5,22.37,,,,,44,159.18,1,14.87,,,,,1,26.14,16,57.88,52,188.12,8,55.84,,,42,151.94,12,50.39,8,35.88,2,22.31,1,35.31,,,2,18.95,3,33.53,18,65.12,1,65.75,5,28.76,2,19.37,,,,,11,47.23,1,26.14,1,14.87,4,23.55,24,115.61,,,,,,,,,,,,
,,,,70~74,14,70.73,1,19.55,5,34.96,,,1,35.70,2,,,,30.18,7,68.71,,,,,39,218.35,,,1,39.08,1,39.08,1,26.13,15,87.04,62,313.24,5,48.76,,,40,202.09,15,93.67,5,47.74,,,1,39.08,,,2,22.37,6,55.29,27,136.41,3,33.46,3,32.65,2,28.38,,,,,7,80.91,,,,,2,31.21,27,151.17,,,,,,,,,,,,
,,,,75~79,8,107.24,,,5,67.89,1,34.28,1,48.05,1,,,,48.05,6,121.21,,,1,72.36,16,154.90,,,2,134.50,,,1,48.05,11,101.21,39,358.85,9,100.59,,,24,232.36,5,76.12,3,79.01,2,126.42,,,,,1,48.05,3,60.02,21,193.23,1,34.28,3,58.25,2,94.30,,,,,11,110.13,,,,,,,29,266.84,,,,,,,,,,,,
,,,,80~84,,,,,1,67.48,,,2,102.93,,,,,,,,,,,,6,185.59,,,,,1,67.48,,,5,126.20,19,355.94,1,92.42,,,9,203.48,1,216.92,,,,,,,,,,,1,137.17,3,135.62,,,,,1,216.92,,,,,2,102.93,2,110.44,,,,,7,209.52,,,,,,,,,,,,
,,,,85+,,,1,223.71,1,303.95,,,,,1,,,,305.81,1,303.95,,,,,3,293.83,,,1,305.81,,,,,3,292.68,3,246.51,,,,,3,287.91,1,303.95,,,,,,,,,,,,,4,300.75,,,,,,,,,,,1,303.95,,,,,,,3,236.41,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,11.07,,,,,,,,,,,,,,,,,,,,,,,1,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.88,1,9.92,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,10.44,1,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.35,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,20.67,,,,,,,,,,,,,,,1,10.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.49,,,,,,,,,2,20.67,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,7.88,,,1,11.91,,,,,,,,,,,,,,,,1,10.12,1,7.88,,,,,,,2,14.66,,,,,,,,,,,,,,,1,10.12,,,,,,,,,,,,,,,,,,,1,7.88,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,9.75,1,9.87,2,,,,11.09,,,,,2,19.73,,,,,,,,,,,,,,,1,9.75,,,,,1,19.60,,,,,1,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.87,,,,,,,,,,,,
,,,,25~29,,,1,8.02,,,,,,,4,,,,13.42,,,,,3,15.62,,,,,,,,,,,,,,,2,11.43,,,1,13.08,,,,,,,,,,,,,,,,,,,,,,,1,19.12,,,,,,,3,11.55,,,3,12.28,,,,,,,,,,,,
,,,,30~34,4,12.02,,,,,,,4,10.92,1,,,,8.76,1,8.89,,,4,20.48,,,,,,,1,8.76,,,1,8.63,2,17.25,3,8.15,,,3,15.44,,,,,,,,,,,2,9.15,,,,,,,,,3,8.70,1,7.16,,,1,8.63,1,7.16,3,13.04,,,4,8.91,,,,,,,,,,,,
,,,,35~39,2,7.11,,,2,9.59,1,9.30,,,5,,,,13.07,2,9.59,,,12,16.69,,,1,7.74,,,,,,,4,10.20,4,11.39,2,11.78,,,2,15.48,,,,,1,8.71,2,8.45,,,,,,,,,,,1,7.74,2,12.78,,,,,,,1,6.57,,,1,7.74,6,9.09,,,,,,,,,,,,
,,,,40~44,12,21.67,,,2,7.97,2,9.94,2,9.94,2,,,,13.97,4,11.45,,,14,21.49,1,9.85,,,1,10.11,1,6.69,,,3,12.07,10,28.71,1,9.85,,,8,14.55,,,,,3,11.92,,,,,,,,,,,,,1,6.69,4,13.26,4,11.32,1,9.85,,,,,4,11.41,3,11.95,17,26.10,1,9.85,,,,,,,,,,
,,,,45~49,12,31.40,2,15.44,2,23.32,,,1,17.06,3,,,,17.63,1,15.06,,,17,44.48,,,1,9.76,,,,,2,12.42,7,21.15,7,22.26,3,17.63,,,4,14.69,,,,,2,11.76,,,,,,,1,16.70,1,17.06,,,1,9.76,3,16.22,,,1,16.70,1,15.06,1,22.92,,,,,11,28.78,,,,,,,,,,,,
,,,,50~54,15,56.06,,,1,17.90,,,1,12.43,,,,,,2,18.91,,,19,56.24,,,,,,,,,1,31.30,5,19.50,16,55.57,1,20.24,,,7,26.29,6,35.39,,,2,18.91,,,,,,,,,,,,,2,18.91,6,29.98,1,31.30,2,19.00,,,1,20.05,,,4,26.00,2,90.25,,,1,20.79,2,19.00,,,,,,
,,,,55~59,10,39.59,,,2,25.14,,,2,34.53,,,,,,3,49.90,1,27.37,29,114.82,,,,,,,1,23.25,,,10,42.47,19,75.23,6,54.28,,,7,39.43,8,46.88,,,1,17.27,,,,,,,,,,,,,4,34.18,8,37.83,,,3,30.57,,,,,,,3,22.28,6,31.18,1,23.25,,,3,21.26,,,,,,
,,,,60~64,4,20.21,,,4,25.76,,,2,31.16,1,,,,31.98,5,26.81,,,41,145.52,,,,,1,28.93,1,15.58,2,24.35,16,56.79,30,106.48,8,33.47,,,24,85.18,11,50.95,,,3,20.28,,,1,20.33,,,,,,,,,3,38.82,13,49.28,1,20.33,7,40.72,3,27.31,,,1,23.42,7,30.54,6,35.64,1,15.58,4,27.65,11,53.58,,,,,,
,,,,65~69,8,44.71,1,34.19,6,48.58,,,2,16.39,4,,,,29.33,10,37.65,,,48,169.80,,,1,58.55,,,1,58.55,3,18.57,26,97.89,53,187.48,9,42.13,,,33,124.24,10,49.18,1,14.85,8,35.39,,,1,25.12,,,1,18.28,,,3,24.58,5,28.42,21,74.29,3,31.74,7,32.77,2,29.70,,,4,32.32,13,53.52,6,42.22,,,3,24.20,24,84.90,,,,,,
,,,,70~74,7,39.31,1,34.90,12,63.54,,,2,24.01,5,,,,40.78,9,45.70,,,29,139.60,,,,,3,36.01,,,4,26.63,22,121.60,73,351.42,6,39.67,1,35.92,49,235.88,10,70.69,,,8,50.75,,,,,,,1,37.30,,,5,45.07,3,24.47,17,90.01,1,52.99,6,49.35,5,38.52,,,2,21.10,11,52.95,1,52.99,,,3,101.15,29,170.46,,,,,,
,,,,75~79,5,108.11,,,6,95.66,1,64.47,2,41.52,4,,,,64.51,6,67.23,,,18,157.87,,,,,1,31.30,,,1,31.30,7,123.41,39,342.05,4,86.43,,,33,289.42,3,47.11,,,3,42.64,,,,,,,,,,,,,3,42.64,17,161.18,1,61.65,2,43.01,2,42.14,,,1,68.73,11,104.30,2,41.52,1,45.07,2,36.94,19,174.36,,,,,,
,,,,80~84,2,78.77,,,,,,,2,82.75,1,,,,95.15,3,160.86,,,6,169.16,,,1,57.97,,,,,,,2,133.60,17,393.97,2,112.36,,,13,290.44,2,72.05,1,122.85,,,1,122.85,1,57.97,,,,,,,,,1,57.97,9,188.88,1,57.97,,,1,358.42,,,,,7,194.99,,,,,,,16,278.94,,,,,,
,,,,85+,1,271.00,,,1,139.08,,,,,,,,,,1,1449.28,,,5,370.10,,,,,,,,,,,1,139.08,3,240.77,2,278.16,,,7,369.98,1,261.10,,,3,365.41,,,,,,,,,,,,,1,291.55,1,632.91,,,,,,,,,,,,,,,,,1,632.91,5,237.76,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,12.06,,,,,,,3,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.92,,,,,,,,,,,,,,,,,1,13.65,1,10.48,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,8.84,,,,,,,,,,,,,,,,,,,,,1,10.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.53,3,10.18,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,9.31,2,11.59,,,,,,,,,,,,,,,,,,,,,1,10.08,,,,,,,,,,,,,2,8.36,,,,,,,,,1,6.80,,,,,,,1,8.64,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,10.36,,,,,,,,,,,,,,,1,17.91,1,10.80,,,,,1,11.46,,,,,,,1,9.46,,,,,,,,,1,11.46,,,,,,,,,,,,,2,15.10,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,19.74,1,9.98,,,,,1,9.87,,,,,,,,,,,,,,,,,,,1,13.99,,,,,,,1,8.32,,,,,,,,,,,2,23.25,,,,,1,8.32,,,,,1,20.87,,,,,,,,,,,,,,
,,,,25~29,1,9.49,,,,,,,,,1,,,,13.34,,,,,,,2,10.61,,,,,,,,,,,,,2,20.21,1,8.14,,,,,,,,,1,9.49,,,,,,,,,,,,,,,,,,,1,9.49,1,12.02,2,9.71,1,10.10,,,,,,,,,,,,,,
,,,,30~34,4,13.00,,,,,,,2,9.24,,,,,,2,14.53,,,,,5,12.17,,,1,8.82,1,9.70,,,,,1,9.21,,,1,18.75,,,1,11.53,,,,,1,18.75,,,,,,,,,,,3,13.51,1,8.90,1,11.53,,,,,2,9.99,1,11.53,8,14.56,1,8.90,,,,,,,,,,,,
,,,,35~39,5,13.50,2,9.05,1,6.74,2,7.87,2,7.59,,,,,,3,9.10,,,1,8.83,10,15.82,1,8.83,,,,,,,3,11.42,1,9.46,1,9.46,1,7.77,,,4,11.44,,,,,1,8.83,2,13.48,,,,,,,,,4,8.03,1,7.77,3,10.08,1,10.33,3,10.12,,,2,9.52,12,16.95,,,1,9.46,,,,,,,,,,
