,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,胃,,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,55.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,55.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,90.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,103.73,1,103.73,,,,,,,2,,,,207.47,,,,,,,1,,103.73,1,,103.73,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,127.06,1,,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,236.69,1,,118.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,271.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,169.20,,,,,,,,,2,,,,338.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,253.16,,,,1,,253.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,396.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,617.28,,,1,617.28,1,,,,617.28,,,,,,,,,,,,,1,617.28,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,其他分界不明的部位,,肺、支氣管及氣管,,胃,,,,,食道,,,喉,,,腎,,,腦,,,膀胱,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,57.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,70.18,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,88.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,254.13,,,1,127.06,,,,,,,,,,,,,,,1,,127.06,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,115.61,,,,,,,,,,,,,1,,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,130.89,,,4,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,165.56,,,1,165.56,,,,,,1,,165.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,476.19,,,1,238.10,1,,,,238.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,383.14,,,1,383.14,,,,,,,,,,,,,,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,602.41,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.17,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.84,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,83.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,125.00,,,,,,,,,,1,,125.00,1,125.00,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,235.02,,,1,117.51,1,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.51,,,,,,
,,,,55~59,1,127.88,,,,,1,127.88,,,,,,,,1,,127.88,,,,1,,127.88,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,161.81,,,,,2,323.62,,,,,,,,1,,161.81,1,,161.81,,,,,,,,,,,,,,,,,,,1,161.81,,,1,161.81,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,224.72,,,,,,,,,,,,,,,,,,1,224.72,,,,,,,,,,,,
,,,,70~74,,,,,1,346.02,2,692.04,,,,,,,,2,,692.04,,,,,,,,,,,,1,346.02,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,1242.24,,,,,,,,1,,621.12,,,,,,,1,,621.12,,,,,,,,,,,1,621.12,,,,,1,621.12,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,2,159.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,114.03,,,,,,,,,,,,,,,,,,,,,,,,1,114.03,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,124.38,,,,,1,,,,124.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.63,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,325.73,,,1,162.87,,,1,162.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,431.03,1,215.52,,,,,,,,1,,215.52,,,,1,,215.52,3,,646.55,,,1,215.52,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,645.16,2,645.16,,,,,,,,,,,,,,,,,,,,1,322.58,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,641.03,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,造血系統及網狀內皮系統,,,喉,,,結締組織、皮下組織及其他軟組織,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.90,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,74.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,84.96,,,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,133.33,,,,,2,266.67,,,,,,,,1,,133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,246.00,,,,,2,246.00,3,369.00,,,,,,1,,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,150.38,1,150.38,,,4,601.50,,,,,,,,,,,,,,,,,,,,,,1,150.38,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,205.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,326.80,,,,,,,,,,,1,,326.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,653.59,2,1307.19,1,,,,653.59,,,,,,,1,,653.59,1,,653.59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,結直腸癌,,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.20,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,60.75,,,,,,,,,,,,,,,,,1,,60.75,,,2,121.51,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,86.66,2,173.31,,,,,,,,1,,86.66,,,,,,,,,,,,1,86.66,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,4,410.26,,,,,,,,,,,1,,102.56,,,,,,,,,,,1,102.56,,,,,,,,,,,,,,,,
,,,,50~54,,,1,131.41,,,2,262.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.19,,,,,3,360.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,147.06,,,,,2,294.12,1,147.06,1,,,,147.06,1,,147.06,1,,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,196.85,,,,,6,1181.10,,,,,,,,1,,196.85,,,,1,,196.85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,317.46,,,,,,,,1,,317.46,,,,,,,1,,317.46,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,595.24,1,595.24,1,,,,595.24,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1315.79,,,,1,,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,結直腸癌,,腎,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,59.63,1,,59.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,137.27,,,,,,,,,,,,,,,,,,,,,,,1,,68.63,,,,,1,68.63,,,,,,,,,,,,,,,,
,,,,40~44,1,84.39,,,,,,,2,168.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,189.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,262.47,,,,,1,131.23,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,119.47,,,,,,,2,238.95,,,,,,,,,,,,,,,1,,119.47,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,6,864.55,,,,,,,,,,,,,,,1,,144.09,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,389.11,,,,,,,5,972.76,,,,,,,,,,,,1,,194.55,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,294.99,,,1,294.99,,,,,,,,,1,,294.99,1,,294.99,4,,1179.94,,,,,1,294.99,,,1,294.99,1,294.99,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,1,,606.06,,,,,,,1,606.06,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,1,1190.48,,,,,,,,,,,1,1190.48,,,,,,,,
,,,,85+,,,1,4000.00,,,,,,,,,,,,,,,,,,,,,2,,8000.00,,,1,4000.00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,胰,,,胸腺、心臟與中隔,,,喉,,,結締組織、皮下組織及其他軟組織,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,64.02,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,88.11,,,4,352.42,,,,,1,,,,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,129.53,,,1,129.53,,,,,,1,,129.53,,,,,,,,,,,,1,129.53,,,,,,,,,,,,,,,,,,
,,,,55~59,2,241.55,2,241.55,5,603.86,1,120.77,1,120.77,,,,,,,,,,,,,,,1,,120.77,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,5,696.38,1,139.28,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,187.62,,,2,375.23,,,1,187.62,1,,,,187.62,1,,187.62,1,,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,854.70,1,,,,284.90,1,,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,534.76,,,1,534.76,,,,,,,,,,,,,,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,,食道,,,眼及淚腺,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,72.10,,,,,,,,,,,,,,1,,72.10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,68.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.81,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,153.49,,,,,,,1,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,89.29,,,,,,,3,267.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,233.64,,,,,,,3,350.47,,,,,,1,,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,129.70,,,4,518.81,2,,,,259.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,4,536.19,,,,,,,,,2,,268.10,,,,1,,134.05,,,,,1,134.05,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,356.51,1,,,,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,281.69,,,,,2,563.38,3,,,,845.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,460.83,,,,,,,,,1,,,,460.83,1,,460.83,,,,,,,,,,,,,,,,2,921.66,,,,,,,,,,,,,,
,,,,80~84,,,1,1298.70,,,,,1,1298.70,,,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,4000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4000.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,,,食道,,,胸腺、心臟與中隔,,,結直腸癌,,,膀胱,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,106.84,,,,1,,106.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,65.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,73.75,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,84.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,115.87,,,,,1,,,,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,138.70,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,265.96,,,6,797.87,,,1,132.98,1,,,,132.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,166.67,1,166.67,1,166.67,,,,,4,,,,666.67,1,,166.67,,,,1,,166.67,1,,166.67,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,263.16,,,,,,,2,,,,526.32,,,,,,,,,,1,,263.16,,,1,263.16,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,471.70,1,471.70,,,,,,,,,,,,,,1,,471.70,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1315.79,,,,,2,,,,2631.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2941.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,腎,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,1,93.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.45,,,,,,,,,,,,,,,,
,,,,35~39,1,62.34,,,,,,,1,62.34,1,,,,62.34,,,,,,,1,,62.34,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,71.17,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.17,,,1,71.17,1,71.17,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,5,,,,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
