,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,3,137.80,,,,,,,,,,,,,,,,,,6,275.61,,,,,1,45.93,3,137.80,5,229.67,1,45.93,,,9,413.41,2,91.87,1,45.93,,,,,,,,,,,,,4,183.74,,,,,,,,,2,91.87,,,,,4,183.74,,,,
,,,,80~84,,,,,,,,,,,,,,,,5,450.05,,,,,,,,,1,90.01,1,90.01,5,450.05,,,,,2,180.02,,,,,2,180.02,,,,,,,2,180.02,,,3,270.03,,,,,,,,,1,90.01,,,,,2,180.02,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,228.83,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.78,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.47,,,,,,,,,,,,,,,,,,,1,11.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,10.06,,,,,1,10.06,,,,,,,,,,,,,,,,,,,1,10.06,,,,,,,,,1,10.06,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,10.11,,,,,1,10.11,,,,,,,,,,,,,1,10.11,,,,,1,10.11,,,,,,,,,1,10.11,,,1,10.11,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,9.04,,,,,,,,,,1,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.04,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,8.11,,,,,,,1,8.11,1,,,,8.11,,,1,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.11,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,16.24,,,,,,,,2,16.24,,,,,,,,,,,,,,,,,1,8.12,,,,,,,1,8.12,,,,,,,,,,,1,8.12,,,,,,,,,,,,,,,,,,
,,,,40~44,1,9.62,,,1,9.62,,,,,,,,,,,,,,,,,,1,9.62,,,,,,,,,,,,,,,,,,,1,9.62,,,,,,,,,1,9.62,,,,,1,9.62,,,,,,,,,,,,,,
,,,,45~49,5,82.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.51,,,,,,,,,,,,,,,,,,,,,,,1,16.51,,,,,1,16.51,,,,,,,,,,,,,,
,,,,50~54,,,1,21.65,1,21.65,,,1,21.65,,,,,,,,3,64.96,,,,,2,43.31,,,,,3,64.96,,,,,,,,,1,21.65,,,,,,,,,,,1,21.65,,,,,3,64.96,,,,,2,43.31,,,,,,,,,,
,,,,55~59,1,27.32,1,27.32,,,,,,,,,,,,,,3,81.97,,,1,27.32,,,,,,,1,27.32,,,,,,,,,,,,,2,54.64,,,,,,,,,,,1,27.32,,,,,,,,,,,,,,,,,,
,,,,60~64,1,22.99,,,,,,,,,1,,,,22.99,1,22.99,1,22.99,,,,,7,160.92,,,,,6,137.93,2,45.98,,,,,,,,,,,6,137.93,,,1,22.99,,,,,,,2,45.98,1,22.99,,,2,45.98,5,114.94,,,,,,,,,,
,,,,65~69,3,56.93,,,,,,,,,1,,,,18.98,,,5,94.88,1,18.98,2,37.95,13,246.68,,,1,18.98,5,94.88,2,37.95,,,2,37.95,1,18.98,,,,,,,,,1,18.98,1,18.98,,,,,5,94.88,1,18.98,,,,,3,56.93,,,,,,,,,,
,,,,70~74,1,25.21,1,25.21,,,2,50.42,1,25.21,1,,,,25.21,,,4,100.83,,,1,25.21,13,327.70,2,50.42,,,7,176.46,1,25.21,1,25.21,1,25.21,,,,,,,16,403.33,1,25.21,1,25.21,1,25.21,,,,,,,,,,,,,5,126.04,,,,,,,,,,
,,,,75~79,1,43.46,4,173.84,,,1,43.46,,,1,,,,43.46,,,5,217.30,,,3,130.38,13,564.97,3,130.38,,,6,260.76,1,43.46,,,1,43.46,,,,,2,86.92,1,43.46,,,1,43.46,,,,,,,1,43.46,,,,,,,4,173.84,,,,,,,,,,
,,,,80~84,,,1,87.03,,,,,,,,,,,,,,,,,,2,174.06,2,174.06,,,,,5,435.16,3,261.10,,,1,87.03,,,,,,,,,,,,,,,1,87.03,,,,,1,87.03,,,,,3,261.10,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,201.61,,,,,,,,,,,,,,,1,201.61,1,201.61,,,1,201.61,,,,,,,,,,,,,,,,,,,,,1,201.61,,,,,1,201.61,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,10.94,,,,,,,,,,,,,,,,,,,,,,,,,1,10.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,22.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,10.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.13,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.27,,,,,,,1,8.27,,,,,,,,,,,,,,,1,8.27,,,,,,,,,,,,,,,,,,
,,,,35~39,2,16.38,,,1,8.19,,,1,8.19,,,,,,,,,,4,32.75,,,,,,,2,16.38,,,1,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,3,,,,27.40,,,,,4,36.53,,,,,1,9.13,1,9.13,,,1,9.13,1,9.13,,,,,,,,,1,9.13,,,,,,,,,,,2,18.27,,,1,9.13,,,,,,,,,,,,,,
,,,,45~49,1,14.53,,,,,,,,,,,,,,,,,,3,43.58,,,,,,,2,29.05,1,14.53,1,14.53,1,14.53,,,,,,,,,1,14.53,,,,,,,1,14.53,,,3,43.58,,,,,,,,,,,,,,,,,,
,,,,50~54,1,21.41,,,,,,,,,,,,,,1,21.41,,,3,64.23,,,,,1,21.41,3,64.23,,,,,2,42.82,1,21.41,,,,,,,1,21.41,,,,,,,1,21.41,,,1,21.41,,,1,21.41,,,,,,,,,,,,,,
,,,,55~59,3,80.49,,,1,26.83,,,,,,,,,,,,,,1,26.83,,,,,1,26.83,3,80.49,2,53.66,5,134.16,1,26.83,,,,,,,,,2,53.66,,,,,,,,,1,26.83,1,26.83,,,,,,,,,,,,,,,,,,
,,,,60~64,2,51.44,,,1,25.72,,,,,1,,,,25.72,,,1,25.72,6,154.32,,,,,3,77.16,3,77.16,1,25.72,5,128.60,1,25.72,,,,,,,,,3,77.16,,,3,77.16,1,25.72,2,51.44,4,102.88,,,,,,,5,128.60,,,,,,,,,,,,
,,,,65~69,1,19.23,,,3,57.70,,,,,1,,,,19.23,2,38.47,,,4,76.94,,,,,3,57.70,10,192.34,1,19.23,6,115.41,2,38.47,1,19.23,,,,,,,5,96.17,1,19.23,1,19.23,,,,,,,2,38.47,1,19.23,3,57.70,4,76.94,,,,,,,,,,,,
,,,,70~74,2,47.87,,,,,,,,,,,,,,2,47.87,1,23.93,2,47.87,1,23.93,1,23.93,6,143.61,14,335.09,,,4,95.74,2,47.87,1,23.93,1,23.93,,,2,47.87,5,119.67,,,,,1,23.93,1,23.93,1,23.93,,,,,,,5,119.67,,,,,,,,,,,,
,,,,75~79,,,1,40.92,1,40.92,1,40.92,,,,,,,,2,81.83,,,3,122.75,,,,,3,122.75,5,204.58,,,3,122.75,,,1,40.92,,,,,,,3,122.75,,,2,81.83,,,,,1,40.92,,,,,,,4,163.67,,,,,,,,,,,,
,,,,80~84,1,78.99,,,1,78.99,1,78.99,,,2,,,,157.98,,,,,3,236.97,,,1,78.99,1,78.99,2,157.98,,,3,236.97,1,78.99,,,,,,,1,78.99,,,,,1,78.99,,,1,78.99,2,157.98,,,,,,,3,236.97,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,182.15,,,1,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,22.35,,,,,,,,,,,,,,,1,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,10.29,,,,,1,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.08,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,16.51,1,8.26,,,1,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,16.44,,,,,1,8.22,1,8.22,,,,,,1,8.22,,,2,16.44,,,,,1,8.22,,,2,16.44,,,,,,,,,,,,,1,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,17.79,,,1,8.89,,,3,26.68,2,,,,17.79,1,8.89,,,3,26.68,,,1,8.89,,,,,,,1,8.89,1,8.89,,,,,1,8.89,,,,,,,,,1,8.89,,,2,17.79,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,12.66,,,,,,,,,1,,,,12.66,2,25.32,,,3,37.98,,,,,1,12.66,,,,,1,12.66,1,12.66,,,,,,,1,12.66,,,,,1,12.66,,,,,2,25.32,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,62.74,,,,,,,,,,,,,,,,,,3,62.74,1,20.91,,,,,1,20.91,,,,,,,,,,,,,1,20.91,,,,,,,,,1,20.91,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,50.98,,,1,25.49,,,2,50.98,,,,,,2,50.98,,,2,50.98,,,,,3,76.47,3,76.47,2,50.98,2,50.98,1,25.49,1,25.49,,,,,1,25.49,,,,,,,,,,,,,,,2,50.98,,,,,,,,,,,,,,,,
,,,,60~64,1,27.69,,,2,55.39,,,,,,,,,,1,27.69,,,4,110.77,,,,,2,55.39,2,55.39,,,4,110.77,1,27.69,,,,,1,27.69,1,27.69,,,,,3,83.08,,,3,83.08,,,1,27.69,,,,,,,,,,,,,,,,,,
,,,,65~69,4,81.37,,,1,20.34,,,,,,,,,,2,40.68,,,6,122.05,,,,,1,20.34,7,142.39,4,81.37,3,61.03,2,40.68,1,20.34,1,20.34,1,20.34,4,81.37,,,2,40.68,1,20.34,1,20.34,3,61.03,1,20.34,1,20.34,4,81.37,,,,,,,,,,,,,,,,
,,,,70~74,1,23.58,1,23.58,2,47.17,,,,,,,,,,3,70.75,,,7,165.09,,,,,1,23.58,13,306.60,2,47.17,13,306.60,3,70.75,3,70.75,,,,,4,94.34,,,1,23.58,,,1,23.58,6,141.51,,,,,9,212.26,,,,,,,,,,,,,,,,
,,,,75~79,2,73.58,,,,,,,,,2,,,,73.58,4,147.17,,,4,147.17,,,,,4,147.17,10,367.92,,,12,441.50,1,36.79,1,36.79,1,36.79,,,2,73.58,,,1,36.79,,,,,1,36.79,,,,,6,220.75,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,75.19,,,,,,,,,,3,225.56,,,2,150.38,1,75.19,2,150.38,1,75.19,3,225.56,,,,,,,,,2,150.38,,,,,1,75.19,,,2,150.38,,,,,4,300.75,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,168.92,,,,,,,,,1,168.92,,,,,,,,,,,,,,,1,168.92,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,11.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,34.48,1,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.27,,,,,,,,,,,,,,,,,,,,,1,9.27,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.03,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.29,,,,,,,,,,,1,8.29,,,,,,,,,,,,,,,,,3,24.88,,,,,,,,,,,,,,,,
,,,,35~39,2,16.16,,,,,,,1,8.08,,,,,,,,,,4,32.32,,,,,,,1,8.08,,,1,8.08,2,16.16,,,,,,,1,8.08,,,,,,,,,,,,,,,2,16.16,,,,,,,,,,,,,,,,
,,,,40~44,2,17.37,,,1,8.68,,,,,,,,,,1,8.68,,,1,8.68,,,,,,,1,8.68,2,17.37,1,8.68,1,8.68,,,,,,,,,,,,,3,26.05,,,1,8.68,1,8.68,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,22.39,,,,,,,,,,,,,,,,,,6,67.17,,,,,,,1,11.20,3,33.59,,,,,1,11.20,,,1,11.20,,,,,3,33.59,3,33.59,1,11.20,,,,,,,1,11.20,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,7,135.19,,,,,,,,,2,38.62,1,19.31,1,19.31,,,1,19.31,,,1,19.31,,,,,1,19.31,,,1,19.31,,,,,5,96.56,,,,,,,,,,,,,,,,
,,,,55~59,3,71.96,1,23.99,,,1,23.99,,,1,,,,23.99,,,,,6,143.92,,,,,,,,,2,47.97,1,23.99,1,23.99,,,,,3,71.96,,,1,23.99,,,3,71.96,,,,,1,23.99,1,23.99,,,,,,,,,,,,,,,,,,
,,,,60~64,1,28.84,,,,,,,,,,,,,,1,28.84,,,7,201.85,,,,,,,4,115.34,5,144.18,,,2,57.67,1,28.84,,,,,,,,,1,28.84,2,57.67,,,1,28.84,,,1,28.84,,,,,2,57.67,,,,,,,,,,,,
,,,,65~69,1,21.41,,,,,,,1,21.41,,,,,,2,42.82,,,7,149.86,,,,,,,8,171.27,6,128.45,3,64.23,4,85.63,,,,,,,,,,,2,42.82,3,64.23,1,21.41,,,,,6,128.45,,,1,21.41,5,107.04,,,,,,,,,,,,
,,,,70~74,1,22.73,,,1,22.73,,,,,,,,,,4,90.93,1,22.73,10,227.32,,,,,,,6,136.39,13,295.52,4,90.93,8,181.86,5,113.66,,,1,22.73,,,1,22.73,2,45.46,7,159.13,2,45.46,2,45.46,1,22.73,2,45.46,1,22.73,1,22.73,5,113.66,,,,,,,,,,,,
,,,,75~79,5,168.07,1,33.61,,,,,,,,,,,,4,134.45,,,2,67.23,,,1,33.61,1,33.61,4,134.45,14,470.59,,,5,168.07,2,67.23,,,,,,,2,67.23,3,100.84,5,168.07,1,33.61,1,33.61,,,3,100.84,1,33.61,,,18,605.04,,,,,,,,,,,,
,,,,80~84,,,,,2,143.99,,,1,71.99,1,,,,71.99,,,,,1,71.99,,,,,,,2,143.99,2,143.99,,,5,359.97,,,,,,,,,,,,,1,71.99,3,215.98,,,,,1,71.99,,,,,5,359.97,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,270.64,,,,,,,,,,,,,,,,,2,270.64,,,1,135.32,,,,,1,135.32,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,10.00,,,,,,,,,,,,,,,,,1,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,9.19,1,9.19,,,,,,1,9.19,,,,,,,,,1,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.19,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,8.32,,,3,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.32,1,8.32,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,8.05,,,,,,,,,1,,,,8.05,,,1,8.05,,,4,32.22,,,,,,,,,,,1,8.05,,,,,,,,,,,,,,,1,8.05,,,,,,,1,8.05,1,8.05,,,,,,,,,,,,,,
,,,,40~44,5,42.34,1,8.47,,,,,1,8.47,1,,,,8.47,2,16.93,,,,,7,59.27,,,,,,,1,8.47,,,,,,,,,1,8.47,,,,,,,,,,,,,,,,,,,,,1,8.47,1,8.47,,,,,,,,,,
,,,,45~49,3,30.59,,,,,,,,,,,,,,1,10.20,,,1,10.20,3,30.59,1,10.20,,,2,20.40,1,10.20,,,1,10.20,,,1,10.20,,,,,,,,,,,,,,,,,,,,,,,1,10.20,3,30.59,,,,,,,,,,
