,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,淋巴結,,造血系統及網狀內皮系統,,喉,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,2,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,46.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,2,59.14,,,,,,,,,,,,,,,,,,,,,,1,43.82,,,,,1,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,50.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,99.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,265.96,1,114.03,,,,,,,,,,,,1,130.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,5,202.18,,,,,,,,,,2,100.50,,,1,108.93,,,,,,,,,,,1,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.94,,,,,3,218.34,,,,,,,,1,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.94,,,,,3,326.09,1,125.94,,,,,,,,2,554.02,,,,,,,,,,,,,1,108.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,154.80,1,400.00,,,2,309.60,,,,,,,,,,,,,,,,,,1,161.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,372.44,,,1,,,,581.40,4,641.03,1,581.40,,,,,1,222.22,1,581.40,,,,,,,1,222.22,,,1,221.24,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,303.03,,,,,,,,,,,,1,303.03,,,,,,,,,,,,,,,1,289.02,1,303.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,609.76,,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,1,58.04,,,,,,,,,,,,,,,,,,1,65.19,,,,,,,,,,,,,,,,,1,58.04,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,39.78,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,85.11,,,,,,,,,2,,,,191.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,120.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,132.98,,,,,,,,,,,,,,,,1,216.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,110.01,1,102.46,,,,,,,,,,,,1,110.01,,,1,110.01,,,,,,,,,,,,,,,,,,,,,,,1,246.31,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,111.61,,,,,,,3,227.10,,,,,,,1,119.05,1,105.04,,,,,,,,,1,271.00,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,451.81,,,4,246.00,,,1,150.60,,,,,,,,,,,,,1,150.60,,,1,150.60,1,143.88,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,217.86,4,875.27,,,1,218.82,,,1,218.82,,,,,,,,,,,,,,,,,,,1,217.86,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,284.90,1,,,,301.20,2,1418.44,,,,,2,292.83,1,301.20,,,1,301.20,,,,,,,,,,,1,301.20,,,1,301.20,,,,,,,,,,,,,,,,
,,,,75~79,1,418.41,,,,,,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,40.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.19,,,1,155.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,183.49,,,,,,,2,,,,125.55,1,83.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,109.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,221.48,1,110.74,1,110.74,,,,,1,,,,97.94,,,,,,,,,,,,,,,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,224.34,,,5,234.63,,,,,,,1,119.47,,,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,145.14,2,193.24,,,,,,,6,,,,423.13,,,2,290.28,2,290.28,3,435.41,1,145.14,,,,,,,1,137.17,1,326.80,,,1,137.17,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,434.78,,,,,,,,,2,,,,295.86,,,3,434.78,2,405.68,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,613.50,,,,,,,,,2,,,,613.50,,,3,437.32,1,277.78,2,613.50,,,,,,,,,2,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,383.14,,,,,,,,,1,,,,909.09,,,2,390.63,,,,,,,,,,,,,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,892.86,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,73.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,90.25,,,,,,,,,,,,,,1,185.19,,,,,,,,,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,259.07,,,,,1,107.30,,,,,,,,,,,,,,,,,,1,129.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,108.58,,,1,108.58,2,196.66,,,,,,,,,,,,1,108.58,,,,,,,,,1,98.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,162.87,,,,,4,217.16,,,2,,,,108.58,,,,,,,1,102.56,,,,,1,102.56,1,275.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,137.93,1,307.69,,,3,196.21,1,124.38,1,,,,124.38,,,,,1,307.69,,,,,,,1,124.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,204.08,,,1,,,,198.41,1,204.08,1,198.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,280.90,,,1,280.90,,,,,,,,,,,,1,285.71,,,,,,,,,,,,,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,573.07,,,,,,,,,,1,961.54,,,,,,,,,,,,,,,,,1,375.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,156.01,,,,,,,,,,,,,,,,,,,,,1,71.17,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,95.15,,,1,106.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,128.37,,,,,,,2,161.16,,,,,,1,277.01,1,277.01,,,,,,,,,,,,,,,1,128.37,,,,,,,,,,,1,128.37,,,,,,,,,,,,,,
,,,,50~54,1,97.75,,,,,,,4,206.40,,,,,,,,1,97.75,1,109.29,,,,,,,,,1,97.75,,,,,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,224.42,,,,,,,5,272.33,,,,,,,,1,106.61,,,1,106.61,,,,,,,,,1,111.36,,,,,,,,,1,106.61,,,,,,,1,255.10,,,,,,,,,,
,,,,60~64,,,1,136.05,,,,,2,167.50,,,,,,1,116.14,7,362.88,,,3,348.43,,,1,116.14,,,,,1,116.14,,,,,,,,,,,1,116.14,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,372.09,,,,,,,,,,,,1,189.39,,,1,189.39,1,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,272.48,,,,,,,3,573.61,,,,,,1,263.16,4,535.48,,,3,817.44,2,544.96,1,263.16,,,,,2,392.16,,,1,263.16,,,,,,,,,,,,,2,267.74,,,,,,,,,,
,,,,75~79,1,390.63,,,,,,,,,1,,,,390.63,1,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,418.41,1,390.63,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,719.42,,,,,1,719.42,,,,,,,,,,,1,680.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.19,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,133.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,57.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,48.24,,,,,,,,,,,,,,1,48.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.31,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,3,,,,101.01,,,,,,,,,1,86.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,101.32,,,,,,,1,101.32,1,,,,87.34,,,,,,,,,,,,,,,1,101.32,1,87.34,,,1,197.63,,,,,,,1,87.34,,,,,,,,,,,,,,,,
,,,,45~49,1,116.69,,,,,,,,,1,,,,116.69,,,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,168.63,1,220.75,,,1,113.12,1,113.12,1,,,,113.12,,,,,1,96.62,2,226.24,,,,,,,,,,,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,
,,,,55~59,2,210.08,,,,,,,,,2,,,,108.58,,,1,112.36,,,2,108.58,,,,,1,112.36,,,,,1,263.16,2,108.58,1,112.36,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,135.32,2,,,,186.57,,,,,1,135.32,6,306.75,3,279.85,,,,,,,,,,,,,,,,,1,113.12,,,1,113.12,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,179.21,,,3,,,,220.43,,,,,,,,,1,179.21,1,173.01,,,,,,,,,,,,,,,,,1,173.01,,,,,,,,,,,,,,,,
,,,,70~74,2,524.93,,,,,,,2,524.93,1,,,,262.47,,,,,,,5,559.91,2,524.93,,,,,,,,,,,,,1,262.47,,,1,262.47,1,666.67,,,3,403.77,,,,,,,,,,,,
,,,,75~79,,,,,1,378.79,,,,,1,,,,404.86,,,,,,,1,378.79,,,,,,,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1379.31,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,51.39,,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,60.86,,,,,,,,,,,,,,,,,,1,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,152.56,,,,,,,,,,,,,,,,,,,,,,,1,76.28,2,332.78,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.51,,,,,,,,,1,,,,188.32,,,,,,,,,,,,,,,,,,,,,1,82.51,,,1,188.32,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,232.29,,,,,,,,,,,,,,,,,,1,125.79,,,,,,,1,125.79,,,,,,,,,,,1,265.25,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,196.27,,,1,114.55,,,,,4,,,,170.79,,,,,,,1,114.55,,,,,1,98.14,,,,,,,,,1,98.14,1,222.22,1,98.14,,,,,,,,,,,,,,,,,,
,,,,55~59,2,107.53,,,,,,,,,3,,,,336.70,,,,,2,224.47,1,103.20,,,1,112.23,1,112.23,,,2,224.47,,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,116.01,,,,,1,124.69,1,108.46,5,,,,240.85,1,284.09,1,108.46,1,108.46,4,192.68,1,108.46,,,2,116.01,,,,,1,108.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,158.10,,,1,162.60,,,1,,,,162.60,,,,,1,153.85,3,237.15,,,1,153.85,1,162.60,1,153.85,,,,,1,153.85,1,162.60,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,255.75,,,,,,,3,,,,562.85,,,,,,,3,759.49,,,1,253.16,1,724.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,377.36,,,,,2,540.54,3,,,,587.08,,,,,2,569.80,1,406.50,,,1,406.50,,,,,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1190.48,,,,,,,1,666.67,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,60.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
