,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,,喉,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,1,55.49,,,,,,,1,,,,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,96.62,,,1,,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,,124.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.41,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,120.19,,,,,,,,,,,,1,120.19,1,120.19,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,240.38,1,,,,120.19,,,,,,1,,120.19,,,,,,1,120.19,,,1,120.19,,,,,,,,,,,,,,,,
,,,,65~69,1,127.71,,,,,1,127.71,2,255.43,4,,,,510.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,187.62,,,,,1,,,,187.62,1,187.62,,,,,,,,,,,,,,1,187.62,,,2,375.23,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,313.48,,,,,,,,,,,,,,,,,,,,,,,,,1,313.48,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,671.14,,,,,,,,,1,,671.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,喉,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,1,87.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.80,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,116.96,,,,,,1,,116.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,119.19,,,,,1,,,,119.19,,,1,,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,116.01,,,,,,2,232.02,,,,,,,,,,,,1,116.01,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,245.70,1,,122.85,,,,,,,,,,,,,,,,,1,122.85,,,,,,,,,,,,
,,,,65~69,,,1,123.61,,,,,,,,,,,,2,247.22,,,,,,,,,,,,,,,,1,123.61,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,179.86,1,,179.86,,,,,,,1,179.86,1,179.86,1,179.86,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,662.25,3,,993.38,,,,,,,,,,,,,,,,,,,2,662.25,,,,,,,,,,
,,,,80~84,1,591.72,,,,,,,,,,,,,,,,2,,1183.43,,,,1,,591.72,,,,,,,,,,,,,1,591.72,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,腎,,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,,89.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,351.70,,,,,,,3,,,,351.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,124.38,,,,,,,,,,,,2,248.76,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,126.90,,,2,253.81,,,1,126.90,2,,,,253.81,2,253.81,,,,1,,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,337.27,,,,,2,,,,337.27,,,2,,337.27,1,,168.63,1,,168.63,1,168.63,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,315.46,,,,,,,,,,,,2,,630.91,,,,,,,,,1,315.46,1,315.46,1,315.46,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,531.91,,,2,,,,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,喉,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,75.13,,,,,,,,,,,,,,,,,,,,,,,1,75.13,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,292.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,,137.74,,,,,,,,,1,137.74,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,115.74,2,231.48,1,115.74,,,1,115.74,1,,,,115.74,,,1,,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,128.21,,,,,2,256.41,,,,,,1,128.21,,,,,,,1,,128.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,118.91,1,118.91,1,118.91,,,,,,,,,,1,,118.91,,,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,175.13,1,175.13,4,700.53,1,175.13,,,,,,1,175.13,3,,525.39,1,,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,294.12,,,,,3,882.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,520.83,,,1,520.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胸腺、心臟與中隔,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.17,,,,,,,,,1,63.17,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,56.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.77,,,1,70.77,,,1,70.77,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,96.06,1,96.06,1,,96.06,,,,,,,,,,,,,,,,,1,96.06,,,,,,,,,,,,
,,,,45~49,,,,,2,253.16,1,126.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,289.86,,,1,144.93,,,,,,,,,,,1,,144.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,117.37,,,2,,234.74,,,,,,,,,,,,,,,1,117.37,,,,,,,,,,,,,,
,,,,60~64,,,1,127.88,1,127.88,,,1,127.88,3,,,,383.63,,,,,,,,,,,,,,,,,,,,,,,,1,127.88,,,,,,,,,,
,,,,65~69,,,,,,,,,1,123.00,3,,,,369.00,,,1,,123.00,1,,123.00,,,,1,123.00,,,,,1,123.00,,,,,1,123.00,,,,,,,,,,
,,,,70~74,1,162.07,1,162.07,1,162.07,,,1,162.07,2,,,,324.15,,,2,,324.15,,,,,,,,,,,1,162.07,,,1,162.07,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,294.12,,,,,,,,,,,,1,294.12,,,,,,,1,294.12,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,500.00,,,,,,1,,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,結直腸癌,,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.24,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,115.34,,,,,,,,,,,,,,,,,,,,,,,1,115.34,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,156.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,115.47,,,3,,,,346.42,,,,,,1,,115.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,249.69,2,249.69,2,,,,249.69,,,1,,124.84,,,,1,,124.84,,,1,124.84,,,,,1,124.84,,,,,,,,,,,,,,
,,,,65~69,1,132.63,1,132.63,,,1,132.63,2,265.25,,,,,,,,2,,265.25,,,,2,,265.25,1,132.63,,,,,1,132.63,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,157.73,,,2,,,,315.46,,,,,,,,,2,,315.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,258.40,,,,,,,,,,,,,,1,258.40,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,3,1530.61,,,,,,,,,,,,1,,510.20,1,,510.20,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胸腺、心臟與中隔,,結直腸癌,,睪丸,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,68.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.53,,,1,63.53,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.58,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,63.29,,,,,,,,,,,,,,,,,,,,,1,63.29,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,109.05,,,3,,327.15,,,,,,,,,,,,,,,1,109.05,,,,,,,,,,,,,,
,,,,50~54,1,158.48,,,,,,,1,158.48,2,,,,316.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,120.05,,,,,,,2,,,,240.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,121.80,,,1,121.80,,,,,,,,,,2,,243.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,134.95,,,,,,1,,134.95,1,,134.95,,,1,134.95,,,,,,,1,134.95,1,134.95,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,304.41,,,1,,152.21,,,,2,,304.41,,,1,152.21,,,,,,,,,1,152.21,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,241.55,1,241.55,,,,,,,1,,241.55,,,,,,,,,,,,,1,241.55,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,990.10,,,,,,,,,,,,,1,990.10,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.23,,,,,,,,
,,,,10~14,,,,,1,90.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.39,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,61.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,201.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.91,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,155.28,,,,,,,,,,,,,,,,1,155.28,,,,,,,1,155.28,,
,,,,55~59,,,,,,,,,1,124.53,,,,,,1,124.53,,,,2,,249.07,,,,,,,,,,,,,,,,,,,,,,1,124.53,,,,
,,,,60~64,,,,,1,124.38,,,,,,,,,,,,,,,,,,1,,124.38,1,124.38,1,124.38,1,124.38,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,267.38,,,,,,,,1,,133.69,1,,133.69,1,,133.69,,,,,,,,,1,133.69,,,,,,,,,,,1,133.69,,
,,,,70~74,,,,,,,,,5,758.73,1,,,,151.75,,,,,,4,,606.98,2,,303.49,,,,,,,1,151.75,1,151.75,,,,,,,,,,,2,303.49,,
,,,,75~79,,,,,,,1,231.48,1,231.48,,,,,,,,,,,2,,462.96,1,,231.48,,,,,,,,,2,462.96,1,231.48,,,,,,,1,231.48,1,231.48,,
,,,,80~84,1,512.82,,,,,1,512.82,,,,,,,,,,,,,2,,1025.64,,,,,,,,,,,,1,512.82,,,,,,,,,,,1,512.82,,
,,,,85+,,,1,847.46,,,,,1,847.46,,,,,,,,,,,,,,1,,847.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.75,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,61.77,,,,,,,,,,,,,,,,,,,,,,,,,1,61.77,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,73.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,143.68,,,,,,,,,,,,,,,,,,,1,143.68,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,139.86,,,,,,,,,,,,1,139.86,2,,279.72,1,,139.86,,,,,,1,139.86,,,,,,,1,139.86,,,,,,,,,,,,
,,,,60~64,2,246.31,,,,,,,2,246.31,,,,,,,,2,,246.31,1,,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,139.47,,,,,1,139.47,,,,,,,,2,,278.94,1,,139.47,,,,,,,,,,,,1,139.47,,,1,139.47,,,,,,,,,,
,,,,70~74,2,283.29,1,141.64,1,141.64,,,,,,,,,,,,3,,424.93,,,,,,,,,,,,,1,141.64,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,238.10,,,,,,,,3,,714.29,5,,1190.48,,,,,,1,238.10,,,,,,,,,2,476.19,,,,,,,,,,
,,,,80~84,,,,,,,,,1,460.83,,,,,,,,2,,921.66,,,,1,,460.83,1,460.83,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,840.34,,,1,,,,840.34,1,840.34,1,,840.34,1,,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,1,81.37,,,,,,,,,,,,,,,1,,81.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.94,,,,,,,,,,,,,,
,,,,40~44,1,70.42,,,,,1,70.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,145.56,,,,,,,,,,,,,,,,3,,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,250.00,1,125.00,,,,,,,,1,,125.00,,,,,,,,,,,,,,,,,2,250.00,,,1,125.00,,,,,,,,
