,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.27,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,65.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,89.77,,,,,1,89.77,2,179.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,317.97,,,,,,,,,,,,,,,,1,79.49,,,,,,,1,79.49,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,87.41,,,,,,,,,,,,,,,,,,,,,1,87.41,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,99.01,,,,,,1,99.01,1,99.01,,,,,,,,,1,99.01,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,155.04,2,310.08,,,,,,,1,,,,155.04,,,,,1,155.04,,,,,,,,,1,155.04,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,211.42,,,1,211.42,,,,,,,,,,,,1,211.42,,,,,,,,,,,,,,,1,211.42,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,318.47,,,,,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,39.12,,,,,,,,,,,,,,,,1,39.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,83.61,,,,,1,83.61,,,,,,,,,,1,83.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,85.47,,,,,,,,1,85.47,,,1,85.47,,,1,85.47,,,,,1,85.47,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,96.90,1,96.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,146.63,,,,,,,,3,439.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,216.45,,,,,1,,,,216.45,1,216.45,,,1,216.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,305.81,,,1,305.81,,,1,305.81,,,2,611.62,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,561.80,,,,,,,,,,,,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,1,58.00,,,,,2,116.01,,,,,,,,,,,,,,1,58.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,163.27,,,,,,,,,,2,163.27,1,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,85.32,2,170.65,,,,,,,,,,,,,,,,,,,,,,1,85.32,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,95.06,,,1,95.06,,,,,,,,,,,,1,95.06,,,,,,,,,1,95.06,,,1,95.06,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,135.87,1,,,,135.87,1,135.87,1,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,197.63,1,197.63,,,,,,,,1,197.63,,,,,,,1,197.63,1,197.63,,,,,1,197.63,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,298.51,,,,,,,,,,1,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.72,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.54,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,195.31,,,,,,,,,,,,,,,,,,,,2,195.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,165.56,,,1,82.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,256.63,,,,,1,85.54,,,,,,,,,,,,,1,85.54,1,85.54,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,94.34,2,188.68,1,94.34,3,283.02,1,94.34,,,,,1,94.34,2,188.68,1,94.34,,,,,,,,,,,,,,,,
,,,,65~69,1,125.63,,,1,125.63,,,,,1,,,,125.63,,,,,,,,,1,125.63,,,1,125.63,,,1,125.63,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,196.46,,,,,,1,196.46,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,268.82,1,268.82,,,,,,,,,,,,1,268.82,3,806.45,,,1,268.82,,,,,2,537.63,,,,,,,,,1,268.82,,,,,,,,,,,,
,,,,80~84,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,1,588.24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,48.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,41.96,,,1,41.96,,,,,,,,,,,,,,1,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,68.03,1,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,95.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,80.06,,,,,,,,,1,,,,80.06,,,,,2,160.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,167.79,,,,,,,,,,,1,83.89,1,83.89,,,,,,,,,1,83.89,,,,,,,,,,,,
,,,,60~64,,,1,94.34,,,,,,,1,,,,94.34,,,,,1,94.34,,,,,2,188.68,,,,,1,94.34,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,119.33,1,119.33,,,1,119.33,,,,,1,119.33,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,187.97,,,,,1,187.97,,,1,187.97,,,,,,,,,2,375.94,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,275.48,1,275.48,,,1,275.48,,,,,1,275.48,,,,,,,1,275.48,,,,,,,,,,,,,,,,
,,,,80~84,,,1,497.51,,,,,2,995.02,,,,,,,,,,1,497.51,,,,,,,,,,,,,,,1,497.51,,,1,497.51,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.80,,,,,1,40.80,,,,,,,,,,,,1,40.80,1,40.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,92.68,,,1,92.68,1,92.68,1,92.68,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,85.69,,,,,,,,,1,,,,85.69,,,,,,,,,,,,,1,85.69,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,192.31,2,192.31,1,96.15,,,,,,,,,,,,,,1,96.15,2,192.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,112.99,2,225.99,2,225.99,,,1,,,,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,372.44,3,558.66,,,2,372.44,,,,,,,,1,186.22,,,,,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,275.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,41.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,48.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,257.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,94.61,,,,,,,,,,,,,,,,1,94.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,170.65,,,1,85.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,91.24,,,,,1,91.24,1,,,,91.24,1,91.24,1,91.24,,,,,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,107.76,,,4,431.03,1,107.76,,,,,,,,,,2,215.52,1,107.76,2,215.52,,,1,107.76,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,167.79,1,167.79,1,167.79,2,335.57,,,1,,,,167.79,1,167.79,,,2,335.57,1,167.79,1,167.79,,,,,2,335.57,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,268.82,,,,,,,,,,,,,,1,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腦,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,42.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,44.50,,,,,,,,,,,,,,1,44.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,45.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,59.00,,,,,1,59.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,79.87,,,,,,,,,,,,,,,,,,,,,,,,1,79.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,98.91,,,,,3,296.74,1,,,,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,84.18,,,,,,,,,,,,1,84.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,92.00,,,,,,,,1,92.00,,,,,,,1,92.00,,,1,92.00,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,107.64,,,,,,1,107.64,,,,,,,,,,,1,107.64,1,107.64,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,161.03,4,644.12,,,,,,,,2,322.06,1,161.03,,,,,2,322.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,751.88,,,,,,,,1,250.63,,,2,501.25,,,,,,,2,501.25,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,884.96,,,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.94,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.36,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,43.57,,,,,,,,,,,,,1,43.57,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,45.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,145.88,,,,,,,1,72.94,,,,,,,,,,,,,,,,,,,,1,72.94,,,,,1,72.94,,,,,,,,,,,,,,
,,,,50~54,,,,,1,99.30,,,1,99.30,,,,,,1,99.30,1,99.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,84.46,,,,,3,253.38,,,,,,,,1,84.46,,,,,,,,,,,,,,,,,,,,,1,84.46,,,,,,,,,,
,,,,60~64,,,,,,,,,2,185.70,,,,,,,,3,278.55,,,1,92.85,,,,,,,,,2,185.70,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,210.75,,,,,,,,5,526.87,,,,,1,105.37,,,1,105.37,,,1,105.37,,,,,,,,,1,105.37,1,105.37,1,105.37,,,,
,,,,70~74,,,,,1,148.37,,,2,296.74,,,,,,,,3,445.10,1,148.37,,,,,,,,,,,1,148.37,,,,,,,1,148.37,,,1,148.37,1,148.37,,,,
,,,,75~79,,,,,,,1,263.85,,,,,,,,,,1,263.85,,,,,,,1,263.85,,,,,1,263.85,,,,,1,263.85,,,,,,,1,263.85,,,,
,,,,80~84,,,,,,,,,2,854.70,,,,,,1,427.35,1,427.35,,,,,,,,,,,,,,,,,,,,,1,427.35,,,,,1,427.35,,,,
,,,,85+,,,,,,,,,,,1,,,,840.34,,,,,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,1,53.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.34,,,,,,,,,,,,,,
,,,,30~34,1,45.11,,,,,,,1,45.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.57,,,,,,,,,,,,,,
,,,,40~44,1,54.08,,,,,1,54.08,,,,,,,,,,,,,,,,,,,,1,54.08,,,,,,,1,54.08,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.26,,,,,,,,,,,,,,
