,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,3,25.14,,,,,,,,1,8.38,,,,,,,,,,,,,,,,,,,,,1,8.38,,,,,,,,,,,,,1,8.38,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.12,,,,,,,,,,,,,1,6.56,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,9.44,,,1,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.44,1,9.44,1,9.44,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,9.44,1,9.44,,,,,,,,,,,,,,1,9.44,,,,,,,,,1,9.44,,,,,,,,,,,,,,,,,,,,,,,1,9.44,,,,,,,,,,,,,,
,,,,30~34,1,8.71,,,,,1,8.71,,,,,,,,3,26.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.71,1,8.71,,,,,,,,,,,,,,,,
,,,,35~39,1,8.37,,,,,,,,,,,,,,,,,,,,,,,,1,8.37,,,,,,,,,,,,,,,,,,,1,8.37,,,,,,,,,2,16.74,1,8.37,,,,,,,,,,,,,,
,,,,40~44,2,19.82,,,,,,,,,,,,,,1,9.91,,,,,,,3,29.73,1,9.91,2,19.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19.82,,,,,,,,,,,,,,
,,,,45~49,4,67.19,,,,,,,,,,,,,,1,16.80,,,,,,,,,,,,,1,16.80,1,16.80,,,,,,,,,,,2,33.60,1,16.80,,,,,,,,,,,1,16.80,,,,,,,,,,,,,,
,,,,50~54,2,42.19,,,1,21.10,1,21.10,,,1,,,,21.10,4,84.39,,,,,1,21.10,2,42.19,2,42.19,1,21.10,1,21.10,,,,,,,,,,,,,,,3,63.29,1,21.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,113.06,,,2,56.53,,,,,,,,,,7,197.85,,,,,,,2,56.53,,,1,28.26,,,1,28.26,,,,,,,,,,,,,2,56.53,,,,,,,,,1,28.26,,,,,,,,,,,,,,,,
,,,,60~64,1,29.37,1,29.37,,,1,29.37,,,2,,,,58.74,3,88.11,,,,,,,4,117.47,3,88.11,,,5,146.84,1,29.37,,,1,29.37,1,29.37,,,,,,,3,88.11,1,29.37,2,58.74,,,1,29.37,1,29.37,2,58.74,,,,,,,,,,,,,,
,,,,65~69,2,60.64,,,2,60.64,,,2,60.64,,,,,,10,303.21,,,,,1,30.32,,,6,181.93,,,2,60.64,1,30.32,,,2,60.64,,,,,,,1,30.32,3,90.96,,,,,,,,,,,1,30.32,,,5,151.61,,,,,,,,,,
,,,,70~74,2,99.45,,,,,,,,,,,,,,1,49.73,1,49.73,1,49.73,,,2,99.45,5,248.63,1,49.73,1,49.73,1,49.73,,,1,49.73,,,,,2,99.45,1,49.73,5,248.63,,,1,49.73,,,,,1,49.73,,,1,49.73,3,149.18,,,,,,,,,,
,,,,75~79,1,98.33,,,,,,,,,1,,,,98.33,1,98.33,,,,,,,,,4,393.31,2,196.66,1,98.33,,,,,,,,,,,,,1,98.33,1,98.33,,,,,,,,,2,196.66,,,,,2,196.66,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,194.55,,,,,,,,,,,6,1167.32,,,,,1,194.55,,,1,194.55,,,,,,,1,194.55,1,194.55,,,,,,,1,194.55,,,,,1,194.55,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,1,9.05,,,,,,,,,,,,,,,,,,1,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,9.27,,,1,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.31,,,,,,,,,,,,,,,,,,,,,,,,,1,8.31,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,24.28,,,,,,,3,24.28,,,,,,,,,,2,16.19,2,16.19,,,1,8.09,,,,,,,,,,,,,1,8.09,,,,,,,,,,,2,16.19,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,36.80,,,,,1,9.20,4,36.80,,,,,,,,1,9.20,1,9.20,1,9.20,,,,,,,,,,,,,,,1,9.20,,,1,9.20,,,,,,,,,1,9.20,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,14.86,1,14.86,,,,,2,29.72,,,,,,,,1,14.86,1,14.86,1,14.86,,,1,14.86,,,,,,,1,14.86,,,1,14.86,1,14.86,1,14.86,,,,,,,1,14.86,2,29.72,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,63.24,1,21.08,,,,,1,21.08,,,,,,,,,,3,63.24,,,,,,,1,21.08,,,1,21.08,,,,,,,2,42.16,1,21.08,,,,,,,,,,,,,,,1,21.08,,,,,,,,,,,,,,
,,,,55~59,2,52.80,,,1,26.40,,,10,263.99,1,,,,26.40,,,1,26.40,,,,,,,2,52.80,,,,,,,,,,,,,2,52.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,90.66,,,,,,,,4,120.88,6,181.32,,,,,3,90.66,,,,,,,,,1,30.22,,,3,90.66,,,,,,,,,,,1,30.22,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,29.40,3,88.21,1,29.40,,,6,176.42,,,,,,1,29.40,2,58.81,6,176.42,2,58.81,,,6,176.42,,,1,29.40,,,,,,,,,1,29.40,,,2,58.81,1,29.40,,,,,,,2,58.81,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,44.05,,,,,4,176.21,,,,,,,,3,132.16,10,440.53,,,,,5,220.26,1,44.05,,,,,,,,,,,5,220.26,,,,,1,44.05,,,,,,,,,1,44.05,2,88.11,,,,,,,,,,,,,,
,,,,75~79,2,180.34,2,180.34,,,2,180.34,,,,,,,,1,90.17,1,90.17,3,270.51,,,,,4,360.69,2,180.34,,,,,,,,,,,2,180.34,,,1,90.17,,,,,1,90.17,,,,,,,1,90.17,,,,,,,,,,,,,,
,,,,80~84,,,1,190.84,,,1,190.84,1,190.84,,,,,,,,1,190.84,1,190.84,,,,,,,1,190.84,,,,,,,,,,,,,,,,,,,,,1,190.84,,,,,,,2,381.68,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,1,444.44,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,6.87,,,,,,,,1,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.13,,,1,7.13,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,8.63,,,,,,,,1,8.63,,,,,,,,,,,1,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,8.67,,,,,,,,1,8.67,,,,,1,8.67,1,8.67,,,,,,,,,,,1,8.67,,,,,,,,,,,,,,,,,1,8.67,,,,,,,,,,,,,,,,
,,,,30~34,2,15.72,,,,,1,7.86,,,,,,,,,,1,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.72,,,,,,,,,,,,,,,,
,,,,35~39,4,31.29,,,1,7.82,,,,,,,,,,,,1,7.82,,,2,15.65,1,7.82,,,,,,,1,7.82,,,,,,,,,,,1,7.82,,,,,,,,,,,2,15.65,,,,,,,,,,,,,,,,
,,,,40~44,5,43.56,,,,,,,1,8.71,,,,,,,,5,43.56,1,8.71,,,,,1,8.71,,,3,26.13,,,,,1,8.71,,,,,,,1,8.71,,,,,,,1,8.71,,,2,17.42,,,,,,,,,,,,,,,,
,,,,45~49,2,25.50,,,1,12.75,,,,,,,,,,,,3,38.25,,,1,12.75,1,12.75,,,,,1,12.75,1,12.75,,,,,,,1,12.75,,,,,,,,,,,,,,,2,25.50,,,,,,,,,,,,,,,,
,,,,50~54,1,21.13,1,21.13,,,1,21.13,,,,,,,,,,9,190.15,,,,,1,21.13,1,21.13,,,1,21.13,1,21.13,,,,,,,,,,,1,21.13,,,1,21.13,,,,,,,1,21.13,1,21.13,,,,,,,,,,,,,,
,,,,55~59,2,49.96,,,1,24.98,,,,,2,,,,49.96,,,4,99.93,,,,,2,49.96,,,,,2,49.96,,,1,24.98,,,,,,,,,1,24.98,1,24.98,,,1,24.98,,,,,3,74.94,,,,,,,,,,,,,,,,
,,,,60~64,1,31.09,1,31.09,,,,,,,,,,,,,,6,186.57,,,3,93.28,5,155.47,,,,,5,155.47,1,31.09,1,31.09,,,,,,,,,4,124.38,,,,,,,,,1,31.09,,,,,,,,,,,,,,,,,,
,,,,65~69,1,28.56,,,2,57.13,,,,,,,,,,,,4,114.25,,,4,114.25,13,371.32,,,,,4,114.25,1,28.56,4,114.25,1,28.56,,,,,,,3,85.69,,,,,1,28.56,,,1,28.56,,,,,3,85.69,,,,,,,,,,,,
,,,,70~74,1,40.06,,,,,1,40.06,,,1,,,,40.06,,,4,160.26,,,2,80.13,8,320.51,1,40.06,,,2,80.13,,,,,,,,,1,40.06,2,80.13,1,40.06,,,1,40.06,1,40.06,1,40.06,4,160.26,1,40.06,1,40.06,2,80.13,,,,,,,,,,,,
,,,,75~79,,,,,1,79.11,,,1,79.11,2,,,,158.23,,,1,79.11,,,2,158.23,2,158.23,,,,,2,158.23,1,79.11,,,,,,,,,3,237.34,2,158.23,,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,
,,,,80~84,,,,,2,369.00,,,1,184.50,1,,,,184.50,,,1,184.50,1,184.50,1,184.50,4,738.01,,,,,3,553.51,,,,,,,,,,,,,3,553.51,,,,,,,,,1,184.50,,,,,1,184.50,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,8.14,,,,,,,,,,1,8.14,,,1,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.14,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,7.23,,,,,,1,7.23,,,,,,,1,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.18,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,6.88,1,6.88,,,,,,,,,,,,,2,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,8.25,,,1,8.25,,,,,,,,,,1,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.25,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.42,,,1,8.42,,,,,,,,,,
,,,,30~34,,,1,7.58,,,1,7.58,1,7.58,2,,,,15.15,,,,,,,,,,,,,,,,,2,15.15,1,7.58,,,1,7.58,,,,,1,7.58,,,,,2,15.15,,,,,,,,,1,7.58,2,15.15,,,,,,,,,,
,,,,35~39,5,37.59,,,,,,,1,7.52,1,,,,7.52,,,,,,,,,,,,,,,,,,,,,1,7.52,1,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,33.41,,,1,8.35,,,,,,,,,,,,5,41.76,,,,,,,,,2,16.70,2,16.70,1,8.35,,,1,8.35,,,,,,,1,8.35,,,,,1,8.35,,,,,,,,,,,2,16.70,,,,,,,,,,
,,,,45~49,5,56.33,,,,,,,,,2,,,,22.53,,,4,45.06,,,,,,,,,1,11.27,4,45.06,2,22.53,,,2,22.53,,,,,,,,,,,,,,,,,1,11.27,,,1,11.27,,,5,56.33,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,40.09,,,4,80.18,,,,,,,,,1,20.04,1,20.04,,,,,2,40.09,,,,,,,,,,,,,1,20.04,1,20.04,,,,,1,20.04,1,20.04,,,,,,,,,,,,
,,,,55~59,1,23.15,1,23.15,,,,,,,1,,,,23.15,,,6,138.92,,,,,,,,,3,69.46,4,92.61,,,,,1,23.15,2,46.31,,,,,,,1,23.15,2,46.31,3,69.46,1,23.15,2,46.31,,,,,,,1,23.15,,,2,46.31,,,,,,
,,,,60~64,1,31.13,1,31.13,,,,,,,,,,,,,,5,155.67,,,,,,,,,1,31.13,,,,,,,2,62.27,1,31.13,,,,,,,,,,,4,124.53,,,,,,,1,31.13,1,31.13,1,31.13,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,56.53,,,9,254.38,,,,,,,,,4,113.06,17,480.50,,,,,4,113.06,,,1,28.26,,,,,1,28.26,,,5,141.32,,,1,28.26,,,,,1,28.26,,,1,28.26,4,113.06,,,,,,
,,,,70~74,,,1,36.47,,,,,1,36.47,4,,,,145.88,,,4,145.88,,,,,,,1,36.47,3,109.41,6,218.82,,,,,7,255.29,1,36.47,1,36.47,,,,,,,1,36.47,6,218.82,,,,,,,,,2,72.94,,,,,5,182.35,,,,,,
,,,,75~79,3,213.68,1,71.23,,,,,1,71.23,2,,,,142.45,,,1,71.23,,,1,71.23,,,,,4,284.90,2,142.45,,,,,4,284.90,,,1,71.23,1,71.23,,,,,,,1,71.23,,,1,71.23,1,71.23,1,71.23,1,71.23,,,,,2,142.45,,,,,,
,,,,80~84,,,1,167.22,,,,,,,,,,,,,,4,668.90,,,,,,,,,1,167.22,7,1170.57,,,,,5,836.12,,,,,,,,,,,,,2,334.45,,,,,,,1,167.22,2,334.45,,,,,4,668.90,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,342.47,,,,,,,,,,,,,,,,,,,1,342.47,,,,,,,,,,,,,,,2,684.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.06,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,14.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.12,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,7.12,,,,,,,,,,,,,,,,,1,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.62,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.92,,,,,,,,,,,,,,,,,,,,,1,7.92,,,,,,,,,,,,
,,,,25~29,1,8.19,,,1,8.19,,,,,,,,,,,,1,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.19,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,7.33,,,3,22.00,,,,,,1,7.33,5,36.67,,,,,1,7.33,,,,,,,,,,,,,,,1,7.33,,,,,1,7.33,1,7.33,,,,,,,,,,,1,7.33,,,,,,,,,,,,
,,,,35~39,1,7.25,,,,,,,1,7.25,1,,,,7.25,,,1,7.25,,,,,1,7.25,1,7.25,,,,,,,,,,,,,,,,,,,1,7.25,,,,,,,,,1,7.25,,,1,7.25,,,,,,,,,,,,
,,,,40~44,6,47.59,,,1,7.93,,,,,,,,,,,,5,39.66,,,,,2,15.86,1,7.93,,,,,,,2,15.86,,,,,,,,,,,,,1,7.93,,,,,,,1,7.93,,,7,55.52,,,,,,,,,,,,
,,,,45~49,2,20.67,,,,,,,1,10.33,,,,,,,,11,113.67,,,,,,,,,1,10.33,1,10.33,1,10.33,1,10.33,,,1,10.33,,,1,10.33,2,20.67,1,10.33,,,1,10.33,,,,,,,1,10.33,4,41.34,,,,,,,,,,,,
,,,,50~54,1,18.41,,,,,,,,,,,,,,,,4,73.62,,,,,2,36.81,2,36.81,,,,,2,36.81,2,36.81,,,,,,,,,,,3,55.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,44.55,1,,,,22.28,,,6,133.66,,,,,4,89.11,2,44.55,1,22.28,,,4,89.11,2,44.55,,,,,,,,,,,3,66.83,,,1,22.28,,,,,,,1,22.28,2,44.55,,,,,,,,,,,,
,,,,60~64,1,30.57,,,,,,,,,,,,,,,,8,244.57,,,,,3,91.72,4,122.29,2,61.14,,,6,183.43,3,91.72,2,61.14,,,,,,,,,2,61.14,,,1,30.57,,,,,,,2,61.14,1,30.57,,,,,,,,,,,,
,,,,65~69,3,86.11,1,28.70,1,28.70,2,57.41,,,4,,,,114.81,,,8,229.62,1,28.70,,,6,172.22,13,373.13,2,57.41,,,9,258.32,,,,,,,,,,,2,57.41,5,143.51,,,,,,,,,,,1,28.70,,,1,28.70,1,28.70,5,143.51,,,,,,
,,,,70~74,1,33.76,,,1,33.76,,,1,33.76,2,,,,67.52,,,13,438.89,,,1,33.76,2,67.52,11,371.37,2,67.52,,,6,202.57,,,,,,,,,,,,,8,270.09,,,,,1,33.76,,,,,3,101.28,,,,,,,5,168.80,,,,,,
,,,,75~79,1,63.86,,,,,,,1,63.86,2,,,,127.71,,,4,255.43,,,1,63.86,1,63.86,9,574.71,,,,,5,319.28,,,,,,,1,63.86,,,1,63.86,3,191.57,,,1,63.86,,,,,,,2,127.71,,,,,,,2,127.71,,,,,,
