,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸膜,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,42.75,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,40.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,187.27,,,,,,,,1,69.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,203.87,1,101.94,,,,,1,101.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,103.09,,,,,,,1,103.09,,,,,,,,,,1,160.77,1,160.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,108.81,1,282.49,,,,,,1,282.49,,,,,,,,,1,282.49,,,,,,,1,182.48,,,1,282.49,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,117.65,1,117.65,,,,,3,225.73,1,,,,208.77,3,197.11,,,,,,,,,,,1,208.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,179.21,,,,,,,,,,,,,,2,164.20,,,1,273.97,1,151.52,,,,,,,,,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,317.46,,,,,,2,254.13,,,2,254.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,483.09,1,483.09,,,1,364.96,1,364.96,1,483.09,,,1,483.09,,,,,,,,,1,364.96,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,1449.28,,,,,,1,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,42.07,,,,,,,,,,,,,,,,,,,,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,49.09,,,,,,,,,,,,,,1,49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,61.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,298.51,,,,,,,,,1,,,,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,3,236.59,,,,,1,108.46,,,,,,,1,108.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,152.79,,,,,2,,,,130.55,,,,,,,1,113.77,,,,,1,113.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,181.98,,,,,2,,,,197.24,4,299.18,1,159.74,,,,,,,,,,,,,,,1,140.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,201.21,,,,,,1,302.11,,,,,,,1,302.11,,,,,1,364.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,492.61,,,1,357.14,,,1,,,,357.14,1,357.14,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,523.56,,,,,,,,,,,,,,1,523.56,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,142.25,,,,,,,1,76.69,,,,,,,,,,,,,,,1,44.72,1,44.72,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,74.74,,,,,,,,,,,,,,,,1,117.65,,,,,,,,,,,,,1,40.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,46.95,,,,,,,,,1,,,,86.36,,,,,,,,,,,,,,,,,,,,,,,2,60.83,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,277.78,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,99.01,,,,,,,,,,1,99.01,,,,,,,,,,,,,,,,,,,,,2,341.30,,,,,1,99.01,,,,,,,,,,,,
,,,,50~54,,,,,,,1,169.49,,,,,,,,,,,,1,169.49,,,,,1,108.46,,,,,,,,,,,,,,,,,,,3,198.41,,,,,,,,,,,,,,
,,,,55~59,1,243.31,,,1,109.17,,,,,1,,,,109.17,,,,,2,130.55,,,,,3,154.40,1,109.17,,,,,,,1,162.34,,,,,,,,,1,162.34,,,,,,,,,,,,,,
,,,,60~64,,,1,133.87,,,,,,,2,,,,267.74,,,1,239.23,,,,,,,2,142.86,,,1,153.14,,,1,239.23,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,194.17,1,194.17,,,,,,,,,,,,,,,1,350.88,,,,,1,280.90,1,194.17,,,,,1,350.88,,,,,,,,,,
,,,,70~74,1,534.76,,,,,,,,,,,,,,,,,,4,573.07,,,,,1,338.98,,,,,,,,,,,,,,,,,3,744.42,1,534.76,,,1,462.96,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,1,497.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2857.14,,,,,,,1,2857.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,55.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,1,84.32,,,,,,,1,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,99.21,,,,,,,,,,,,,,1,99.21,,,,,,,,,,,,,,,,,1,99.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,104.06,,,2,331.13,,,,,,,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,171.23,,,,,,,,,,,,,,1,242.13,2,342.47,1,111.11,1,171.23,,,,,1,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,129.20,,,4,278.16,2,186.39,,,,,,,1,129.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,182.82,2,602.41,2,365.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,423.73,1,310.56,,,1,526.32,1,310.56,,,,,,2,390.63,,,,,2,358.42,,,1,310.56,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,469.48,,,,,,,,,,1,1063.83,,,,,,,1,595.24,,,1,469.48,,,1,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,1041.67,,,,,,,1,1562.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2777.78,,,,,1,2777.78,1,2941.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,41.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,52.30,,,,,,,,,,,,,1,52.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,147.82,1,210.97,,,,,,,,,,,,,,,,,,,,,,1,132.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,126.66,,,1,172.41,,,,,,2,200.20,,,,,,,1,172.41,,,,,1,172.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,302.11,,,,,1,,,,166.94,1,100.70,1,258.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,4,307.93,,,,,,,,,,,,,,,,,,,,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,126.90,,,2,138.22,,,,,,,,,,1,151.75,,,,,,,,,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,212.31,1,170.94,,,,,1,,,,312.50,,,1,170.94,1,170.94,,,,,,,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,280.90,,,,,,,,,,1,280.90,3,842.70,,,,,,,1,414.94,,,,,,,2,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,591.72,,,,,,,,,,1,591.72,,,,,2,1869.16,,,,,,,,,1,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,1,155.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.13,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,39.02,,,,,1,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,48.64,,,,,,,,,,,,1,48.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,132.89,,,,,,,,,,,,,,,,,,,,,,1,66.45,,,,,,,,,2,132.89,,,,,,,,,,,,,,,,,,
,,,,45~49,1,173.91,,,,,,,2,122.10,,,,,,,,1,94.07,,,,,,,,,,,,,,,,,,,,,,,1,94.07,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,159.24,,,,,1,,,,98.81,,,2,318.47,,,,,,,,,,,,,,,,,,,,,,,1,98.81,,,,,,,,,,,,,,,,,,
,,,,55~59,1,109.53,,,,,,,3,238.66,,,,,,1,290.70,4,222.59,,,,,1,185.19,,,,,1,290.70,,,,,,,,,,,2,219.06,,,,,,,,,,,,,,,,,,
,,,,60~64,1,156.99,,,,,1,126.10,2,139.86,,,,,,2,450.45,5,266.81,1,225.23,1,225.23,2,252.21,,,,,,,,,2,139.86,,,1,126.10,1,156.99,1,156.99,,,,,,,,,,,,,,,,,,
,,,,65~69,1,291.55,,,,,,,,,,,,,,,,5,336.02,1,158.73,2,388.35,1,291.55,1,158.73,,,,,,,,,,,1,158.73,,,,,1,158.73,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,2,327.33,,,3,757.58,1,465.12,,,1,252.53,,,,,2,410.68,,,,,,,,,1,252.53,4,453.00,,,,,,,,,,,,,,
,,,,75~79,1,595.24,,,,,,,,,,,,,,,,,,,,2,909.09,,,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,1754.39,,,,,,,,,,,,,,,,,,,2,3508.77,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2631.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.78,,,,,,,,,1,35.78,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,40.88,,,,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,36.68,,,,,,1,36.68,,,,,,,,,,,,,,,,,,,,,,,1,36.68,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,36.68,2,49.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.68,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.55,,,,,,,,,,,,,,1,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,87.99,,,,,,,,,1,,,,58.69,5,219.97,1,58.69,1,58.69,,,,,1,58.69,,,,,2,74.88,,,,,,,,,,,1,103.41,,,,,,,,,,,,,,,,
,,,,45~49,1,291.55,,,,,,,1,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,291.55,,,,,,,,,,,,,,,,
,,,,50~54,,,1,294.12,,,,,,,,,,,,1,99.90,,,1,294.12,1,161.29,1,294.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,2,225.23,3,210.08,1,289.86,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,162.60,2,137.08,,,4,274.16,1,162.60,2,158.10,,,,,2,236.97,,,,,,,,,,,1,118.48,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,147.93,4,322.58,2,194.17,3,241.94,,,2,217.86,,,,,,,1,177.30,1,147.93,1,147.93,,,,,,,1,147.93,1,282.49,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,475.06,2,280.11,3,310.56,3,712.59,1,237.53,,,,,,,,,,,,,,,,,1,341.30,,,1,237.53,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,500.00,,,,,,3,828.73,1,787.40,,,,,1,500.00,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,2040.82,,,,,,,,1,729.93,,,3,1612.90,1,729.93,1,990.10,,,,,,,,,,,1,990.10,,,,,,,,,1,729.93,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,1,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,80.00,1,80.00,,,,,,,,,,,,,,,,,1,40.08,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,138.31,,,,,,,,,,,,,,,,1,36.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,34.64,,,,,1,34.64,,,1,34.64,,,,,,,,,,,1,34.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.95,1,41.95,,,,,,,,,,,,1,85.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
