,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,61.09,,,,,,,,,,,,1,61.09,1,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,75.93,,,,,,,1,,,,75.93,,,,,1,75.93,,,1,75.93,,,1,75.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,117.92,1,,,,117.92,1,117.92,,,,,,,,,,,3,353.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,181.82,,,,,,,,,,,,,,2,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,胰,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,30.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,29.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,33.49,,,,,1,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,38.10,,,,,,,,,,,,,,,,1,38.10,,,,,1,38.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,59.38,,,,,1,59.38,,,2,,,,118.76,,,,,,,,,,,1,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,187.03,2,124.69,,,1,62.34,,,1,,,,62.34,1,62.34,1,62.34,,,,,,,1,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,72.62,3,217.86,1,72.62,,,,,,,,,,,,,,1,72.62,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,110.13,1,110.13,,,,,,,,,,,,1,110.13,,,,,,,1,110.13,,,,,2,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,273.22,1,273.22,,,,,1,,,,273.22,,,,,,,,,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,胰,,淋巴結,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,30.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,50.48,2,100.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,59.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,175.95,1,,,,58.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,195.19,,,1,65.06,,,1,65.06,2,,,,130.12,,,,,,,,,,,,,,,1,65.06,1,65.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,67.84,1,67.84,,,,,1,67.84,1,,,,67.84,1,67.84,,,1,67.84,,,,,1,67.84,1,67.84,,,1,67.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,104.82,,,,,,,,,,,,,,,,1,104.82,1,104.82,,,,,1,104.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,343.05,,,,,,1,171.53,,,,,,,1,171.53,1,171.53,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,510.20,,,1,255.10,,,,,1,255.10,,,1,255.10,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,33.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,72.02,,,,,,,1,36.01,,,,,,2,72.02,,,,,,,,,,,,,,,,,,,,,1,36.01,,,1,36.01,,,,,,,,,,,,,,
,,,,40~44,1,45.27,,,,,,,,,,,,,,1,45.27,,,,,1,45.27,,,,,,,,,,,,,,,,,1,45.27,,,,,,,,,,,,,,,,
,,,,45~49,1,60.17,,,1,60.17,,,,,,,,,,1,60.17,,,,,,,,,,,,,1,60.17,,,,,,,,,,,1,60.17,,,,,,,,,,,,,,
,,,,50~54,1,58.55,,,,,,,,,,,,,,2,117.10,,,,,,,1,58.55,1,58.55,,,,,1,58.55,,,1,58.55,,,,,,,1,58.55,,,,,,,,,,,,
,,,,55~59,3,190.23,1,63.41,,,,,,,,,,,,2,126.82,,,,,,,1,63.41,,,1,63.41,,,,,1,63.41,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,66.71,,,,,,,,1,66.71,,,,,1,66.71,2,133.42,1,66.71,2,133.42,,,,,,,,,,,1,66.71,1,66.71,,,,,,,,,,,,,,
,,,,65~69,4,392.16,,,,,,,1,98.04,,,,,,1,98.04,,,1,98.04,,,2,196.08,,,,,,,,,1,98.04,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,163.13,,,,,,,5,815.66,,,1,163.13,,,,,,,,,,,,,1,163.13,,,,,,,,,,,,,,
,,,,75~79,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,1,31.51,1,31.51,1,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.56,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,35.26,,,2,,,,70.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,41.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,61.92,,,,,,,,,2,,,,123.84,1,61.92,,,,,1,61.92,,,,,,,,,1,61.92,,,,,,,,,,,1,61.92,,,,,,,,,,,,
,,,,50~54,,,1,58.38,,,,,,,,,,,,,,,,,,,,,,,,1,58.38,,,1,58.38,1,58.38,,,,,,,,,1,58.38,,,,,,,,,,,,
,,,,55~59,3,195.44,,,,,,,,,1,,,,65.15,,,,,,,,,,,,,,,,,,,,,1,65.15,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,131.75,,,,,,,,,,,,,,,,,,3,197.63,2,131.75,,,,,,,,,,,,,1,65.88,,,,,1,65.88,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,183.15,,,1,91.58,1,91.58,,,,,,,,,,,,,1,91.58,,,1,91.58,,,,,1,91.58,,,1,91.58,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,152.44,,,,,1,152.44,5,762.20,3,457.32,,,,,,,,,,,1,152.44,,,,,1,152.44,,,,,1,152.44,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,234.19,,,,,1,234.19,,,2,468.38,,,,,,,,,1,234.19,3,702.58,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,40.73,,,,,,,,,,,,,,,,,,,,,,,,1,40.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,29.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.51,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,30.13,,,1,30.13,,,,,,,,1,30.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,3,104.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.79,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.83,,,1,40.83,2,81.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,60.53,,,,,1,60.53,,,,,,,,2,121.07,,,,,1,60.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,66.09,1,66.09,1,66.09,1,66.09,,,1,,,,66.09,2,132.19,,,,,1,66.09,,,,,,,,,1,66.09,,,2,132.19,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,66.76,1,66.76,,,3,200.27,,,2,,,,133.51,6,400.53,,,1,66.76,3,200.27,,,,,2,133.51,,,,,1,66.76,1,66.76,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,85.40,,,1,,,,85.40,2,170.79,,,1,85.40,,,1,85.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,135.32,1,135.32,2,270.64,,,,,,,,2,270.64,,,1,135.32,1,135.32,,,1,135.32,,,1,135.32,,,,,,,1,135.32,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,248.76,,,,,,,,1,248.76,,,,,,,,,,,1,248.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,35.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.19,1,40.19,,,,,1,40.19,,,,,,,,,,,,1,40.19,,,,,,,,,,,2,80.39,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,118.06,,,,,1,59.03,,,1,,,,59.03,,,,,,,,,,,,,1,59.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,62.27,,,,,1,62.27,1,62.27,,,,,,,,,,1,62.27,,,,,,,1,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,66.14,,,,,2,132.28,2,132.28,3,,,,198.41,,,,,,,,,,,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,139.28,,,,,2,139.28,,,2,,,,139.28,,,2,139.28,,,,,,,1,69.64,1,69.64,,,,,,,1,69.64,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,81.17,2,162.34,2,,,,162.34,1,81.17,1,81.17,,,,,,,,,2,162.34,,,2,162.34,,,1,81.17,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,130.89,1,130.89,,,4,,,,523.56,,,,,1,130.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,250.00,,,,,,,,,,,,,,,,,,,,1,250.00,1,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,431.03,,,,,1,,,,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,66.78,,,,,,,,,,,,,,,,1,33.39,,,,,,,,,,,,,1,33.39,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,65.85,,,2,65.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.36,,,,,,,,,1,,,,36.36,1,36.36,,,,,,,,,,,,,1,36.36,,,,,,,1,36.36,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,39.20,,,,,,,1,39.20,,,,,,,1,39.20,,,,,,,,,,,,,,,,,,
,,,,45~49,2,105.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.94,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,264.20,,,,,2,132.10,,,1,,,,66.05,,,1,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,127.23,,,,,2,127.23,,,,,,,,,,,,1,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,143.68,,,,,,,2,143.68,,,,,,,,1,71.84,,,,,,,,,,,,,,,,,,,1,71.84,,,,,,,,,,,,,,,,,,
,,,,65~69,1,77.28,,,1,77.28,,,1,77.28,5,,,,386.40,,,,,,,,,,,,,,,,,,,,,2,154.56,1,77.28,,,1,77.28,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,127.06,,,3,,,,381.19,,,,,,,,,,,,,,,,,,,,,,,,,2,254.13,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,235.29,,,,,,,,1,235.29,,,,,,,1,235.29,1,235.29,,,,,,,,,,,,,1,235.29,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,389.11,,,,,,,,1,389.11,,,,,,,,,1,389.11,,,1,389.11,,,,,,,,,1,389.11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,1,30.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,34.51,,,,,,,,,,,,,,,,,,,,,,,1,34.51,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,35.68,,,,,,,,1,35.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.68,,,,,,,,,,,,
,,,,35~39,2,72.39,,,,,,,,,,,,,,1,36.19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.19,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.48,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,47.96,,,,,,,,1,47.96,,,1,47.96,,,,,,,,,,,,,,,,,,,1,47.96,1,47.96,,,,,,,,,,,,
,,,,50~54,1,66.36,,,,,,,,,,,,,,3,199.07,,,,,1,66.36,1,66.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,65.49,4,261.95,,,1,65.49,1,65.49,,,1,65.49,1,65.49,,,,,1,65.49,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,279.33,,,,,,,,,,,,,,3,209.50,,,,,2,139.66,,,,,,,,,,,,,2,139.66,1,69.83,,,,,1,69.83,,,,,,,,,,,,
,,,,65~69,3,233.28,1,77.76,,,,,,,,,,,,5,388.80,,,,,5,388.80,,,2,155.52,2,155.52,2,155.52,1,77.76,,,1,77.76,,,,,1,77.76,1,77.76,1,77.76,,,,,,,,,,
