,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,198.81,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,142.45,,,2,,,,159.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,163.67,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61.54,,,,,,,,,,,,,,,,,,
,,,,30~34,1,70.92,,,,,,,,,2,,,,80.06,,,,,,,,,,,,,,,,,,,2,65.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,144.20,,,1,90.58,,,,,3,,,,88.50,,,,,1,75.13,,,,,,,,,,,,,1,76.57,,,,,,,,,,,1,72.10,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.01,,,,,,,1,80.19,2,,,,93.63,,,,,1,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,102.15,,,,,,,,,4,,,,189.84,,,1,205.76,,,,,,,,,,,,,,,,,1,117.79,,,,,1,102.15,,,2,110.50,,,,,,,,,,,,,,,,,,
,,,,50~54,1,143.27,,,,,,,,,5,,,,157.04,,,,,1,192.68,2,161.42,,,3,112.57,2,277.78,,,,,,,,,,,1,138.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,233.57,1,112.61,1,138.31,,,,,9,,,,185.64,,,,,3,152.05,3,122.15,,,1,140.45,1,181.16,,,,,3,186.22,,,1,88.65,,,1,181.16,,,,,,,1,181.16,,,,,,,,,,,,,,
,,,,60~64,2,110.38,,,,,,,3,130.15,9,,,,281.34,1,202.84,1,129.20,2,346.02,6,177.36,,,2,157.85,2,106.55,,,1,129.20,,,,,,,,,,,2,155.40,,,1,202.84,,,,,,,,,,,,,,,,
,,,,65~69,2,143.58,,,,,,,1,225.73,10,,,,352.86,,,1,157.48,2,314.96,7,233.96,1,184.84,2,134.50,,,,,,,,,,,,,,,,,,,,,,,1,166.39,,,,,,,,,,,,,,
,,,,70~74,2,218.10,,,,,,,1,238.66,4,,,,571.43,,,,,1,238.66,6,449.10,,,2,211.64,1,337.84,1,420.17,,,3,241.74,,,,,,,,,2,675.68,1,172.12,,,1,337.84,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,495.05,,,,,1,432.90,5,534.76,,,3,612.24,1,448.43,,,,,,,,,,,,,,,1,386.10,,,,,1,432.90,,,,,,,,,,,,,,
,,,,80~84,3,705.88,1,990.10,,,,,1,833.33,1,,,,869.57,,,,,1,729.93,2,662.25,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,3,705.88,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,153.85,,,,,,,,,,,,,,,,,,,,,,,1,153.85,,,,,1,74.13,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,50.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,81.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,43.35,,,,,,,,,,,,,,,,,,,,,,,1,76.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,67.34,,,,,,,,1,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,75.76,1,87.57,,,,,,,,,,,,2,92.59,,,,,,,,,1,73.48,,,1,72.78,,,,,,,,,,,,,,,,,,,,,1,136.43,,,,,,,,,,,,
,,,,40~44,3,93.14,,,,,,,,,1,,,,104.38,2,92.29,,,,,,,,,1,77.70,1,81.50,,,,,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,165.98,,,,,1,152.44,,,,,,,,4,152.85,,,,,,,,,,,,,1,105.82,1,152.44,,,,,,,1,98.43,,,,,,,,,,,2,275.48,1,98.43,,,,,,,,,,
,,,,50~54,2,106.78,,,,,,,,,1,,,,130.04,2,120.99,1,90.58,,,1,148.15,,,2,106.78,1,206.19,,,,,,,1,130.04,,,1,158.73,,,1,90.58,1,148.15,,,,,1,90.58,,,,,,,,,,,,
,,,,55~59,3,142.93,,,,,,,,,,,,,,13,266.28,,,,,,,1,134.41,3,192.68,1,134.41,3,157.81,1,111.61,,,,,1,184.50,2,139.08,,,,,,,1,111.61,,,1,86.43,,,1,136.99,,,,,,,,
,,,,60~64,4,293.47,1,127.06,1,140.65,1,118.62,1,127.06,,,,,,7,257.73,,,,,,,3,128.15,8,199.25,1,92.08,,,,,,,,,,,,,,,,,,,,,1,127.06,,,,,,,1,127.06,,,,,,
,,,,65~69,1,156.74,,,,,,,,,2,,,,131.06,6,225.06,,,1,255.75,1,255.75,,,6,252.95,,,3,156.49,,,,,,,2,185.87,1,112.61,,,,,2,127.15,,,1,219.78,1,112.61,1,156.74,1,173.61,,,,,,,,
,,,,70~74,2,312.01,1,277.01,1,187.62,,,,,2,,,,291.12,8,464.04,,,,,1,255.10,,,5,497.51,,,3,396.83,1,187.62,2,235.02,,,1,228.31,1,228.31,,,,,,,,,1,401.61,,,,,1,228.31,2,235.02,,,,,,
,,,,75~79,,,,,,,,,1,367.65,,,,,,4,628.93,,,,,,,1,598.80,9,871.25,,,1,454.55,1,440.53,2,636.94,,,,,,,,,,,,,,,,,,,,,1,454.55,1,310.56,,,,,,
,,,,80~84,,,,,1,909.09,,,,,1,,,,833.33,1,515.46,,,,,,,,,,,,,3,874.64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,930.23,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,76.10,,,,,1,76.10,,,,,,,,,,,,,,,1,76.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,47.64,,,,,,,,,,,,,,,,,,,,,,1,68.07,,,,,1,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,3,110.42,,,,,,,,,,,,,,1,62.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,84.25,,,,,,,,,,,,,,5,90.20,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,,,,2,76.45,,,,,,,,,,,,,,
,,,,40~44,5,112.99,,,,,,,1,80.97,,,,,,2,104.06,,,,,,,,,,,1,147.49,,,,,,,,,,,,,,,1,81.17,,,,,1,80.97,,,,,,,,,,,,,,
,,,,45~49,5,164.53,1,93.46,,,,,,,,,,,,2,135.14,,,,,1,97.75,,,1,97.28,2,114.88,,,,,,,1,149.03,,,,,,,,,,,,,5,160.21,,,,,,,,,,,,,,
,,,,50~54,8,222.97,2,141.94,,,1,206.19,,,1,,,,133.69,7,286.65,,,2,153.02,2,123.46,,,1,121.65,,,,,,,2,162.21,1,121.65,,,1,94.70,,,,,,,2,163.27,3,229.53,,,,,,,,,,,,,,
,,,,55~59,7,141.90,1,122.10,1,109.29,,,,,,,,,,11,267.38,1,85.25,2,104.49,3,112.23,1,85.25,4,162.73,5,239.46,1,85.25,,,,,1,122.10,,,1,131.75,,,,,,,,,,,,,1,109.29,,,,,,,,,,
,,,,60~64,5,224.22,1,198.02,,,,,,,2,,,,103.90,4,213.79,,,2,126.02,5,176.12,1,92.42,4,162.01,1,92.42,,,,,,,1,142.45,,,,,,,,,,,3,230.77,1,118.62,,,1,142.45,,,,,,,,,,
,,,,65~69,4,175.44,,,,,,,,,,,,,,10,330.25,,,3,229.01,12,319.66,2,165.56,7,186.47,1,207.47,,,,,,,1,238.66,,,1,207.47,1,112.36,,,1,171.23,1,238.66,,,1,171.23,1,137.74,,,,,,,,,,
,,,,70~74,4,309.84,,,,,1,246.31,,,1,,,,384.62,9,444.88,,,3,219.30,8,329.35,1,215.98,3,299.10,1,253.16,1,296.74,,,1,296.74,1,215.98,1,296.74,,,,,,,1,176.06,1,215.98,1,215.98,,,4,357.78,,,,,,,,,,
,,,,75~79,,,,,,,1,628.93,1,299.40,,,,,,5,595.24,,,2,489.00,4,390.63,,,2,724.64,1,543.48,1,434.78,,,,,3,689.66,1,434.78,,,,,,,,,,,,,1,444.44,4,534.76,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,931.68,,,2,743.49,4,1063.83,1,518.13,1,1041.67,,,,,,,,,1,775.19,,,,,,,,,,,2,1162.79,,,,,1,775.19,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1492.54,1,1492.54,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,75.47,,,,,,,,,,,,,,,,,,,,1,83.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.40,,,,,1,128.04,,,,,,,,2,72.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,57.94,,,,,,,,,,,,,,3,68.81,,,1,108.70,,,1,57.94,,,,,,,,,,,,,,,,,,,,,1,57.94,,,,,,,,,,,,,,,,,,
,,,,40~44,3,115.07,,,,,,,,,,,,,,4,88.67,2,105.04,1,80.06,,,,,,,,,,,,,,,2,147.28,,,,,,,1,80.39,1,73.64,,,,,,,,,,,,,,,,,,
,,,,45~49,7,184.07,,,2,166.67,1,119.19,,,,,,,,3,140.91,,,1,83.33,,,,,2,88.34,,,,,,,1,83.33,1,93.98,,,,,,,,,1,93.90,,,,,,,,,,,,,,,,,,
,,,,50~54,3,132.04,1,210.08,,,,,,,1,,,,97.47,9,237.22,3,234.56,2,133.16,,,,,,,1,129.87,,,,,,,,,,,,,,,,,1,97.47,,,,,,,,,,,,,,,,,,
,,,,55~59,4,175.82,,,2,106.78,,,1,123.46,1,,,,87.18,11,280.33,,,2,121.58,1,137.74,1,87.18,1,137.74,1,123.46,,,1,199.20,,,1,199.20,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,151.75,1,90.01,3,164.56,,,,,2,,,,142.45,4,159.05,1,140.45,8,213.33,,,,,,,2,102.25,,,,,,,2,149.37,3,164.56,,,1,191.20,2,123.30,1,118.34,,,1,90.01,,,,,,,,,,,,,,
,,,,65~69,,,,,2,148.59,,,1,168.92,3,,,,140.78,10,301.66,3,229.53,10,262.26,1,108.93,1,151.06,4,282.49,1,168.92,,,,,2,174.98,4,203.15,,,1,151.06,,,1,108.93,1,108.93,1,108.93,1,233.64,4,164.20,,,,,,,,,,,,
,,,,70~74,4,380.95,,,2,259.40,,,,,4,,,,211.53,4,289.02,5,287.19,8,513.81,1,160.51,2,225.48,,,,,,,,,2,190.48,4,273.22,,,,,,,1,234.19,,,,,,,5,294.99,,,,,,,,,,,,
,,,,75~79,1,373.13,,,,,1,546.45,,,2,,,,464.04,8,823.89,2,399.20,5,503.52,,,3,471.70,,,,,,,,,1,540.54,2,389.11,,,1,429.18,,,,,,,,,1,540.54,3,387.10,,,,,,,,,,,,
,,,,80~84,1,751.88,,,,,,,,,2,,,,862.07,2,796.81,1,662.25,3,1363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1109.06,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1851.85,,,,,,,1,1851.85,1,3333.33,,,,,,,,,,,,,,,,,1,1851.85,,,,,,,4,2666.67,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,
,,,,30~34,2,57.31,,,,,,,,,2,,,,59.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,101.06,,,,,,,,,,,,
,,,,35~39,3,104.35,,,,,,,,,1,,,,71.74,,,1,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,
,,,,40~44,4,86.54,,,1,73.05,2,114.74,,,3,,,,113.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.00,,,,,,,,,,,,
,,,,45~49,6,119.66,,,,,2,135.78,,,4,,,,185.10,,,,,,,3,133.27,1,87.64,,,1,168.35,1,90.09,1,90.09,,,,,1,145.35,,,1,83.61,,,,,,,,,2,100.55,,,,,,,,,,,,
,,,,50~54,7,232.33,,,,,1,130.55,,,5,,,,171.06,,,,,,,3,200.53,3,186.34,,,1,204.50,2,125.79,,,,,,,,,4,225.61,,,,,,,,,1,165.84,,,,,,,,,,,,,,
,,,,55~59,6,186.92,,,1,109.89,,,,,6,,,,193.49,,,,,1,89.69,,,4,127.43,1,124.84,3,185.87,2,107.70,1,89.69,,,,,1,207.90,1,89.69,,,,,,,,,1,109.89,,,1,89.69,,,,,,,,,,
,,,,60~64,1,92.25,,,2,376.65,,,2,124.38,15,,,,328.44,1,144.09,,,1,153.85,3,111.44,8,204.24,1,144.09,2,124.38,2,134.77,,,,,,,,,,,,,1,129.20,,,,,,,1,144.09,1,153.85,,,,,,,,,,
,,,,65~69,3,161.20,,,1,232.02,,,1,197.24,14,,,,403.69,,,,,1,197.24,2,144.30,10,256.48,2,124.46,3,179.53,3,130.43,,,1,137.93,1,151.29,,,1,137.93,,,,,1,105.71,,,,,,,3,166.94,,,,,,,,,,
,,,,70~74,3,320.86,2,415.80,1,201.21,1,270.27,,,8,,,,336.28,,,1,228.31,1,270.27,2,415.80,10,481.23,1,207.90,3,320.86,2,402.41,,,,,,,1,151.06,,,,,,,1,332.23,,,1,201.21,,,4,306.51,,,,,,,,,,
,,,,75~79,1,343.64,,,3,380.71,1,343.64,2,381.68,3,,,,448.43,,,,,1,581.40,1,378.79,3,473.93,,,,,,,2,458.72,,,,,,,1,378.79,,,,,,,,,2,315.96,,,2,436.68,,,,,,,,,,
,,,,80~84,,,,,1,970.87,,,2,1408.45,2,,,,1290.32,,,1,645.16,,,2,851.06,3,940.44,,,2,778.21,1,675.68,1,645.16,,,,,,,3,1195.22,,,,,,,,,,,,,2,1129.94,,,,,,,,,,
,,,,85+,,,,,,,,,1,840.34,2,,,,2597.40,,,,,,,,,1,2564.10,,,1,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.74,,,,,,,,,,,,,,,,,,
,,,,30~34,3,110.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,81.17,,,1,71.99,,,,,,,,,,,,3,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.84,,,,,,,,,,,,,,
,,,,40~44,6,151.52,,,,,,,,,,,,,,1,79.18,2,107.87,,,,,2,99.35,,,,,,,,,,,,,,,,,,,1,79.18,,,1,90.58,2,96.67,,,,,,,,,,,,,,
,,,,45~49,8,267.20,,,,,,,,,,,,,,,,3,109.61,,,1,87.26,,,,,1,87.26,1,145.35,1,81.10,,,,,,,,,,,,,,,,,1,110.74,,,,,,,,,,,,,,
,,,,50~54,12,415.94,1,103.41,,,,,,,,,,,,1,161.29,9,243.24,1,207.90,2,322.58,1,103.41,,,,,1,120.19,,,,,,,,,2,126.02,,,,,1,161.29,1,207.90,,,,,,,,,,,,,,,,
,,,,55~59,9,194.43,,,,,,,,,,,,,,,,12,506.54,,,1,90.83,1,127.88,,,3,189.39,1,143.68,,,,,1,207.04,1,143.68,2,145.77,,,1,90.83,,,,,2,119.55,1,147.93,,,,,,,,,,,,
,,,,60~64,9,276.24,,,3,130.95,,,,,,,,,,3,204.92,12,262.58,2,185.36,1,127.23,9,257.81,,,4,214.48,4,174.60,2,147.93,,,,,1,147.49,4,124.34,,,,,,,1,190.11,2,104.93,,,,,,,,,,,,,,
,,,,65~69,1,135.14,,,,,,,,,1,,,,155.28,3,162.34,8,198.81,1,155.28,1,155.28,15,427.84,,,,,,,1,135.14,,,1,222.22,,,4,168.78,1,101.42,,,,,,,,,1,145.77,2,122.70,6,182.70,,,,,,,,
,,,,70~74,5,339.21,,,4,232.02,,,1,216.45,1,,,,192.68,2,197.63,14,487.63,,,1,216.45,14,487.63,1,143.27,4,251.89,1,269.54,1,269.54,,,,,2,172.41,4,210.30,2,286.53,,,,,1,197.24,,,,,,,3,292.40,,,,,,,,
,,,,75~79,1,344.83,,,1,263.16,2,332.78,,,,,,,,2,501.25,7,881.61,,,5,536.48,13,933.24,1,452.49,4,419.73,1,452.49,,,,,,,1,353.36,4,475.62,,,,,,,1,381.68,,,,,,,2,349.04,,,,,,,,
,,,,80~84,,,,,,,,,1,1250.00,,,,,,,,2,1162.79,2,1242.24,1,581.40,7,1303.54,1,781.25,,,2,664.45,,,,,,,,,3,634.25,,,,,,,1,781.25,,,1,781.25,1,621.12,2,714.29,,,,,,,,
,,,,85+,,,,,1,769.23,,,,,,,,,,1,1449.28,,,,,1,1851.85,3,1578.95,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
