,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,35.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,50.43,,,,,,,,,,,,,,,,1,50.43,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.90,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,100.70,1,,100.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,86.73,,,,,,,,,,,,,,,,,,,,,,,2,173.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,84.75,,,,,,,,,,,,,,,,,,,,,1,84.75,,,,,,,,,1,84.75,,,,,1,84.75,1,84.75,,,,,,,,,,,,
,,,,60~64,1,65.88,,,,,1,65.88,1,65.88,3,,,,197.63,,,2,,131.75,,,,,1,65.88,1,65.88,,,,,,,2,131.75,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,88.65,1,88.65,,,,,1,,,,88.65,,,1,,88.65,,,,,2,177.30,,,,,,,,,,,1,88.65,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,192.31,,,,,2,,,,384.62,,,,,,,,,,,,1,192.31,,,1,192.31,1,192.31,,,,,,,,,1,192.31,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,317.46,1,317.46,,,,,,,,,,,,,,,,,,,,,,,,1,317.46,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,49.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,68.45,,,,,,,,,,,,,,1,68.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,106.38,,,,,,,,,,,,,,1,106.38,2,,212.77,,,,,,,,,1,106.38,,,,,1,106.38,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,177.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,88.57,,,1,88.57,,,,,,,,,,1,88.57,,,,1,88.57,,,,,,,,,1,88.57,,,,,1,88.57,,,,,,,,,,,,,,,,
,,,,60~64,,,1,67.29,,,,,,,1,,,,67.29,3,201.88,1,,67.29,2,134.59,1,67.29,,,,,3,201.88,,,,,,,1,67.29,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,82.44,1,82.44,,,,,,2,164.88,1,,82.44,3,247.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,3,475.44,1,158.48,,,,,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,336.70,,,,,,1,336.70,,,,,,1,336.70,1,336.70,,,,,,,,,1,336.70,,,,,,,,,,,,,,,,,,
,,,,80~84,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1960.78,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,38.70,,,,,,,,,,,,,,,,,,1,38.70,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,108.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,88.89,,,,,,,,,,,,,,1,88.89,1,,88.89,1,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,87.18,1,87.18,1,87.18,,,1,87.18,,,,,,,,1,,87.18,1,87.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,71.02,,,,,1,71.02,1,71.02,,,,,,1,71.02,,,,1,71.02,1,71.02,1,71.02,,,1,71.02,,,,,2,142.05,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,156.99,,,,,,3,235.48,1,,78.49,2,156.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,4,574.71,1,,143.68,,,,,,,1,143.68,,,1,143.68,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,324.68,,,,,,,1,,,,324.68,,,2,,649.35,1,324.68,,,,,,,,,,,2,649.35,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.23,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.22,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.34,,,,,,,,,,,,,,,1,40.34,,,,,,,,,,
,,,,25~29,,,,,1,35.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,37.33,,,,,,,,,,1,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.58,,,,,1,46.58,,,,,,,,,,,,,1,46.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.91,,,,,,,,,1,,,,54.91,,,,,,,,,,,,,,,,,,1,54.91,,,1,54.91,,,,,,,,,,,,,,,,
,,,,45~49,1,100.00,,,,,,,,,,,,,,,,,,,1,100.00,,,,,,,,,,,,,,,,,,,1,100.00,,,,,,,,,,,,
,,,,50~54,1,93.11,,,,,,,,,,,,,,,,,,,,,1,93.11,,,,,,,,,,,,,,,1,93.11,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,87.03,,,1,,87.03,,,1,87.03,,,,,1,87.03,1,87.03,,,,,,,,,,,,,,,,,1,87.03,1,87.03,,
,,,,60~64,,,1,76.10,,,,,,,1,,,,76.10,1,76.10,,,,,,3,228.31,,,,,1,76.10,1,76.10,,,,,,,1,76.10,,,,,,,,,,,,,,
,,,,65~69,1,72.83,2,145.67,,,,,,,1,,,,72.83,,,,,,,,1,72.83,,,,,,,,,,,,,,,2,145.67,,,,,,,,,,,2,145.67,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,130.55,5,652.74,,,,,,,,,,,,,,,1,130.55,,,,,,,1,130.55,,,,,,
,,,,75~79,,,,,,,,,1,305.81,2,,,,611.62,,,,,,1,305.81,1,305.81,,,,,,,,,,,,,2,611.62,,,,,,,,,1,305.81,,,1,305.81,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.77,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73.37,,,,,,,,,,,,,,,,,,
,,,,35~39,2,85.65,,,1,42.83,,,,,,,,,,,,1,,42.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.07,,,,,,,,,,,,,,
,,,,45~49,1,89.93,,,,,,,1,89.93,,,,,,,,1,,89.93,,,,,,,,,,,1,89.93,,,,,,,1,89.93,,,,,,,,,,,,,,
,,,,50~54,,,,,1,93.11,,,1,93.11,,,,,,1,93.11,1,,93.11,,,,,,,1,93.11,,,,,,,,,,,1,93.11,1,93.11,,,,,,,,,,,,
,,,,55~59,1,88.18,,,,,,,1,88.18,,,,,,,,1,,88.18,,,,,,,,,,,,,1,88.18,,,1,88.18,,,,,,,,,,,,,,,,
,,,,60~64,1,81.37,,,,,1,81.37,3,244.10,,,,,,,,2,,162.73,,,1,81.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,141.24,,,,,,,4,282.49,,,,,,,,2,,141.24,1,70.62,,,2,141.24,,,1,70.62,,,,,,,,,,,,,1,70.62,,,,,,,,,,
,,,,70~74,,,,,,,,,1,116.14,1,,,,116.14,,,4,,464.58,1,116.14,1,116.14,,,,,1,116.14,,,,,,,,,,,,,1,116.14,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,287.36,2,,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,531.91,1,531.91,,,,,,,,,,,,1,,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,,骨、關節及關節軟骨,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,36.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.41,1,41.41,1,41.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,96.53,,,1,48.26,,,,,,,,,,,,1,,48.26,,,,,,,1,48.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,78.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,300.90,1,100.30,1,100.30,,,1,100.30,,,,,,,,,,,,,1,100.30,,,,,,,,,1,100.30,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,174.37,,,,,,,,,,1,87.18,,,,,,1,87.18,1,87.18,,,1,87.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,89.77,1,89.77,1,89.77,,,2,179.53,,,,,,,,1,,89.77,,,,,,,,,1,89.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,71.74,,,2,143.47,2,143.47,2,143.47,1,,,,71.74,,,1,,71.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,210.30,1,105.15,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,501.25,1,250.63,,,,,,,,,,,,,,,,,,,,,,,1,250.63,1,250.63,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,1204.82,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,47.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,37.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.69,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,36.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,35.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.69,,,,,,,,,,,,,,,,,,
,,,,35~39,2,80.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.27,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,47.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,65.62,,,,,,,,,1,,,,65.62,,,,,,,,,,1,65.62,,,,,,,,,1,65.62,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,104.28,,,,,,,,,,1,104.28,,,,,2,208.55,1,104.28,,,,,,,1,104.28,,,,,,,,,,,,
,,,,55~59,1,88.73,,,,,,,1,88.73,1,,,,88.73,,,,,,,,,,,,,,1,88.73,,,1,88.73,,,,,,,1,88.73,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,92.94,,,1,,92.94,1,92.94,,,2,185.87,,,,,,,1,92.94,,,,,,,1,92.94,,,,,,,,,,,,
,,,,65~69,1,74.07,,,,,,,,,3,,,,222.22,1,74.07,2,,148.15,4,296.30,,,,,,,,,1,74.07,2,148.15,1,74.07,,,,,2,148.15,,,,,,,,,,,,
,,,,70~74,,,1,97.75,,,,,,,2,,,,195.50,1,97.75,,,,3,293.26,,,1,97.75,,,,,,,,,,,,,2,195.50,1,97.75,1,97.75,2,195.50,,,,,,,,
,,,,75~79,1,214.13,,,,,,,1,214.13,1,,,,214.13,,,1,,214.13,1,214.13,1,214.13,,,,,,,,,1,214.13,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,564.97,,,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,990.10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.75,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,1,40.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.04,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,38.46,,,,,,,,,,,,,,,1,38.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,92.17,,,1,46.08,,,,,1,,,,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,103.84,,,,,,,,,1,,,,103.84,,,1,,103.84,,,1,103.84,1,103.84,,,,,1,103.84,,,,,,,,,1,103.84,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,90.66,,,1,90.66,1,90.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,93.11,,,,,,,,,2,,,,186.22,,,1,,93.11,,,1,93.11,,,,,1,93.11,2,186.22,,,,,1,93.11,1,93.11,1,93.11,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,311.53,1,77.88,,,,,,3,233.64,1,77.88,,,2,155.76,1,77.88,,,,,,,1,77.88,,,1,77.88,,,,,,,,,,
,,,,70~74,1,93.98,1,93.98,,,,,1,93.98,5,,,,469.92,3,281.95,1,,93.98,1,93.98,1,93.98,,,2,187.97,,,1,93.98,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,190.84,,,1,,190.84,,,,,,,,,,,1,190.84,,,,,,,,,1,190.84,,,3,572.52,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,534.76,,,,,,,,,,,,,,1,534.76,,,,,,,1,534.76,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
