,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,143.06,,,,,,,,,,1,,143.06,1,,143.06,1,,143.06,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,225.23,,,,,,,,,,,,,,,,,,,1,225.23,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,396.83,2,,,,793.65,,,,,,,,,1,,396.83,1,2173.91,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,549.45,,,,,1,549.45,1,3030.30,,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,造血系統及網狀內皮系統,,結直腸癌,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,104.38,,,1,104.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,145.56,,,,,,,,,3,,,,436.68,,,,,,1,,145.56,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,221.73,1,221.73,,,1,221.73,,,,,,1,221.73,1,,221.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,347.22,1,347.22,1,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,喉,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,79.18,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,99.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,111.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,160.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,917.43,,,,,,,,,,,1,,917.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,149.25,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,314.96,,,1,,,,157.48,,,,,,,,,,,,1,157.48,1,157.48,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,219.30,1,1020.41,1,,,,1020.41,,,,,,,,,,,,3,541.52,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,320.51,,,,,,,2,641.03,,,,,,,,1,,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,558.66,,,,,1,558.66,,,,,,1,558.66,1,,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2127.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,食道,,,,,消化器官其他分界不明部位,,喉,,,結直腸癌,,,腎,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,1,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,91.58,,,,,,,,,,,,,,,,,,,,,,,,,1,91.58,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,,145.35,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,145.99,,,,,1,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,160.51,,,,,,,,,,,1,,160.51,,,,,,,,,,,,1,160.51,,,,,,,,,,,,
,,,,65~69,,,,,1,206.61,,,,,,,,,,,,,,,,,,1,,206.61,1,206.61,1,206.61,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,307.69,,,,,,,,,,,1,,307.69,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,537.63,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,961.54,,,,,1,,,,961.54,1,961.54,1,,961.54,1,,4000.00,,,,,,,,,,1,961.54,1,961.54,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,82.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,89.05,,,1,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,111.36,,,,,,,,,,,,,,,,,,,,,1,111.36,,,1,529.10,,,,,1,111.36,,,,,,,,
,,,,45~49,1,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,162.87,1,,162.87,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,142.25,1,142.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,153.61,,,,,2,273.60,,,,,,,,2,307.22,2,,307.22,,,,,,,,,,,,,,,1,153.61,1,153.61,,,,,,,,,,
,,,,65~69,,,,,,,1,209.64,1,209.64,1,,,,209.64,1,209.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,291.55,,,,,,,,1,291.55,,,,,,,,,,1,291.55,,,,,,,,,1,1694.92,,,,,,,,,,
,,,,75~79,,,,,1,2631.58,,,,,,,,,,2,1025.64,,,,,,,,,,,,,,1,512.82,,,,,,,,,1,2631.58,,,,,,
,,,,80~84,,,1,934.58,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,1,934.58,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,,睪丸,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,116.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,87.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,88.42,,,,,,,1,88.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,250.63,,,,,,,,,,,,,,,,1,,125.31,,,,1,,125.31,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,493.22,,,,,,,2,285.71,,,,,,,,,,,,,,1,,142.86,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,155.52,,,,1,,155.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,206.19,1,206.19,2,349.65,,,1,206.19,1,,,,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,519.48,,,1,259.74,,,,,,1,1492.54,,,,,,,1,,259.74,,,1,259.74,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,537.63,,,,,,,,,,,,,,1,,537.63,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,,,胃,,喉,,,結直腸癌,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,87.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,118.91,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,176.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,142.05,,,1,142.05,1,142.05,1,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,155.52,,,,,,,,,,,,,1,,155.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,1470.59,,,,,,,,,1,,,,192.31,1,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,260.42,,,1,1351.35,,,,,,,,,,,,1,,260.42,,,,1,,1351.35,1,260.42,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,909.09,1,454.55,,,,,,,,1,2857.14,,,,1,,454.55,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,980.39,,,1,980.39,1,980.39,,,,,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,造血系統及網狀內皮系統,,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.79,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,295.42,,,1,147.71,1,147.71,,,3,,,,443.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,157.48,,,,,3,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,177.62,,,,,2,,,,355.24,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,253.81,1,253.81,,,1,253.81,1,253.81,,,,,,,,1,,253.81,,,,,,,,,1,253.81,,,1,253.81,,,,,,,,,,,,,,
,,,,75~79,1,411.52,,,,,2,719.42,,,1,,,,411.52,1,411.52,,,,1,,411.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3448.28,,,,,,,,,,,,,,,,
,,,,85+,,,1,1694.92,,,,,,,,,,,,,,,,,,,,1,,1694.92,,,1,12500.00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,骨、關節及關節軟骨,,喉,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,1,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.25,,,,,,,,,,,,,,
,,,,40~44,1,95.97,,,,,,,,,,,,,,,,1,,95.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,645.16,,,,,,,,,,,,,,1,113.51,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,255.10,,,,,,,,,,,,,,,,1,,151.75,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,158.48,,,,,2,316.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,154.80,,,1,,,,1052.63,,,,,,1,,154.80,,,,,,,,3,404.86,,,,,,,,,,,,,,,,
,,,,65~69,,,1,180.51,,,1,180.51,,,1,,,,180.51,1,180.51,,,,2,,324.15,,,,1,180.51,,,,,,,1,1587.30,,,,,,,,,,,,
,,,,70~74,1,238.10,,,,,,,,,1,,,,1250.00,,,1,,238.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,395.26,,,,,,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,892.86,1,892.86,,,,,,2,1785.71,,,,,,,1,,892.86,,,,,1,892.86,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,眼及淚腺,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,2,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,93.72,,,,,1,93.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,112.23,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,418.99,,,,,,,1,139.66,,,,,,1,139.66,,,,,,,,,,,,,,,,,,,,1,139.66,,,,,,,,,,
,,,,55~59,,,,,,,,,3,451.81,,,,,,,,1,,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,303.49,,,,,,,1,151.75,2,,,,303.49,1,151.75,,,,,,,2,,303.49,1,151.75,1,151.75,1,151.75,1,151.75,,,,,,,,,,,,,,
,,,,65~69,3,517.24,,,,,,,,,,,,,,1,172.41,,,,,,,,,,,,,,,,,,,,,,1,172.41,,,,,,,,
,,,,70~74,1,240.38,,,,,,,,,,,,,,1,240.38,,,,,,,,,,,,,,1,240.38,1,240.38,,,,,,,,,,,,,,
,,,,75~79,1,371.75,,,1,371.75,,,1,371.75,1,,,,371.75,1,371.75,,,,,,,,,,,,,,1,371.75,,,1,371.75,,,,,,,,,,,,
,,,,80~84,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,800.00,,,1,800.00,,,1,800.00,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1666.67,,,,1,,9090.91,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,喉,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.46,,,,,,,,,,
,,,,35~39,1,99.11,,,,,,,,,,,,,,,,,,,1,,99.11,,,,1,487.80,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.28,,,,,,,,,,
,,,,45~49,,,1,111.48,,,1,111.48,,,1,,,,111.48,,,,,,1,,111.48,,,,,,1,111.48,,,,,,,,,,,,,,,,,,
,,,,50~54,3,389.11,,,1,129.70,,,1,129.70,,,,,,,,,,,1,,129.70,,,,1,129.70,1,632.91,,,,,,,1,129.70,,,,,,,,,,
,,,,55~59,2,358.42,,,,,,,,,,,,,,,,,,,1,,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,299.85,,,,,,,1,149.93,,,,,,,,,,,1,,149.93,,,,1,149.93,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,173.31,,,,,,,,2,,346.62,1,,173.31,,,,1,173.31,,,,,1,173.31,,,1,173.31,,,,,,,,,,
,,,,70~74,3,616.02,1,240.38,,,1,240.38,2,480.77,,,,,,1,240.38,,,,,,,,,,2,480.77,,,1,240.38,,,2,480.77,,,,,2,480.77,,,,,,
,,,,75~79,,,,,,,,,3,824.18,,,,,,,,,,,2,,638.98,,,,,,,,,,,,,,,,1,319.49,,,,,,,,
,,,,80~84,,,,,,,,,1,4545.45,,,,,,,,1,,800.00,,,,,,,,,,,,,,,,,,,,,1,800.00,,,,,,
,,,,85+,,,,,,,,,1,1408.45,,,,,,,,,,,,,,1,,1408.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
