,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.83,,,,,,,,,,,,,,
,,,,35~39,,,,,1,86.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.96,,,,,,,,,,
,,,,40~44,,,,,,,2,190.84,,,,,,,,,,,,,,,,,,,,1,95.42,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,1,,128.70,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,124.84,,,,,1,,,,124.84,,,,,1,,124.84,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,249.07,,,,,,,1,124.53,,,,,,1,124.53,1,124.53,,,,,,,,,,,,,,,1,124.53,,,,,,,,,,
,,,,60~64,2,246.91,,,,,,,1,123.46,3,,,,370.37,,,,,,,,1,,123.46,1,123.46,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,149.93,,,,,,,1,,,,149.93,,,,,,,,,,,,,,,,,,,,,1,149.93,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,206.19,,,,,,,,,,,,,1,206.19,,,,,,,,,,,,
,,,,80~84,1,757.58,,,,,1,757.58,,,1,,,,757.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,結直腸癌,,腎盂及其他泌尿系統,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,100.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,1,133.16,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,134.05,,,2,268.10,,,,,,,,,,,,,,,,1,134.05,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,129.70,,,,,,,,1,129.70,,,,1,,129.70,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,260.08,1,130.04,,,,,1,130.04,,,,,,1,130.04,,,,,,1,,130.04,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,144.72,2,,,,289.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,203.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,411.52,,,,,,,,,2,,,,823.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,641.03,1,,641.03,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,胰,,造血系統及網狀內皮系統,,,腦,,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,,66.45,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,,63.33,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,95.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,2,253.49,1,126.74,,,,,,,,,,,,,,
,,,,50~54,4,553.25,,,1,138.31,,,,,,,,,,,,,,,,,,,,,,1,138.31,,,,,,,,,,,,,,,,
,,,,55~59,1,129.87,,,1,129.87,,,1,129.87,,,,,,1,129.87,1,129.87,,,,,,,,,1,129.87,1,129.87,,,,,,,,,,,,,,
,,,,60~64,1,135.50,,,1,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.50,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,276.24,1,,,,138.12,2,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,194.55,,,,,,,,,,,1,194.55,,,1,194.55,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,769.23,,,,,,,,,,,,,,,,,,,,,,,,1,384.62,,,,,,,,,,,,
,,,,85+,,,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,食道,,胰,,,,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,,70.82,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,74.24,,,1,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,95.06,1,95.06,,,1,95.06,,,,,,1,95.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,109.77,,,1,109.77,,,,,,,,,,,,1,109.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,146.20,,,1,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,135.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,139.47,,,,,1,139.47,,,1,,,,139.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,193.80,,,2,387.60,1,193.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,613.50,,,,,,,,,,,,,,,,,1,,613.50,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,1,62.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,1,,89.53,1,,89.53,1,89.53,,,,,1,89.53,,,,,,,,,,,,
,,,,45~49,1,107.18,,,,,1,107.18,,,,,,,,,,,,,,,,,,1,107.18,,,,,,,,,,,1,107.18,,,,,,
,,,,50~54,1,145.77,,,,,2,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,268.82,,,,,,,,,,,,,,1,134.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,142.25,1,142.25,,,1,142.25,,,,,,,,1,142.25,,,1,,142.25,,,,,,,,,,,,,,3,426.74,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,2,,273.97,,,,,1,136.99,,,,,1,136.99,1,136.99,,,,,,
,,,,70~74,2,400.00,,,,,,,1,200.00,1,,,,200.00,2,400.00,1,200.00,2,,400.00,1,,200.00,,,1,200.00,,,,,1,200.00,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,298.51,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,,,,,,,1,69.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,266.19,,,2,177.46,1,88.73,,,,,,,,,,,,,,,,,,,,,,1,88.73,,,,,,,,,,,,,,
,,,,45~49,1,101.73,,,,,,,,,,,,,,1,101.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,146.20,,,1,,,,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,136.99,,,,,2,273.97,,,,,,,,,,1,136.99,,,,1,,136.99,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,138.50,1,138.50,,,1,138.50,1,138.50,,,,,,1,138.50,,,,,,,,,,,1,138.50,1,138.50,1,138.50,,,,,1,138.50,,,,,,
,,,,65~69,,,,,,,1,145.14,,,,,,,,2,290.28,,,1,,145.14,,,,,,,,,,,,,,1,145.14,1,145.14,,,,,,
,,,,70~74,2,371.75,,,,,1,185.87,,,,,,,,1,185.87,1,185.87,1,,185.87,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,288.18,,,1,,,,288.18,,,,,,,,,,,1,288.18,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,666.67,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,食道,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,1,66.58,,,,,,,,1,66.58,,,,,,,,,,,,,,,,,1,66.58,,,,,,,,,,
,,,,35~39,,,1,68.03,,,,,,,,,,,,,,1,68.03,,,,,,,,,,,,,,,1,68.03,,,,,,,,,,
,,,,40~44,1,81.43,,,,,,,,,,,,,,1,81.43,,,,,,1,,81.43,,,1,81.43,,,,,,,,,,,,,,,,
,,,,45~49,2,201.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,138.12,,,,,,,,,1,,,,138.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.24,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,1,,140.45,1,,140.45,1,140.45,,,,,,,1,140.45,,,,,,,,,,
,,,,65~69,2,300.75,,,,,,,2,300.75,1,,,,150.38,1,150.38,1,150.38,,,,3,,451.13,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,178.89,,,,,,,,,,,,,,,1,178.89,,,1,178.89,,,,,,,,
,,,,75~79,,,,,1,271.00,,,,,,,,,,1,271.00,,,,,,,,,,,,,2,542.01,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1123.60,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,35~39,1,71.02,,,,,,,,,,,,,,,,,,,,,1,,71.02,,,,,,,1,71.02,,,,,,,,,,,,
,,,,40~44,,,,,,,1,74.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.13,,,,
,,,,45~49,2,194.17,,,,,,,,,,,,,,,,,,,,,,,,1,97.09,,,,,,,,,,,,,,,,,,
,,,,50~54,2,260.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,146.84,1,146.84,,,,,,,,,,,,,,,,,,,,,1,146.84,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,144.30,,,1,144.30,1,144.30,,,,,,,,
,,,,65~69,1,153.37,,,1,153.37,,,2,306.75,1,,,,153.37,1,153.37,,,,,,,,,,,,,,,,,,,,,,,1,153.37,1,153.37,,
,,,,70~74,1,168.35,1,168.35,,,,,,,1,,,,168.35,,,1,168.35,,,,,,,,,1,168.35,,,,,,,,,1,168.35,,,,,,
,,,,75~79,,,,,,,,,1,267.38,2,,,,534.76,,,1,267.38,3,,802.14,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,621.12,,,,,,,,,,,,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,,,胃,,食道,,胰,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,69.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,65.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,68.87,1,68.87,1,68.87,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.87,,,,,,,,,,,,
,,,,40~44,2,148.15,,,,,,,1,74.07,,,,,,,,,,,,,,,,,,1,74.07,,,,,,,,,,,,,,,,
,,,,45~49,3,286.26,,,,,,,,,,,,,,,,,,1,,95.42,,,,,,,,1,95.42,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,1,112.36,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,155.04,1,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,147.49,,,2,294.99,1,147.49,2,294.99,,,,,,,,,,,,,,,,,,1,147.49,,,,,,,,,,,,,,,,
,,,,65~69,3,480.00,,,,,1,160.00,2,320.00,,,,,,,,2,320.00,,,,,,,,,,,,,1,160.00,,,,,,,,,,,,
,,,,70~74,1,166.11,,,1,166.11,1,166.11,2,332.23,1,,,,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,278.55,,,,,,,,,,,,,,,,,,,,,,,,1,278.55,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,571.43,,,,,,1,,571.43,,,,,1,571.43,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,1041.67,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,1,68.21,,,,,,,,1,68.21,,,,,,,,,,,,,,,1,68.21,,,,,,,,,,,,
,,,,35~39,1,67.16,1,67.16,,,1,67.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.10,,,,,,,,,,,,
,,,,45~49,1,93.20,,,,,,,1,93.20,,,,,,,,,,3,,279.59,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,109.17,,,,,2,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,622.08,,,,,,,,,,,,,,,,,,1,,155.52,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,148.81,,,,,1,,148.81,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,160.77,,,,,1,160.77,,,1,,,,160.77,,,,,,,,,,,,,,,1,160.77,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,327.87,2,327.87,,,,,,1,163.93,,,,,,,,,1,163.93,,,1,163.93,,,,,,,,,,,,,,
,,,,75~79,,,,,1,271.74,2,543.48,,,1,,,,271.74,,,1,271.74,,,,,,,,,1,271.74,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,492.61,,,,,,,,1,,492.61,,,,,,,,,1,492.61,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,1,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.77,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.88,,,,,,,,,,,,,,
,,,,35~39,2,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.02,,,,,,
,,,,40~44,2,139.37,,,1,69.69,,,,,,,,,,,,,,,,,1,,69.69,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,278.04,1,92.68,2,185.36,,,,,,,,,,,,1,92.68,1,,92.68,,,,,,1,92.68,,,,,,,,,,,,,,,,
,,,,50~54,2,207.68,,,1,103.84,,,,,1,,,,103.84,2,207.68,1,103.84,,,,,,,,,,,1,103.84,,,,,,,,,1,103.84,,,,
,,,,55~59,3,466.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,155.52,,,,,,,,
,,,,60~64,2,302.57,,,,,,,,,,,,,,1,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,156.99,1,156.99,1,156.99,,,,,,3,470.96,1,156.99,,,,1,,156.99,,,,,,,1,156.99,,,1,156.99,,,,,,,,
