,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,8.87,,,,,,,,,1,10.10,,,,,,,,,,,1,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17.74,,,1,8.87,5,15.95,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,11.28,,,,,,,,,,,,,,,,,,,,,,,1,6.73,,,,,,,,,,,,,2,6.49,,,,,,,,,,,,,,,,,,,5,10.94,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,5.09,,,,,2,,,,10.11,,,,,,,,,,,,,,,,,,,,,,,,,1,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.02,1,5.09,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.77,,,,,,,,,,,,,,,1,18.31,,,1,8.77,,,,,,,,,,,1,7.31,,,,,,,1,5.10,,,,,,,,,,,,,,,,
,,,,20~24,1,7.95,,,,,,,1,5.17,2,,,,8.95,,,1,7.40,,,,,,,1,14.08,,,,,1,7.95,,,2,9.70,,,,,,,,,,,2,18.10,,,3,8.37,,,,,,,,,,,3,8.28,,,,,1,5.17,2,15.91,,,,,,,,,,,,,,,,
,,,,25~29,1,8.83,,,,,1,7.54,2,19.83,3,,,,6.01,1,7.13,,,,,6,8.05,1,17.94,,,1,6.70,,,,,,,,,1,17.94,,,1,9.92,,,,,,,,,1,8.83,,,,,,,,,1,4.76,,,,,,,1,4.76,1,6.70,,,1,9.92,,,,,,,,,,,,
,,,,30~34,1,7.95,,,,,,,2,5.33,1,,,,6.30,1,8.17,,,,,15,18.48,,,,,1,8.17,,,,,4,7.80,3,6.84,1,7.27,,,5,8.92,,,,,1,7.95,,,,,,,,,,,,,2,7.70,2,9.24,1,6.30,1,8.17,,,2,5.40,1,7.95,5,10.15,,,,,,,,,,,,
,,,,35~39,6,8.48,,,,,,,,,4,,,,17.03,2,6.31,,,,,9,12.72,,,,,,,,,2,9.77,3,12.77,2,7.14,1,7.10,,,5,8.82,1,10.21,3,11.16,,,,,1,5.30,,,,,,,,,2,6.07,,,2,15.63,,,,,1,7.10,,,13,17.70,,,,,1,5.30,,,,,,
,,,,40~44,5,17.70,1,9.36,,,1,12.42,,,4,,,,16.10,1,23.88,,,,,18,35.93,,,,,,,,,1,16.39,1,7.09,3,16.01,2,10.67,,,8,18.55,,,2,32.78,,,,,,,,,,,,,,,3,16.01,,,,,1,9.36,,,1,7.09,,,5,12.23,,,,,1,12.43,,,,,,
,,,,45~49,11,31.48,1,37.00,,,,,,,3,,,,12.58,2,39.64,,,,,23,51.61,,,,,1,15.01,,,2,39.64,4,19.83,7,24.66,1,34.12,,,9,25.73,3,12.58,2,14.84,1,8.27,,,,,,,,,,,2,11.67,3,22.26,,,,,,,,,1,34.12,1,14.93,7,38.84,1,11.86,1,15.01,,,,,,,,
,,,,50~54,8,57.45,,,2,39.04,1,19.34,1,9.85,3,,,,26.67,,,,,1,19.34,24,67.93,,,,,,,,,1,9.85,5,20.77,12,39.13,1,9.85,1,9.85,14,42.39,2,12.09,2,26.54,,,1,19.34,,,1,15.65,,,4,19.56,,,4,28.32,1,15.65,2,17.37,,,,,,,5,18.63,10,41.99,1,19.52,,,,,,,,,,
,,,,55~59,6,20.79,,,2,16.32,1,18.09,3,20.96,1,,,,10.93,5,22.59,,,,,33,89.90,,,,,1,10.93,,,3,19.71,7,21.73,29,79.00,2,12.42,,,19,75.28,6,20.07,1,19.37,1,32.20,,,1,18.09,,,1,19.37,1,10.93,3,18.63,13,35.41,,,3,15.12,3,14.57,,,2,24.19,3,23.06,7,22.38,2,13.63,2,13.63,,,,,,,,
,,,,60~64,9,35.36,1,18.70,3,13.92,1,21.19,1,10.99,4,,,,36.33,6,20.72,,,,,40,110.21,,,,,1,21.19,1,12.94,4,16.55,9,33.46,56,154.29,3,18.53,,,43,118.47,8,23.32,3,21.71,,,,,1,32.13,,,1,12.94,3,19.28,4,23.02,17,57.47,,,4,84.75,3,33.27,,,2,16.07,13,37.90,2,20.73,2,29.80,1,32.13,6,30.98,,,,,,
,,,,65~69,11,46.36,3,22.62,1,15.51,2,29.36,1,14.68,6,,,,39.55,5,24.24,,,,,33,131.59,1,15.51,1,25.35,,,,,3,22.62,11,45.61,45,165.36,,,,,36,139.21,12,44.10,6,31.02,,,,,,,1,32.32,,,2,64.64,5,40.41,15,58.00,1,15.51,,,1,25.35,,,,,12,44.10,4,44.70,2,30.68,3,17.98,6,31.50,,,,,,
,,,,70~74,3,61.06,,,,,,,,,2,,,,38.70,4,44.06,1,22.20,,,21,130.29,,,,,1,24.58,,,,,11,85.16,40,235.82,5,47.87,2,30.58,28,165.07,5,47.54,5,58.98,1,40.45,,,1,24.58,,,,,1,47.57,6,78.53,26,153.28,1,47.57,1,53.45,2,49.15,,,1,40.45,8,67.28,3,46.53,,,4,30.42,10,73.28,,,,,,
,,,,75~79,3,55.18,,,1,84.89,1,84.89,1,46.55,2,,,,55.05,2,60.13,,,,,14,154.68,,,,,,,,,,,11,145.10,19,225.41,3,117.32,,,23,254.12,5,82.52,,,,,,,,,,,,,3,85.06,1,72.52,12,152.42,1,44.37,,,1,84.89,,,,,6,81.15,,,,,2,62.83,11,176.96,,,,,,
,,,,80~84,,,,,,,,,1,102.04,1,,,,102.04,,,,,,,5,217.11,,,,,,,,,,,1,123.15,6,306.75,3,226.76,,,9,414.75,1,215.05,3,240.96,,,,,,,,,,,,,,,5,285.39,1,195.69,,,,,,,,,6,233.28,,,,,,,3,130.26,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,354.19,,,,,5,589.62,1,480.77,,,,,,,,,,,,,,,,,2,236.13,,,,,,,,,,,,,,,1,403.23,,,3,278.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,8.98,,,3,,,,13.84,1,5.98,,,,,1,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.98,,,,,,,,,2,10.20,,,,,3,14.76,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,8.71,,,,,,,,,,,,,,,,,,,,,,,1,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.65,,,,,,,,,,,,,,,,
,,,,10~14,1,6.53,,,,,,,,,1,,,,6.53,,,,,,,1,8.08,,,,,,,,,,,,,,,,,1,6.53,,,,,,,,,,,1,7.17,,,,,,,,,,,,,1,7.17,,,,,3,11.75,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.15,,,,,,,,,1,18.96,,,,,,,,,2,10.30,,,1,9.10,,,,,2,15.15,,,1,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,7.56,,,1,9.31,1,5.10,3,17.12,1,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.08,1,5.10,,,,,,,1,8.16,,,,,,,1,9.31,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.65,1,8.81,,,,,,,,,,,,2,7.96,,,,,,,1,8.81,1,4.67,3,8.53,,,1,9.57,,,1,4.67,,,,,,,,,,,,,1,7.65,,,,,,,,,,,,,1,6.79,3,7.66,,,3,11.94,,,,,,,,,,,,
,,,,30~34,,,,,1,4.55,,,,,2,,,,5.41,,,,,,,5,17.51,1,4.55,,,,,,,,,1,19.08,,,1,19.08,,,1,8.16,,,,,1,4.55,,,1,8.16,,,,,,,,,3,8.38,,,,,1,7.24,2,13.36,1,6.68,,,4,9.40,,,,,,,,,,,,
,,,,35~39,2,8.22,,,1,6.51,,,2,7.88,4,,,,8.78,2,6.51,,,,,16,21.13,,,,,,,,,3,6.64,5,11.76,2,5.84,1,5.05,,,4,16.43,,,,,,,1,8.87,1,5.05,,,,,1,7.45,1,8.87,6,10.08,2,7.51,,,,,,,1,6.92,,,9,12.79,,,,,,,,,,,,
,,,,40~44,7,12.85,,,1,14.74,,,,,,,,,,,,,,,,15,29.44,,,,,,,,,,,2,16.23,3,14.42,3,12.49,,,2,22.82,2,23.02,2,14.27,,,,,,,,,1,6.61,,,,,5,11.89,1,8.72,,,,,,,2,11.46,1,27.53,7,15.89,1,8.72,,,,,,,,,,
,,,,45~49,4,19.08,,,2,14.28,,,1,11.54,1,,,,11.54,,,,,,,20,53.54,,,1,8.04,1,31.39,,,,,3,15.99,5,18.20,1,11.54,,,5,22.36,2,16.57,2,12.80,,,,,,,,,1,18.75,2,16.08,1,11.54,4,21.57,,,2,12.98,,,,,1,11.54,1,18.75,2,16.08,1,8.04,1,31.39,,,,,,,,
,,,,50~54,6,27.39,,,1,18.81,,,,,1,,,,18.81,1,15.69,,,,,25,69.30,,,,,1,18.81,,,,,5,19.57,9,29.16,,,,,8,29.71,5,34.38,4,20.86,,,,,,,,,,,1,10.05,,,1,10.05,2,14.40,1,39.84,,,,,,,,,9,26.81,1,18.81,2,13.10,1,18.92,,,,,,
,,,,55~59,6,25.54,,,,,,,,,4,,,,22.50,6,28.88,,,,,29,82.96,,,,,1,23.58,,,1,23.58,17,61.70,28,80.10,,,,,21,60.07,8,33.81,6,36.07,,,,,,,,,,,1,23.58,2,17.50,14,42.74,2,25.02,4,27.97,1,15.43,,,2,12.84,3,15.14,11,34.19,,,1,35.87,2,25.02,,,,,,
,,,,60~64,3,35.21,2,14.07,1,30.90,1,18.92,,,2,,,,14.07,5,52.49,,,,,39,107.30,,,,,,,,,1,18.92,21,60.70,35,96.30,1,11.20,1,12.77,28,77.04,12,34.69,3,38.30,,,,,,,,,,,1,20.94,6,30.63,8,28.75,2,15.86,5,26.66,2,11.93,,,2,15.25,7,23.88,8,34.71,,,3,21.89,6,43.13,,,,,,
,,,,65~69,10,43.22,1,14.62,4,31.57,1,15.01,1,24.43,1,,,,24.43,5,29.34,1,28.24,,,30,107.46,,,,,1,15.01,,,4,29.34,19,68.06,59,211.34,6,24.60,,,34,127.46,5,43.01,4,29.13,,,,,,,1,30.78,,,1,43.69,9,53.68,14,57.41,2,14.81,6,30.25,,,1,14.62,4,34.96,7,35.29,2,27.24,1,15.01,6,42.84,11,46.95,,,,,,
,,,,70~74,6,59.96,,,3,26.16,,,2,22.80,1,,,,37.06,3,43.02,,,,,13,82.93,,,1,126.74,2,32.05,,,1,44.58,16,90.27,40,225.67,1,22.25,,,20,112.83,9,61.25,1,79.37,,,1,44.58,1,23.39,,,,,1,44.58,3,32.55,21,133.96,,,1,50.92,2,40.48,,,2,22.80,9,54.66,6,43.76,1,44.58,2,44.49,14,82.66,,,,,,
,,,,75~79,3,72.27,,,,,,,,,2,,,,51.88,2,38.62,,,,,14,136.67,,,,,,,,,2,51.44,2,156.01,24,243.06,,,,,18,175.71,7,105.42,5,65.20,1,38.37,,,,,,,,,2,70.77,1,82.78,19,185.47,,,1,78.00,1,82.78,,,,,6,104.82,2,77.73,,,1,38.37,12,138.47,,,,,,
,,,,80~84,1,92.59,,,,,,,,,,,,,,,,,,,,3,189.63,,,,,1,175.75,,,1,105.26,2,236.69,10,327.01,2,147.49,,,15,441.05,,,,,,,,,,,,,,,,,,,1,190.11,,,,,,,,,1,175.75,2,431.03,,,,,,,7,193.00,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,,,,,2,459.77,2,459.77,,,,,5,392.46,,,1,229.89,,,,,,,,,,,,,1,229.89,1,342.47,,,,,1,408.16,,,,,,,,,,,,,3,310.88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,14.29,,,,,,,,,1,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15.22,1,8.87,,,,,,,1,10.93,,,1,8.93,2,10.34,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.31,,,,,,,,,,,,,,,,,,,3,11.92,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.77,,,,,,,,,,,,,,,,,,,1,10.79,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,18.74,1,10.94,,,1,,,,7.89,,,,,,,2,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.96,,,,,,,,,1,13.83,2,10.81,,,,,,,2,10.57,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,9.93,3,,,,16.31,,,,,,,1,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.49,,,,,2,10.55,1,7.41,2,14.81,,,1,12.00,1,7.96,,,5,17.90,,,,,,,,,,,,
,,,,25~29,2,8.63,,,,,,,1,8.86,4,,,,8.70,3,14.55,,,,,,,,,,,,,,,,,,,1,7.23,,,,,1,18.33,,,,,,,,,,,,,,,1,10.71,,,1,10.71,1,6.66,,,,,,,2,7.70,1,7.23,,,,,,,,,,,,,,
,,,,30~34,2,8.07,,,,,,,,,1,,,,6.09,1,6.09,,,,,6,8.97,,,,,,,,,2,7.05,2,8.26,,,,,,,6,11.62,,,,,,,1,8.38,1,8.38,,,,,1,6.69,,,2,7.89,,,,,,,,,1,7.79,,,4,11.56,,,,,,,,,,,,
,,,,35~39,3,7.69,,,2,7.35,,,,,,,,,,1,8.50,,,,,11,14.11,,,1,6.43,,,,,,,3,10.48,1,8.57,1,6.43,,,6,18.41,1,19.11,,,,,,,,,,,,,1,8.47,,,2,9.10,,,3,8.51,,,1,8.50,2,7.35,,,11,21.71,1,5.93,,,,,,,,,,
,,,,40~44,5,13.50,,,,,,,2,9.11,4,,,,10.91,2,9.11,,,,,18,32.58,,,,,,,1,27.46,,,2,13.57,6,21.22,2,16.73,,,7,20.03,1,7.15,,,,,,,,,1,27.46,,,1,11.90,,,3,20.48,1,12.55,1,12.55,2,10.97,,,1,12.03,3,12.37,6,16.40,,,2,8.25,,,,,,,,
,,,,45~49,5,26.34,1,28.67,1,10.87,,,1,17.65,,,,,,1,15.25,1,19.05,,,23,50.43,,,1,14.58,1,10.87,,,,,5,23.15,7,33.55,,,1,19.05,4,25.46,2,20.43,,,,,1,17.65,,,,,1,14.58,,,,,5,21.70,1,14.58,1,10.87,,,1,19.05,1,14.58,1,14.58,4,18.94,,,,,,,,,,,,
,,,,50~54,8,31.19,,,2,18.59,,,,,4,,,,18.07,2,18.55,1,17.21,,,20,66.67,,,,,,,,,,,7,27.97,13,38.61,1,36.18,,,4,40.33,5,21.89,,,3,17.57,,,,,,,,,,,,,6,36.42,1,17.66,3,17.57,1,20.20,,,1,13.98,3,24.79,6,29.88,,,,,1,17.21,,,,,,
,,,,55~59,11,48.90,,,5,25.27,,,,,1,,,,22.10,2,27.61,,,,,34,153.19,,,,,1,20.17,,,2,26.06,9,41.33,24,76.02,4,25.15,1,49.93,14,52.63,5,32.82,,,1,15.60,,,,,1,20.17,,,4,26.03,3,34.87,15,52.44,1,20.17,,,1,15.60,1,15.60,3,20.83,3,25.93,12,38.01,,,,,5,38.09,,,,,,
,,,,60~64,6,29.78,3,25.35,3,22.59,,,3,47.21,1,,,,17.57,5,39.01,,,1,22.60,31,101.93,,,,,1,25.39,,,1,22.45,16,53.78,43,119.10,6,33.95,,,32,105.22,7,26.94,,,5,29.97,1,22.60,1,13.50,,,,,1,20.35,9,30.25,18,59.19,3,27.83,4,20.56,1,25.39,,,1,17.57,7,23.13,9,36.19,2,16.23,,,10,45.20,,,,,,
,,,,65~69,6,36.51,1,31.00,6,36.49,1,40.13,,,2,,,,27.25,4,31.27,1,31.00,,,36,121.13,,,,,,,,,3,29.57,25,84.12,48,161.51,4,38.43,,,29,97.58,9,43.13,,,3,23.74,,,,,1,40.13,1,28.28,3,43.35,6,31.70,15,75.68,2,30.28,4,60.57,3,42.67,,,1,20.07,15,64.22,6,36.16,1,20.07,4,39.42,8,30.95,,,,,,
,,,,70~74,2,44.42,1,40.54,2,29.74,,,1,69.40,3,,,,54.29,2,44.24,,,1,49.14,23,168.70,,,,,1,40.54,,,2,44.24,13,94.26,38,201.02,2,57.54,1,41.89,35,253.44,4,41.88,1,49.14,2,45.23,1,21.32,,,,,,,1,41.89,3,92.68,14,116.50,,,6,47.29,5,69.00,1,129.87,1,21.32,7,79.73,1,48.69,1,48.69,,,17,93.75,,,,,,
,,,,75~79,6,81.73,,,3,80.47,,,1,69.93,2,,,,152.79,1,134.05,,,,,20,263.71,,,,,,,,,,,6,73.65,25,224.78,2,78.96,,,20,214.18,1,64.43,,,5,69.81,,,,,,,,,1,36.32,,,14,140.97,,,3,50.28,2,51.87,,,1,36.32,5,126.14,2,47.81,2,51.87,1,90.66,9,90.63,,,,,,
,,,,80~84,2,197.04,,,1,94.88,,,1,94.88,,,,,,1,225.23,,,,,4,147.17,,,,,,,,,1,94.88,,,13,305.52,,,,,9,335.32,2,123.08,,,1,225.23,,,,,1,94.88,,,,,1,175.13,3,284.63,,,,,,,,,,,2,188.86,,,,,1,94.88,8,224.09,,,,,,
,,,,85+,1,319.49,,,,,,,,,2,,,,638.98,,,,,,,1,314.47,,,,,,,,,,,1,319.49,2,383.14,,,,,,,,,,,,,,,,,,,,,,,,,2,833.33,,,1,416.67,,,,,,,2,247.83,,,,,,,4,395.65,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,6,,,,23.91,,,,,,,,,,,,,,,,,,,,,,,1,9.73,,,,,,,,,,,,,,,2,9.15,1,14.78,,,,,,,2,10.44,,,5,13.71,3,11.82,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,11.17,,,1,,,,7.70,,,,,,,,,,,,,,,,,,,1,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.70,,,,,,,2,7.73,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,7.27,1,7.57,3,,,,15.77,1,11.74,1,11.74,,,,,,,,,,,,,,,,,1,7.27,,,1,10.14,,,,,,,,,1,7.27,,,,,,,,,,,,,,,,,,,1,10.14,,,1,7.27,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,7.54,1,,,,10.65,,,,,,,1,7.94,1,10.02,,,,,,,,,,,1,7.94,2,9.92,,,,,,,,,2,11.33,2,8.79,1,10.65,,,,,,,,,2,9.92,,,,,,,1,7.94,,,2,8.79,,,,,,,,,,,,,,
,,,,25~29,2,8.11,,,,,,,,,2,,,,8.36,,,,,,,2,10.87,,,,,,,,,,,,,2,13.03,,,,,,,,,,,,,,,,,,,,,,,1,11.64,,,1,9.47,,,,,3,9.45,1,11.64,2,20.40,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,6.97,1,8.49,5,,,,13.37,,,,,,,5,10.27,,,,,,,,,,,,,,,,,1,6.47,,,,,,,,,,,,,,,,,,,2,8.67,,,1,10.24,,,,,3,8.36,,,2,6.71,,,,,,,,,,,,,,
,,,,35~39,7,10.46,,,,,,,2,7.30,3,,,,7.97,2,7.32,1,6.03,,,11,16.89,,,,,,,1,6.71,5,19.50,2,9.07,6,13.33,,,4,9.20,1,6.03,,,,,,,,,,,,,,,,,5,11.84,1,8.35,,,,,,,1,17.80,2,7.32,8,10.23,,,,,,,,,,,,,,
,,,,40~44,7,16.02,1,10.91,,,,,2,10.41,1,,,,6.79,2,7.61,,,,,18,23.92,,,,,,,2,13.59,5,11.72,4,8.87,1,10.91,,,6,22.84,2,21.81,,,1,10.91,,,,,,,,,,,,,2,17.33,,,,,1,13.05,,,2,11.17,2,14.93,14,20.71,1,23.66,1,8.66,,,,,,,,,,
,,,,45~49,13,32.73,,,,,,,,,1,,,,19.07,4,17.66,,,,,13,28.91,,,,,,,,,8,29.90,6,24.92,1,10.14,,,6,18.29,,,,,3,23.47,,,,,,,,,1,14.51,1,16.98,5,22.08,1,17.15,,,,,,,3,19.68,2,11.94,8,24.55,,,,,,,,,,,,,,
