,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3846.15,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,喉,,結直腸癌,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,66.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,93.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,161.29,,,,,,,,,,,,,,,,,,,,1,,161.29,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,153.61,,,,,2,307.22,,,1,,,,153.61,,,,1,,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,191.57,,,,1,191.57,,,,,,,,,,,,,,,,,,
,,,,65~69,1,243.90,,,,,1,243.90,,,,,,,,,,,,,,,,,,,,,,,,1,243.90,,,,,,,,,,,,,,
,,,,70~74,,,,,1,380.23,2,760.46,,,,,,,,1,,380.23,,,,1,,380.23,1,,380.23,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,735.29,,,,,1,735.29,,,,,,2,,1470.59,,,,1,,735.29,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,67.34,,,,,,,,,,,1,,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,153.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,178.09,,,1,89.05,1,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,379.27,,,,,1,126.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,165.56,,,,,2,331.13,,,,,,,,1,,165.56,,,,,,,,,,,,,,1,165.56,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,153.61,,,,,,,,,,,,,,,,,,,,,,1,153.61,,,,,,,,,,,,,,,,
,,,,60~64,1,192.68,,,,,3,578.03,,,1,,,,192.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,242.13,1,,242.13,,,,1,,242.13,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,666.67,2,666.67,2,,,,666.67,,,,,,,,,,,,,,,,,,,1,333.33,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,735.29,,,,,,,,,,,,,,,1,,735.29,1,735.29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.16,,,,,,,,,,
,,,,30~34,1,67.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.25,,,,,,,,,,,,,,
,,,,40~44,,,,,1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,224.47,1,112.23,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,167.79,,,,,,,,,,,,,,,,,1,,167.79,1,,167.79,,,,1,167.79,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,468.75,,,,,,,,,,,,,,,,,1,,156.25,,,,,,,,,1,156.25,,,,,,,,,,
,,,,60~64,1,185.53,,,,,5,927.64,,,,,,,,,,,,,,,,,,,,,,1,185.53,,,1,185.53,,,,,,,,,,,,
,,,,65~69,2,452.49,,,,,,,,,1,,,,226.24,2,,452.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,651.47,1,325.73,,,,,,1,,325.73,,,,,,,,,,,,,,,,1,325.73,,,,,,,,,,,,
,,,,75~79,,,,,1,729.93,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,1,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,71.02,,,,,,1,,71.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,170.50,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.25,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.70,1,108.70,,,,,,,,
,,,,50~54,2,328.95,,,,,,,1,164.47,,,,,,,,,,,,,,,,,,1,164.47,,,,,1,164.47,1,164.47,,,,,,,,,,
,,,,55~59,2,317.46,,,,,,,1,158.73,,,,,,1,,158.73,1,,158.73,,,,1,,158.73,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,172.71,,,,,2,345.42,,,,,,1,,172.71,1,,172.71,,,,,,,1,172.71,1,172.71,,,,,1,172.71,,,,,,,,,,
,,,,65~69,,,,,,,,,1,228.31,1,,,,228.31,,,,,,,1,,228.31,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,337.84,,,,,,,,,2,,675.68,,,,,,,1,337.84,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,602.41,,,,,,,,,,,1,,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,2439.02,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,淋巴結,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,69.74,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,68.45,,,,,,,,,,,,,,,,,,,,1,68.45,,,1,68.45,,,,,,,,,,,,
,,,,40~44,,,1,85.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,102.46,,,,,,,2,204.92,,,,,,1,,102.46,,,,1,,102.46,1,,102.46,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,156.74,,,,,,,,,,,,,,,,,,,,,,,,,,1,156.74,,,1,156.74,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,163.67,,,,,1,163.67,5,818.33,,,,,,2,,327.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,229.89,1,,,,229.89,1,,229.89,1,,229.89,,,,,,,,,,,,,1,229.89,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,310.56,1,,,,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,1204.82,,,,,,1,,602.41,,,,,,,,,,,,,,1,602.41,,,1,602.41,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,結直腸癌,,,膀胱,,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,
,,,,35~39,,,1,68.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,162.21,,,,,,,,,,,,,,,,,,,,,,,1,,81.10,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,97.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,146.41,,,3,439.24,,,,,1,,,,146.41,,,,,,,,,,1,,146.41,1,146.41,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,5,853.24,,,3,511.95,,,,,,,,,1,,170.65,1,,170.65,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,166.11,,,4,664.45,,,1,166.11,2,,,,332.23,,,,,,,1,,166.11,,,,,,,,1,166.11,,,,,,,,,,,,,,
,,,,65~69,,,,,4,865.80,,,,,,,,,,,,,,,,,,,,,,1,216.45,,,1,216.45,,,,,,,,,,,,,,
,,,,70~74,,,,,4,1212.12,1,303.03,1,303.03,,,,,,1,,303.03,1,,303.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,1219.51,,,,1,,1219.51,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胸腺、心臟與中隔,,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,
,,,,20~24,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.40,,,,,,
,,,,35~39,1,69.88,,,,,,,1,69.88,,,,,,,,,,,,,,,1,,69.88,,,,,,,,,1,69.88,,,,,,,,,,
,,,,40~44,,,,,,,,,2,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,91.16,,,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.16,,,,,,,,,,,,,,
,,,,50~54,2,269.18,1,134.59,,,,,1,134.59,,,,,,1,,134.59,,,,,,,,,,,,,,,,,,,,,,1,134.59,1,134.59,,,,
,,,,55~59,1,169.49,,,,,1,169.49,1,169.49,,,,,,,,,,,,1,,169.49,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,166.39,2,332.78,,,,,,1,,166.39,,,,1,,166.39,,,,,,1,166.39,,,1,166.39,,,,,,,,,,,,
,,,,65~69,1,213.68,,,,,,,1,213.68,2,,,,427.35,,,,,,,,,,,,,,,,,,,,,,,1,213.68,,,,,1,213.68,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,287.36,,,,,,,,,,,,,,,,,1,287.36,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,469.48,,
,,,,80~84,,,,,,,,,,,1,,,,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,2564.10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,胰,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,96.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,78.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,142.15,,,,,,,,,,,,,,,,,,,,,,1,71.07,,,,,,,,,,,,,,,,,,
,,,,40~44,1,73.69,,,1,73.69,1,73.69,,,,,,,,,,,1,,73.69,,,,,,,1,73.69,,,,,,,,,,,,,,,,,,
,,,,45~49,2,184.50,,,3,276.75,1,92.25,,,1,,,,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,237.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,353.36,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,165.29,3,495.87,1,165.29,,,,,,,,,,,,,,1,,165.29,1,,165.29,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,208.77,,,,,1,,,,208.77,1,,208.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,454.55,1,454.55,,,,,,,,,,,,,,,,,,,,,,1,454.55,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1075.27,1,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,2380.95,,,,,,,,,,,,,,,,,,,,,,,,1,2380.95,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,79.81,,,,1,,79.81,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,73.31,,,,,,,,,,,,,1,73.31,,,,,,
,,,,40~44,3,216.92,,,,,,,,,1,,,,72.31,1,,72.31,,,,,,,,,,,,,,,,,,,,,,1,72.31,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,89.45,,,,,,,,,,,,,,,,,,,,,,,,,1,89.45,,,,,,
,,,,50~54,1,114.03,1,114.03,,,,,,,1,,,,114.03,,,,,,,,,,,,,,,,,1,114.03,1,114.03,,,,,,,,,,,,
,,,,55~59,1,173.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173.31,,,,,,,,,,
,,,,60~64,,,,,,,,,1,168.92,1,,,,168.92,1,,168.92,,,,,,,,,,,,2,337.84,,,1,168.92,,,,,,,1,168.92,,,,
,,,,65~69,,,,,,,1,196.08,,,4,,,,784.31,,,,1,,196.08,,,,,,,,,1,196.08,1,196.08,,,,,1,196.08,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,817.44,,,,1,,272.48,,,,,,,,,1,272.48,,,,,,,1,272.48,,,,,,,,
,,,,75~79,,,,,1,458.72,,,1,458.72,3,,,,1376.15,1,,458.72,1,,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,2,,1818.18,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2127.66,,,,,,,,,,1,,2127.66,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,81.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.86,,,1,73.86,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,142.15,,,,,,,,,,,,1,71.07,,,,,1,71.07,,,,,,,,,,
,,,,45~49,3,270.27,,,,,1,90.09,,,,,,,,2,,180.18,1,,90.09,,,,,,,,,1,90.09,,,2,180.18,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,106.95,1,,106.95,,,,,,,,,,,,,,2,213.90,,,1,106.95,,,,,,,,,,
,,,,55~59,2,332.78,,,1,166.39,,,,,,,,,,2,,332.78,1,,166.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,171.23,,,,,,,,,,,,,,,1,,171.23,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,186.92,,,,,,,,,,,,,,4,,747.66,,,,2,,373.83,,,,,,,,,,1,186.92,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,,833.33,,,,1,,277.78,,,,1,277.78,,,,,2,555.56,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,413.22,1,,,,413.22,,,,,,,,,,,,,,,,,,,,,,,4,1652.89,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,877.19,2,,1754.39,,,,1,,877.19,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1886.79,,,,,,,,,,,,1,,1886.79,,,,,,,,,,,,,,,,1,1886.79,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
