,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.07,,,,,,,1,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.22,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.88,,,,,,,,,,,,,1,21.24,,,,,,,,,,,,,,,,,1,5.30,,,3,15.91,,,,,,,,,,,,,,,,
,,,,15~19,1,64.02,,,,,,,,,1,,,,6.36,,,,,1,17.33,,,,,,,,,,,,,,,,,,,,,,,3,13.95,,,,,1,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,7.09,,,,,,,,,,,,,,,,,,,,,,,,,1,60.79,,,1,7.09,,,,,,,1,18.04,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.13,,,,,,,,,,,,,,,,,,,1,7.13,,,,,,,,,,,2,14.26,,,,,,,,,,,,,,,,
,,,,30~34,1,17.74,1,6.51,1,58.38,,,,,,,,,,,,2,18.83,,,1,20.05,,,,,1,17.74,,,,,1,6.51,,,,,,,,,,,,,,,,,,,1,20.05,1,6.51,,,,,1,6.51,,,1,20.05,,,,,,,,,,,,,,,,
,,,,35~39,3,14.51,1,6.13,,,,,1,6.13,,,,,,,,5,50.10,,,,,,,,,,,,,,,1,6.13,1,6.13,,,1,17.79,,,,,,,,,,,,,1,6.13,,,,,,,1,6.13,2,12.25,,,,,,,,,,,,,,,,,,
,,,,40~44,4,24.87,1,7.76,,,,,1,31.23,,,,,,1,7.76,3,23.29,,,,,1,7.76,,,1,7.76,2,12.44,,,,,,,,,1,7.76,,,,,1,7.76,,,,,,,2,15.53,,,,,,,1,7.76,,,3,17.39,,,,,,,,,,,,,,,,
,,,,45~49,6,79.06,,,1,13.18,,,,,,,,,,2,19.96,5,48.05,,,,,,,,,,,,,,,2,26.35,,,,,,,,,,,,,,,,,1,41.12,,,,,,,,,,,2,20.95,3,25.04,,,,,,,,,,,,,,,,
,,,,50~54,6,54.11,,,,,,,,,1,,,,48.47,,,11,99.20,,,,,,,3,35.18,4,61.88,,,,,2,23.45,5,45.09,1,15.47,,,,,,,,,,,,,3,79.03,3,79.03,,,,,,,,,2,30.94,2,30.94,,,,,,,,,,,,,,,,
,,,,55~59,3,35.20,,,1,21.37,,,1,21.37,,,,,,1,21.37,18,211.19,,,,,,,1,21.37,8,85.73,,,,,3,45.62,1,21.37,,,,,,,,,1,52.71,,,,,,,2,36.44,,,,,,,,,,,4,72.89,,,,,,,,,,,,,,,,
,,,,60~64,5,45.28,,,1,25.46,1,37.34,1,22.54,1,,,,25.46,1,37.34,14,118.09,,,,,,,2,50.92,9,81.51,,,,,8,72.45,1,37.34,,,2,23.91,,,,,,,,,1,25.46,,,5,45.28,,,2,30.28,2,74.68,1,25.46,2,50.92,1,22.54,1,25.46,,,,,,,,,,,,,,
,,,,65~69,2,70.70,,,1,52.22,,,,,1,,,,150.15,,,7,97.41,,,,,,,4,71.35,12,131.85,,,1,35.35,9,106.70,3,35.57,,,,,,,,,,,,,,,,,2,300.30,,,1,27.09,1,27.09,,,1,35.35,2,35.68,1,52.22,1,27.09,,,,,,,,,,,,
,,,,70~74,2,73.88,,,,,,,1,61.43,2,,,,107.30,1,61.43,7,223.29,,,,,,,1,233.64,6,138.41,,,,,3,85.91,2,57.27,,,,,,,,,,,,,,,,,3,85.91,,,2,97.28,,,,,5,143.18,,,,,2,122.85,,,,,,,,,,,,
,,,,75~79,1,244.50,,,1,116.01,,,,,,,,,,1,244.50,3,156.49,,,,,,,3,177.20,5,237.87,,,,,1,120.34,,,,,2,232.02,1,116.01,,,,,,,,,,,3,156.49,,,1,120.34,,,,,4,236.27,,,1,116.01,2,232.02,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,636.94,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,884.96,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,20.11,,,,,,,,,,,,,,,,,,,,,,,,,1,7.97,,,,,,,,,1,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.48,,,,,2,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,6.19,,,1,20.30,,,1,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.06,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,17.79,,,,,2,14.50,,,,,,,,,1,18.74,,,,,,,,,,,,,1,7.25,,,,,,,,,,,,,,,1,7.25,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,6.57,,,1,17.23,,,1,17.23,,,,,,1,17.23,,,2,26.74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.15,,,,,,,1,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,12.34,1,6.17,,,,,,,,,,,,,,,,3,13.71,,,2,12.34,3,14.50,1,6.17,,,1,22.35,,,1,17.62,2,12.34,,,,,,,1,6.17,2,11.21,,,,,,,1,17.62,,,5,28.02,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,37.05,,,,,,,1,7.20,,,,,,,,,,6,30.10,,,1,7.20,1,21.02,2,13.18,,,2,10.73,,,,,1,7.20,1,7.20,,,,,1,26.90,1,21.02,1,7.20,,,,,,,1,77.70,7,29.60,1,26.90,,,,,,,,,,,,,,,,,,,,
,,,,45~49,13,103.44,,,,,,,,,,,,,,,,,,13,103.44,1,12.68,,,1,12.68,3,27.45,,,2,19.21,,,,,,,,,,,,,,,3,38.05,,,,,,,,,,,3,28.82,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,46.36,,,1,125.79,1,46.62,,,,,,,,,,,,18,166.88,,,1,14.85,1,14.85,3,44.54,,,2,29.69,1,14.85,1,125.79,,,,,,,,,1,14.85,1,52.49,,,,,2,22.52,,,1,46.62,7,64.90,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,73.62,1,20.25,,,,,,,,,,,,2,34.84,,,14,149.46,,,1,20.25,2,40.49,8,85.41,,,3,44.69,1,20.25,1,53.97,,,,,,,1,53.97,1,20.25,2,29.79,,,,,2,29.45,1,56.37,3,39.51,1,20.25,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,6,58.35,,,,,,,,,,,,,,2,25.82,1,39.42,22,199.24,,,,,8,103.28,7,68.07,,,7,63.39,2,31.41,1,26.11,,,1,39.42,1,131.75,,,3,76.61,7,68.07,,,2,51.07,,,1,26.11,4,47.03,1,25.54,1,25.54,1,25.54,1,39.42,,,,,,,,,,,,,,,,
,,,,65~69,3,59.58,2,44.57,,,,,,,,,,,,3,59.58,,,9,101.66,1,26.19,,,1,26.19,12,126.02,,,9,94.52,,,1,26.19,,,,,,,,,2,29.57,7,73.51,,,1,26.19,2,33.86,,,2,55.33,1,33.94,1,47.87,2,39.72,3,33.89,,,,,,,,,,,,,,,,
,,,,70~74,1,103.41,,,1,48.17,,,,,,,,,,2,72.86,,,8,151.06,,,,,3,93.17,15,346.50,1,48.17,5,129.74,2,51.89,,,1,56.24,,,,,,,1,56.24,3,168.73,,,,,2,112.49,,,3,69.30,1,103.41,2,112.49,,,5,115.50,,,,,,,,,,,,,,,,
,,,,75~79,1,105.26,,,,,,,1,115.61,,,,,,2,231.21,,,2,183.32,,,2,231.21,1,115.61,5,223.21,,,5,202.76,2,210.53,2,210.53,,,,,,,,,1,105.26,3,165.29,,,,,,,,,2,307.22,,,,,,,6,549.95,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,277.01,,,,,,,3,621.12,,,1,277.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1,262.47,,,1,277.01,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2702.70,,,,,1,826.45,1,680.27,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,1,78.37,,,,,,,1,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.90,,,1,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,21.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.05,,,,,,,,,,,,,1,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.38,,,,,,,1,18.51,,,,,,,,,,,,1,7.38,1,16.79,,,,,,,,,,,,,,,,,,,,,,,1,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,6.85,,,,,2,13.69,,,,,,,,,,1,59.59,,,,,1,18.65,2,13.69,,,,,,,1,6.85,,,,,,,,,,,,,,,,,,,1,6.85,,,1,59.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,18.32,,,,,,,1,17.16,,,,,,,,8,28.59,,,,,1,21.95,1,6.25,1,6.25,1,17.16,,,2,9.72,,,,,,,,,,,,,2,12.49,,,,,,,,,5,31.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,9,36.21,,,2,12.60,,,1,19.52,,,,,,,,6,30.54,,,,,,,2,10.18,2,51.92,,,,,,,,,,,1,6.89,1,6.89,,,,,,,,,,,,,,,8,34.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,44.64,1,11.82,1,44.25,,,,,1,,,,11.82,,,10,74.29,,,,,,,,,2,17.86,,,1,36.46,1,36.46,,,,,,,,,,,,,1,11.82,,,3,32.06,,,2,23.65,3,26.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,45.06,,,1,54.41,,,1,14.20,,,,,,,,10,83.78,,,,,2,75.47,3,73.46,3,38.21,,,,,1,14.20,2,25.47,3,38.21,,,,,1,14.20,,,1,54.41,,,,,,,2,22.53,5,53.84,1,54.41,1,14.20,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,43.94,,,,,,,,,,,,,,,,10,115.13,,,,,,,4,77.34,2,120.85,1,60.42,,,5,52.81,2,38.67,,,,,,,,,1,19.33,5,73.24,1,19.33,,,,,5,65.71,2,28.45,,,2,38.67,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,106.68,1,43.38,,,2,35.24,2,35.24,,,,,,,,9,128.72,,,,,,,5,79.94,9,93.50,,,,,7,72.72,5,51.94,4,70.47,,,,,,,2,50.63,5,79.94,1,29.66,1,25.32,1,25.32,4,54.64,5,106.68,,,,,5,79.94,,,,,,,,,,,,,,,,,,
,,,,65~69,4,49.20,,,2,89.49,2,26.92,1,31.65,,,,,,,,10,164.07,,,,,1,31.65,3,70.26,21,202.60,,,,,12,115.77,3,31.04,2,26.92,,,,,,,,,7,129.75,2,30.75,,,1,31.65,1,31.65,1,23.42,,,,,6,62.08,,,,,,,,,,,,,,,,,,
,,,,70~74,2,58.81,,,1,43.25,1,53.33,3,71.65,1,,,,53.33,1,53.33,7,201.21,,,,,,,2,58.81,11,189.95,,,,,8,170.14,3,101.21,1,91.83,,,,,1,53.33,1,91.83,4,95.53,,,1,194.17,1,91.83,7,120.88,1,53.33,1,43.25,,,5,147.02,,,,,,,,,,,,,,,,,,
,,,,75~79,1,109.17,1,109.17,1,217.39,,,,,,,,,,,,4,207.90,,,,,1,99.21,1,109.17,6,311.85,,,,,3,155.93,2,162.34,,,,,,,,,,,3,218.02,,,1,109.17,,,2,103.95,,,,,,,2,162.34,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,232.02,,,,,,,,,,,,,,1,232.02,,,,,1,531.91,,,6,843.88,,,,,1,248.76,,,1,232.02,,,,,,,,,,,,,,,,,2,338.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,8.19,,,,,1,18.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.19,,,,,,,,,,,,,1,8.19,1,18.12,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.23,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,8.04,,,3,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.24,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,20.19,1,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.45,,,,,,,,,,,,,,,,,1,6.96,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.31,,,,,,,,,,,1,7.31,1,66.14,,,,,,,,,,
,,,,30~34,2,31.31,,,,,,,,,2,,,,9.54,,,3,14.31,,,,,,,1,6.86,,,,,,,1,15.65,,,,,,,,,,,1,6.86,,,,,,,,,,,1,6.86,,,,,,,1,17.51,1,6.86,2,16.53,,,,,,,,,,,,
,,,,35~39,6,22.43,1,20.45,,,,,,,,,,,,,,2,11.51,,,,,,,,,,,,,,,,,1,6.33,3,14.49,,,,,,,,,,,,,,,,,3,27.42,,,1,6.33,,,,,,,1,6.33,8,46.05,,,,,,,,,,,,
,,,,40~44,11,50.69,,,1,24.10,2,13.49,1,6.74,1,,,,18.50,2,13.49,11,53.80,,,,,,,,,,,,,3,13.82,1,6.74,,,,,1,24.10,,,1,24.10,,,,,,,,,,,2,13.49,,,1,6.74,,,,,,,1,6.74,4,19.77,1,6.74,,,,,,,,,,
,,,,45~49,11,70.07,,,,,1,10.98,2,16.36,,,,,,2,16.36,10,79.52,1,32.03,,,,,1,10.98,,,1,32.03,2,21.97,,,,,,,1,10.98,,,1,39.81,,,,,,,,,1,10.98,4,34.44,,,,,,,,,1,10.98,1,10.98,4,30.34,1,10.98,,,,,,,,,,
,,,,50~54,6,57.81,,,1,13.95,,,,,1,,,,41.96,3,41.85,14,113.58,,,,,,,,,,,3,26.09,2,21.94,,,1,13.95,1,41.96,4,43.87,,,1,13.95,,,,,,,,,,,3,32.91,2,20.94,,,,,,,,,,,4,43.87,,,,,,,,,,,,
,,,,55~59,4,44.89,,,1,18.52,1,18.52,,,2,,,,37.04,1,18.52,12,222.26,,,1,18.52,,,,,,,4,54.95,15,168.33,,,1,61.31,4,113.90,3,33.67,1,53.16,,,,,,,,,,,1,128.87,,,,,,,3,42.67,,,,,3,55.57,2,27.47,,,,,1,61.31,,,,,,
,,,,60~64,7,102.07,,,1,47.37,,,,,2,,,,49.70,,,15,155.84,,,,,,,,,,,7,102.07,6,87.49,1,24.85,,,3,61.50,1,138.31,1,36.14,,,,,1,36.14,,,,,3,48.90,3,44.18,,,2,41.00,1,24.85,,,,,2,49.70,3,44.18,,,,,1,36.14,,,,,,
,,,,65~69,3,43.94,,,3,39.35,,,,,,,,,,3,47.78,7,69.94,,,,,,,,,1,22.51,4,58.58,17,169.86,,,,,8,79.94,2,26.24,2,26.24,,,,,,,,,1,41.93,2,62.89,8,79.94,,,1,22.51,1,41.93,,,1,31.45,4,47.98,1,31.45,,,,,6,59.95,,,,,,
,,,,70~74,1,84.03,1,49.78,1,49.78,,,,,,,,,,1,49.78,7,120.69,,,,,1,38.45,,,,,5,97.14,17,293.10,,,,,,,,,,,,,,,,,,,1,84.03,2,168.07,4,68.97,1,84.03,,,,,,,,,2,63.73,2,99.55,1,49.78,,,4,157.11,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,109.05,4,193.42,,,,,,,,,,,3,145.07,8,286.84,1,109.05,,,4,157.79,,,,,,,,,,,,,,,1,214.13,5,197.24,,,1,109.05,,,,,,,2,173.76,,,,,1,393.70,3,118.34,,,,,,
,,,,80~84,1,216.45,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,,,,,2,432.90,1,216.45,,,1,485.44,,,,,,,,,,,,,1,216.45,1,813.01,2,221.73,,,,,1,216.45,,,,,1,216.45,,,,,,,1,485.44,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,613.50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.89,,,,,,,1,8.38,,,,,1,8.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,7.17,,,,,,,,1,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.67,,,,,,,,,,,,,,,,,,,,
