,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4166.67,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,胃,,食道,,喉,,,,,結締組織、皮下組織及其他軟組織,,腎,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,107.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,152.21,,,,,,,,,,,,,,,1,,152.21,2,,304.41,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,193.80,,,,,,,,,,,,,,1,193.80,1,,193.80,,,,,,,1,193.80,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,268.82,,,1,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,480.77,,,1,,,,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,,,結直腸癌,,腎盂及其他泌尿系統,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,80.65,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,74.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,150.83,,,2,301.66,,,,,,,,,,,,,,,1,,150.83,1,,150.83,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,149.03,1,149.03,2,298.06,,,1,149.03,,,,,,,,,,,1,,149.03,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,189.39,,,1,189.39,1,,,,189.39,,,,,,1,,189.39,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,255.10,,,2,510.20,,,,,,,,,,,,1,,255.10,1,,255.10,,,,1,255.10,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,結直腸癌,,腦,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,96.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,98.81,,,,,,,,,,,,,,,,,,,1,,98.81,1,,98.81,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,125.94,,,1,125.94,1,125.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,187.97,,,,,,,1,187.97,,,,,,,,,,,,,,1,,187.97,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,156.74,1,156.74,1,156.74,1,156.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,175.44,,,1,175.44,1,175.44,1,,,,175.44,,,1,,175.44,1,,175.44,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,255.75,,,,,,,,,,,,1,255.75,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,423.73,,,,,,1,423.73,,,,1,,423.73,,,,1,423.73,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,造血系統及網狀內皮系統,,膀胱,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,100.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,,101.94,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,118.62,,,,,,,,,,,,,,,,,,,,,,1,,118.62,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,190.48,,,,,,,,,,,,,,,,
,,,,55~59,1,155.28,,,1,155.28,,,,,,,,,,,,,,,1,,155.28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,158.48,,,,,,,,2,316.96,,,,1,,158.48,,,,1,158.48,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,171.23,1,171.23,,,1,171.23,,,1,,,,171.23,,,1,,171.23,1,,171.23,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,254.45,1,,,,254.45,1,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,398.41,,,,,,2,796.81,,,,,,,,,,,,1,398.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,食道,,骨、關節及關節軟骨,,,喉,,,結直腸癌,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,85.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,100.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,113.12,1,113.12,,,,,,,,,,,,,,,,,1,113.12,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,164.74,1,164.74,,,,,,,,,,,,,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,162.07,,,,,3,486.22,,,,,,,,,,,,,,,,,,,1,162.07,,,,,,,,,,,,,,,,,,
,,,,65~69,1,166.11,1,166.11,,,,,1,166.11,1,,,,166.11,1,166.11,,,,,,,,,,,,1,166.11,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,489.00,2,489.00,,,,,,1,244.50,,,,1,,244.50,,,,,,2,489.00,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,363.64,,,,,,,,,,,,,,,,,,1,,363.64,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,763.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,食道,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,1,81.10,1,81.10,,,,,,,1,,,,81.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,98.72,,,,,,,,,,,,,,,,1,,98.72,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,110.50,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,168.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,170.65,,,,,,,,,,,,,,,,,,,,,1,170.65,,,,,,,,,,,,,,,,,,
,,,,60~64,1,164.20,,,,,2,328.41,,,2,,,,328.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,505.90,1,168.63,,,,,,1,168.63,1,,168.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,227.27,1,227.27,,,,,,,1,,,,227.27,1,227.27,,,,,,,,,,1,227.27,,,,,1,227.27,,,,,,,,,,,,,,
,,,,75~79,,,,,1,353.36,1,353.36,,,1,,,,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,746.27,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,1,83.40,1,83.40,,,1,83.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.40,,,,,,,,,,
,,,,45~49,,,,,,,,,1,107.53,,,,,,,,,,,1,,107.53,,,,,,1,107.53,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,155.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,181.49,,,,,,,1,181.49,1,181.49,,,,,,,,,,,,,,,,,,
,,,,60~64,1,164.47,,,1,164.47,,,1,164.47,1,,,,164.47,,,1,,164.47,,,,,,,,,,,,,1,164.47,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,2,,328.41,,,,1,,164.20,,,,,,,,,,,,,1,164.20,,,,,,,,
,,,,70~74,,,1,224.22,2,448.43,,,3,672.65,3,,,,672.65,,,,,,1,,224.22,,,,,,1,224.22,1,224.22,,,1,224.22,,,,,,,,,,,,
,,,,75~79,1,336.70,1,336.70,1,336.70,,,,,,,,,,1,336.70,1,,336.70,,,,,,,,,1,336.70,,,,,1,336.70,1,336.70,1,336.70,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,729.93,,,1,,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,83.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,94.16,,,,,,,,,,,,,,1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,208.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,133.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,193.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,170.36,,,2,340.72,,,1,170.36,,,,,,,,,,,,,,,,,1,170.36,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,341.30,,,,,,1,170.65,,,,,,,,,,,,2,341.30,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,215.98,2,431.97,,,2,431.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,336.70,,,1,336.70,,,,,,1,336.70,1,,336.70,2,,673.40,1,,336.70,,,3,1010.10,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,1,100.40,,,1,100.40,,,,,1,,,,100.40,,,,,,1,,100.40,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,,89.13,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,106.04,,,,,1,106.04,,,2,,,,212.09,,,,,,,,,1,,106.04,,,,,,,,,1,106.04,,,,,,,,,,,,
,,,,50~54,1,126.42,,,,,,,,,2,,,,252.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,198.41,2,,,,396.83,,,,,,,,,,,,1,198.41,,,,,,,,,,,,,,,1,198.41,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,164.20,1,,164.20,,,,,,,,,1,164.20,,,1,164.20,,,,,,,,,,,,,,
,,,,65~69,1,177.62,,,,,,,,,2,,,,355.24,,,1,,177.62,2,,355.24,1,,177.62,,,,,1,177.62,,,,,,,,,,,,,,,,
,,,,70~74,1,205.76,1,205.76,,,,,,,1,,,,205.76,,,,,,1,,205.76,,,,,,,,,,,,,,1,205.76,1,205.76,1,205.76,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,343.64,2,,687.29,,,,2,687.29,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,617.28,,,,1,617.28,,,,,1,617.28,,,1,617.28,1,617.28,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,結直腸癌,,,膀胱,,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,102.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,95.51,,,,,,,,,,1,95.51,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,86.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,104.28,1,,,,104.28,,,,,,1,,104.28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,242.72,,,1,,,,121.36,,,1,,121.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,184.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,170.94,,,3,512.82,,,2,,,,341.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,740.74,2,370.37,,,,,,,,,,,2,,370.37,1,,185.19,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,195.69,,,,,2,391.39,1,195.69,1,,,,195.69,1,195.69,,,,1,,195.69,1,,195.69,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,653.59,,,3,,,,980.39,,,,,,,,,,,,1,326.80,1,326.80,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,,食道,,,造血系統及網狀內皮系統,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,1,104.60,,,,,,,1,,,,104.60,1,104.60,,,,,,,,,,,,1,104.60,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.49,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,202.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,85.69,1,85.69,,,1,85.69,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,,102.77,,,,,,,,1,102.77,1,102.77,,,,,,,,,,,,,,
,,,,50~54,1,116.82,,,1,116.82,1,116.82,,,1,,,,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,176.99,,,,,2,353.98,,,,,,,,,,2,,353.98,,,,,,,,,,,,,,,1,176.99,,,,,,,,,,,,
,,,,60~64,,,,,,,1,180.18,1,180.18,,,,,,,,,,,,,,,,,,,,,1,180.18,,,,,,,,,,,,,,,,
,,,,65~69,1,181.82,,,,,3,545.45,,,4,,,,727.27,,,1,,181.82,1,,181.82,1,,181.82,1,181.82,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,5,992.06,,,3,,,,595.24,,,,,,,,,,,,,,1,198.41,1,198.41,,,1,198.41,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,1,305.81,,,,,,,1,305.81,,,,,,,,,,,,
,,,,80~84,,,,,,,1,543.48,,,1,,,,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1149.43,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,,
