,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,346.02,1,,115.34,,,,,,,,,,,,,,,,1,115.34,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,394.22,,,,,,,,1,,131.41,1,,131.41,,,,,,,1,131.41,1,131.41,,,,,1,131.41,,,,,,,,,,,,
,,,,65~69,,,,,1,194.55,1,194.55,,,3,,,,583.66,,,,,,,1,,194.55,,,,,,,,1,194.55,1,194.55,,,,,,,,,,,,,,
,,,,70~74,,,,,1,305.81,1,305.81,,,,,,,,,,,,,,,,,,,,,,2,611.62,,,,,,,,,1,305.81,,,,,,,,
,,,,75~79,,,1,500.00,1,500.00,,,1,500.00,,,,,,,,,,,,,,,1,,500.00,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,69.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,85.18,1,85.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,258.40,,,,,2,,,,258.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.01,,,2,232.02,,,1,116.01,1,,,,116.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,129.03,,,1,129.03,,,,,,1,,129.03,,,,1,,129.03,,,,1,129.03,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,357.78,,,,,1,,,,178.89,,,,,,,,,,,,,,,,,1,178.89,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,593.47,,,,,,,,,,1,,296.74,,,1,296.74,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.50,,,,,,,,,,,,,,
,,,,30~34,,,1,69.59,1,69.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,,97.94,,,,,,,,,,,,,,1,97.94,,,,,,,,,,
,,,,45~49,,,,,,,,,1,146.84,,,,,,,,,,,,,,,,,,1,146.84,,,,,,,2,293.69,,,,,,,,,,,,
,,,,50~54,,,1,135.50,,,,,2,271.00,,,,,,,,,1,,135.50,,,,,,,,,,,,,,,,,1,135.50,,,,,,,,,,
,,,,55~59,,,,,,,,,1,119.76,1,,,,119.76,1,,119.76,,,,,,,,,,,,,,1,119.76,,,,,1,119.76,,,,,,,,,,
,,,,60~64,1,128.37,,,,,,,,,,,,,,4,,513.48,,,,,,,,,,,,,,1,128.37,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,162.07,1,162.07,,,,,,1,,162.07,2,,324.15,1,,162.07,,,,,,,,1,162.07,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,269.54,,,,,,,,2,,539.08,,,,,,,1,,269.54,,,,,1,269.54,1,269.54,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,胰,,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,77.64,,,,,,,,,1,,,,77.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,93.72,,,,1,,93.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,,,,
,,,,50~54,,,,,1,149.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,120.92,,,,,,,,,,,,,,,,,1,,120.92,,,,,,,,,,,1,120.92,,,,,,,,,,
,,,,60~64,,,2,257.73,1,128.87,1,128.87,,,2,,,,257.73,,,,,,,,,,,,,,,,,1,128.87,1,128.87,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,,156.25,1,,156.25,,,,,1,156.25,,,1,156.25,,,,,,,,,,,,
,,,,70~74,,,2,489.00,,,1,244.50,,,,,,,,,,,,,,,,,,,,,,1,244.50,,,,,,,,,1,244.50,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,534.76,,,,,1,534.76,,,,,1,534.76,,,,,,,,
,,,,80~84,,,,,,,1,787.40,,,,,,,,,,,,,,,,,1,,787.40,,,,,,,,,1,787.40,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,2272.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,胸腺、心臟與中隔,,,結直腸癌,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,78.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,,90.33,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,84.18,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,76.28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,93.28,,,,,1,93.28,,,,,,,,,,,1,,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,116.41,,,2,232.83,1,116.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,162.07,1,,,,162.07,,,,,,,,,,1,,162.07,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,121.36,1,121.36,1,121.36,1,,,,121.36,,,,,,,2,,242.72,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,129.53,,,1,129.53,3,388.60,1,129.53,,,,,,1,,129.53,,,,1,,129.53,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,153.37,,,1,,,,153.37,2,,306.75,,,,1,,153.37,,,,1,153.37,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,242.72,2,485.44,,,2,,,,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,434.78,,,,,,,1,,434.78,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,72.94,,,,,,,1,72.94,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,87.87,,,,,1,87.87,,,,,,,,,,,1,,87.87,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,113.25,,,,,,,,,,2,,226.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,166.39,,,,,,,,,1,,,,166.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,125.63,,,,,,,,,,,,,,,,1,,125.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,126.10,3,378.31,1,,,,126.10,,,,1,,126.10,,,,,,,1,126.10,2,252.21,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,289.86,,,,,,2,,289.86,,,,,,,,,,,,,,,,,,1,144.93,1,144.93,,,,,,,,,,
,,,,70~74,1,232.56,1,232.56,,,,,2,465.12,,,,,,1,,232.56,1,,232.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,847.46,1,,,,423.73,1,,423.73,,,,,,,1,,423.73,1,423.73,,,,,1,423.73,,,1,423.73,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,826.45,,,,,,,,,,,,,,2,1652.89,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1818.18,1,,,,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,1,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,83.13,,,,,,,,,,,,,,,,1,,83.13,,,,,,,,1,83.13,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,73.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,86.43,,,,,,,,,1,,,,86.43,,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,,,,,,,,
,,,,45~49,2,207.68,,,,,,,,,2,,,,207.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.84,,,,
,,,,50~54,,,,,,,,,,,2,,,,324.15,,,,,,,1,,162.07,,,,1,162.07,,,,,,,,,,,,,1,162.07,,,,,,
,,,,55~59,,,1,136.24,,,,,,,2,,,,272.48,,,,,,,,,,2,,272.48,,,,,1,136.24,1,136.24,,,1,136.24,,,,,,,,,,
,,,,60~64,,,,,,,,,1,125.47,4,,,,501.88,,,,,,,,,,4,,501.88,1,125.47,1,125.47,1,125.47,,,,,,,,,1,125.47,1,125.47,,,,
,,,,65~69,,,,,,,,,1,143.88,4,,,,575.54,,,,1,,143.88,,,,1,,143.88,,,,,,,,,,,,,,,,,2,287.77,,,,
,,,,70~74,,,,,,,1,209.21,,,1,,,,209.21,1,,209.21,,,,,,,5,,1046.03,,,,,1,209.21,,,1,209.21,,,1,209.21,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,398.41,,,,,,,,,,2,,796.81,,,,,1,398.41,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,骨、關節及關節軟骨,,,結直腸癌,,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,,76.16,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,247.73,1,,,,82.58,1,,82.58,,,,,,,,,,,,,,1,82.58,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,198.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,155.04,1,,,,155.04,,,,1,,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,280.90,,,,,,,2,280.90,,,,,,,,,,,,,,,,,,,,1,140.45,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,129.37,,,,,1,129.37,,,,,,4,,517.46,,,,,,,,,,,,,,,,,,1,129.37,,,,,,,,,,,,
,,,,65~69,1,142.25,,,1,142.25,,,2,284.50,1,,,,142.25,1,,142.25,,,,,,,1,,142.25,,,,,,,1,142.25,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,189.75,3,569.26,4,,,,759.01,2,,379.51,1,,189.75,,,,1,,189.75,1,189.75,1,189.75,,,,,2,379.51,,,,,,,,,,,,
,,,,75~79,,,1,362.32,,,,,,,,,,,,,,,1,,362.32,,,,,,,,,,,,,1,362.32,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1709.40,1,,,,854.70,,,,,,,,,,,,,,,,,,,,,1,854.70,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1408.45,,,,,,,,,,,,1,1408.45,,,,,1,1408.45,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,92.68,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,
,,,,40~44,1,79.81,,,,,1,79.81,2,159.62,,,,,,,,,,,,,,,,,,,,1,79.81,,,,,,,,,,,,,,,,,,
,,,,45~49,1,95.60,,,,,,,2,191.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.74,,,,,,,,,,,,
,,,,55~59,1,155.76,,,,,,,2,311.53,,,,,,1,,155.76,1,,155.76,,,,,,,,,1,155.76,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,260.08,,,,,,1,,130.04,,,,,,,,,,,,,,2,260.08,,,,,,,,,,,,,,,,
,,,,65~69,,,1,144.93,1,144.93,,,3,434.78,,,,,,3,,434.78,1,,144.93,,,,1,,144.93,1,144.93,,,2,289.86,,,,,1,144.93,1,144.93,,,,,,,,
,,,,70~74,1,180.83,,,,,,,2,361.66,1,,,,180.83,2,,361.66,,,,1,,180.83,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,643.09,,,,,,,,,3,,964.63,,,,,,,,,,,,,1,321.54,,,,,1,321.54,2,643.09,,,,,,
,,,,80~84,,,,,,,1,840.34,1,840.34,1,,,,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,840.34,,,,,,
,,,,85+,,,,,,,,,1,1282.05,,,,,,2,,2564.10,,,,,,,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,94.79,,,,,,,,,,1,94.79,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,97.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.53,,,,,,,,,,,,
,,,,40~44,1,75.99,,,,,1,75.99,,,1,,,,75.99,,,,,,,2,,151.98,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,121.36,,,2,242.72,,,,,,,,,,,,,,,,,,,,,,1,121.36,,,1,121.36,,,1,121.36,,,,,,,,,,
,,,,55~59,,,,,,,,,2,338.98,,,,,,,,,1,,169.49,,,,,,,1,169.49,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,128.87,3,386.60,1,128.87,,,,,,,,,,,,1,,128.87,,,,,,,,2,257.73,,,,,,,1,128.87,,,,,,,,
,,,,65~69,2,290.28,,,,,1,145.14,,,5,,,,725.69,,,,1,,145.14,,,,1,,145.14,,,,,4,580.55,,,,,1,145.14,1,145.14,,,,,,,,
,,,,70~74,,,,,,,4,725.95,1,181.49,1,,,,181.49,,,,2,,362.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,317.46,2,634.92,1,317.46,1,,,,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,689.66,,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,消化器官其他分界不明部位,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,1,89.45,,,,,,,1,89.45,1,,,,89.45,,,,,,,,,,,,,,,,,,,1,89.45,,,1,89.45,,,,,,,,,,
