,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,236.13,,,2,,,,236.13,,,2,285.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,342.47,1,483.09,,,,,,,,,,,,2,552.49,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,473.93,2,1169.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,904.98,,,1,584.80,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,88.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,125.31,2,167.50,1,51.60,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.65,,,,,,,,,,,,,1,79.30,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,2,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,355.87,,,,,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,117.92,,,,,,,,,,,,,,,,,,,,1,117.92,,,,,,,,,,,,,,,1,260.42,3,246.10,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,122.85,,,,,,,,,1,,,,240.38,2,245.70,,,1,240.38,7,329.41,,,1,141.84,1,240.38,2,152.56,,,1,240.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,149.70,,,,,,,,,,,,1,149.70,1,149.70,1,257.07,1,149.70,,,,,,,,,,,,,,,2,137.08,1,257.07,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,161.29,,,,,,,,1,319.49,1,180.51,3,363.20,,,1,161.29,,,,,,,,,,,1,180.51,,,1,206.61,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,478.47,,,,,,,,,,,,,,,,1,263.85,2,340.14,,,,,,,,,1,478.47,,,,,,,,,1,478.47,3,390.63,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,335.57,1,492.61,,,,,1,335.57,,,2,369.00,,,,,,,1,769.23,,,1,769.23,,,,,1,335.57,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,79.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,124.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,168.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,114.16,,,,,1,102.99,,,,,,,,,,,,,1,102.99,,,1,102.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,156.74,,,,,,,,,,,,,,1,153.61,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,2,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,176.47,1,246.31,,,,,,,,,,,,,,,,,,,1,246.31,,,2,162.07,2,116.21,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,501.25,,,1,244.50,1,121.21,,,4,,,,244.95,,,,,,,3,147.20,,,1,250.63,1,244.50,,,1,250.63,1,250.63,,,,,1,250.63,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,160.26,,,,,1,160.26,3,,,,327.87,,,,,,,2,324.15,,,2,162.07,,,,,,,,,1,343.64,,,2,218.58,2,327.87,1,195.31,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,305.81,2,930.23,2,,,,243.61,,,,,,,2,282.09,,,,,1,202.43,,,,,1,305.81,,,,,2,930.23,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,549.45,,,,,,,,,1,,,,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,595.24,,,,,1,595.24,,,,,,,,,,,,,1,595.24,,,,,1,595.24,,,1,781.25,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.77,1,123.15,,,,,1,56.27,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,107.30,1,76.92,,,,,,,,1,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,107.30,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,159.24,,,,,,,,1,361.01,,,,,,,1,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,132.63,,,,,,,,1,132.63,,,1,132.10,,,,,,,,,,,,,2,177.46,,,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,239.23,,,4,306.04,,,,,,,,2,186.57,,,,,,,,,1,148.15,1,239.23,,,,,,,,,,,,,,,,,1,121.51,,,,,,,,,,,,,,,,
,,,,55~59,4,145.19,,,,,3,240.96,,,1,,,,144.51,6,242.13,1,144.51,2,131.32,1,240.96,,,,,,,,,1,240.96,,,1,120.34,1,240.96,,,,,2,160.51,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,335.57,2,208.99,,,1,,,,177.62,2,163.67,,,2,160.64,,,,,,,,,1,151.75,,,1,151.75,,,,,,,,,4,408.16,,,1,151.75,,,,,,,,,,,,,,
,,,,65~69,1,196.08,,,1,429.18,4,520.16,,,,,,,,9,651.70,1,291.55,,,,,,,,,,,,,1,234.74,1,196.08,,,1,471.70,1,196.08,,,2,449.44,1,291.55,,,,,,,,,,,,,,,,
,,,,70~74,1,662.25,,,,,2,347.22,1,662.25,,,,,,1,392.16,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,1,311.53,1,311.53,2,492.61,1,311.53,,,,,,,,,,,,
,,,,75~79,,,,,2,634.92,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,724.64,,,,,1,1333.33,,,,,,,1,429.18,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2439.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,148.15,,,,,,,,,,,,,,,,,,,1,81.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,105.15,,,,,1,,,,108.70,,,,,,,,,,,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,3,,,,221.24,,,,,1,130.89,,,,,,,,,,,,,,,,,1,326.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,143.27,,,,,1,314.47,,,2,,,,628.93,1,143.27,1,147.49,1,306.75,,,,,,,,,,,,,,,,,,,2,145.35,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,247.52,,,,,1,247.52,5,,,,207.90,,,,,1,114.81,1,114.81,2,229.62,,,,,,,,,,,,,,,,,,,1,247.52,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,123.92,,,,,,,4,,,,245.25,,,,,1,143.06,3,272.48,1,248.76,1,119.05,,,1,123.92,3,157.23,,,,,,,2,165.43,1,123.92,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,292.40,,,,,,,3,172.71,1,143.68,,,1,143.68,,,1,174.52,,,,,,,1,303.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,212.77,2,,,,216.45,,,,,,,4,337.55,3,429.80,,,1,265.25,,,,,,,1,438.60,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,469.48,,,,,,,4,407.75,,,,,,,,,1,287.36,,,,,,,2,544.96,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,413.22,,,,,2,947.87,3,,,,505.90,,,,,2,496.28,2,826.45,3,613.50,,,,,,,,,,,,,,,1,724.64,1,1369.86,,,2,609.76,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,61.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,80.26,,,,,1,75.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,103.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,224.72,,,,,,,,,,,,,,,,,,
,,,,40~44,1,300.30,,,,,,,,,1,,,,126.26,,,1,116.14,,,1,116.14,,,,,,,,,,,1,116.14,,,,,,,2,177.78,,,1,126.26,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,338.41,,,,,,,,,1,161.81,,,,,,,,,,,1,161.81,,,,,,,1,330.03,,,1,155.76,,,,,,,,,,,,,,
,,,,50~54,2,228.83,,,,,,,,,4,,,,167.93,,,1,114.42,3,236.03,,,,,,,,,,,,,1,114.42,,,,,2,503.78,,,1,114.42,2,228.83,,,,,,,,,,,,,,,,
,,,,55~59,,,1,259.74,1,140.45,2,181.32,,,5,,,,319.69,,,,,2,123.15,2,123.15,,,,,,,1,126.90,1,140.45,,,,,,,,,,,1,255.75,1,140.45,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,6,,,,353.15,1,287.36,2,327.33,3,172.22,1,163.67,1,163.67,1,163.67,,,,,,,,,2,176.83,,,2,574.71,,,1,287.36,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,205.76,,,4,,,,280.31,,,1,256.41,6,614.12,5,350.39,,,,,,,,,,,1,205.76,,,,,,,,,2,257.73,,,,,1,375.94,1,205.76,,,,,,,,,,
,,,,70~74,,,,,,,,,2,490.20,4,,,,557.88,,,,,1,251.89,2,416.67,,,,,,,,,,,1,251.89,2,420.17,,,1,414.94,,,1,598.80,,,,,,,2,829.88,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,427.35,,,,,2,621.12,1,523.56,,,,,,,,,,,,,,,1,763.36,,,,,,,,,,,,,1,427.35,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,,,,2,2020.20,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,1,,,,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,59.88,,,,,,,,,,1,101.21,,,1,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.77,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.31,,,,,,,,,,,,,,,,
,,,,35~39,1,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.51,,,,,,,,,,,,,,,,,,,,,,,1,96.15,,,1,86.51,,,,
,,,,40~44,1,119.90,,,,,,,,,,,,,,,,1,110.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,163.93,3,490.20,,,,,,,,,1,355.87,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,1,342.47,,,,,1,160.00
,,,,50~54,2,246.91,1,118.62,,,,,,,,,,,,1,264.55,1,255.10,,,,,,,1,264.55,2,191.39,,,,,,,,,,,,,,,,,,,,,,,,,,,2,529.10,,,2,529.10,,
,,,,55~59,,,,,,,,,,,,,,,,,,2,179.86,,,,,,,,,4,317.21,1,115.34,,,,,1,253.81,,,1,253.81,,,,,,,,,,,1,115.34,,,2,170.79,2,254.45,,,,
,,,,60~64,,,,,,,,,,,1,,,,131.41,,,9,419.78,,,,,2,144.61,,,4,230.28,1,131.41,1,131.41,,,,,,,,,1,282.49,3,199.60,1,131.41,1,160.77,,,,,,,2,179.37,,,,,,
,,,,65~69,1,170.65,,,,,,,,,,,,,,1,194.55,7,340.80,,,,,,,,,4,498.75,1,236.41,,,,,1,194.55,,,,,,,,,,,,,1,194.55,1,194.55,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,343.64,4,352.73,,,,,,,1,254.45,4,405.27,5,506.59,1,254.45,1,628.93,,,,,,,,,,,2,611.62,,,,,,,,,,,,,,,1,305.81
,,,,75~79,,,,,1,500.00,,,,,,,,,,1,500.00,2,738.01,1,500.00,,,,,,,2,738.01,1,409.84,,,,,,,1,500.00,,,,,,,,,,,,,1,409.84,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2272.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2631.58,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,76.86,,,,,,,,1,69.40,2,90.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,117.86,,,,,,3,107.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,213.22,,,,,,,,,,,,,,,,,,,,1,235.29,,,,,,,,,,,,,,,,,1,116.55,1,116.55,,,,,,,,,,,,,,,,,,,,
