,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,97.39,1,97.28,1,70.97,,,1,97.28,,,,,,12,169.01,,,,,,,1,76.86,1,76.86,4,106.75,1,76.86,,,3,144.09,4,93.61,2,81.77,,,,,3,122.65,1,70.97,1,78.13,,,,,,,,,1,78.13,1,70.52,1,76.86,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,121.73,1,,,,79.81,8,173.80,,,,,,,2,132.28,4,119.33,12,260.70,1,79.81,1,101.63,4,135.41,1,101.63,1,138.31,1,79.81,,,,,6,253.59,,,,,,,,,6,207.18,1,101.63,,,2,89.41,,,,,,,,,,,,
,,,,70~74,1,167.50,,,,,,,,,,,,,,7,303.16,,,,,,,,,2,150.72,5,312.89,,,,,6,339.17,2,199.80,2,170.65,,,,,1,151.06,4,187.35,,,1,173.01,,,,,3,163.58,3,299.70,1,167.50,3,169.59,,,,,,,,,,,,
,,,,75~79,,,1,404.86,1,404.86,,,2,327.33,,,,,,8,595.24,1,241.55,1,404.86,,,,,4,369.00,8,692.04,,,,,8,618.24,,,,,,,,,1,442.48,2,312.50,,,,,,,,,3,557.62,,,,,3,273.47,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,754.72,,,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,1,1149.43,,,1,1149.43,,,,,,,,,,,,,,,,,1,1923.08,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,36.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.53,2,40.81,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,45.41,,,,,,,,2,34.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,2,27.31,,,,,,,,,,,,,,,,,,1,22.59,,,,,,,,,,,,,,,,,,,,,1,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,27.27,,,,,,,,,,,,,,,,,,1,27.27,1,37.33,,,,,,,,,,,1,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,35.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,28.97,1,28.97,,,,,,,,1,28.97,,,,,,,,,,,,,,,,,,,,,,,1,28.97,,,,,1,52.30,,,,,,,1,38.91,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,43.37,,,,,,,2,74.63,,,,,,1,37.31,,,,,1,28.95,,,,,,,,,,,,,,,1,33.83,,,,,,,,,,,1,35.98,,,,,,,,,1,43.37,,,,,,,,,,,,,,
,,,,35~39,3,62.70,,,,,1,33.39,,,,,,,,2,37.73,,,,,,,1,49.95,,,,,,,1,35.93,,,1,40.70,,,,,,,,,,,,,,,,,1,33.39,,,,,3,122.10,,,,,,,,,,,,,,
,,,,40~44,4,94.85,,,,,,,1,54.44,,,,,,7,82.56,1,54.44,,,,,2,55.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.77,1,62.77,,,6,74.51,,,,,,,,,,,,,,
,,,,45~49,2,82.54,,,,,,,,,,,,,,1,70.18,,,,,1,78.31,1,78.31,1,87.26,,,,,1,64.14,1,87.26,,,,,,,2,88.46,,,2,70.52,,,,,,,,,,,,,2,174.52,1,64.14,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,114.29,,,,,,9,182.37,,,,,,,,,1,84.46,,,,,4,112.77,,,,,,,,,,,,,1,64.68,,,,,,,1,64.68,,,1,83.68,1,99.01,1,84.46,,,2,97.13,,,,,,,,
,,,,55~59,1,114.81,,,,,,,,,,,,,,6,124.87,,,1,135.87,,,2,114.22,5,205.51,1,70.42,2,98.62,2,124.46,3,171.53,1,98.52,,,,,,,,,2,82.20,,,,,,,,,,,1,70.42,2,92.76,,,,,1,114.81,,,,,,,,
,,,,60~64,,,,,,,,,1,73.10,,,,,,8,131.04,,,,,,,4,155.16,10,183.28,,,,,5,128.93,3,85.71,,,,,,,,,2,90.91,,,,,,,,,,,,,2,87.34,,,,,,,2,78.83,,,,,,,,
,,,,65~69,2,109.23,1,76.10,,,,,2,77.43,1,,,,78.80,8,156.56,,,,,1,86.28,4,83.77,7,140.45,1,96.81,,,8,191.48,2,86.88,2,85.22,,,1,86.28,1,124.07,,,2,80.87,,,1,78.80,,,,,,,1,96.81,3,95.39,,,1,76.10,5,133.62,,,,,,,,
,,,,70~74,2,296.74,,,,,1,145.14,2,134.32,,,,,,9,307.17,,,,,,,6,544.96,7,288.07,1,122.70,,,6,265.96,3,272.48,2,179.21,,,,,1,166.39,,,2,296.74,,,1,148.37,1,234.19,,,1,234.19,6,352.53,,,,,,,1,122.70,,,,,,,,
,,,,75~79,,,,,1,244.50,,,,,,,,,,7,570.50,,,,,1,305.81,,,3,367.20,2,1075.27,,,3,307.06,2,803.21,1,537.63,,,,,,,,,,,,,2,303.95,,,,,,,4,454.03,,,,,,,3,504.20,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,613.50,,,1,970.87,,,,,1,970.87,,,,,2,704.23,,,,,,,,,1,675.68,,,1,826.45,,,,,,,,,,,,,,,,,,,1,826.45,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.72,,,1,30.89,2,67.09,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,28.94,,,,,,,,,,,,,,,,,,,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,37.30,,,,,,,,,,,,,,,,,,,,,,1,40.02,,,,,,,,,,,,,,,,,,,3,35.48,,,,,,,,,,,1,37.30,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,51.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70.22,,,,,,,,,,,,,,
,,,,30~34,1,36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.59,1,36.83,,,,,,
,,,,35~39,3,44.97,,,1,40.47,1,31.91,,,,,,,,,,,,2,77.01,,,,,,,,,1,31.91,2,34.90,1,31.91,,,,,1,31.91,,,,,,,,,,,1,33.94,,,,,,,,,1,31.91,,,,,3,49.34,,,,,,
,,,,40~44,4,68.75,,,,,,,1,36.91,,,,,,,,,,2,48.32,,,,,,,,,2,43.86,1,46.77,1,54.02,,,,,,,,,1,58.11,1,46.77,,,,,1,54.02,,,,,,,,,,,1,46.77,1,46.77,1,36.91,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,4,73.64,1,75.64,,,,,,,1,73.86,2,116.48,,,,,1,78.74,1,78.74,1,58.24,,,,,,,,,,,,,2,71.12,,,1,75.64,,,,,,,4,92.14,,,,,,
,,,,50~54,1,64.35,,,,,,,,,,,,,,1,83.40,,,3,82.62,,,,,1,64.35,,,2,171.09,1,64.35,,,,,,,1,97.18,,,2,77.43,,,,,,,,,,,1,69.78,,,,,,,1,83.40,1,114.03,,,,,,,,
,,,,55~59,9,187.03,1,93.98,,,,,1,72.57,,,,,,,,1,132.45,8,140.15,,,,,1,72.57,,,,,7,119.29,,,,,6,121.14,1,68.73,,,,,,,,,,,,,1,109.29,5,103.91,,,2,70.60,,,1,93.98,,,2,218.58,2,264.90,,,,
,,,,60~64,3,84.60,1,104.38,,,,,1,82.85,,,,,,,,,,6,124.40,,,,,,,,,4,109.05,8,135.52,,,,,4,92.14,4,112.23,,,,,,,,,,,,,,,2,84.85,,,1,92.59,,,,,2,87.45,3,87.16,,,1,78.31,,
,,,,65~69,1,72.94,1,72.94,,,,,,,3,,,,155.04,,,,,9,203.30,,,,,,,1,83.47,4,107.58,11,189.72,,,,,9,172.74,2,134.05,,,2,82.51,,,1,94.97,,,,,,,5,111.01,,,1,83.47,,,1,83.47,4,103.55,1,163.93,1,72.94,4,333.89,,
,,,,70~74,2,191.20,,,,,,,,,,,,,,,,,,5,206.87,,,1,140.06,,,3,183.60,1,114.55,7,223.57,,,,,4,343.35,2,135.59,,,2,171.67,,,,,,,,,,,2,602.41,1,221.73,,,,,1,221.73,4,252.05,1,131.41,2,151.06,5,178.64,,
,,,,75~79,,,1,239.81,,,,,,,2,,,,340.14,,,,,4,325.20,,,,,,,,,1,406.50,2,288.60,,,,,3,291.55,1,480.77,,,1,362.32,,,,,,,2,495.05,2,268.10,4,459.24,,,1,362.32,,,,,,,1,362.32,,,3,323.97,,
,,,,80~84,,,,,,,,,,,1,,,,602.41,,,,,1,427.35,,,,,,,,,1,602.41,,,,,,,2,520.83,,,,,,,,,,,,,,,,,,,,,1,917.43,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1136.36,1,1818.18,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,40.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.31,1,43.12,,,1,32.31,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.06,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,39.06,1,39.06,,,,,,,,,,,,,,,,,,,,,1,39.32,,,,,,,1,39.06,,,,,,,1,35.46,,,,,,,,,,,,,,,,
,,,,25~29,1,49.78,,,,,,,,,1,,,,30.03,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,36.87,,,,,,,,,,,,,,,,,,,,,,,,3,31.61,,,,,1,43.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.31,,,,,,,,,,,,
,,,,35~39,3,38.77,,,,,,,,,,,,,,,,1,46.49,,,,,,,,,2,38.34,,,,,3,37.43,,,,,,,,,1,46.49,,,1,31.14,,,,,,,,,,,,,1,37.69,,,,,,,,,,,,
,,,,40~44,4,46.50,1,43.46,1,43.25,,,,,1,,,,53.59,,,3,42.65,,,,,,,2,42.35,,,,,1,39.81,,,,,,,,,,,,,,,1,43.25,,,,,,,,,,,,,1,35.59,,,,,,,,,,,,
,,,,45~49,4,61.26,,,,,,,,,,,,,,,,2,131.49,,,,,,,4,61.71,,,,,,,1,66.45,,,,,,,,,,,,,1,80.97,1,52.97,,,,,,,,,1,65.75,4,79.60,,,,,,,,,,,,
,,,,50~54,2,79.05,1,87.49,1,72.10,1,88.26,2,85.65,1,,,,66.98,,,5,137.29,,,,,1,72.10,,,5,96.97,2,196.85,4,83.59,1,66.98,,,,,,,,,,,1,66.98,,,1,88.26,,,,,,,,,1,72.10,,,,,,,,,,,,,,
,,,,55~59,2,91.58,1,67.20,,,,,,,,,,,,,,6,105.80,,,1,106.84,,,3,107.57,5,119.53,,,4,165.02,1,88.57,,,,,,,,,,,1,106.84,1,71.74,,,1,88.57,1,67.20,,,,,,,1,106.84,1,67.20,,,,,,,,,,
,,,,60~64,6,165.84,,,1,101.42,,,1,92.68,1,,,,76.28,1,81.43,12,192.90,,,,,,,7,132.23,7,152.04,1,107.87,7,175.75,2,104.55,,,1,81.43,,,,,,,,,2,89.37,,,,,,,,,,,3,130.04,3,95.51,1,76.28,,,,,,,,,,
,,,,65~69,2,77.49,,,3,174.83,,,,,2,,,,85.22,2,80.58,9,137.22,,,,,,,3,121.85,6,100.55,,,4,118.13,2,93.15,,,,,,,,,,,1,73.64,9,137.22,,,2,149.48,,,,,1,81.77,2,97.66,2,81.23,,,1,74.74,2,93.15,,,,,,
,,,,70~74,2,120.26,,,1,123.00,,,,,2,,,,151.06,4,461.89,5,134.77,,,,,,,,,3,217.86,,,4,240.53,2,162.07,1,115.47,,,,,,,,,,,7,241.63,,,,,,,,,,,2,128.62,,,,,,,4,185.61,,,,,,
,,,,75~79,1,294.99,,,1,294.99,,,,,,,,,,,,3,396.30,,,,,,,2,478.47,5,487.33,,,1,239.23,1,217.86,,,,,,,,,,,,,1,371.75,,,1,371.75,,,,,,,1,371.75,,,,,,,3,292.40,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,529.10,,,1,427.35,,,2,471.70,4,564.17,,,6,846.26,,,,,,,,,,,,,,,2,854.70,,,,,,,,,,,,,,,,,,,2,529.10,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1666.67,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.13,,,1,46.25,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,1,29.02,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,40.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,23.84,,,,,,1,35.77,,,,,1,35.77,,,,,,,,,,,,,,,2,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,33.23,,,,,,,,,,,,,,2,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,100.10,,,1,50.05,,,,,,,,,,1,31.00,,,,,,,,,,,,,,,,,1,31.00,,,,,,,,,1,31.00,,,,,,,2,37.45,,,1,50.05,,,,,,,,,,,,,,,,,,
,,,,30~34,2,32.98,,,,,1,29.54,1,37.02,2,,,,35.05,2,35.18,,,,,,,,,,,,,,,,,,,1,37.02,,,,,,,1,29.54,,,,,,,,,,,3,37.19,,,,,,,,,,,,,,,,,,
,,,,35~39,3,58.30,,,,,,,,,,,,,,2,30.40,,,,,,,2,33.20,,,,,,,2,34.45,1,40.60,,,,,,,,,1,30.89,,,,,,,,,,,2,30.40,,,,,,,,,,,,,,,,,,
,,,,40~44,3,64.29,1,51.71,1,51.71,,,1,43.44,,,,,,4,40.63,,,,,1,34.75,,,,,,,1,51.71,,,,,,,,,,,,,1,42.32,1,50.94,,,1,34.75,1,42.32,1,42.32,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,83.29,,,,,,,1,47.28,1,,,,47.28,6,88.02,,,1,47.28,,,,,1,58.82,,,2,57.24,1,55.31,,,1,58.82,,,,,,,1,74.02,,,,,,,1,58.82,,,1,47.28,,,,,,,,,,,,,,,,,,
,,,,50~54,4,86.21,,,1,69.16,,,,,,,,,,8,144.17,1,69.16,,,,,2,87.37,2,87.37,,,3,133.10,1,85.40,,,1,69.16,,,,,1,85.40,2,79.37,,,1,110.50,2,87.37,,,1,99.40,1,69.16,,,,,,,,,,,,,,,,,,
,,,,55~59,2,86.13,,,,,1,69.98,,,1,,,,125.63,13,258.71,,,,,1,90.50,2,181.00,3,90.09,,,1,65.53,2,91.32,1,69.98,,,,,1,90.50,,,6,126.69,,,,,,,,,1,92.17,3,134.83,,,,,1,69.98,,,,,,,,,,,,
,,,,60~64,8,133.69,2,91.03,2,92.00,,,,,,,,,,18,476.19,,,,,,,6,156.66,5,176.24,1,107.53,5,195.62,6,176.57,2,120.77,2,91.03,,,,,1,81.70,5,132.28,,,1,102.77,,,,,,,2,80.06,,,1,102.77,2,92.85,,,,,,,,,,,,
,,,,65~69,5,195.01,,,1,88.42,,,,,4,,,,107.93,8,178.89,,,,,1,75.53,6,100.74,14,341.80,,,7,133.92,4,176.91,,,,,,,1,79.94,1,76.16,1,79.94,,,,,1,171.23,1,75.53,5,135.32,1,79.94,,,,,5,158.83,,,,,,,,,,,,
,,,,70~74,2,136.24,,,1,103.52,1,129.37,,,1,,,,103.52,12,290.07,,,,,,,5,189.54,13,285.97,,,13,359.51,1,129.37,1,111.23,,,,,,,,,5,287.52,,,,,,,,,1,175.75,1,107.53,1,107.53,2,117.44,2,115.01,,,,,,,,,,,,
,,,,75~79,,,1,226.76,3,1244.81,,,1,265.25,,,,,,4,326.80,,,,,,,1,414.94,9,403.05,1,204.50,5,294.46,1,255.75,,,,,,,,,,,4,266.13,,,,,,,,,2,373.83,,,,,,,2,298.06,,,,,,,,,,,,
,,,,80~84,1,534.76,,,,,,,1,387.60,,,,,,7,1041.67,,,,,,,1,636.94,6,878.48,,,1,534.76,,,,,,,,,1,387.60,,,2,775.19,,,,,,,,,1,420.17,,,,,,,4,875.27,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,1,819.67,,,,,,,,,,,,,,,,,2,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
