,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,42.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,3,73.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.61,1,37.61,,,,,,,,,,,,,,,,
,,,,30~34,1,71.63,,,,,,,,,,,,,,3,64.14,,,1,49.14,,,,,,,,,,,,,,,1,37.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,91.04,,,,,1,55.34,,,1,,,,43.46,,,1,55.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,70.50,,,,,,,,,1,,,,50.30,4,82.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.30,,,1,50.30,,,,,,,,,,
,,,,45~49,2,161.03,1,80.52,,,,,,,1,,,,80.52,8,205.23,,,,,,,,,,,,,,,1,80.52,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,101.25,,,,,,,,,,,,,,,,,,2,155.16,2,88.50,1,77.58,,,,,1,102.99,,,,,,,,,,,,,,,,,1,77.58,,,,,,,,,,,,,,,,,,
,,,,55~59,4,122.62,,,2,79.55,1,95.15,,,1,,,,95.15,8,245.25,,,,,1,68.35,2,90.46,,,,,,,,,,,,,,,1,68.35,,,,,,,,,,,,,2,136.71,2,136.71,,,1,95.15,,,,,,
,,,,60~64,,,,,1,99.21,,,,,1,,,,152.67,5,167.17,,,1,99.21,3,100.30,9,300.90,,,,,,,,,,,,,,,1,152.67,1,152.67,2,85.62,,,,,,,,,,,1,75.30,,,,,,,,,,
,,,,65~69,4,176.91,,,,,,,,,2,,,,115.14,5,221.14,,,,,2,188.50,5,178.70,,,,,1,94.25,3,250.00,1,186.22,,,,,,,,,,,,,,,,,,,2,115.14,1,83.33,1,94.25,4,176.91,,,,,,
,,,,70~74,2,309.12,,,1,154.56,,,,,1,,,,96.34,5,296.74,,,,,,,12,595.83,,,,,4,198.61,1,154.56,1,96.34,,,,,,,1,96.34,1,154.56,,,,,,,,,,,,,,,2,309.12,,,,,,
,,,,75~79,1,531.91,,,,,,,,,1,,,,268.10,5,400.96,,,,,,,3,343.25,,,1,145.77,1,145.77,,,1,145.77,,,1,268.10,,,,,,,1,268.10,1,268.10,,,,,5,472.14,,,,,2,291.55,,,,,,
,,,,80~84,,,,,1,518.13,,,,,1,,,,518.13,1,518.13,,,,,1,518.13,2,657.89,1,900.90,,,4,485.44,,,,,,,,,,,,,1,192.31,,,,,,,,,,,,,1,518.13,1,518.13,,,,,,
,,,,85+,1,456.62,,,,,,,,,,,,,,,,,,,,1,456.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.94,,,1,78.99,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,60.68,,,,,,,,,,,,,,,,,,,,,,,1,38.07,1,60.68,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,38.96,,,,,,,,,,,,,,,,1,64.47,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.47,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,48.95,,,,,,,,,,,,,,,,,,1,48.95,,,,,1,37.86,,,,,,,,,,,,,,,1,37.86,,,,,,,,,,,,,,,,,,
,,,,30~34,1,49.95,,,,,,,,,1,,,,71.99,,,,,,,,,,,,,,,,,,,,,,,1,39.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.57,1,48.57,,,2,54.41,,,3,,,,90.55,1,61.84,,,,,,,,,,,,,,,1,48.57,1,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,98.21,,,,,,,,,2,,,,190.66,,,,,,,2,73.50,,,,,,,,,,,,,1,59.81,1,73.96,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,104.71,,,1,142.45,,,,,3,,,,228.83,,,,,,,1,104.71,,,,,1,76.28,2,99.35,,,,,,,,,,,,,,,,,1,76.28,,,2,152.56,1,104.71,,,,,,,,,,,,
,,,,55~59,,,,,1,68.78,,,1,68.78,5,,,,154.89,,,,,,,1,134.95,,,,,3,136.67,,,1,134.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,74.29,1,74.29,2,123.38,,,,,4,,,,172.64,1,74.29,1,74.29,2,86.32,2,205.97,1,74.29,,,1,74.29,,,1,74.29,,,,,,,1,74.29,3,101.11,,,,,,,,,,,,,3,129.48,,,,,,,,,,
,,,,65~69,3,171.92,,,2,89.41,,,,,8,,,,284.70,,,1,174.52,1,174.52,12,427.05,,,,,2,89.41,1,85.32,2,89.41,,,,,,,2,349.04,4,244.20,,,,,,,3,134.11,3,134.11,2,187.79,,,,,,,,,,,,
,,,,70~74,2,135.14,,,2,135.14,,,2,189.21,4,,,,215.63,,,,,1,87.80,7,377.36,,,,,,,2,586.51,,,,,,,2,135.14,1,87.80,2,175.59,,,,,2,189.21,1,87.80,,,1,139.66,1,293.26,,,,,,,,,,
,,,,75~79,,,,,,,1,138.31,,,1,,,,263.85,,,,,1,263.85,5,691.56,,,,,3,272.23,1,263.85,,,,,,,,,,,2,276.63,,,,,,,,,,,,,3,323.97,,,,,,,,,,
,,,,80~84,2,307.69,,,,,,,1,222.72,,,,,,,,,,,,4,615.38,1,222.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,536.19,,,,,,,,,1,350.88,,,,,,,,,2,536.19,,,,,,,,,,,,,1,1923.08,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,44.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,45.11,,,1,40.62,1,72.94,,,1,,,,40.62,,,,,,,,,1,50.71,,,,,,,,,,,,,,,,,,,1,40.62,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,53.82,,,,,1,72.20,,,1,,,,53.82,,,,,,,,,,,,,,,,,,,,,1,41.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,105.82,,,,,1,78.00,,,3,,,,79.37,1,47.04,1,60.46,,,,,,,,,,,,,,,,,,,,,,,2,68.12,1,47.04,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,68.89,,,,,,,,,2,,,,61.80,,,,,2,61.80,2,68.89,,,,,,,,,1,56.56,,,1,68.12,,,,,1,88.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,86.99,,,,,,,,,3,,,,99.57,,,,,1,74.18,,,,,,,,,,,,,,,2,148.37,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,135.14,,,1,69.83,,,,,5,,,,155.62,,,,,,,2,80.87,,,,,,,,,1,69.83,,,,,,,2,80.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,150.15,,,,,,,2,99.95,9,,,,305.50,,,,,2,150.15,2,150.15,,,3,225.23,4,175.67,1,75.08,,,,,1,149.48,,,,,1,75.08,,,1,105.82,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,272.98,1,175.13,1,90.83,1,90.83,,,4,,,,144.35,,,,,,,11,396.97,,,2,181.98,,,,,,,,,2,181.98,1,90.83,4,239.23,1,175.13,,,1,90.99,,,,,,,,,,,,,,,,,,,,
,,,,70~74,4,170.36,,,,,,,2,165.15,4,,,,170.36,,,,,2,260.08,5,252.53,1,130.04,1,130.04,,,1,82.58,,,2,101.01,,,,,4,253.32,,,,,2,165.15,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,212.77,,,,,,,,,2,,,,178.25,,,,,,,5,445.63,1,136.24,2,272.48,1,136.24,,,,,,,,,,,1,136.24,1,136.24,,,1,485.44,,,,,,,,,,,,,,,,,,,,
,,,,80~84,2,431.97,,,,,,,1,215.98,2,,,,348.43,,,,,,,6,771.21,,,2,348.43,,,,,,,1,215.98,2,431.97,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,2325.58,,,,,,,2,1398.60,,,1,322.58,,,,,,,,,1,322.58,,,1,1162.79,,,,,1,322.58,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.98,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,46.43,,,,,,,1,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.41,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.89,,,,,,,,,,,,,,1,40.47,,,,,,,,,,,,,,,,,,,,,,,1,74.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,7,123.09,,,1,53.68,,,,,1,,,,40.87,1,72.62,,,,,1,40.87,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.87,,,,,,,,,,,,,,,,
,,,,40~44,8,155.70,,,,,,,,,,,,,,2,92.51,,,,,,,,,,,,,,,,,1,59.45,,,1,77.28,,,,,,,,,,,2,52.03,,,,,,,,,,,,,,,,
,,,,45~49,9,272.07,,,,,,,,,,,,,,4,120.92,,,,,1,55.28,,,1,66.71,,,,,,,,,,,,,,,,,,,,,,,2,60.46,,,1,55.28,,,,,,,,,,,,
,,,,50~54,6,189.87,,,1,132.28,,,,,1,,,,132.28,4,166.39,,,2,83.19,1,101.42,,,,,,,,,,,,,,,,,,,,,1,70.52,,,1,70.52,,,,,,,,,,,,,,,,,,
,,,,55~59,5,159.74,,,1,98.04,,,,,4,,,,189.57,10,319.49,,,1,72.31,2,94.79,,,1,137.55,3,95.85,,,,,,,,,,,,,,,,,,,,,,,,,1,72.31,,,,,,,,,,,,
,,,,60~64,2,120.55,,,,,,,1,102.25,1,,,,74.52,5,247.16,,,2,86.21,3,99.97,,,2,98.86,1,74.52,1,74.52,,,,,,,,,3,148.29,,,,,,,1,102.25,,,1,74.52,2,86.21,,,,,,,,,,,,
,,,,65~69,1,87.11,,,2,90.91,,,,,1,,,,168.92,5,179.08,,,1,87.11,12,689.66,,,5,179.08,,,2,114.94,,,,,1,168.92,,,2,90.91,,,,,,,1,168.92,1,87.11,,,1,168.92,3,136.36,,,,,,,,,,
,,,,70~74,2,100.55,,,,,2,126.42,1,126.42,,,,,,7,294.99,,,1,126.42,4,201.11,,,,,,,,,1,83.47,,,,,1,126.42,3,150.83,,,,,,,2,520.83,,,,,,,5,210.70,,,,,,,,,,
,,,,75~79,,,1,231.48,2,168.78,,,,,1,,,,231.48,1,132.80,,,,,6,427.66,,,3,398.41,1,231.48,,,1,231.48,,,,,,,1,132.80,1,132.80,,,,,1,231.48,,,1,458.72,1,132.80,2,205.97,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,909.09,2,1005.03,1,221.73,,,1,502.51,,,2,307.69,,,,,,,,,,,,,,,1,502.51,,,,,2,1005.03,,,,,,,1,221.73,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,303.95,1,1000.00,,,,,2,466.20,,,3,607.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,48.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,48.85,,,,,,,,,,1,77.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,42.28,,,,,,,,,,,,,,,,,,,1,49.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.45,,,,,,,,,,,,,,,,,1,37.45,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,84.67,,,,,,,,,1,,,,42.34,,,,,,,,,1,51.18,,,,,,,,,,,1,71.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.92,,,,,,,,,2,,,,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,47.11,,,,,,,,,1,,,,72.57,,,,,,,1,42.41,,,,,,,,,,,,,,,1,72.57,1,42.41,,,,,1,52.99,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,58.04,,,,,,,,,2,,,,51.31,,,,,,,,,,,,,,,1,78.68,,,,,1,59.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,151.35,,,,,,,,,,,,,,,,1,53.13,1,53.13,,,,,,,,,1,53.13,,,,,2,64.62,,,,,1,53.13,,,2,72.91,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,257.73,,,,,,,,,6,,,,257.73,,,,,1,91.24,1,91.24,,,,,2,102.83,,,,,,,2,135.23,,,,,,,,,2,85.91,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,220.36,,,,,1,103.09,1,145.56,8,,,,402.82,,,,,,,1,103.09,,,,,3,101.49,,,1,145.56,1,145.56,,,1,76.98,,,,,,,1,145.56,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,102.04,,,2,122.03,,,,,3,,,,149.33,,,,,3,128.76,6,257.51,,,,,1,102.04,2,85.84,,,,,2,148.15,,,1,102.04,,,6,298.66,1,102.04,,,3,100.37,,,,,,,,,,,,,,,,
,,,,65~69,1,164.74,1,102.77,,,,,,,11,,,,397.26,,,,,2,205.55,8,288.91,1,164.74,,,1,164.74,,,1,102.77,,,,,2,126.58,,,,,,,2,111.36,,,4,144.46,,,,,,,,,,,,,,,,
,,,,70~74,4,200.70,,,1,124.07,,,,,8,,,,333.89,,,,,2,100.35,4,166.94,,,,,1,124.07,1,84.25,,,,,2,100.35,,,,,,,4,166.94,,,1,84.25,6,250.42,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,284.90,1,420.17,,,1,215.52,11,734.80,,,,,1,215.52,,,,,,,2,251.57,,,,,,,,,,,,,1,125.79,,,,,,,,,,,,,,,,
,,,,80~84,,,1,215.98,1,215.98,1,458.72,,,2,,,,576.37,,,,,1,458.72,5,617.28,,,,,,,1,215.98,,,2,293.69,3,440.53,,,,,1,458.72,,,,,,,1,458.72,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1226.99,,,,,2,602.41,1,301.20,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,44.05,,,,,,1,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,38.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.50,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.21,,,,,,,,,,,,,,,,,,
,,,,30~34,2,55.17,,,,,,,,,,,,,,,,,,1,75.93,,,,,,,,,,,,,,,,,,,,,1,43.33,1,53.56,,,,,,,1,43.33,1,43.33,,,,,,,,,,,,
,,,,35~39,4,70.95,,,,,,,,,1,,,,41.65,,,,,4,106.58,,,,,,,1,73.96,,,1,41.65,1,41.65,,,,,,,1,41.65,,,,,,,,,1,53.05,,,,,,,,,,,,,,
,,,,40~44,6,114.72,,,1,45.45,,,,,,,,,,,,1,45.45,5,95.60,,,,,,,,,,,1,45.45,1,45.45,,,,,,,,,,,,,,,,,2,66.01,,,,,,,,,,,,,,
,,,,45~49,8,169.71,,,,,,,,,1,,,,51.89,,,,,1,51.89,,,1,63.29,2,126.58,,,,,,,1,63.29,,,,,,,,,,,,,,,1,63.29,1,82.85,,,,,,,,,,,,,,
